generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,100,0,2,0.233333,0.568321,-1.59177,3.51314,-3.63968,-2.79725,2.66675,-0.0489128,3.73118,-1.72066,0.723496,0.824425,7.66871,1.35198,6.78441,-2.63967,0.0184698,0.864163,-0.495028,-1.83645,-5.72449,-3.0442,1.42625,-0.919111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2
1,200,0,6,1,1.36458,-2.00492,1.00051,-4.18977,-4.97046,0.285474,-6.25714,0.844548,-4.70939,2.59607,-2.34969,7.76328,-2.34502,7.53549,-1.1699,-4.03933,1.30224,0.48621,-2.5954,-3.01344,0.126132,3.71065,-9.14223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,3,3,6
2,300,1,19,7.2,4.61183,0.469371,0.531019,-4.07442,-7.36975,-7.14937,-8.85668,1.5816,-9.48467,0.151794,-3.40046,7.79903,-7.5591,4.28859,-2.50138,-3.96695,0.727284,-1.55636,-9.47083,-6.36498,0.45737,2.06465,-14.6942,1,1,1,1,2,3,3,4,5,5,5,5,6,7,7,8,8,8,8,8,9,9,9,9,11,11,12,12,19,19
3,400,5,34,18.2667,7.31052,2.63804,-0.710493,-5.00702,-6.84897,-6.61094,-5.56307,2.89546,-8.57747,-5.67529,-5.87226,6.05609,-4.77881,2.91929,-6.46251,0.967631,-6.40775,-6.77529,-10.1895,-8.58166,-0.715999,2.87194,-18.9976,5,7,8,9,10,11,11,13,14,15,15,16,17,17,17,19,20,20,21,22,22,22,23,24,24,26,26,27,33,34
4,500,14,83,44.4333,20.5924,1.53806,0.913066,-9.702,-5.85689,-5.87601,-6.17601,2.92838,-10.9535,-4.21422,-6.56696,6.73706,-7.21396,-0.235963,-5.69453,-0.678627,-9.50915,-5.12495,-15.5717,-8.48694,-1.87841,3.14692,-22.5651,14,15,19,20,21,25,27,28,29,30,30,33,36,37,42,42,46,47,52,54,57,58,61,62,63,70,75,76,81,83
5,600,28,201,95.1,43.0311,0.139916,-0.686169,-10.2276,-6.75338,-8.41618,-7.65877,1.07816,-9.24985,-5.92336,-7.38312,5.3396,-7.6043,-2.89787,-4.92336,-4.70114,-8.86412,-10.8726,-13.9643,-12.2546,-3.71419,-0.606024,-22.6355,28,40,42,46,55,59,64,66,71,74,75,75,76,78,78,94,100,104,105,108,109,114,117,118,125,125,132,176,198,201
6,700,32,228,85.6667,46.5613,3.70033,-0.600665,-10.2452,-5.71843,-12.2633,-7.6173,0.303916,-7.67448,-3.41113,-9.0822,5.0177,-7.41827,-3.57216,-3.26483,-6.33752,-11.8459,-13.4393,-16.9143,-13.1429,-3.74694,-3.15495,-25.0986,32,40,42,48,50,51,51,56,58,59,60,61,67,70,73,74,82,84,88,88,89,91,93,94,109,111,153,163,205,228
7,800,31,269,100.367,55.3587,6.32258,-1.92848,-9.19562,-6.7303,-9.76348,-7.26929,0.125819,-11.4345,-3.22023,-8.86839,4.00448,-8.40595,-1.69935,-3.94001,-4.97239,-10.0047,-8.12029,-19.71,-11.3584,-2.49353,-2.82201,-29.5044,31,33,38,44,53,53,55,60,72,75,78,79,80,80,85,90,96,97,99,104,106,107,112,128,151,164,180,196,196,269
8,900,36,284,138,60.2821,6.6376,-1.54156,-9.27516,-4.79685,-9.36909,-7.16372,0.204951,-12.2015,-1.78039,-8.74956,3.72254,-7.02392,-2.54536,-5.35087,-5.20041,-11.1813,-9.84819,-18.01,-12.5114,-3.19471,-3.38171,-32.1393,36,37,51,79,80,82,87,99,103,106,109,118,122,122,129,134,141,142,150,153,156,165,185,189,194,209,222,227,229,284
9,1000,27,323,138.567,75.8232,5.88662,-1.80709,-10.0956,-1.88722,-10.5903,-8.59573,-0.384336,-12.3362,-2.16409,-8.11254,3.29882,-7.58674,-1.64661,-6.36552,-7.92797,-10.3598,-11.4503,-18.3228,-13.5298,-4.80213,-4.4436,-31.8815,27,51,67,70,75,78,83,90,92,94,95,98,103,106,115,119,122,122,132,142,152,156,166,204,211,246,248,264,306,323
10,1100,16,334,148.167,79.7332,5.24372,-1.20871,-10.828,-0.462917,-12.4499,-7.57685,-2.47252,-12.6648,-1.1907,-6.89559,2.62843,-5.90439,-2.65931,-9.43157,-7.90112,-12.1357,-11.8897,-19.0188,-14.5472,-4.56033,-4.33878,-34.4917,16,35,57,72,79,87,89,100,102,105,105,109,112,118,123,137,140,141,155,155,160,182,189,208,229,256,261,283,306,334
11,1200,21,266,154.5,63.1729,5.21094,-1.04831,-10.9313,-1.03195,-10.6574,-5.13802,-3.23441,-13.6212,-2.30568,-7.43977,4.09648,-6.26949,-5.35731,-9.60609,-7.34741,-10.8269,-12.0902,-18.4305,-14.0298,-6.36023,-3.14866,-36.3232,21,55,72,83,83,100,104,110,116,126,134,139,142,142,146,151,152,158,170,175,183,189,194,210,225,227,237,260,265,266
12,1300,60,411,186.367,90.1269,5.76267,-1.3052,-10.1466,-2.47665,-9.74615,-4.76751,-5.03581,-15.9662,-2.52026,-8.39211,3.49908,-6.8851,-4.62927,-11.434,-8.32549,-10.7545,-12.7843,-18.2662,-11.6594,-7.06297,-3.58598,-38.4074,60,68,80,87,90,101,107,113,114,131,142,142,156,177,181,190,193,196,200,203,217,221,229,252,259,266,278,344,383,411
13,1400,67,535,229.1,124.59,5.54927,-2.04843,-12.2328,-1.32855,-9.42319,-4.15824,-4.80817,-15.553,0.63287,-8.67885,3.27055,-8.7407,-3.98809,-9.89709,-9.60813,-11.7974,-15.1339,-16.1717,-11.059,-8.80882,-4.91639,-40.5099,67,67,78,92,108,114,118,144,147,156,162,165,168,190,216,221,228,231,238,250,256,281,291,316,338,365,406,425,500,535
14,1500,71,560,233.7,140.484,6.57299,-0.998319,-11.7242,-2.61502,-9.6491,-3.42226,-1.82097,-15.4411,-0.641785,-9.41766,3.07918,-9.83954,-5.14669,-12.0019,-10.1989,-11.149,-14.4116,-14.2975,-11.6937,-9.39105,-4.49851,-41.4646,71,76,78,82,90,104,109,116,131,165,171,172,173,179,181,195,220,236,241,248,257,260,321,343,348,418,461,471,534,560
15,1600,40,608,247.367,148.222,5.51867,-0.473442,-11.1341,-3.64319,-10.753,-4.52416,-2.63499,-16.9184,0.73806,-9.78025,2.76113,-10.3037,-6.79014,-10.9452,-11.7991,-13.6487,-15.1574,-17.0843,-11.4503,-9.34941,-5.30758,-42.395,40,43,83,84,117,149,159,161,164,169,173,182,188,192,196,212,216,217,250,252,280,282,303,337,352,450,489,523,550,608
16,1700,49,560,247.4,143.717,4.29125,1.09262,-11.1333,-3.404,-9.47343,-4.76561,-5.18317,-17.2917,0.319492,-9.79732,2.04894,-11.1787,-9.54155,-10.5702,-8.96407,-14.7521,-14.0916,-17.688,-10.8703,-10.7539,-6.44312,-43.9318,49,51,78,106,108,111,135,141,147,149,166,186,190,193,222,229,235,236,252,258,263,313,356,372,395,438,459,507,517,560
17,1800,62,1077,298.767,221.905,2.92238,0.418394,-12.9934,-3.30583,-8.84204,-7.59729,-5.90459,-15.6075,-0.631672,-9.58111,0.736475,-12.9429,-8.9616,-10.2859,-9.04387,-15.6726,-13.7059,-18.2773,-11.4171,-9.91918,-4.94733,-47.2202,62,82,92,102,115,117,131,134,153,188,194,196,196,204,234,234,241,272,273,281,294,377,379,496,498,523,578,589,651,1077
18,1900,49,572,263.067,151.463,3.16926,0.076805,-12.8933,-4.23172,-8.49251,-6.74984,-7.9887,-16.4322,-1.06392,-10.3795,1.04711,-12.0431,-10.1829,-10.005,-12.6996,-16.3314,-10.6209,-17.258,-13.5996,-9.70725,-3.31053,-47.0415,49,60,70,86,91,98,124,128,131,181,198,203,214,240,243,250,264,276,313,321,323,327,375,387,394,412,468,542,552,572
19,2000,47,988,295.933,216.472,3.72033,0.662973,-12.2573,-5.90007,-7.18835,-7.07224,-8.50876,-15.8752,-1.18101,-11.2995,1.04346,-14.0969,-10.056,-12.9939,-11.6314,-16.4963,-11.1392,-16.8315,-13.4322,-10.1885,-1.29218,-48.0772,47,82,113,114,117,133,149,152,159,176,186,195,199,206,228,232,242,289,305,309,315,329,333,352,453,487,498,679,811,988
20,2100,59,677,332.733,193.495,4.19585,0.0454122,-12.43,-7.1137,-8.93338,-7.99296,-6.88865,-15.07,-2.56568,-11.8764,-0.98798,-13.6776,-8.7807,-14.1465,-11.9814,-15.9499,-11.366,-16.2324,-12.9055,-11.0897,-1.55029,-50.2561,59,78,84,86,88,136,152,177,185,204,222,252,256,260,301,304,332,334,423,424,444,447,530,534,568,574,591,612,648,677
21,2200,58,1142,419.767,304.767,2.27281,1.14394,-13.9109,-6.93957,-8.0581,-8.2105,-7.87858,-13.6699,-3.01865,-11.8797,-0.645091,-13.2854,-9.26661,-14.0197,-11.5688,-16.3027,-13.0317,-14.9426,-13.0069,-11.3847,-3.32222,-52.105,58,76,82,130,138,163,167,173,184,184,239,240,254,255,344,355,392,456,460,529,534,539,551,605,659,786,862,926,1110,1142
22,2300,27,988,332.6,227.61,2.47955,0.255689,-15.4756,-7.77571,-6.9688,-8.99709,-7.11261,-14.5608,-2.19641,-11.9143,0.446102,-15.6716,-9.93859,-15.1917,-11.8791,-17.6607,-13.5558,-15.6524,-12.1913,-11.2068,-6.08456,-52.5762,27,61,83,102,146,170,170,171,185,194,200,202,219,242,272,272,280,314,316,348,349,456,487,492,591,606,637,674,724,988
23,2400,78,537,254.267,135.146,0.988528,-1.62415,-14.4908,-8.1399,-8.01671,-10.4153,-4.89332,-12.7967,-3.97658,-14.8857,0.872024,-15.527,-9.07138,-15.4419,-12.8693,-17.6162,-12.9834,-16.4005,-13.4285,-12.2774,-5.42521,-53.4943,78,106,109,112,116,131,134,134,139,149,150,179,184,202,235,238,265,282,300,301,302,305,318,319,387,425,470,509,512,537
24,2500,55,1687,344.3,320.59,0.028385,-1.87717,-15.9011,-7.97486,-9.43835,-11.0182,-5.47002,-12.9979,-5.97324,-16.4834,-0.176463,-15.8258,-8.70144,-15.9943,-10.6448,-19.157,-12.9129,-16.5525,-11.8317,-12.9653,-5.35907,-55.2932,55,103,134,140,146,154,155,159,160,174,183,198,202,210,210,220,220,227,283,336,347,408,423,490,580,581,582,718,844,1687
25,2600,33,1064,279.233,278.811,0.774901,-1.68585,-14.7551,-8.18549,-9.1256,-9.84293,-6.09848,-11.4803,-7.3674,-16.7516,-0.558571,-14.0495,-9.5065,-17.3405,-10.9026,-16.218,-12.7145,-16.6941,-9.62377,-13.1906,-5.22091,-55.8402,33,34,35,47,56,72,110,111,112,119,121,127,130,144,146,160,170,193,203,299,312,347,373,400,473,483,726,842,935,1064
26,2700,67,875,337.2,209.076,0.288014,-0.608006,-16.1316,-9.75811,-10.4538,-9.51775,-5.33446,-10.7823,-7.25148,-17.5198,-1.19062,-13.6231,-8.80349,-16.4816,-11.7647,-16.3304,-12.6505,-15.8302,-7.09996,-12.1386,-5.55604,-54.3096,67,86,121,141,165,169,171,188,189,206,214,219,223,246,292,298,310,317,344,348,405,418,472,477,512,521,572,736,814,875
27,2800,53,1075,328.033,199.073,-2.05459,-0.588709,-14.585,-8.91765,-12.0528,-10.617,-5.60659,-10.1508,-8.98264,-17.7309,-0.671008,-15.6281,-9.51945,-17.7945,-10.7867,-16.1162,-11.3198,-15.9529,-7.55769,-11.9682,-5.81719,-55.7849,53,99,135,140,142,165,204,217,242,244,249,252,259,270,295,299,301,316,331,354,385,386,392,411,424,473,494,514,720,1075
28,2900,94,1002,357.367,247.809,-3.394,-0.39915,-14.1914,-8.72632,-11.3072,-10.2088,-6.26963,-9.95301,-6.94383,-15.814,1.82957,-15.2951,-10.33,-18.3586,-11.6434,-15.7795,-9.16785,-15.4024,-8.78422,-12.7043,-5.67026,-56.5197,94,111,111,123,128,142,152,166,167,173,203,236,275,308,314,319,322,331,366,369,373,403,405,456,569,585,766,841,911,1002
29,3000,75,664,350.767,177.902,-4.01614,0.242516,-13.4362,-7.8823,-9.86617,-9.89606,-7.21105,-8.40753,-8.84569,-15.5655,1.04355,-16.9709,-8.89224,-17.0447,-13.7824,-14.1628,-9.56019,-16.1744,-9.16793,-13.241,-5.89562,-54.7253,75,91,97,148,152,160,165,166,186,230,278,279,300,335,340,348,378,379,448,460,463,467,494,504,519,571,581,607,638,664
30,3100,53,1316,363.267,334.156,-2.3986,2.07326,-13.7145,-5.77917,-10.0353,-9.49759,-7.82543,-7.74386,-9.5033,-15.4147,1.79007,-17.6699,-9.79245,-16.0697,-12.5644,-16.0248,-9.51541,-14.8568,-9.71486,-13.6551,-6.93046,-56.2272,53,58,80,89,97,151,166,167,168,178,200,208,217,229,234,242,246,270,323,336,371,427,430,522,562,575,587,1122,1274,1316
31,3200,79,1484,413.5,317.113,-2.78149,1.27004,-13.3815,-6.18771,-11.0379,-10.9639,-8.17129,-7.44886,-7.51406,-15.7916,1.89194,-18.1474,-9.58523,-15.5756,-12.5324,-15.2654,-9.23325,-16.0598,-9.5105,-18.2902,-7.71714,-58.9181,79,80,123,126,129,135,170,186,190,210,226,256,299,314,339,339,357,365,453,462,484,524,570,577,647,653,683,835,1110,1484
32,3300,149,1859,512.867,393.536,-1.79886,2.04599,-13.7514,-8.27067,-11.1969,-11.9933,-5.67716,-7.16822,-6.87668,-17.0773,3.10801,-16.5348,-9.896,-14.9926,-12.6875,-15.6363,-11.0148,-14.7243,-8.73629,-19.0362,-6.37837,-59.0692,149,164,173,173,197,204,241,269,272,283,308,316,347,375,379,440,456,488,508,576,591,603,611,639,643,645,947,947,1583,1859
33,3400,66,997,348,269.039,-1.90113,2.83989,-13.3368,-7.13591,-12.1882,-12.3816,-7.0565,-5.76206,-5.91568,-18.0237,3.23219,-15.2445,-10.3877,-14.5744,-12.4528,-15.9093,-12.8004,-13.4943,-9.74857,-19.0117,-5.83319,-60.5019,66,71,85,138,140,140,141,179,183,189,194,203,205,217,265,266,275,285,305,329,379,427,472,494,506,525,871,934,959,997
34,3500,80,1827,526.233,407.027,-1.56436,2.63654,-13.5948,-7.60512,-11.8728,-9.9486,-5.83011,-6.41225,-6.30334,-15.8041,4.46847,-15.8353,-9.83028,-12.0347,-13.1801,-14.2212,-12.3881,-14.4582,-11.8276,-19.9742,-4.1959,-62.3487,80,126,129,182,201,207,235,246,300,339,340,368,388,395,424,432,436,437,478,508,511,516,589,674,759,871,1091,1267,1431,1827
