generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,100,1,17,7.6,4.09878,-0.325478,0.956975,-1.41674,-2.10714,0.868266,-1.13082,-4.70832,-1.53257,0.605117,-4.50892,2.63101,-2.43969,0.307329,0.599021,-1.71547,1.47886,-5.5483,0.0653089,-5.36529,-3.88813,-7.10855,-3.7972,1,2,2,2,3,4,5,5,5,5,5,6,6,6,7,7,8,8,9,9,9,10,11,11,12,12,13,14,14,17
1,200,15,84,39.2333,16.2389,-6.72409,-1.32154,-3.46714,-5.09522,-3.51584,-1.67339,-0.20936,-12.934,-7.51809,-6.45064,2.20722,-1.74377,-2.14405,-5.48663,-1.7088,-3.12214,-5.64901,-1.382,-7.13971,-2.80868,-6.4322,-7.29333,15,15,15,16,20,28,31,31,31,31,32,34,35,36,37,37,38,40,40,43,47,48,49,49,51,54,61,63,66,84
2,300,13,65,29.8333,11.9079,-4.70896,-0.0186422,-4.86896,-8.54087,-3.00592,-3.8987,-1.84423,-16.8657,-7.65625,-6.48965,4.41365,-3.5176,-3.38751,-8.12853,-6.5006,-5.72739,-8.50108,-13.0604,-12.3733,-0.199981,-8.43608,-10.0865,13,15,15,16,16,16,21,22,24,24,24,24,26,27,27,28,28,32,33,33,34,35,35,41,42,44,44,44,47,65
3,400,15,75,42.4667,14.0018,-12.2877,-1.69161,-5.53051,-8.59539,-8.74565,-7.09616,-2.69194,-17.5358,-9.1552,-5.87143,2.48141,-3.13331,-3.14122,-12.5353,-11.6923,-7.10628,-9.24452,-13.2338,-10.3916,0.843299,-8.70778,-13.3071,15,24,26,28,30,31,33,34,34,34,36,37,37,38,39,39,41,41,44,45,48,48,50,56,59,59,61,65,67,75
4,500,26,184,74.3667,34.8707,-15.0208,-1.00905,-7.16936,-6.38672,-12.3148,-6.59232,-3.91796,-12.3799,-12.9289,-4.33446,3.16797,-5.49398,-3.77735,-9.83701,-12.8382,-8.69993,-8.90958,-14.1737,-12.4279,-1.83927,-9.75996,-20.8259,26,28,41,42,47,49,53,54,55,55,58,59,61,66,66,68,69,70,71,72,76,82,83,91,99,113,114,133,146,184
5,600,27,195,91.2333,37.4366,-9.79221,-1.49447,-6.38221,-5.63515,-9.29702,-6.81889,0.0607824,-13.2097,-12.9488,-5.04371,4.54014,-5.49826,-7.56256,-11.0795,-13.4544,-7.69956,-8.30642,-13.7597,-11.9177,-6.08326,-8.82125,-23.572,27,42,43,50,61,62,62,64,70,73,73,76,77,78,81,84,87,88,95,107,108,109,112,114,128,134,136,149,152,195
6,700,36,250,95.7,47.1499,-7.78533,-1.27104,-4.81666,-3.21834,-9.18247,-6.45879,-3.38562,-10.1112,-10.9936,-3.84672,5.10378,-6.24379,-6.80962,-15.1035,-12.0842,-9.22837,-8.93701,-14.3403,-11.9855,-5.729,-9.22595,-25.71,36,51,51,52,56,56,56,56,62,70,71,72,73,77,78,81,83,84,99,104,112,122,125,133,134,139,154,163,171,250
7,800,25,306,103.333,52.8637,-13.0746,-0.349758,-7.02046,0.667909,-9.47563,-7.78797,-4.10107,-9.36843,-7.75527,-1.76271,6.45216,-8.65668,-8.17061,-13.688,-9.52758,-10.495,-8.29087,-14.7674,-13.7079,-4.66925,-8.18823,-28.0159,25,51,59,63,67,68,72,73,75,78,78,84,90,91,91,92,95,95,98,100,106,107,112,120,123,148,169,169,195,306
8,900,46,272,134.6,53.0514,-19.1911,-0.585878,-5.83247,1.65793,-8.70167,-4.09713,-5.0127,-8.25889,-6.26289,0.998558,6.70423,-8.62399,-4.8906,-12.6296,-8.84548,-10.3905,-10.348,-13.762,-14.8709,-2.63471,-9.42526,-29.173,46,52,81,82,83,83,95,96,97,101,102,112,112,122,126,137,137,138,147,148,150,155,167,178,182,190,207,213,227,272
9,1000,22,287,134.8,66.2115,-15.2349,-0.977306,-5.95908,0.077919,-8.99214,-5.08197,-4.23081,-4.85375,-6.35519,0.178179,8.06787,-7.88308,-5.60742,-11.1405,-8.81523,-10.4127,-9.83438,-15.3429,-16.3224,-3.53928,-10.0302,-30.5445,22,47,65,69,72,77,80,87,93,96,98,102,113,115,126,127,133,140,147,148,150,153,154,160,212,232,233,244,262,287
10,1100,37,298,121,58.9646,-10.3045,-0.124856,-4.85449,-1.88901,-9.83853,-5.68324,-3.7413,-5.20643,-4.93228,-0.748899,7.26349,-6.07153,-4.50792,-10.5563,-8.34075,-9.19927,-9.59313,-14.6355,-16.6687,-2.66931,-9.00677,-31.7067,37,60,61,63,71,73,74,77,81,81,82,85,89,93,99,113,126,127,129,131,140,142,159,160,173,175,189,211,231,298
