generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,100,0,6,2.13333,1.88887,6.04713,-1.43849,-2.70835,1.34599,-0.417191,-2.24088,-2.49023,0.452943,1.04018,-3.35665,1.46596,1.2272,-0.0243701,-6.32202,1.03286,-6.41944,1.6847,-3.72554,-1.19737,-7.03005,2.07435,-8.13223,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,4,4,5,5,5,6,6
1,200,4,52,25.6333,14.3202,6.04669,-0.869614,-3.99239,-5.37889,-5.21624,-0.319293,-3.26064,-2.71357,0.223399,-6.04533,2.81639,-7.09962,-2.16733,-9.41065,-0.876351,-11.9317,-1.5418,-8.84573,-4.40614,-9.74009,-0.405543,-12.9208,4,7,8,12,13,14,15,15,17,17,17,18,18,18,19,22,24,25,26,26,29,36,39,41,41,47,49,50,50,52
2,300,23,78,48.1667,13.5318,6.23015,0.158563,-3.02605,-5.90704,-5.45323,1.05166,-5.20388,-7.06866,-1.34092,-12.0472,-1.64304,-8.24339,-3.82501,-10.6796,-1.97381,-17.6928,-3.37649,-8.95818,-3.20305,-8.52724,-5.30919,-15.7121,23,28,30,36,37,37,37,38,38,39,39,41,41,42,44,44,52,55,55,55,56,57,57,60,63,64,65,66,68,78
3,400,26,124,71.8667,27.7957,1.5567,-2.35529,-3.16836,-5.88832,-7.49512,-0.545488,-10.6811,-6.40858,-0.502565,-8.4556,-1.56699,-6.55607,-7.29285,-11.487,-4.94697,-16.3239,-7.44867,-13.4084,-7.20809,-13.5543,-5.21446,-19.2372,26,29,38,43,44,49,53,53,54,57,59,60,61,63,65,66,66,71,71,75,78,87,97,98,103,112,115,116,123,124
4,500,20,152,74.3333,31.9896,2.25155,-1.18422,-1.56813,-4.91981,-8.15277,-0.237509,-12.2998,-7.59959,-2.50653,-5.17342,-1.44702,-5.21028,-10.5787,-9.97458,-5.75731,-16.0721,-7.9737,-16.7355,-5.81692,-12.2597,-6.99746,-22.3083,20,29,32,33,41,42,51,52,59,60,62,68,70,70,71,74,74,77,78,79,80,83,85,91,102,116,120,125,134,152
5,600,15,156,74.5333,31.1589,-1.691,-0.35038,0.908288,-6.03795,-7.53899,-0.623234,-13.1734,-9.90213,-1.33817,-5.78112,-1.86879,-8.44516,-11.2489,-8.2231,-6.76868,-14.4104,-4.92466,-16.1037,-4.47939,-9.47429,-6.11691,-25.9088,15,28,39,44,45,47,49,53,55,56,57,60,65,68,71,76,78,78,81,81,86,91,94,96,99,102,119,123,124,156
6,700,48,257,106.567,46.3418,2.78811,-0.449942,0.293334,-9.61131,-7.56001,-0.0130932,-12.2922,-11.9545,0.0450194,-4.82073,0.560776,-10.1133,-10.7996,-9.88871,-6.4282,-11.7323,-4.94191,-16.2719,-5.0263,-10.4923,-8.01824,-26.6194,48,55,57,59,67,69,71,74,78,81,81,82,93,95,99,100,102,102,104,104,107,110,133,146,147,153,156,183,184,257
7,800,35,197,98.4,40.448,3.33011,-0.0571707,-3.42899,-7.99145,-5.07495,-1.10208,-9.90871,-10.6268,-0.900003,-6.17703,2.0693,-10.3955,-11.1636,-9.40218,-8.91101,-13.7872,-5.8336,-15.7859,-7.42952,-10.5135,-5.68378,-28.5644,35,41,49,54,59,66,70,72,73,75,80,81,83,89,91,93,95,97,98,103,113,115,119,131,133,139,146,175,180,197
8,900,31,229,112.867,58.4175,2.38226,0.366189,-3.09433,-8.41205,-5.49036,-2.04249,-8.84693,-10.3681,-0.628887,-8.33052,1.64709,-12.1046,-11.9775,-9.96393,-8.51551,-12.8618,-5.74744,-16.0923,-8.37262,-10.6768,-7.28297,-31.2016,31,40,46,48,50,52,65,65,66,67,71,75,89,92,99,107,118,125,126,133,134,142,151,172,195,195,198,199,206,229
9,1000,50,235,111.633,53.716,7.24226,-1.27921,-2.47028,-6.69675,-7.83012,-2.48635,-9.75178,-11.6048,-0.579887,-10.5869,2.02693,-12.042,-11.1336,-9.65036,-11.1508,-15.1308,-6.35528,-16.4748,-9.35982,-10.2098,-10.4444,-33.796,50,59,60,62,63,64,71,71,72,76,78,78,84,92,94,95,95,113,115,120,121,122,143,145,157,170,178,232,234,235
10,1100,38,310,139,75.1197,10.5274,-0.211905,-2.94354,-7.78052,-5.61567,-3.46736,-12.109,-9.83743,-0.47065,-10.1172,0.718903,-9.96314,-11.706,-10.5377,-8.21235,-16.8038,-8.51909,-14.1673,-7.97843,-11.657,-10.5629,-36.7945,38,50,55,64,68,70,74,78,78,94,94,94,105,106,132,140,141,150,153,159,161,162,183,184,191,196,240,294,306,310
