generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,100,0,5,1.53333,1.56983,1.09722,5.70025,-2.13906,2.24771,0.715546,-2.0311,2.21615,-3.27586,-2.80676,-0.502,-0.475278,-3.11064,3.73658,-5.80254,-5.38276,-3.48545,0.194881,0.504502,3.28649,-0.249484,1.59057,-5.45893,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,3,4,5,5,5
1,200,0,15,2.76667,3.35984,-3.27054,10.1077,-3.22166,-2.77542,-1.24466,-5.85928,-2.65912,-3.39745,-7.42962,-3.79353,2.06234,-5.75018,6.13278,-6.18695,-6.97056,-4.31914,2.14274,-2.9112,0.831441,-7.80457,-3.60302,-10.8506,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,3,3,3,3,4,4,5,5,7,8,9,15
2,300,1,12,5.93333,3.18329,-2.5272,10.7364,-4.65744,-2.51336,-2.82027,-6.52982,-6.50421,-5.15368,-9.79099,-4.9,8.36941,-12.6155,6.46777,-9.38442,-5.69582,-11.9718,1.42872,-4.24746,-2.19943,-4.13535,-2.18323,-11.9576,1,1,2,2,2,3,3,3,3,4,5,5,5,5,5,5,6,7,7,8,8,8,9,9,9,10,10,10,11,12
3,400,10,54,22.7667,9.9851,-2.75758,5.42978,-7.62822,-3.78785,-3.67518,-8.85866,-9.54317,-5.6584,-14.1227,-9.34065,1.52146,-13.9667,-1.68904,-9.65923,-5.50516,-14.7166,-0.695666,-6.39945,-2.14777,-4.87096,-0.501563,-15.349,10,10,11,13,15,15,15,15,16,19,19,19,20,20,20,21,22,22,23,23,26,26,27,29,29,30,31,36,47,54
4,500,10,66,33.8333,13.6106,-4.56666,2.48095,-6.81536,-6.47361,-4.31429,-8.10547,-8.4574,-5.82596,-13.9359,-10.3749,-2.68237,-11.6667,-3.13264,-12.13,-7.03263,-14.0348,-2.24471,-6.54941,-8.03693,-4.70723,-1.196,-16.7598,10,14,18,19,20,22,24,25,26,27,28,28,28,29,31,32,33,34,36,37,39,39,40,47,47,49,51,56,60,66
5,600,35,167,88.8333,35.8253,-5.17711,0.408208,-9.8066,-8.87121,-5.65495,-6.5519,-11.8655,-2.90466,-15.974,-9.00269,-0.083681,-14.8306,-4.46504,-14.1768,-7.52424,-14.436,-5.60573,-8.02892,-8.44028,-6.54257,-2.47445,-21.9633,35,49,50,51,52,54,54,54,55,61,64,65,66,86,86,90,94,98,102,104,105,108,112,117,121,127,136,143,159,167
6,700,44,248,106.133,49.491,-4.05346,-1.20036,-13.8212,-8.07033,-6.06256,-6.20259,-11.2664,-4.21582,-15.9195,-11.201,0.725046,-14.0079,-6.48615,-13.6967,-6.41765,-12.5765,-3.9575,-11.5932,-8.90026,-5.02902,-8.19218,-23.7666,44,46,50,54,60,65,69,74,75,79,80,81,84,85,95,97,102,106,108,111,118,119,129,134,154,156,162,190,209,248
7,800,44,263,127.8,54.8002,-3.38031,-0.892977,-14.3764,-8.41543,-5.14129,-6.17734,-13.1153,-9.01679,-17.5801,-10.6611,2.24947,-13.371,-5.84761,-11.6241,-7.72557,-11.3433,-6.88868,-12.0846,-10.3489,-6.51585,-7.03374,-25.9618,44,44,55,70,74,77,78,89,92,93,97,103,110,111,113,114,134,143,143,157,162,163,169,170,172,173,189,193,239,263
8,900,41,315,143.3,89.2938,-3.53017,-3.29913,-12.0656,-8.23826,-6.79169,-5.57564,-12.4915,-10.1494,-11.9149,-10.6714,0.677238,-12.5207,-6.32285,-10.5032,-8.51498,-12.7274,-6.49955,-10.3662,-11.3469,-5.31421,-6.60615,-26.4534,41,41,51,52,55,58,59,60,62,75,94,96,101,112,116,126,132,135,143,159,166,176,236,239,254,267,270,299,309,315
9,1000,30,641,164.9,126.136,-2.88098,-0.649027,-12.1057,-9.12572,-5.59661,-7.38496,-12.9854,-9.90148,-12.2968,-10.0294,0.119888,-11.1483,-7.72938,-10.6506,-8.19564,-12.1719,-6.20211,-9.94768,-10.5109,-3.99278,-6.7215,-29.716,30,33,43,49,61,66,68,80,84,87,104,105,109,110,149,149,149,161,183,189,193,195,202,224,236,246,308,321,372,641
