generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,100,0,26,7.06667,7.33406,-2.80878,1.87601,-3.09128,2.98073,-3.37291,0.297512,-2.20881,1.71117,-2.69905,-5.04972,2.73061,-0.814054,-1.87099,-1.3655,-4.01437,-0.847479,0.344391,0.798031,-0.487758,-8.64874,-3.21231,-8.3656,0,0,0,0,1,1,2,3,3,3,3,3,4,4,4,4,5,6,6,6,7,7,8,11,15,17,18,22,23,26
1,200,1,57,18.4,15.117,-1.16702,2.09504,-3.73517,1.89467,-4.78066,-2.02532,-2.29139,1.4426,-4.20758,-3.73649,1.14031,-5.20639,-1.58447,-0.436726,-4.97223,-9.01211,-1.32417,-0.561835,-3.82908,-12.3144,-2.89267,-12.521,1,2,2,3,4,5,5,9,9,10,10,10,10,10,12,17,17,18,21,22,23,23,24,27,30,31,41,47,52,57
2,300,16,88,45.4333,17.19,-2.65276,-4.01887,-10.1958,1.21767,-7.29685,-7.1511,-2.90326,-0.956523,-4.80141,-0.916989,-1.13139,-3.05784,-3.31804,-3.46721,-6.43938,-13.7938,-2.39214,-5.29922,-4.24593,-11.5443,-10.5522,-14.8494,16,17,20,23,27,27,33,36,37,38,39,40,41,44,44,47,47,50,50,51,52,52,57,58,59,60,64,67,79,88
3,400,15,88,38.9333,15.8548,-0.996148,-5.1443,-8.86362,-0.239561,-6.0718,-7.50146,-1.57122,-1.49569,-5.515,-5.245,4.02795,-3.90347,-4.20549,-4.70502,-8.69184,-14.3158,-7.29377,-6.99687,-4.16833,-13.5039,-15.972,-15.3913,15,16,18,25,25,27,28,29,30,31,32,32,33,35,35,37,37,39,40,41,42,44,47,48,52,56,57,64,65,88
4,500,11,136,48.9,26.5789,-1.39923,-3.86334,-7.69985,-2.03367,-7.21885,-6.84204,-5.03495,-1.69951,-6.46303,-8.82868,-0.854601,-3.98141,-4.43944,-7.71543,-8.85316,-13.6987,-5.89576,-6.24084,-4.05966,-15.2183,-18.5871,-17.4607,11,20,20,22,26,26,26,28,29,36,36,41,43,44,44,45,48,52,53,54,57,57,58,60,64,65,73,87,106,136
5,600,10,131,61.3333,26.36,0.379987,-4.21044,-10.875,-2.8192,-11.7956,-6.93465,-6.74447,0.0144484,-6.59336,-10.379,-1.10096,-4.56555,-5.01937,-9.27344,-9.21246,-16.1951,-6.44972,-7.87884,-4.36574,-13.2151,-19.3505,-21.9887,10,31,33,36,36,38,41,43,46,47,48,50,50,53,53,53,58,60,65,69,70,76,79,87,87,92,99,99,100,131
6,700,27,128,71.5333,27.9787,-0.63071,-2.08325,-9.42618,-5.73529,-11.9183,-5.88549,-5.34623,-2.52971,-6.52444,-13.3171,-0.105202,-5.73587,-3.63114,-9.27667,-7.92061,-15.6005,-7.26446,-8.8669,-2.19389,-10.8992,-21.4403,-25.0722,27,29,32,40,44,50,50,52,52,53,53,55,62,66,68,74,76,78,80,80,81,82,85,93,97,98,115,119,127,128
7,800,31,178,79.9333,35.285,1.06686,-3.22144,-7.70632,-4.89438,-13.4211,-7.74845,-6.03934,-1.81548,-9.41174,-15.5528,-0.334919,-6.87242,-3.34233,-9.24349,-7.61197,-14.8513,-9.47386,-6.24812,-3.58996,-7.90178,-17.6419,-26.096,31,35,38,46,49,50,51,57,58,58,62,63,65,67,72,74,75,76,76,83,88,89,110,112,113,119,126,130,147,178
8,900,38,186,99.3,45.1787,0.937602,-2.82197,-10.4785,-5.98087,-13.4643,-7.20468,-6.69743,-1.50488,-8.23434,-18.8862,0.0919712,-6.98644,-3.92802,-7.41692,-7.83433,-13.6189,-7.9694,-7.97688,-4.91547,-6.32043,-17.8125,-27.5764,38,46,46,54,59,61,62,63,68,71,74,77,78,82,83,85,87,96,97,105,108,117,129,154,158,165,173,174,183,186
9,1000,22,219,96.7333,47.314,0.772833,-1.53639,-6.89075,-6.43698,-13.129,-9.19728,-7.27945,-2.56898,-9.84135,-15.9809,1.00662,-7.5369,-3.03071,-8.2707,-6.85264,-12.9517,-8.21108,-6.08251,-6.12204,-6.84729,-20.3013,-26.947,22,31,34,40,41,44,60,67,74,79,80,84,85,85,86,89,92,100,100,106,113,121,126,131,140,152,154,168,179,219
10,1100,33,469,136.6,85.4887,1.01089,-2.75358,-7.82151,-7.02373,-11.2922,-8.99144,-7.68715,-5.33225,-10.2601,-16.1267,1.19747,-6.39039,-4.38566,-6.5968,-7.08363,-11.5181,-6.81605,-6.33193,-5.87449,-5.94004,-18.3587,-28.8,33,45,48,62,69,78,87,91,92,94,99,99,101,105,116,122,127,133,138,139,139,151,155,181,194,198,219,231,283,469
11,1200,38,395,149.9,92.0264,2.53942,-0.59931,-7.90576,-6.17908,-12.8757,-9.46096,-8.6099,-5.24265,-9.87098,-15.958,1.37838,-8.53391,-4.63805,-9.07083,-6.93659,-11.5785,-6.06495,-6.79404,-7.78577,-6.26818,-20.0869,-33.4416,38,50,52,53,69,76,79,93,96,98,100,101,107,109,118,126,136,139,143,153,162,192,194,217,222,225,286,300,368,395
12,1300,53,361,166.2,80.361,2.83852,-1.98369,-9.92246,-5.8926,-12.3962,-8.65799,-7.88368,-6.90302,-8.85347,-17.6502,2.43938,-9.74948,-3.79878,-11.5518,-7.14885,-11.046,-6.01142,-7.76399,-8.72004,-7.00818,-18.874,-36.2977,53,70,80,82,84,87,92,100,110,110,113,118,120,141,141,162,163,173,177,180,204,214,229,253,258,264,264,277,306,361
13,1400,60,533,149,93.7189,1.14191,-2.71241,-8.33395,-5.64248,-13.0196,-10.424,-8.26334,-8.46175,-6.10951,-18.8458,0.867634,-8.97739,-4.28341,-12.6651,-8.60867,-9.2448,-6.21096,-7.70707,-9.04927,-8.45615,-18.5104,-40.054,60,67,70,72,84,85,89,96,97,99,100,113,114,114,125,127,132,135,143,148,152,161,178,179,184,193,245,279,296,533
14,1500,38,486,180.3,108.209,1.32473,-2.74877,-11.2664,-6.85164,-12.5105,-9.59784,-8.95537,-11.1335,-6.31694,-18.5066,1.07553,-8.96183,-2.05812,-12.858,-8.69625,-9.31347,-6.66625,-7.30894,-8.88367,-8.77176,-17.8148,-42.2084,38,43,68,69,77,91,110,110,111,111,119,125,140,142,144,144,165,174,207,211,211,225,237,243,243,256,340,365,404,486
15,1600,44,410,184.8,107.151,0.651532,-2.38905,-11.1191,-6.16061,-12.0244,-9.76383,-9.20406,-13.485,-6.58276,-18.9208,1.04168,-9.91767,-0.737412,-12.8758,-8.0184,-8.92359,-8.16648,-7.85534,-8.5538,-9.14982,-16.3729,-42.9156,44,57,59,73,81,84,90,90,92,119,127,128,144,146,153,158,162,162,188,213,216,267,285,294,315,323,342,356,366,410
16,1700,59,637,254.467,160.11,0.329113,-2.90764,-11.7957,-7.97305,-13.2312,-11.1087,-11.1124,-13.8382,-5.71416,-18.8233,2.41844,-9.92443,-2.14191,-13.821,-7.80723,-9.97257,-8.54792,-7.10059,-5.97229,-9.58505,-13.8344,-45.776,59,78,79,86,93,96,119,120,120,138,185,191,197,200,201,237,238,242,244,258,285,291,346,424,468,472,474,515,541,637
17,1800,15,625,227.167,129.096,0.369102,-2.7868,-14.6596,-9.61909,-12.471,-11.1999,-10.7827,-13.9613,-5.88488,-17.2955,2.58637,-10.3177,-2.52769,-12.9931,-6.39267,-9.24238,-9.8618,-8.20374,-7.29662,-10.9518,-12.4088,-45.673,15,45,63,77,101,119,125,128,134,167,171,182,188,190,194,199,224,247,280,297,307,317,318,319,321,326,363,378,395,625
18,1900,58,729,241.1,163.927,-0.507049,-3.45445,-14.2359,-9.96661,-12.5474,-11.8093,-11.1886,-15.2213,-8.28607,-18.7426,3.09544,-11.9541,-4.07675,-11.6047,-7.39016,-12.113,-8.65706,-8.09901,-7.66314,-11.2655,-12.6555,-46.9007,58,65,92,96,99,100,117,138,140,151,154,157,172,172,174,183,183,197,206,235,253,322,353,354,378,426,438,520,571,729
19,2000,47,771,257.567,174.895,-0.794586,-4.04456,-18.2048,-11.6563,-11.6898,-11.3461,-11.091,-14.2407,-8.43521,-21.1214,2.56902,-12.6844,-4.88116,-9.00798,-8.28214,-13.0152,-8.59861,-8.76673,-8.24169,-10.734,-13.1466,-48.2329,47,86,93,95,99,100,115,133,156,164,178,187,188,198,219,231,234,236,239,240,258,285,313,361,382,428,472,523,696,771
20,2100,50,790,245.433,148.34,-0.905257,-4.5641,-16.9035,-9.83189,-12.7571,-11.3797,-10.1135,-13.0186,-9.95366,-20.0496,2.96742,-11.2005,-5.96988,-8.84906,-9.11687,-13.9231,-10.5657,-9.05505,-9.86301,-10.5308,-12.5129,-47.983,50,56,76,83,86,132,149,164,178,178,181,188,199,207,226,229,232,239,269,285,304,311,319,320,329,344,349,377,513,790
21,2200,65,632,258.9,152.57,-0.245179,-1.68747,-17.6735,-8.1312,-11.7602,-9.58433,-11.8887,-12.3888,-10.321,-18.7393,3.99094,-9.97825,-5.17468,-11.2185,-7.89353,-14.6669,-11.1587,-7.86231,-7.4437,-10.6977,-14.4657,-48.8922,65,77,88,103,141,143,144,162,166,176,179,193,195,199,200,205,210,211,213,251,287,324,355,405,413,465,468,523,574,632
22,2300,44,734,259.967,176.993,-2.31871,-1.81045,-17.6986,-7.91739,-11.2428,-8.79781,-13.5928,-10.0674,-11.1999,-16.9638,2.68085,-11.3,-5.30292,-11.5342,-9.41617,-14.9448,-13.6356,-8.95675,-9.25335,-10.9611,-14.971,-50.9533,44,46,51,61,79,98,140,158,169,180,190,192,205,221,222,223,224,230,239,241,292,315,321,329,408,409,567,600,611,734
23,2400,35,1025,308.433,237.131,-1.97921,-2.02544,-15.5931,-7.0339,-12.2239,-9.87776,-14.6444,-11.0444,-8.54087,-17.6899,-1.51157,-12.5151,-5.5115,-11.6054,-9.18849,-15.1867,-12.0848,-8.39093,-8.50682,-10.5184,-15.4742,-49.5376,35,78,87,95,117,123,130,135,151,173,183,185,196,199,221,250,269,271,293,293,310,354,415,444,503,598,619,688,813,1025
