generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,100,0,8,1.9,2.10664,-1.66211,-0.621845,0.522919,-2.30529,-0.226919,-0.308476,-1.92453,-5.1198,-2.83486,-3.25125,-0.72086,-0.515743,-0.759698,2.52002,0.464754,-1.99807,0.833046,-5.56522,0.679401,-4.8628,2.87532,-7.66617,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,2,3,3,3,4,4,4,4,5,6,8
1,200,0,37,10.2,8.88781,-0.601633,1.69059,-3.67608,-8.65203,-1.14314,-5.86974,-5.54867,-6.15371,-0.839041,-1.14919,-1.4411,-0.764274,-1.01349,-1.12436,-4.12772,-0.104193,-0.302679,-4.39828,0.854548,-4.72258,-1.00812,-12.8663,0,1,1,2,2,3,4,5,5,6,6,6,7,8,8,8,9,9,10,11,11,12,13,13,15,16,18,27,33,37
2,300,22,137,62.0333,31.9854,-0.427797,1.17722,-3.66522,-4.81899,-0.370279,-7.03918,-6.21203,-4.62184,-1.57421,-4.70006,-1.50543,-2.14504,-2.10743,-2.90252,-11.8965,-0.490172,-3.34972,-5.35709,-3.80034,-11.385,-2.61473,-13.5673,22,26,29,30,32,32,32,39,39,44,46,46,48,49,50,52,56,59,60,71,72,73,77,88,89,101,119,121,122,137
3,400,23,170,83.0667,39.1566,-1.6139,2.20452,-3.75776,-5.10748,-3.36223,-9.03167,-3.54723,-7.53388,-2.02733,-7.69129,-3.81579,-1.65828,-4.57828,-7.10034,-12.1989,-3.63643,-2.12141,-6.0915,-6.89877,-8.62388,-4.39465,-18.4199,23,34,36,40,43,45,47,51,51,57,62,71,72,73,74,74,77,84,89,98,99,102,106,124,125,127,140,146,152,170
4,500,37,600,133.067,106.79,7.92394,-2.03198,-4.67759,-5.31713,-5.45771,-8.93671,-3.44349,-8.23241,-3.30244,-7.62857,-3.69936,-4.0078,-5.56848,-7.29813,-10.5744,-5.83655,-2.90935,-6.73883,-4.69225,-9.02476,-8.44198,-21.1671,37,37,37,42,46,66,69,73,90,92,94,94,95,109,115,116,116,130,138,140,142,146,149,151,156,181,197,224,310,600
5,600,20,435,141.4,84.3125,5.012,-0.762002,-3.58812,-5.75142,-8.02019,-5.6133,-4.83055,-6.2025,-4.65282,-8.18269,-5.00921,-5.86533,-6.37102,-8.42917,-12.5341,-6.43453,-4.43101,-7.68199,-6.37228,-9.44774,-9.63386,-25.0199,20,55,64,78,82,82,85,90,91,93,109,110,110,115,125,126,127,128,137,137,142,149,163,189,198,214,219,225,344,435
6,700,13,353,139.867,87.1043,1.03788,-2.33103,-5.74458,-4.99459,-9.84647,-6.68514,-7.59544,-6.38724,-6.766,-8.00822,-5.70287,-4.38168,-6.40126,-9.94269,-13.2781,-4.15128,-4.8367,-7.9099,-5.55087,-8.82954,-9.56012,-30.2361,13,38,62,63,77,78,78,92,97,100,101,104,107,108,109,110,111,111,116,137,140,142,164,167,249,271,275,278,345,353
7,800,25,321,164.2,81.8132,-8.90621,-1.73266,-5.6943,-3.30733,-11.2342,-7.72151,-8.48957,-5.49425,-7.04772,-10.3634,-3.05793,-6.02402,-6.99519,-10.809,-12.5551,-5.35105,-4.7329,-9.95479,-7.04684,-8.12868,-9.47564,-34.7925,25,56,79,82,83,85,95,99,100,106,126,134,134,135,138,148,151,157,167,201,206,214,224,238,238,286,297,298,303,321
8,900,45,322,149.4,80.4743,-7.33895,-1.80255,-4.73675,-2.7371,-10.6048,-7.52245,-7.1758,-4.88229,-7.3939,-8.70006,-2.44812,-6.97571,-9.19027,-12.0992,-13.1455,-6.86923,-6.27777,-9.90165,-9.03865,-10.4073,-11.164,-37.0037,45,49,51,56,61,63,64,75,90,99,99,106,115,123,129,135,154,160,172,198,202,205,221,222,223,237,243,254,309,322
9,1000,39,370,166.833,83.6067,-5.15915,-1.68691,-6.39958,-5.24179,-9.73682,-5.87946,-7.93902,-3.11456,-9.12255,-9.07787,-0.771715,-7.44249,-8.87187,-13.3921,-10.4564,-6.38635,-7.67473,-10.8109,-9.81243,-9.66983,-10.2191,-36.268,39,54,63,85,85,95,100,101,113,113,114,117,121,122,142,160,162,185,193,197,204,215,226,243,252,259,269,294,312,370
