generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,100,0,6,2.16667,1.5105,2.14197,-0.852052,-2.75866,0.0738109,0.961619,-2.9929,-2.21259,-1.95248,-3.99522,-2.88329,1.1487,-1.66175,-3.91169,-0.89318,-3.42941,1.13131,-0.359566,-2.15108,-0.135793,0.566935,0.72094,-0.682031,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,3,3,3,4,4,5,5,6
1,200,0,11,4.1,2.94021,-1.64131,-2.61026,-1.10655,-5.54109,-1.34705,-5.94442,-0.639801,-6.11558,-7.11067,-7.15399,-3.23575,-8.43248,-6.20082,-0.660757,-3.78786,-3.96764,4.6129,-2.76527,-3.87438,-2.94483,-0.229286,-5.27575,0,1,1,1,1,1,1,1,2,2,3,3,3,3,4,4,4,4,5,5,5,5,5,6,7,8,8,9,10,11
2,300,7,76,23.5,15.1082,2.46043,-3.46051,-3.28892,-4.70604,-0.72939,-9.92343,-1.74591,-2.60338,-13.9039,-7.59298,0.0708276,-10.8901,-9.12168,-2.13329,-5.48497,-4.01881,3.90482,-3.75439,-4.04397,-3.44398,-2.41474,-12.1682,7,9,9,10,10,12,13,13,14,14,14,16,17,18,19,19,21,21,22,23,27,30,32,33,34,34,42,45,51,76
3,400,21,106,52.2667,21.1055,-3.49588,-4.47259,-4.38304,-6.17876,-0.170835,-16.2538,-0.384227,-3.95548,-15.8827,-6.68412,-1.19806,-12.75,-10.2968,-3.6968,-6.55554,-15.2558,0.953012,-4.70681,-5.49916,-5.59402,-1.56214,-18.9404,21,26,27,28,31,32,34,35,38,39,40,41,43,44,45,46,50,51,59,63,68,68,71,72,75,77,77,80,81,106
4,500,20,343,89.9,59.6029,0.696913,-3.70062,-4.51264,-5.01443,-0.780039,-13.706,-0.418098,-3.36941,-13.3387,-5.15786,-0.52025,-13.6183,-10.1903,-6.07013,-11.9386,-15.277,-2.32933,-5.91585,-9.92026,-4.88141,-6.38757,-25.1251,20,23,28,34,40,45,46,58,59,64,66,66,73,76,78,85,88,93,101,103,104,110,112,122,122,128,129,130,151,343
5,600,33,234,96.6333,56.3055,-1.52022,0.530865,-6.44737,-5.38028,0.981012,-12.5387,0.931662,-3.9956,-13.4023,-6.01888,1.00564,-14.3704,-8.88692,-6.99598,-12.0131,-18.0879,-4.53969,-5.98106,-11.5808,-6.03716,-10.6702,-32.0246,33,34,36,36,41,41,50,51,52,54,57,62,64,71,80,84,92,102,109,112,114,124,141,150,161,162,164,181,207,234
6,700,18,178,98.9,41.1619,-0.685864,-0.674356,-5.86348,-7.13436,-2.05449,-10.142,0.903535,-4.66529,-12.2798,-5.77147,-0.0935388,-10.2708,-11.7009,-7.196,-12.6149,-17.3245,-3.71693,-8.73754,-7.857,-5.09251,-15.9383,-33.9929,18,53,54,56,56,65,69,69,70,72,75,76,78,81,82,96,104,104,105,108,112,117,130,144,151,154,161,164,165,178
7,800,34,282,121.233,63.7564,-4.27455,2.7522,-5.76786,-7.68968,-2.42965,-9.81317,2.22479,-5.24585,-11.3692,-6.1836,-0.639598,-11.7345,-8.48803,-8.04459,-12.6178,-18.3984,-4.50011,-9.06273,-6.54373,-5.34935,-18.7992,-38.6812,34,48,56,65,66,66,68,70,74,83,85,96,103,104,105,107,116,117,120,120,127,128,148,165,172,208,210,225,269,282
8,900,62,837,165.967,146.649,-3.54215,6.65221,-8.36494,-6.28705,-4.73265,-10.8369,0.000551833,-6.06978,-10.2757,-7.3315,1.0279,-10.8025,-10.1618,-6.6189,-12.5221,-18.4695,-5.26434,-8.91176,-7.87048,-5.4106,-16.0764,-42.3389,62,71,75,78,82,82,87,87,91,95,101,115,118,121,131,136,136,140,143,148,155,161,168,170,184,224,287,330,364,837
9,1000,43,544,173.1,108.866,-1.9466,6.05661,-8.36329,-8.38413,-4.18498,-11.6643,0.615654,-5.81758,-7.21501,-8.62836,2.78108,-11.3791,-8.60443,-9.12661,-12.6908,-18.9256,-7.35073,-12.7389,-7.73949,-6.28419,-17.8221,-44.936,43,48,50,51,65,83,89,91,102,108,109,117,121,122,143,168,170,185,208,209,221,228,231,236,256,269,290,312,324,544
10,1100,44,613,229.833,173.482,-2.25592,8.06414,-9.29125,-6.55353,-2.73033,-12.6515,0.898881,-5.56332,-7.93918,-8.6879,2.8623,-10.9492,-8.87264,-9.50763,-11.3982,-17.7772,-7.25655,-12.9813,-7.61806,-5.70883,-16.3759,-45.8759,44,51,77,85,92,100,100,111,113,116,135,142,143,149,150,164,173,180,200,200,228,243,325,343,447,465,519,588,599,613
11,1200,74,662,225.4,143.7,-4.22888,5.11416,-10.2216,-9.15618,-2.77409,-13.5416,-0.0458551,-6.38982,-7.89534,-8.78917,3.04083,-11.6487,-6.58332,-9.91071,-10.2858,-16.5681,-6.72618,-10.6301,-7.66986,-4.60572,-15.386,-47.2972,74,90,102,104,104,117,126,127,140,145,149,151,155,160,168,168,174,197,221,233,238,239,250,317,318,393,419,496,525,662
12,1300,18,458,208.133,113.133,-4.10729,3.66352,-9.65032,-8.72516,-2.7002,-12.9176,-1.75864,-6.81623,-6.3313,-9.41987,3.13692,-11.352,-5.9275,-9.84797,-9.64438,-15.4027,-5.55389,-9.45531,-6.71754,-4.75126,-16.2134,-46.297,18,51,68,77,77,92,102,137,142,146,157,165,172,173,195,197,218,220,239,239,243,262,291,297,306,345,354,362,441,458
13,1400,51,676,203.433,134.142,-0.156259,1.49335,-9.97493,-8.51693,-3.25249,-13.3813,-3.72162,-7.6644,-7.12716,-10.8363,3.73179,-10.9543,-5.8347,-10.6802,-10.6665,-15.5381,-5.8799,-10.9982,-7.3113,-4.57745,-14.5463,-48.3362,51,53,57,66,78,80,100,106,117,144,149,157,164,184,197,198,205,206,206,218,221,221,240,258,265,267,347,411,461,676
