generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,100,0,4,0.466667,0.899553,-4.52888,-4.74599,-1.87332,-5.36376,1.69396,0.925997,0.568664,-1.8789,1.02336,-1.03721,1.7396,-8.57323,2.69389,-2.08419,-1.95525,1.16367,-0.627531,-3.99185,3.08758,1.96007,3.95511,0.452185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,4
1,200,0,2,0.4,0.674665,-5.21882,-2.44259,-4.08058,-6.62863,1.86834,-0.319729,-10.704,0.0771745,4.52426,3.34846,7.41511,-5.32818,5.43703,-8.67741,-0.536816,-1.35742,-0.285965,-3.4733,0.289594,-3.03387,0.624833,-2.22312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2
2,300,0,9,3.5,2.37443,-5.33802,-1.95211,-6.80881,-7.88304,-2.90639,-6.07215,-16.682,0.898848,0.460778,-6.61759,7.03544,-8.55095,9.53721,-3.12468,1.9422,1.5509,0.505753,-1.53922,-5.17419,-4.83459,1.25457,-5.41061,0,0,1,1,1,1,1,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,5,5,6,7,7,7,8,9
3,400,0,9,4.2,2.63138,-5.90354,-5.2215,-7.15281,-9.11447,-0.975313,-6.84927,-16.7275,2.20098,-2.76213,-13.1489,8.69975,-7.88201,10.0219,2.0361,7.71834,-1.85298,5.46653,-2.8825,-7.62907,-8.74136,-3.49648,-11.1209,0,0,0,1,1,2,2,3,3,3,3,3,3,3,3,4,4,5,5,6,6,6,6,7,7,7,7,8,9,9
4,500,1,16,6.56667,3.40064,-8.15068,-4.40706,-7.00261,-8.29466,-6.71346,-5.56452,-17.3354,4.43702,-1.34143,-11.4602,3.38758,-6.10016,9.01674,-4.11018,11.7386,-3.53632,4.63912,-3.98993,-6.35425,-6.14979,-4.27389,-15.5554,1,2,2,3,3,4,4,4,5,6,6,6,6,6,6,6,6,6,7,7,7,8,8,8,8,9,10,13,14,16
5,600,1,19,9.63333,4.16457,-9.7705,-1.69468,-7.57801,-5.8781,-9.84793,-11.8119,-18.9242,3.3569,-3.7402,-14.2481,2.5031,-6.7718,8.30717,-2.29954,7.58107,-6.55436,3.69856,-5.30437,-7.30897,-9.68749,-6.84787,-20.8684,1,3,4,5,5,6,6,6,7,7,7,9,9,10,10,10,11,11,11,12,12,12,12,12,12,13,15,16,16,19
6,700,2,50,22.0667,13.2741,-11.0895,0.294736,-8.10669,-7.4533,-10.2339,-9.28914,-15.1257,5.33393,-7.23141,-15.2932,2.95384,-8.10569,7.85459,-4.84897,4.91323,-6.95471,1.27619,-6.63794,-6.39455,-12.4488,-19.9789,-23.4094,2,6,6,7,8,9,10,10,12,13,15,16,16,19,20,21,23,23,23,24,25,32,34,35,37,38,40,41,47,50
7,800,1,82,41.4667,21.4552,-10.221,1.84097,-9.40608,-9.72208,-9.65071,-11.2894,-14.6122,5.67277,-11.7755,-17.3823,1.43867,-6.63701,6.99357,-5.27696,4.44781,-7.53208,-0.0357512,-6.23499,-5.96407,-13.6761,-32.0524,-26.0792,1,7,11,12,21,22,23,28,28,30,32,35,37,38,38,41,44,45,48,49,54,55,56,59,60,64,65,79,80,82
8,900,22,176,74.5667,39.0117,-9.86367,-0.744041,-10.1173,-9.23078,-10.4096,-11.0926,-12.5036,3.38473,-12.082,-13.7294,-0.461869,-8.44339,6.72031,-5.58004,1.70965,-7.9508,-1.79065,-8.35423,-7.04838,-11.6085,-33.9149,-30.6452,22,24,35,41,46,47,47,47,48,48,49,50,50,56,60,64,65,66,68,70,96,109,111,113,113,115,121,128,152,176
9,1000,12,151,66.9,30.3069,-12.8657,-2.04345,-9.95692,-9.39495,-8.62154,-12.3332,-16.6369,4.6028,-13.2071,-13.7048,-0.62942,-8.4251,5.84602,-7.95383,-1.35776,-7.36452,-3.36457,-8.57226,-5.76706,-13.4564,-35.9546,-35.3188,12,32,34,35,44,44,47,48,50,52,54,54,55,56,57,60,61,64,64,69,80,80,83,87,89,97,105,109,134,151
