generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,100,1,12,4.33333,2.74595,-2.19404,-0.769018,-7.06857,-2.19554,-0.293801,0.762932,-7.7663,1.52386,0.298371,-2.24599,1.73936,-0.257208,4.26018,1.67912,2.75146,-4.09128,-3.12383,-0.643899,-6.27668,-0.796303,3.26323,-8.89576,1,1,1,2,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4,5,5,6,6,6,7,8,8,11,12
1,200,0,19,7.73333,4.56322,-0.489132,-2.7836,-7.96148,-1.0874,-3.89124,3.78894,-11.6071,-2.06242,-3.13023,2.47535,3.806,-2.92658,5.08085,-5.18747,0.576795,-4.83675,-0.887149,-5.71082,-8.11587,-5.3217,-0.641413,-13.907,0,2,3,3,4,5,5,5,5,5,5,5,6,6,6,6,7,7,7,9,9,10,11,12,12,12,13,15,18,19
2,300,5,42,22.0667,10.6575,-0.588381,0.235785,-12.3791,-0.719695,-9.78389,-1.66548,-12.2083,-1.09794,-7.31149,-2.13366,4.46352,-8.56555,5.25864,-5.14226,0.745112,-6.27597,-3.92525,-7.14967,-6.20379,-2.19214,-4.92492,-16.7323,5,7,9,10,12,13,14,14,14,16,17,18,18,19,20,21,21,22,24,24,25,25,25,33,36,38,39,39,42,42
3,400,18,141,65.4333,29.0632,-2.27354,-3.28351,-8.46462,-2.65049,-11.229,-3.20348,-10.6082,-1.89262,-10.7951,-6.65392,4.77125,-6.99778,3.4268,-6.12373,-3.5055,-7.59552,-6.46617,-9.05272,-8.26609,1.18428,-5.94722,-19.2494,18,29,32,35,37,43,47,50,50,53,54,55,56,57,58,61,62,65,67,67,69,70,74,76,80,98,113,121,125,141
4,500,22,164,78.9333,31.663,-5.20461,-0.875156,-11.4127,-1.8875,-11.0263,-4.94407,-11.8474,-0.413518,-10.3242,-8.56353,3.47045,-8.35444,0.216317,-6.76642,-9.38292,-8.94678,-5.85201,-11.1311,-9.2464,-6.07801,-8.95697,-19.439,22,35,35,43,54,55,56,57,57,60,66,70,71,73,74,76,76,82,86,90,93,94,100,101,104,106,107,108,153,164
5,600,33,209,109.233,49.3193,1.28268,-2.03211,-9.64626,-3.359,-9.57389,-5.60171,-10.5184,-2.95559,-13.2597,-8.22645,3.46261,-9.05937,-0.582031,-8.59517,-8.30881,-10.3248,-6.01199,-11.0607,-9.74264,-3.0953,-9.91542,-21.5076,33,42,47,49,60,72,73,77,79,85,87,88,93,95,95,103,104,111,113,118,119,121,127,144,157,181,184,205,206,209
6,700,34,164,83.8667,30.7927,2.52288,-0.934853,-8.85785,0.0626309,-10.8638,-5.7597,-7.7147,-4.16727,-14.2228,-9.60045,3.63458,-10.4984,-2.49025,-10.7728,-8.83092,-9.12809,-8.54385,-14.6232,-10.2229,-0.935346,-9.18012,-24.2423,34,42,47,53,54,56,62,63,66,66,68,69,72,75,79,81,82,84,85,91,93,97,99,107,107,116,128,130,146,164
7,800,46,283,113.4,45.5257,2.5495,-0.352837,-9.20998,-0.335809,-10.5767,-7.44791,-6.01053,-4.65208,-13.905,-10.6794,4.19638,-11.1513,-2.16066,-11.588,-8.80145,-8.33777,-9.52521,-12.4345,-11.6316,-3.30091,-8.95273,-25.55,46,57,70,71,75,76,80,81,87,87,89,97,103,105,106,107,112,115,116,119,120,129,136,136,146,162,162,163,166,283
8,900,41,245,109.333,46.9184,-2.34779,-2.68819,-8.59755,-2.59715,-9.70727,-7.46626,-6.24437,-4.24145,-14.3816,-9.72151,3.82641,-13.5061,-4.00737,-11.3705,-7.45935,-11.8413,-7.81682,-12.9858,-12.2429,-5.88594,-8.73394,-25.4021,41,50,55,58,64,69,74,76,78,79,79,88,89,95,96,106,109,115,116,121,126,131,138,141,145,157,170,174,195,245
9,1000,42,212,109.567,42.2608,-6.94217,-2.72485,-8.27211,-3.42201,-10.5451,-10.8874,-9.35822,-3.93709,-12.1367,-11.7399,3.95202,-14.3364,-4.84821,-12.4177,-8.06387,-11.9969,-7.8331,-10.4565,-10.9939,-6.25801,-10.4097,-28.3759,42,42,60,62,66,78,80,81,82,90,93,95,95,96,96,102,105,105,108,120,124,129,138,145,152,158,175,177,179,212
