generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,100,0,12,3.16667,3.1082,-2.91182,0.776219,-0.802554,-6.1312,-1.55156,-3.09451,3.40599,-5.56643,0.499371,2.53088,-0.97788,-0.508392,-3.97695,-6.75543,0.61305,-2.7933,-1.5786,-1.96875,4.75125,4.30421,-9.0402,-3.24596,0,0,0,0,0,0,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,4,5,6,6,6,8,8,9,12
1,200,0,22,6.7,4.52693,-2.88718,3.70189,-0.273325,-13.0969,-6.90627,-2.32941,0.305462,-0.882584,2.80511,-3.11263,-0.463487,0.383528,-5.17141,-8.76513,-0.297091,-7.23765,-0.5569,-5.2439,3.35362,-0.153003,-11.4296,-6.27537,0,0,2,2,3,3,3,4,4,5,5,5,5,6,6,6,6,6,7,7,7,9,9,10,11,11,11,13,13,22
2,300,3,34,21.9667,6.74401,-1.01568,7.11658,-6.97619,-16.5631,-7.04623,-3.67032,0.172961,-9.53769,1.49843,-7.48964,2.71423,-4.04487,-7.82392,-8.88816,-9.0822,-9.24425,-1.44299,-6.83977,5.10146,-2.46145,-8.55873,-8.19735,3,12,13,14,15,17,18,20,20,20,20,20,21,21,21,22,22,23,24,24,24,26,26,27,28,28,29,33,34,34
3,400,10,66,27.1,13.2075,-2.15034,5.66276,-5.66444,-15.5398,-3.74289,-4.45752,4.67142,-13.4422,1.36155,-9.11765,2.85594,-3.12966,-10.9435,-9.07342,-8.66937,-10.7081,-0.27814,-8.58921,-0.470984,-5.32418,-7.94489,-10.1649,10,11,11,11,13,14,16,17,19,21,22,23,24,25,25,26,26,26,27,28,33,34,34,35,37,39,42,42,56,66
4,500,9,57,26.9667,11.7164,-4.45097,2.92255,-7.7758,-11.8526,-6.09999,-4.09664,3.81693,-12.3986,1.35068,-10.638,2.56772,-1.58102,-11.0647,-7.05587,-7.34597,-15.8331,-3.33357,-10.7162,-4.37588,-7.90922,-11.1136,-9.94785,9,9,11,12,12,17,19,19,20,20,20,22,25,25,26,27,27,28,28,30,33,34,35,38,39,39,40,43,45,57
5,600,22,128,56.8,21.9268,-5.05475,2.78166,-6.87138,-12.5685,-8.64746,-4.43806,-0.220414,-13.752,0.639493,-11.6137,2.701,-1.49823,-10.159,-6.17444,-12.3313,-10.5438,-4.75736,-12.8237,-2.29282,-6.03893,-15.5431,-13.8174,22,31,32,33,34,34,37,39,41,44,46,50,50,53,55,56,58,63,64,65,66,68,71,71,71,74,75,81,92,128
6,700,17,100,46.5333,20.6109,-5.7714,4.83317,-6.36309,-11.4173,-9.39538,-5.3659,0.812658,-13.5634,2.4809,-12.3925,-0.403509,-1.97449,-11.174,-6.61405,-15.4431,-11.792,-4.78888,-13.2173,-6.05436,-7.4709,-15.6544,-14.9669,17,21,22,25,26,26,28,29,30,33,35,41,42,42,45,45,45,50,51,51,52,53,58,60,64,67,68,77,93,100
7,800,13,107,56.2,19.0922,-6.05073,4.20718,-9.21642,-10.9531,-9.33096,-6.42806,-1.67415,-13.3383,0.567486,-12.9245,-2.78684,-1.50228,-9.52107,-5.64866,-11.5923,-12.7873,-3.85189,-13.2372,-4.1517,-7.17236,-13.6384,-16.1969,13,35,36,37,38,40,41,44,48,48,48,49,51,52,54,55,55,57,59,59,61,62,66,70,70,73,81,82,95,107
8,900,29,142,74.7667,28.3277,-6.8408,4.18892,-9.05515,-10.3545,-8.71646,-6.72946,-2.98971,-14.9288,-0.642835,-13.3175,-2.99993,-0.997194,-9.40417,-7.09848,-10.5876,-6.84544,-3.63608,-14.9505,-4.87338,-7.1328,-14.5253,-18.1379,29,36,43,45,45,50,50,53,54,56,57,60,67,67,67,73,74,75,79,83,86,93,95,100,101,110,110,117,126,142
9,1000,36,241,88.6333,49.1307,-6.51527,4.86878,-9.49374,-11.9633,-9.89538,-6.94988,-3.45004,-14.7736,-1.30855,-13.342,-2.80218,-0.837184,-8.98529,-7.96055,-10.4141,-6.58634,-2.51833,-16.7495,-1.788,-7.60308,-15.1796,-20.6621,36,42,49,49,50,51,52,53,60,61,63,63,64,66,68,71,77,77,81,91,98,99,99,106,130,138,149,179,196,241
10,1100,35,223,88.7667,36.0648,-7.38985,2.7057,-9.97443,-11.5337,-8.72185,-7.31656,-4.17029,-14.745,-2.29218,-13.3526,-0.999365,-0.606293,-8.22351,-6.70799,-11.1318,-5.92867,-4.1745,-12.7904,-2.75632,-7.81749,-16.1461,-22.6207,35,42,52,62,63,64,64,65,68,69,71,73,73,80,81,82,82,85,87,87,93,111,114,118,118,122,123,127,129,223
11,1200,30,335,114.4,63.4185,-6.36037,1.85319,-9.13797,-10.6866,-7.51193,-8.11383,-5.64971,-12.287,-2.48455,-13.337,1.55025,-2.87693,-7.88724,-7.97552,-11.4316,-5.76189,-2.82199,-11.6509,-0.67136,-7.43226,-18.2344,-24.5151,30,47,64,70,75,76,78,80,80,82,85,85,90,91,92,94,96,97,98,101,112,120,132,147,156,176,193,197,253,335
12,1300,37,279,108.033,57.3125,-7.24149,3.46345,-10.2124,-11.7127,-7.74637,-9.61893,-3.60369,-13.3527,-2.07127,-13.419,0.943018,-5.71218,-9.51823,-8.27232,-11.1915,-6.93627,-3.66286,-11.9418,-2.83874,-8.01802,-19.1666,-25.6609,37,37,42,56,60,62,63,66,72,73,80,94,94,96,97,101,105,109,110,110,113,114,118,123,140,156,187,223,224,279
13,1400,36,221,87.5667,37.2769,-5.73173,3.68166,-9.47033,-11.661,-7.2552,-13.5787,-4.18352,-11.9572,-3.01607,-12.6002,2.49894,-6.06354,-9.10369,-9.13669,-10.8226,-11.3615,-3.18259,-9.7578,-0.555019,-9.94442,-18.8424,-25.102,36,42,44,52,53,55,58,60,60,60,66,68,77,84,84,88,88,92,94,96,105,105,113,116,117,118,123,125,127,221
14,1500,43,180,95.5333,38.1365,-7.13366,3.00289,-9.33459,-11.4061,-4.65288,-13.9351,-3.97037,-12.4032,-2.94555,-12.6296,1.10792,-6.54592,-7.70906,-9.77745,-10.323,-10.4579,-1.3492,-11.596,-3.10591,-9.80427,-18.389,-26.4287,43,54,54,56,57,58,61,63,64,65,69,69,75,83,85,89,92,96,105,112,119,119,121,132,140,140,150,156,159,180
15,1600,31,217,95.3,51.016,-5.56128,1.15259,-7.00002,-11.1183,-5.1993,-13.5046,-3.35626,-12.1689,-5.15928,-11.4254,-0.201269,-5.9433,-5.82281,-10.9997,-10.8544,-8.34563,-1.54973,-11.9704,-2.6443,-8.18065,-17.8384,-26.4536,31,33,41,44,45,46,57,57,58,62,64,66,68,85,86,87,87,92,105,106,109,114,116,118,149,160,171,179,206,217
16,1700,53,552,162.3,106.453,-6.44897,0.836119,-9.19201,-12.0896,-7.04579,-11.5249,-4.29091,-12.7428,-5.60919,-12.421,-0.277751,-5.78961,-6.30168,-11.3341,-10.485,-7.67336,-1.55943,-10.6553,-3.36919,-9.28983,-16.63,-28.5029,53,54,59,65,65,75,100,105,110,113,116,123,125,128,130,135,136,148,152,155,204,206,208,208,211,223,237,252,421,552
17,1800,52,488,155.433,102.203,-8.53569,1.43952,-13.1235,-12.6983,-7.00904,-10.108,-5.28848,-11.9722,-5.96349,-13.051,0.772447,-5.33783,-7.8808,-10.4243,-10.7571,-7.942,-1.46567,-10.2784,-3.09264,-8.74433,-17.253,-30.2712,52,61,62,68,69,75,81,83,88,93,110,114,114,118,124,124,136,137,139,143,143,170,177,208,264,272,276,294,380,488
18,1900,41,352,147.567,89.3373,-10.1867,0.796745,-12.3621,-14.0513,-5.50365,-10.4229,-7.12253,-11.3616,-6.57733,-14.2287,0.388418,-5.7147,-9.83362,-12.9699,-11.3424,-7.68817,-1.93479,-10.2017,-3.08868,-9.23783,-18.1049,-31.0128,41,44,50,61,65,69,78,80,82,83,86,93,103,111,122,127,128,129,159,167,183,200,203,215,225,230,305,317,319,352
19,2000,32,584,151.267,111.991,-10.1767,-0.118062,-13.8551,-13.2868,-4.80798,-9.84421,-7.49823,-14.1173,-7.1694,-12.7639,-0.545973,-5.36376,-10.2223,-9.06475,-10.3376,-8.36432,-3.65831,-10.7839,-1.65159,-10.8958,-16.8842,-33.7861,32,53,56,64,66,66,71,84,85,97,102,105,109,111,125,127,133,134,139,141,156,158,163,200,221,245,247,299,365,584
20,2100,26,421,179.867,85.5476,-8.31934,-0.37731,-14.2743,-12.6817,-4.57021,-12.9115,-9.03443,-13.1898,-6.70241,-11.978,-0.502879,-6.02873,-10.0022,-9.3571,-9.4764,-8.7569,-3.56477,-9.55254,-3.97017,-10.745,-16.8014,-34.6385,26,81,84,93,96,110,112,121,127,142,156,160,162,168,170,171,171,176,178,191,192,193,197,217,223,291,300,330,337,421
21,2200,34,301,158,72.4407,-8.36748,2.00863,-15.2897,-11.9293,-4.27477,-10.8828,-10.7863,-13.2278,-5.62585,-12.661,-0.416382,-6.2549,-10.6414,-9.91121,-8.60609,-10.1272,-5.22978,-11.6353,-4.33901,-11.0142,-16.7028,-36.3843,34,59,67,80,87,88,89,89,95,112,117,125,129,142,146,147,176,178,179,191,195,204,209,226,230,239,249,263,294,301
22,2300,43,421,184.8,109.122,-8.98651,0.987664,-14.669,-15.247,-5.73379,-8.92077,-9.63768,-12.8847,-3.42415,-14.1537,0.201574,-5.96243,-9.05376,-12.3898,-6.78566,-10.2935,-5.11248,-10.9809,-4.32307,-12.3031,-16.1022,-37.1175,43,50,66,72,73,102,108,111,118,121,125,127,146,148,149,154,161,179,185,187,194,208,226,259,304,338,366,389,414,421
23,2400,54,530,245.767,131.933,-9.71192,0.131016,-12.3403,-12.754,-6.73498,-9.96162,-10.3117,-12.8735,-3.37146,-15.2215,0.207221,-7.94112,-8.73353,-11.8321,-6.70251,-10.4164,-5.59301,-8.29777,-4.48794,-12.9831,-13.2859,-38.1275,54,59,85,86,108,110,138,152,174,178,178,195,204,215,225,236,241,241,252,270,277,315,326,350,353,386,416,506,513,530
24,2500,58,1023,259.867,218.741,-9.28347,0.910276,-10.5726,-14.0866,-7.39555,-10.7082,-10.9731,-13.8494,-4.6632,-14.642,-2.12272,-9.18881,-9.25203,-10.4979,-5.82258,-10.6118,-7.01844,-8.69384,-4.49419,-13.8592,-11.5204,-38.513,58,67,93,95,97,112,131,138,160,165,167,171,171,175,183,192,192,210,223,241,241,247,262,379,384,394,405,555,865,1023
25,2600,56,614,253.267,157.259,-8.93519,0.55522,-11.5363,-15.1038,-7.51185,-11.1629,-11.1941,-13.9224,-4.85202,-14.6602,-1.61545,-10.2364,-10.9275,-9.52857,-5.32644,-9.64222,-7.06525,-8.29518,-5.18932,-12.966,-9.04895,-40.9721,56,57,81,83,96,111,123,130,143,157,174,186,190,193,198,209,227,242,249,256,259,374,377,420,422,424,471,498,578,614
26,2700,46,816,225.067,161.938,-8.97103,0.479977,-14.8224,-14.5691,-7.28355,-10.6587,-10.0772,-14.5509,-4.44379,-15.9881,-0.480668,-9.01767,-10.8526,-9.23895,-6.13855,-9.11928,-7.41649,-8.71371,-6.92907,-14.1028,-10.2979,-38.9436,46,70,98,106,106,110,117,123,126,126,131,134,159,164,166,176,186,199,204,232,242,251,262,280,319,416,424,472,491,816
27,2800,35,828,262.367,215.213,-9.94061,-0.515293,-13.6336,-14.2342,-8.5854,-11.9227,-9.47921,-15.7113,-4.00347,-15.8823,0.668264,-9.07934,-10.2307,-7.28507,-7.05243,-9.91532,-9.40092,-9.38398,-7.33254,-15.5134,-8.51106,-38.3801,35,35,83,84,90,94,112,121,124,128,134,137,143,146,169,184,225,261,276,276,277,295,314,379,388,444,649,662,778,828
