generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,100,0,1,0.166667,0.379049,-2.4844,0.366072,-2.66354,-3.26089,-0.9774,-4.96247,5.1683,-1.26924,0.925918,-2.65224,6.68661,-2.34181,2.90024,-0.148852,-6.12556,-2.53363,0.739246,1.57332,2.68015,-2.79968,0.997532,-4.19548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
1,200,0,11,4.66667,2.55064,-2.80586,-1.87148,-0.814177,-6.69767,-3.57934,-12.8015,-2.94479,-3.69459,-7.12414,-4.72601,3.5121,-6.75023,5.96088,-6.71038,-3.84628,-9.30978,-1.51893,-5.36698,2.15603,-9.474,-1.96451,-4.64359,0,1,2,2,2,2,2,3,3,3,3,4,4,4,4,5,5,5,5,6,6,6,6,7,7,7,8,8,9,11
2,300,1,19,8.46667,4.24047,-3.76405,-4.95098,-3.16041,-6.23865,-3.75047,-22.9399,-1.40551,-3.73759,-6.04977,-9.09317,2.05652,-7.95579,7.45781,-10.4799,-5.76888,-11.2403,-3.67434,-4.09616,3.90215,-7.95067,-4.95275,-6.83948,1,1,2,3,4,4,5,6,6,7,7,8,8,8,8,9,9,9,10,10,11,11,11,11,11,12,13,14,16,19
3,400,1,22,11.1333,5.5257,-4.5677,-5.20718,-3.9869,-6.91353,-5.10369,-20.5017,-2.82578,-4.13988,-9.65477,-8.52563,0.396776,-8.73707,6.54977,-10.7532,-5.72843,-14.9613,-1.90851,-8.87952,2.67706,-7.8588,-6.02351,-11.7305,1,1,4,5,6,6,6,7,8,8,8,9,10,10,10,11,12,13,13,14,14,14,15,15,16,18,18,19,21,22
4,500,10,60,24.8667,11.3342,-3.75608,-4.23554,-3.02218,-10.4851,-11.9517,-22.1426,-6.88939,-3.41716,-11.6117,-8.14277,-6.22993,-10.2693,-5.16512,-11.6669,-8.30093,-17.3659,-0.335685,-10.9761,-1.80303,-6.30532,-6.15031,-13.7423,10,11,12,14,15,16,16,17,18,18,19,20,22,23,23,23,24,25,25,26,26,28,29,30,33,36,36,39,52,60
5,600,26,127,59.6667,28.8077,-2.9016,-2.38516,-11.5003,-9.25605,-11.2129,-21.603,-6.70814,-3.5473,-13.8729,-8.69569,-8.77071,-13.4265,-8.56615,-10.821,-7.75754,-12.8183,-3.76544,-12.2446,-3.32358,-6.74824,-6.35756,-14.363,26,29,29,30,32,34,37,37,38,38,39,41,42,46,55,56,57,58,60,64,64,80,82,84,84,89,106,106,120,127
6,700,31,132,66.1667,27.4617,-1.14573,-7.68919,-15.7102,-10.9681,-11.9886,-20.5077,-7.33376,-8.28921,-15.4148,-9.5371,-8.09311,-13.3239,-9.52984,-9.93479,-10.7357,-13.8125,-3.08224,-9.38712,-6.71096,-5.7921,-9.03818,-14.0416,31,32,32,36,42,43,44,46,46,49,50,51,54,55,56,62,63,69,69,70,79,79,79,84,87,108,109,113,115,132
7,800,37,148,81.3333,28.2151,-0.394617,-5.94477,-15.6751,-11.6442,-14.4003,-18.5496,-7.10813,-13.7561,-19.1091,-8.88825,-7.85894,-13.445,-9.01618,-10.4493,-10.9656,-17.4373,-4.9074,-10.4729,-9.36733,-2.89459,-9.26099,-15.2274,37,38,42,51,54,55,62,62,65,65,67,67,75,80,80,81,84,84,86,87,91,93,95,97,98,109,110,135,142,148
8,900,36,132,70.1333,23.7773,0.830599,-5.12834,-20.0197,-13.6378,-11.1191,-18.4076,-5.42923,-12.1557,-23.7754,-9.40503,-7.81091,-13.2628,-9.92361,-12.1927,-9.81185,-20.1216,-7.47082,-11.5275,-8.26315,-6.68644,-10.8905,-17.4309,36,40,42,48,48,51,52,53,55,55,56,58,60,61,61,63,71,71,73,75,76,80,85,89,94,97,97,101,124,132
9,1000,18,201,87.4,47.0213,-0.191338,-7.96064,-18.7373,-12.1038,-11.3629,-15.3957,-6.82659,-12.3186,-21.6356,-9.70194,-8.58186,-13.3415,-10.9525,-13.2313,-10.8135,-18.5171,-7.16647,-9.99572,-8.90722,-5.89801,-10.3301,-18.4987,18,35,37,42,43,45,46,48,48,62,62,63,69,71,75,81,82,87,91,93,103,108,111,112,136,145,165,168,175,201
