generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,100,0,19,5.7,4.26008,1.84726,1.70312,-5.19279,3.42585,0.819872,0.072753,-2.24285,-1.37638,1.09906,-8.25647,-5.42753,-2.57002,-11.9521,-0.105158,1.43889,-3.96527,0.338094,-5.43358,4.30552,-6.02787,-3.60668,-8.75842,0,0,1,2,2,2,3,3,3,3,3,4,4,5,5,5,6,6,6,7,7,7,7,7,8,9,10,11,16,19
1,200,1,39,17.4,9.87368,2.99078,0.912712,-3.10225,-9.99182,-5.87175,-1.85968,-1.78757,-4.89521,-2.58142,-12.8672,-3.0847,-0.502282,-11.2533,-4.70387,-1.54493,-5.20732,1.65961,-7.90191,0.669752,-10.2441,-3.88779,-10.8327,1,2,5,6,9,9,9,10,10,12,12,14,14,14,14,16,16,17,18,21,22,25,27,29,29,30,30,31,31,39
2,300,10,65,25.0333,11.9956,1.94731,1.72321,-9.27388,-16.1953,-11.4721,-4.27274,-2.08458,-10.1817,-2.04718,-10.2708,-3.31622,1.77909,-11.6677,-8.7494,-0.728845,-5.32887,-2.55693,-8.68417,-2.02307,-9.99552,-7.90114,-14.6424,10,12,13,13,13,14,15,16,16,17,18,20,20,20,21,22,24,26,27,27,29,34,34,35,36,36,38,39,41,65
3,400,23,150,61.3667,29.8068,1.05141,2.8221,-4.83194,-14.5689,-11.2279,-7.24354,-3.51851,-9.52131,-5.51199,-12.4588,-3.42914,0.0359164,-12.3843,-8.77341,-5.10798,-6.57464,-3.80502,-7.46132,-2.48824,-11.1834,-9.23459,-15.1035,23,27,29,31,32,34,36,37,39,40,43,45,49,52,53,55,56,61,63,67,75,85,87,89,89,96,97,100,101,150
4,500,19,177,92.2333,34.8422,2.49157,2.43838,-5.9203,-13.0046,-11.3531,-8.86457,-4.10741,-11.5805,-7.43565,-13.9295,-1.13266,-0.700447,-11.2616,-9.67653,-6.98726,-6.32749,-6.12098,-7.19063,-4.65656,-9.83037,-12.6911,-17.4882,19,44,57,57,59,60,71,73,76,77,78,84,84,85,85,89,93,95,97,98,101,103,106,106,107,127,130,164,165,177
5,600,22,347,112.2,75.9834,0.895658,0.678083,-8.88414,-13.9269,-10.6189,-10.6298,-4.50158,-16.4838,-8.2146,-14.1313,-0.374695,-2.41225,-9.40056,-9.40214,-7.65419,-5.27212,-5.76329,-6.05836,-4.8768,-11.8915,-10.5242,-19.3599,22,25,32,36,45,51,51,54,59,65,70,72,82,89,90,99,113,115,118,120,129,134,143,144,162,201,203,235,260,347
6,700,45,634,159.833,121.346,-1.23936,-1.37436,-9.17527,-11.5331,-10.8689,-11.3328,-4.36625,-15.0933,-7.23741,-13.5062,0.195861,-3.09962,-9.57914,-7.79012,-5.42927,-5.5139,-5.34064,-7.13445,-4.71881,-10.9152,-9.25119,-21.6895,45,51,61,70,76,90,95,97,100,102,108,109,112,121,122,123,127,130,138,138,143,159,173,195,208,279,280,287,422,634
7,800,65,372,158.9,85.8962,-0.593515,-3.45615,-9.66604,-12.1489,-8.71449,-11.435,-4.40139,-14.9745,-8.10137,-13.2169,0.720846,-4.20206,-9.55461,-7.84103,-6.5216,-4.64817,-6.45917,-6.45022,-3.52174,-12.0372,-8.84859,-22.8075,65,77,80,88,88,89,93,94,99,110,115,120,121,124,125,135,135,136,141,159,162,176,188,189,220,278,309,326,353,372
8,900,48,466,168.4,90.7496,-2.04243,-3.81695,-9.72272,-11.3206,-9.04191,-11.518,-4.77671,-14.983,-6.23458,-14.5962,0.23909,-4.2822,-8.54818,-8.01213,-6.57961,-4.94053,-6.19135,-7.16669,-4.86882,-11.9739,-8.88199,-23.7692,48,65,70,72,77,81,90,117,120,128,131,135,137,155,155,158,169,171,173,177,181,184,196,201,221,233,294,313,334,466
9,1000,51,526,167.267,111.322,1.02165,-4.03975,-10.7136,-11.0489,-9.21525,-11.9618,-5.25782,-15.3043,-7.2581,-14.8424,-1.59587,-4.99376,-10.7859,-9.60563,-8.33893,-7.06162,-8.027,-7.35196,-3.95842,-11.4688,-9.99689,-24.172,51,55,89,92,93,98,98,99,100,104,105,110,116,122,131,131,138,142,142,162,165,172,195,222,226,242,259,382,451,526
10,1100,48,296,137.967,70.0367,1.26065,-3.57817,-12.1088,-12.0591,-8.09647,-10.9585,-3.91752,-14.5427,-8.10317,-14.2137,-1.9809,-4.71028,-8.99753,-10.5121,-10.9356,-9.40994,-9.8979,-7.36792,-4.96733,-13.0903,-7.61653,-24.5685,48,53,58,69,77,79,81,83,86,87,96,97,101,104,117,133,135,136,148,150,154,181,182,189,190,201,258,269,281,296
11,1200,13,329,170.133,71.633,2.18388,-3.10819,-11.0429,-10.6881,-7.9689,-10.742,-4.22955,-13.451,-7.37102,-12.5929,-2.43501,-5.04739,-7.97429,-9.35415,-9.33757,-9.03877,-9.59412,-8.44218,-5.0844,-11.1576,-9.2516,-27.2765,13,51,93,114,115,116,123,130,130,133,140,147,153,155,155,160,162,163,181,185,185,187,199,228,237,262,267,267,324,329
12,1300,22,550,232.233,122.458,5.27737,-4.15755,-11.8016,-9.81972,-9.83647,-11.5858,-4.52415,-13.0615,-7.07696,-13.7241,-1.98594,-4.79087,-9.12981,-9.23461,-10.012,-8.45058,-9.73283,-8.56092,-4.54511,-10.6255,-7.60978,-30.1629,22,68,76,82,108,121,128,135,163,170,177,187,192,209,212,221,224,225,243,265,290,299,319,344,361,372,392,403,409,550
