generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,100,0,11,3.13333,2.81294,2.50616,0.259055,-1.50277,-4.14522,-2.37689,-2.40782,-2.88007,4.50725,-1.37516,-2.29955,-2.42921,2.06579,2.19219,-0.775479,1.3555,-5.13131,4.9819,-1.47448,-2.41174,-1.04676,-0.167149,-6.47487,0,0,0,0,0,0,0,1,1,1,2,2,2,3,3,3,3,3,3,3,4,5,5,5,6,6,7,7,8,11
1,200,1,14,7.43333,3.84782,14.209,-0.0922575,-0.743665,-7.64597,0.346172,-3.9773,-3.81531,-0.683503,-3.34954,-9.46214,-1.12361,-4.76443,-1.46062,-1.91195,2.75726,-6.54483,3.25506,0.645349,-5.25163,-5.32288,0.818752,-6.46896,1,1,2,3,3,3,4,4,4,5,5,6,7,7,7,8,9,9,9,10,10,10,10,11,11,11,13,13,13,14
2,300,2,22,9.9,5.00586,17.8497,2.1452,-5.60033,-9.02834,2.80861,-0.950561,-11.4883,3.84274,-5.25588,-13.6945,-0.57794,-3.93441,-7.5516,-3.67005,7.89419,-10.1154,5.18806,-7.98645,-5.0689,-6.93645,-0.294495,-10.1564,2,4,5,5,5,6,6,7,7,7,7,7,7,8,9,9,9,9,10,10,10,13,14,14,14,16,16,18,21,22
3,400,1,25,12.1,6.15518,20.6654,2.41076,-3.74262,-8.71313,-2.76625,-4.15402,-9.19172,-4.20415,-8.49972,-14.4403,-1.51319,-5.90608,-9.84128,-4.53589,1.78306,-13.498,3.55232,-8.17434,-7.18676,-8.3431,-0.322823,-10.9719,1,2,2,4,4,5,6,8,9,10,10,12,12,12,12,13,14,14,14,15,15,15,16,16,17,18,19,21,22,25
4,500,2,25,10.4667,5.11073,22.7887,1.71742,-4.88188,-6.95417,-1.20687,-9.82858,-8.37871,-15.7185,-8.88447,-14.5743,-5.47217,-8.58028,-8.20748,-7.75098,-0.258304,-15.1067,2.43454,-7.214,-6.71015,-8.13339,-1.42225,-11.4941,2,3,4,6,6,7,7,8,8,8,9,9,9,9,9,9,10,10,11,11,11,12,12,12,13,17,18,18,21,25
5,600,5,31,14.3,5.54698,17.619,1.5763,-6.4234,-7.62385,-3.22599,-7.44902,-9.08197,-13.0865,-8.52371,-16.5004,-4.8811,-9.16374,-8.02091,-7.98769,-1.25288,-15.3799,-0.797066,-8.41604,-5.6674,-10.8625,-3.39131,-11.8216,5,6,9,9,9,10,10,10,11,11,12,12,12,12,13,14,14,16,16,16,17,17,17,18,18,18,20,20,26,31
6,700,12,84,47.5,20.7044,13.3496,1.20969,-6.88933,-13.8376,-5.43549,-10.5066,-8.20415,-11.3623,-6.35106,-15.4491,-3.01516,-10.3022,-5.97498,-8.85761,-3.19976,-13.6494,-5.91227,-9.45729,-4.66955,-8.09546,-8.33098,-12.5658,12,20,20,23,27,28,30,30,33,34,34,35,38,40,40,45,49,50,58,62,63,64,65,68,69,71,72,78,83,84
7,800,25,235,78.6667,41.1912,14.9301,0.832084,-7.52281,-15.9138,-6.15192,-11.2375,-8.63907,-9.06356,-6.00463,-9.78999,-2.23488,-11.7384,-7.33408,-7.79835,-3.92908,-13.1875,-8.59101,-8.64551,-3.44626,-6.67947,-8.12956,-15.5728,25,30,40,43,47,48,51,54,55,60,61,62,63,67,69,69,73,75,77,78,79,89,96,101,104,114,124,134,137,235
8,900,35,199,99.2333,43.2911,17.7469,0.332175,-8.42718,-14.9355,-7.47634,-13.9665,-8.07412,-10.5578,-4.20755,-11.8259,-1.71325,-13.3822,-11.2957,-6.95945,-4.22569,-12.3812,-9.12468,-6.26375,-3.22121,-7.50012,-13.6139,-19.507,35,35,40,52,62,64,70,71,71,77,78,80,83,87,94,94,96,96,96,106,107,115,133,134,143,145,146,173,195,199
9,1000,46,245,119.6,51.7465,17.5158,-0.975748,-11.4289,-14.8865,-6.82012,-12.0079,-8.52853,-10.753,-4.76058,-12.267,-3.27884,-10.2543,-10.4576,-7.2638,-5.39286,-13.2309,-8.11,-6.3443,-4.48952,-6.3083,-12.0736,-20.3519,46,54,62,64,71,85,87,90,90,91,91,92,94,96,97,101,116,118,121,127,130,137,141,153,156,203,204,208,218,245
