generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,100,0,3,0.833333,0.912871,4.31596,-0.233264,-2.56198,-1.36985,6.51331,1.07936,2.31431,-6.27585,-1.04228,-0.0950222,7.37248,-2.0886,1.43692,-0.632376,-4.04453,1.43345,-2.70917,1.74834,-3.13471,-3.12756,-1.93821,-5.14997,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,3
1,200,0,12,2.6,2.81131,3.34686,-0.830841,-1.46928,1.21168,2.43976,0.293997,4.0572,-8.1729,-5.91697,-4.02955,4.1033,-3.14907,-3.22377,1.38687,-1.13977,-0.00307538,-0.795506,2.96471,-4.24458,-3.07503,-4.84249,-7.84747,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,3,3,3,4,4,5,5,5,5,5,6,7,12
2,300,2,26,13,6.02867,7.63739,-1.5813,-4.36872,1.15549,2.58111,-3.07961,-1.91357,-7.84531,-10.5558,-8.82555,2.36264,-7.27736,-5.8586,-0.083061,-0.418568,-4.51368,0.156071,2.29186,-4.3744,-5.73128,-0.299794,-14.5466,2,6,6,7,7,8,9,9,9,10,10,10,10,10,10,11,13,14,14,14,16,17,17,18,18,18,23,23,25,26
3,400,8,96,43.6,21.8957,7.20479,-2.04037,-9.20561,-3.63201,4.93904,-10.5623,-7.11898,-6.84209,-8.85954,-14.879,6.74305,-7.79855,-7.03201,3.08855,-3.14508,-7.1972,-1.6458,-3.9936,-7.24124,-8.98839,-9.7829,-18.2982,8,18,20,22,22,23,26,26,28,29,29,32,35,39,40,44,44,45,48,48,48,50,52,61,68,68,69,80,90,96
4,500,33,142,81.5333,32.2616,9.25413,-2.05534,-9.80553,-6.95141,1.3361,-10.494,-5.1448,-6.50462,-10.1411,-13.6614,2.24359,-6.46247,-6.91632,-4.32886,-5.12865,-13.9916,-0.465573,-4.2949,-8.24888,-8.96109,-15.8144,-22.6331,33,34,41,41,48,49,55,56,58,59,66,67,68,69,75,82,84,84,89,96,97,101,106,106,115,124,130,135,136,142
5,600,28,200,84,42.0427,14.8393,-1.1425,-11.4757,-7.06994,-0.64253,-9.47834,-7.48382,-5.8653,-10.0018,-11.9475,-2.65929,-6.49041,-6.02662,-5.77445,-5.82643,-17.1073,-1.09284,-6.63418,-7.84016,-10.2208,-18.996,-23.9226,28,32,40,42,45,46,52,54,54,55,57,62,63,65,69,78,79,89,90,90,99,102,108,116,123,132,139,153,158,200
6,700,23,192,93.8667,48.1017,16.0163,-1.56395,-10.9112,-2.79471,-3.54988,-7.06604,-7.94095,-5.1369,-8.98086,-11.9641,-0.960321,-4.9998,-5.29563,-5.15538,-8.598,-17.8673,-2.34547,-9.83605,-7.38897,-13.1206,-20.0291,-30.384,23,35,39,39,40,41,44,49,50,63,64,75,84,85,93,96,99,100,103,107,107,111,124,130,154,156,164,169,180,192
7,800,39,342,116.233,70.8377,17.51,-0.940036,-9.31566,-6.35353,-4.20107,-6.96406,-8.9557,-5.35659,-9.61008,-11.3499,0.364445,-5.78762,-4.56555,-6.91529,-8.82466,-14.257,-3.95495,-9.63632,-9.07023,-12.1914,-20.2463,-34.0373,39,43,45,46,49,55,59,69,70,81,81,83,83,85,86,112,114,115,118,121,124,132,141,153,165,186,191,245,254,342
8,900,53,608,170.733,117.304,17.5113,-0.0346322,-10.0062,-8.80621,-7.52175,-7.78954,-9.17121,-4.51594,-9.86773,-11.3009,0.201958,-4.85759,-3.88806,-6.05486,-7.22501,-13.8236,-3.81424,-7.72214,-8.16708,-9.47432,-19.2637,-34.4182,53,57,65,71,74,78,97,100,107,112,114,116,123,137,138,143,157,158,160,162,173,178,202,210,244,253,298,322,412,608
9,1000,37,482,172.467,109.371,16.9691,0.351149,-10.0107,-10.1021,-7.19841,-10.6961,-9.47917,-6.02268,-11.6619,-14.0071,1.46134,-5.86716,-4.0406,-8.0529,-7.73569,-14.1997,-4.71912,-6.81099,-8.63233,-11.5684,-18.8324,-36.6662,37,65,66,77,80,84,93,94,104,105,106,110,111,114,120,125,148,167,170,170,202,208,208,262,313,330,333,335,355,482
