generation,agents,minScore,maxScore,meanScore,standardDeviation,stepSize,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21
0,13,0,1,0.0333333,0.182574,0.93128,-0.622428,-0.164617,-0.212069,-0.0202416,0.471109,0.288864,0.798829,0.365349,-0.296569,-0.545273,0.0487118,-0.102878,-0.106835,0.885398,0.894485,-0.0417655,0.200026,0.547623,-0.292412,-0.504401,0.253042,-0.908814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0653,1.03186,1.01385,1.0065,0.99921,0.991191,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945
1,26,0,3,0.433333,0.8172,0.892733,-0.431706,-0.249651,-0.358159,-0.311014,0.601967,-0.400272,0.0991085,0.389737,-0.539405,-0.872541,0.303741,-0.472563,-1.10638,1.54105,1.35241,0.293316,-0.484565,0.800723,-0.0414264,-0.531733,0.0908316,-1.10532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,3,1.10047,1.03967,1.03003,1.0101,1.00409,0.997089,0.993945,0.989186,0.987468,0.982217,0.981225,0.980036,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011
2,39,0,11,3.23333,2.67406,0.877593,0.333948,-0.618773,-0.681813,-0.400177,0.236817,-0.460783,-0.508136,-0.900463,-0.589731,-1.97091,0.265813,-0.982493,-1.63939,1.06935,1.23802,0.317721,-0.160102,0.654031,-0.129755,-0.640393,-0.411655,-1.30796,0,0,0,0,0,1,1,1,1,1,1,2,3,3,3,3,4,4,4,4,4,4,4,6,6,6,6,7,7,11,1.13133,1.08182,1.02989,1.01971,1.00479,0.995331,0.993818,0.989199,0.98401,0.982108,0.980829,0.974852,0.974046,0.972758,0.971247,0.969958,0.969336,0.969122,0.968682,0.968682,0.968682,0.968682
3,52,0,18,6.86667,4.84756,0.860865,-0.0622956,-0.814345,-0.546297,-0.336448,0.750669,-0.692165,-0.709173,-1.22996,-0.71071,-1.71597,0.726156,-0.229458,-2.0426,0.695474,1.31212,-0.936477,-0.0550303,-0.404483,-0.0838925,-0.947935,-0.262376,-1.01863,0,0,1,2,2,3,3,3,3,4,4,5,5,5,5,6,7,7,7,8,9,9,10,10,13,13,14,14,16,18,1.16274,1.0842,1.03847,1.018,1.01704,0.997456,0.992395,0.988034,0.981527,0.97921,0.974496,0.972896,0.96683,0.965459,0.964503,0.963604,0.961108,0.960488,0.960037,0.959114,0.958664,0.958522
4,65,4,27,14.8333,7.02745,0.851981,-0.0766852,-0.790371,-0.993541,-0.0476564,0.0771154,-0.240121,-0.956876,-1.22129,-0.401438,-1.89654,1.10014,-0.965654,-1.84335,1.03196,1.62257,-1.02585,-0.667221,-0.560688,-0.300447,-1.74228,-0.841916,-1.19348,4,4,5,6,7,9,9,9,10,10,11,11,14,14,14,14,14,16,16,17,18,19,20,23,23,24,25,26,26,27,1.20348,1.08992,1.04443,1.0154,1.01197,0.998716,0.993445,0.987213,0.979356,0.976978,0.971345,0.966671,0.964581,0.961063,0.957318,0.956685,0.954962,0.951739,0.951446,0.950753,0.949547,0.948643
5,78,1,22,8.9,4.83771,0.834066,0.0848643,-0.950983,-0.748198,0.0663181,0.151303,-0.8651,-1.20131,-0.806948,-0.614261,-1.56056,-0.370617,-1.30325,-2.23873,0.383834,1.80211,-1.13396,-0.471345,-0.486292,-0.42052,-1.87266,-0.846354,-1.22724,1,1,1,3,4,5,6,6,7,7,7,7,7,7,8,9,9,9,10,11,11,11,13,13,13,13,15,15,16,22,1.23036,1.08796,1.04039,1.03111,1.00984,0.999461,0.991814,0.981478,0.972302,0.969884,0.967306,0.964329,0.961371,0.957207,0.952978,0.949548,0.945554,0.944896,0.94418,0.942133,0.940981,0.939533
6,91,2,20,8.73333,4.62328,0.820129,0.293527,-0.973181,-0.734717,0.119659,-0.279423,-1.80578,-1.46108,-1.03807,0.21695,-1.67085,-0.371873,-1.45394,-1.91957,0.634749,1.70418,-1.02045,-0.10476,-0.0266085,-0.424461,-2.03613,-1.00649,-1.70702,2,2,3,4,4,4,5,5,5,7,7,8,8,8,8,8,8,8,8,9,10,11,12,12,13,14,15,17,17,20,1.2603,1.09166,1.05992,1.03245,1.00785,1.00162,0.993035,0.98472,0.969988,0.96223,0.959339,0.957154,0.954086,0.949957,0.944742,0.942398,0.939286,0.937414,0.935625,0.934927,0.931628,0.930744
7,104,5,45,17.9333,9.31789,0.825452,0.624921,-1.29489,-0.978032,0.270139,-0.551778,-2.06665,-1.49468,-0.923288,0.384858,-0.964693,-0.84042,-1.95557,-1.13739,0.291557,1.59636,-1.16091,-0.614869,-0.833371,-0.617282,-1.90909,-1.653,-2.25307,5,8,8,9,9,10,11,12,12,12,13,13,14,14,14,15,15,18,19,20,21,21,24,24,26,28,31,31,36,45,1.28795,1.11944,1.08003,1.03842,1.0015,0.996222,0.988231,0.980387,0.967641,0.957266,0.953737,0.949529,0.94805,0.944701,0.943464,0.938582,0.935105,0.932967,0.929948,0.92927,0.92701,0.924096
8,117,7,48,21.6,9.80007,0.857885,0.901023,-2.01864,-1.48397,0.143853,-0.298888,-2.26246,-2.14604,-1.67789,0.239233,-0.916263,-1.20493,-2.56504,-0.944822,-0.195914,0.498463,-1.65361,-0.865148,-0.928601,-1.1773,-2.00347,-1.64292,-2.36732,7,7,11,12,13,14,15,15,16,16,17,18,18,20,20,21,22,22,22,23,23,23,24,24,27,31,38,39,42,48,1.37683,1.14807,1.07631,1.03594,1.00802,0.993996,0.988997,0.977934,0.965767,0.960764,0.952548,0.94652,0.943386,0.940314,0.938173,0.935256,0.931014,0.924598,0.924353,0.921152,0.91867,0.915977
9,130,7,59,25.2,12.5489,0.873164,1.08744,-1.41454,-1.65669,-0.252571,-0.239005,-2.24253,-2.35961,-1.78265,0.824245,-0.977201,-0.843486,-2.33709,-1.18105,-0.389986,0.780076,-1.74556,-0.771263,-1.13764,-1.49914,-2.20415,-2.36954,-2.48537,7,8,9,13,13,14,14,15,16,17,17,18,18,20,26,26,27,27,28,28,32,32,34,35,37,38,39,43,46,59,1.44893,1.15454,1.07696,1.02975,1.00215,0.999061,0.984804,0.98081,0.964422,0.954469,0.949136,0.946568,0.940681,0.936905,0.931763,0.930323,0.925334,0.919733,0.916558,0.916376,0.912882,0.909398
