generation,agents,minScore,maxScore,meanScore,standardDeviation,stepSize,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21
0,13,0,5,1.5,1.69685,0.933819,0.260288,0.728328,-0.580278,0.130161,-0.245191,-0.697983,0.186803,-0.213406,0.261045,0.492408,-0.410673,-0.303752,0.279713,-0.437979,0.309944,0.325752,0.91553,-0.215716,0.810983,-0.0780467,0.159005,-1.11054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,3,3,3,3,3,3,4,4,5,5,1.06066,1.03611,1.01024,0.999933,0.996397,0.991686,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945
1,26,0,7,2.53333,2.51524,0.903843,-0.545179,0.515741,-0.890492,1.26555,-0.485202,-1.06863,-0.810513,-0.483615,-0.565842,0.543152,-0.702923,-0.0220892,-0.507075,-0.537893,0.133906,0.00741365,0.327502,-0.902032,1.23928,-0.334438,0.0623502,-1.47953,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,6,6,7,7,7,7,1.09861,1.05054,1.01677,1.01189,1.00298,0.99729,0.994975,0.988891,0.986625,0.983593,0.980706,0.979968,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011
2,39,0,12,3.93333,3.58092,0.889402,0.171768,0.56038,-1.47549,0.974801,-0.909304,-1.34586,-0.476922,-0.750523,-0.293814,0.658714,-0.325084,-0.45484,-1.39194,-0.431108,0.445144,-0.23431,0.150865,-1.70984,0.779833,-0.326122,-0.29373,-2.01014,0,0,0,0,0,0,0,0,2,2,2,2,2,3,4,4,4,4,5,5,5,5,5,6,7,8,9,10,12,12,1.13447,1.09445,1.03038,1.02214,1.00413,0.997985,0.991636,0.988811,0.986262,0.979781,0.977596,0.975032,0.97291,0.97158,0.969892,0.969507,0.969225,0.968963,0.968682,0.968682,0.968682,0.968682
3,52,0,18,5.3,4.97684,0.905453,-0.696928,-0.256846,-1.90586,0.647339,-1.37273,-1.51353,-0.532255,-0.519056,-0.599245,0.905481,0.311681,-1.16712,-1.5364,-0.468227,0.877447,-1.08063,0.279772,-2.60648,1.2302,0.218169,-0.661535,-1.9946,0,0,0,1,1,1,1,1,1,2,3,3,3,3,3,4,4,4,5,5,7,8,8,9,11,12,13,14,14,18,1.24772,1.0928,1.05291,1.02478,1.02048,1.01034,0.992888,0.98169,0.980264,0.977247,0.974163,0.969532,0.967363,0.964179,0.962623,0.961467,0.961071,0.96043,0.959668,0.95886,0.958712,0.958472
4,65,0,10,4.3,2.71839,0.89236,-1.13675,-0.579598,-1.65938,0.595519,-0.910773,-1.79947,-0.313136,-0.958,-0.867841,0.741278,0.0605686,-0.803881,-0.972617,0.157554,1.05228,-0.775505,0.412547,-2.59045,1.51592,-0.509303,-0.396268,-2.05757,0,0,0,1,1,2,2,2,2,3,3,3,4,4,4,4,5,5,5,6,6,6,6,7,7,7,7,8,9,10,1.29301,1.10231,1.05372,1.03224,1.01401,1.0054,0.988514,0.980739,0.978291,0.974575,0.970712,0.966836,0.964194,0.960911,0.957242,0.953835,0.95295,0.952081,0.951479,0.949871,0.949339,0.94879
5,78,0,14,6.46667,3.62685,0.917204,-1.31786,-0.75387,-2.47495,0.0749847,-1.43634,-1.56824,-0.435257,-0.631972,-0.895149,-0.193134,0.315672,-0.782904,-0.386144,0.0501176,1.73615,-0.880825,0.0308822,-2.99976,2.17193,0.00782954,-0.78087,-3.51778,0,1,1,2,3,3,4,4,4,4,4,5,6,6,6,6,7,7,8,8,8,8,8,11,11,11,11,11,12,14,1.38498,1.09907,1.05304,1.03423,1.02518,1.01048,0.998061,0.990531,0.977571,0.973772,0.964305,0.960494,0.959038,0.95577,0.952442,0.950276,0.94774,0.945561,0.94291,0.942101,0.939949,0.939311
6,91,0,20,4.16667,4.41848,0.948494,-1.35446,-1.3159,-2.96247,-0.192968,-0.833886,-1.73304,-0.228775,-0.266978,-0.0642587,0.0831195,0.607382,-0.202208,-0.302477,-0.140897,1.78858,-0.448935,0.0900487,-3.23979,2.46249,0.227704,-1.43964,-4.24389,0,0,0,0,0,0,0,1,1,1,1,2,2,2,3,4,4,4,5,5,6,6,7,7,7,8,9,10,10,20,1.46841,1.10721,1.04861,1.03909,1.0231,1.00465,0.993298,0.986046,0.974144,0.970097,0.967094,0.953798,0.95206,0.95073,0.949142,0.947448,0.943799,0.938903,0.937898,0.933539,0.931185,0.930602
7,104,0,8,1.4,2.01032,0.970887,-2.17016,-1.9064,-3.57335,-0.44866,-0.368269,-1.87118,-0.136516,-0.654971,-0.0747823,0.686398,1.01599,-0.688561,-0.0560277,0.101573,1.54013,-0.530475,0.10472,-2.57073,3.38942,-0.17079,-1.43844,-3.27974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,2,4,4,4,4,5,8,1.52809,1.10284,1.06973,1.04103,1.04018,1.00671,0.996114,0.981285,0.978436,0.96439,0.960311,0.955098,0.949547,0.946576,0.942116,0.940845,0.938193,0.931774,0.930492,0.928322,0.923938,0.922651
8,117,0,10,4.36667,3.1237,0.983008,-2.43242,-2.13288,-3.52574,-0.0577179,-0.0117327,-1.06014,-0.158464,-1.04254,-0.534509,1.29343,1.40369,-1.68198,-0.396226,1.10253,0.660817,-0.713089,-0.917032,-2.52554,2.81595,-0.147003,-1.1102,-3.19797,0,0,0,1,1,1,1,2,2,2,2,3,3,3,4,4,5,5,6,6,7,7,7,7,7,8,8,9,10,10,1.5635,1.11178,1.09323,1.05229,1.03441,1.02824,0.994365,0.976826,0.972886,0.964143,0.961781,0.951991,0.94526,0.940869,0.937453,0.932841,0.931379,0.929619,0.922735,0.920393,0.91781,0.914802
9,130,2,21,8.66667,4.70021,0.962114,-2.3345,-2.33402,-2.90712,-0.396298,-0.142425,-1.42594,-0.914101,-0.501412,-0.328033,0.542697,0.890608,-1.79266,-0.0375538,0.950593,0.723909,-1.33564,-0.258457,-2.90274,2.86349,0.277414,-1.1857,-3.63106,2,2,4,4,4,5,5,6,6,6,6,7,7,8,8,8,8,9,9,9,9,9,9,10,14,15,15,16,19,21,1.59877,1.13444,1.10343,1.05175,1.02929,1.0262,0.989101,0.978214,0.967292,0.957249,0.955578,0.953253,0.943112,0.939315,0.935496,0.929124,0.923732,0.920768,0.918357,0.913444,0.909372,0.907156
10,143,0,15,6.76667,4.3445,0.985892,-2.28231,-3.75232,-2.6997,-1.021,-0.819813,-1.72024,-1.1684,-0.867281,-0.770903,0.917191,1.42615,-1.05946,0.369696,0.110959,0.988479,-1.99919,-0.956867,-3.04182,3.4032,0.147633,-2.23828,-4.6117,0,1,1,1,1,2,4,4,4,4,5,5,5,5,6,7,7,8,8,8,8,9,10,10,11,13,13,13,15,15,1.68927,1.13177,1.09804,1.06922,1.02749,1.01897,0.996259,0.985996,0.972216,0.953244,0.948433,0.944911,0.939806,0.935034,0.929306,0.924483,0.920087,0.912921,0.910951,0.905792,0.904544,0.89928
11,156,2,19,8.33333,4.12171,1.005,-2.03345,-3.35461,-2.52992,-1.71004,-0.772994,-1.70991,-0.798022,-1.11026,-1.37449,1.18013,1.27832,-1.2634,0.259855,-0.790165,0.489882,-2.54649,-1.26009,-3.25402,3.57019,0.315223,-2.33073,-5.05447,2,2,4,4,4,5,5,5,6,6,6,6,7,8,8,8,8,8,9,10,10,10,10,11,12,12,13,16,16,19,1.75576,1.13174,1.09436,1.06928,1.03001,1.01789,1.00983,0.977135,0.968196,0.952163,0.940146,0.936562,0.935897,0.930932,0.926224,0.922391,0.914669,0.907879,0.90512,0.901704,0.896174,0.892266
12,169,3,21,11.4667,5.36742,1.0049,-1.95005,-3.11954,-3.15014,-1.8016,-1.17129,-0.806439,0.349686,-1.53139,-1.84145,1.31372,0.467895,-1.73089,0.469014,-0.423954,0.228511,-1.14556,-1.80308,-3.65206,2.69871,0.0659018,-2.58288,-4.45163,3,3,3,5,6,6,7,7,7,8,9,9,10,10,11,11,13,13,13,14,14,15,17,17,17,18,18,19,20,21,1.78654,1.13531,1.10076,1.06237,1.03065,1.02434,1.0112,0.980074,0.962935,0.956698,0.94509,0.933124,0.92979,0.926968,0.922409,0.915019,0.912699,0.906606,0.902051,0.892933,0.890052,0.884798
13,182,1,17,8.1,4.03733,1.00477,-1.18643,-3.6746,-2.41038,-2.02025,-1.667,-0.31175,0.8122,-2.47698,-0.853776,1.12983,0.406045,-1.91143,1.27284,-0.917548,0.0513368,-1.22752,-1.4201,-3.12991,2.67928,0.0360468,-2.16406,-4.24668,1,2,3,3,3,4,5,6,6,6,7,7,7,7,7,8,8,9,9,9,9,10,10,12,12,13,14,14,15,17,1.79088,1.17988,1.10196,1.05852,1.03891,1.02423,1.0075,0.985774,0.961101,0.951186,0.941102,0.934603,0.92588,0.921292,0.915719,0.910322,0.904791,0.899855,0.896172,0.884294,0.881616,0.879885
14,195,0,40,10,8.0644,1.01472,-1.35378,-4.24074,-2.35537,-1.33755,-1.58432,0.0262342,0.156733,-2.29622,-0.313281,1.42372,-0.0442998,-2.27532,2.07839,-0.661526,0.0548056,-1.59453,-2.1455,-3.32141,2.18073,-0.325906,-2.65073,-5.13269,0,2,3,3,4,5,5,5,5,5,6,6,7,7,7,7,10,10,11,11,11,12,12,12,15,16,17,19,27,40,1.80514,1.20582,1.09831,1.05838,1.0415,1.02493,1.00534,0.983269,0.964718,0.953299,0.943115,0.937275,0.928645,0.916444,0.911534,0.903209,0.901237,0.897118,0.889381,0.880539,0.876175,0.87419
15,208,5,29,17.3333,6.84475,1.03734,-1.82022,-4.71973,-2.69059,-1.79177,-1.40097,-0.130362,-0.321322,-1.90835,-0.176019,2.29337,0.319731,-2.15991,2.2166,-0.592005,0.175702,-1.98132,-2.05743,-2.80138,1.7275,-0.693413,-3.47819,-6.519,5,8,9,9,10,10,11,11,12,12,13,13,15,16,17,18,18,20,21,21,22,22,24,24,25,25,25,26,29,29,1.85016,1.24074,1.09815,1.05778,1.04,1.0268,0.997604,0.976188,0.962743,0.956823,0.94451,0.936776,0.922955,0.913195,0.910094,0.904066,0.895289,0.889276,0.883121,0.874289,0.867353,0.865777
16,221,5,41,21.9667,9.35316,1.08894,-1.97592,-4.84159,-1.9557,-2.5017,-1.58577,-0.833857,-0.745919,-1.76612,-0.428341,2.34165,0.440766,-2.35527,2.71811,-0.693621,0.0770584,-1.58937,-2.03572,-3.25584,0.283849,-2.32949,-3.05574,-7.2899,5,9,10,10,11,14,15,15,16,17,17,18,19,19,21,21,23,24,25,25,26,27,28,28,30,34,36,36,39,41,1.88726,1.27501,1.10094,1.08962,1.03534,1.02363,0.998977,0.98124,0.970337,0.955983,0.937007,0.931892,0.915923,0.907029,0.902188,0.896513,0.890529,0.884712,0.879438,0.865643,0.860936,0.859565
