generation,agents,minScore,maxScore,meanScore,standardDeviation,stepSize,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21
0,13,0,20,6.43333,5.02191,0.935564,-0.0908406,0.110594,0.207224,0.166675,-0.18961,-1.09315,-0.109866,-0.53039,-0.550936,0.539537,0.398072,-0.236482,0.221251,0.352854,-0.218563,0.207679,-0.37851,-0.231986,-0.0523239,-0.503452,-1.1831,-1.0581,0,0,1,1,2,2,2,2,3,3,3,3,4,5,6,6,6,7,8,8,9,9,9,10,10,11,12,14,17,20,1.07031,1.02939,1.00348,1.00019,0.993643,0.990972,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945
1,26,0,12,3.53333,3.1154,0.928969,-0.401646,1.08951,0.88736,0.112286,-0.940629,-1.17757,0.438387,-1.13811,-0.295567,0.641656,0.495998,-1.55985,0.319824,-0.0435257,-0.166307,-0.131003,0.329435,-0.112675,0.146459,-1.0138,-1.24523,-2.27329,0,0,0,0,0,1,1,1,1,2,2,2,3,3,3,3,3,3,4,4,4,4,5,5,6,8,8,8,10,12,1.14394,1.03875,1.02549,1.01923,1.00918,0.99886,0.990418,0.988412,0.983708,0.981617,0.980678,0.979516,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011
2,39,0,12,3.53333,3.02556,0.927219,-0.940534,1.27108,0.696686,-0.11165,-1.11072,-1.45458,0.229972,-1.11358,0.260551,0.155301,0.117518,-1.28188,0.189838,-0.19568,0.49918,-0.421151,0.565225,-0.450755,0.726877,-0.85128,-0.991974,-3.22773,0,0,0,0,0,1,1,1,1,2,2,2,2,3,3,3,4,4,4,4,4,5,5,5,6,7,8,8,9,12,1.20243,1.05306,1.01941,1.01924,1.01368,1.00125,0.993395,0.987179,0.982264,0.981649,0.977759,0.974381,0.971555,0.970675,0.96988,0.969587,0.969236,0.968952,0.968682,0.968682,0.968682,0.968682
3,52,0,18,7.53333,4.50848,0.912524,-1.07968,1.502,0.849346,-0.563538,-1.05389,-1.54036,-0.412673,-1.6263,-0.541845,0.115103,0.36218,-1.06657,0.00904479,-0.486972,0.0480717,-0.086036,0.305257,-1.27716,0.474801,-0.433885,-1.38411,-3.01706,0,2,2,3,3,4,4,4,4,5,5,6,6,6,7,7,8,8,8,8,9,9,9,10,11,14,15,15,16,18,1.24119,1.04468,1.02565,1.02215,1.0118,0.996957,0.991529,0.990539,0.983145,0.978463,0.975144,0.97025,0.96592,0.964924,0.962693,0.962325,0.961601,0.959653,0.959536,0.959077,0.958844,0.958645
4,65,0,16,5.7,3.88765,0.904834,-1.43996,2.04066,0.412094,0.290386,-1.23565,-1.92612,-0.490737,-1.41749,-0.597391,0.00989046,0.409131,-0.725269,0.112426,-0.796736,-0.326739,0.324854,0.0036578,-1.64586,0.737771,-1.06611,-1.05969,-3.42319,0,1,1,1,2,3,3,3,3,3,4,4,4,4,4,5,5,5,6,7,7,8,9,9,10,10,10,11,13,16,1.28517,1.05792,1.04229,1.02626,1.00793,0.99887,0.992086,0.982886,0.981718,0.972435,0.9698,0.963452,0.962891,0.959773,0.956531,0.95586,0.953918,0.953402,0.951515,0.950809,0.949824,0.948836
5,78,2,24,10.4,5.3537,0.90731,-1.79164,1.88142,0.0101743,0.436657,-0.929757,-2.16485,-1.04532,-1.65722,-0.510758,1.0189,0.887364,-1.15287,-0.0144204,-0.426366,-0.218935,-0.150177,-0.658182,-1.58755,0.691212,-1.56118,-0.915708,-4.10503,2,3,3,3,4,6,7,7,7,7,8,8,9,9,11,11,11,12,12,12,12,12,13,13,13,16,18,19,20,24,1.35183,1.06975,1.05356,1.03538,1.02007,1.00134,0.989476,0.985279,0.974451,0.970777,0.964346,0.962055,0.956259,0.954993,0.952192,0.947577,0.947153,0.945979,0.944409,0.942087,0.941247,0.940737
6,91,1,33,15.9667,8.8102,0.903755,-1.87457,2.26381,-0.77595,0.196027,-1.52685,-1.86608,-1.17636,-1.9922,-0.0462085,0.195546,0.122628,-1.19184,-0.258685,-0.48167,0.0151827,-0.510361,-0.233498,-1.20176,0.866274,-1.99677,-0.874427,-4.39942,1,2,3,5,5,6,7,8,11,12,13,14,14,16,16,16,16,19,19,19,21,21,22,23,25,26,28,28,30,33,1.40577,1.06686,1.05336,1.03799,1.02481,0.999008,0.995542,0.983661,0.976272,0.964081,0.961935,0.957199,0.952218,0.949635,0.945703,0.943775,0.940341,0.939766,0.936604,0.933673,0.93207,0.931714
7,104,12,66,29.1333,11.2518,0.895676,-1.69449,2.25888,-0.772166,0.714668,-1.98392,-1.10512,-1.26563,-1.93931,0.142136,-0.649978,0.598835,-1.42743,-0.986131,-1.50737,0.0598485,-0.435457,-0.738475,-1.2605,0.0824364,-1.01073,-0.62916,-4.16005,12,15,16,16,18,20,20,20,22,23,23,23,25,28,28,28,29,30,33,33,33,34,35,39,39,40,41,42,43,66,1.43122,1.08128,1.05588,1.0409,1.01836,1.01514,0.9944,0.978077,0.97782,0.961306,0.95654,0.950969,0.945698,0.944179,0.943152,0.936532,0.935137,0.932993,0.928195,0.926759,0.924806,0.922796
8,117,43,235,136.2,58.2624,0.929631,-1.48705,2.41928,-1.25694,0.20218,-2.05195,-1.19829,-0.499333,-1.36966,0.660831,-1.58657,1.28611,-1.72971,-1.75192,-2.66938,-0.640158,-1.3399,-0.811332,-1.68216,0.00774461,-1.49343,-0.847405,-4.57666,43,49,50,66,70,71,88,88,97,100,108,109,111,123,124,142,151,155,162,163,170,172,175,179,191,216,222,222,234,235,1.4717,1.1585,1.0528,1.03236,1.02686,1.01465,1.00101,0.984548,0.96991,0.961061,0.954694,0.947021,0.940082,0.939462,0.937533,0.932568,0.92841,0.926305,0.924543,0.922848,0.917336,0.91585
9,130,41,152,79.7333,32.547,0.959397,-2.03123,1.78866,-1.97757,-0.402817,-1.93915,-1.04379,-1.00614,-1.71628,1.21999,-1.89975,1.69296,-1.82073,-1.80099,-2.12026,-0.394235,-1.78248,-0.810647,-2.21534,-0.488364,-1.42886,-0.72911,-4.54873,41,43,44,45,46,51,54,55,55,57,61,61,66,66,69,71,76,77,83,85,92,92,92,115,117,117,121,140,148,152,1.51499,1.19714,1.05457,1.03655,1.01751,1.0089,0.993502,0.978341,0.974601,0.960087,0.951897,0.947205,0.945573,0.937991,0.930129,0.926028,0.920256,0.919645,0.91716,0.913953,0.909466,0.908102
