generation,agents,minScore,maxScore,meanScore,standardDeviation,stepSize,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21
10,143,13,71,31,13.2196,1.02745,0.676185,-1.36043,-1.49954,-1.29715,1.05563,0.279426,-0.0628086,0.615386,-1.58088,0.0145084,-0.818566,-1.75813,-0.537032,-3.97049,-0.562605,1.20669,-2.65701,-1.78253,-1.0327,-2.66294,-4.94035,-4.13642,13,16,16,16,17,18,19,20,20,20,26,26,27,27,27,28,32,33,33,36,37,39,41,42,44,45,46,47,48,71,1.67845,1.20128,1.09107,1.0469,1.02348,1.0007,0.992141,0.983218,0.974477,0.969739,0.960706,0.954337,0.948448,0.941608,0.935054,0.927632,0.919007,0.914402,0.91061,0.904913,0.90417,0.899381
11,156,13,84,40.3667,18.6057,1.09462,0.91357,-0.640684,-1.11643,-1.69601,0.836422,0.81028,0.684006,1.63018,-2.18328,0.856499,-1.21683,-2.66716,-1.0297,-4.08058,-0.0779063,1.17394,-2.64957,-2.68625,-1.30738,-3.35618,-4.61515,-4.75569,13,19,22,22,22,23,24,24,27,28,29,29,31,31,33,34,39,42,46,48,49,50,53,57,62,62,65,67,76,84,1.79025,1.20126,1.09039,1.05604,1.02998,1.01279,0.983062,0.974969,0.971945,0.961299,0.956441,0.948534,0.946033,0.933772,0.933333,0.92497,0.91262,0.911123,0.90553,0.902361,0.89731,0.8934
12,169,8,97,42.5,21.5018,1.15292,0.771788,-0.458973,-1.02817,-2.32158,1.13077,0.433482,0.134719,0.320376,-2.8497,1.55059,-1.4561,-3.15153,-1.51441,-4.13603,-0.916109,1.3262,-1.24557,-2.62236,-2.50746,-3.03679,-4.71805,-4.71117,8,18,20,20,21,24,24,25,28,28,32,37,37,37,38,40,40,43,44,44,47,51,54,60,62,62,63,78,93,97,1.87166,1.21391,1.08957,1.04938,1.02992,1.02541,0.990022,0.970539,0.966698,0.961877,0.961246,0.947293,0.937342,0.930997,0.926129,0.91767,0.910835,0.905455,0.898953,0.893974,0.889772,0.885116
13,182,31,107,58.9333,20.1528,1.17053,0.34161,-1.50855,-0.747469,-2.34957,1.48212,-0.258911,0.0207306,-0.441428,-2.84457,1.5065,-0.864553,-3.42746,-1.24095,-4.17373,-0.512387,0.912249,-0.495457,-2.3545,-2.11676,-2.96467,-4.07826,-5.25974,31,33,35,36,38,38,39,41,42,45,49,51,52,53,54,57,58,60,66,69,69,70,72,73,80,80,87,88,95,107,1.91423,1.21506,1.08555,1.06093,1.0373,1.01785,0.991993,0.9689,0.961499,0.956933,0.956109,0.941615,0.935912,0.923272,0.917541,0.908926,0.906809,0.898691,0.890202,0.88648,0.881524,0.878429
14,195,21,124,68.8333,31.0618,1.17755,0.502525,-1.89694,-0.281732,-3.04597,2.47701,-0.0188608,0.750848,0.0238708,-2.68711,0.743801,-0.422923,-3.57062,-1.16194,-4.04541,-0.683106,-0.00341997,-0.310341,-2.96155,-1.33034,-2.27198,-4.46627,-5.72179,21,30,31,32,36,39,40,40,41,41,51,52,57,57,64,69,69,72,82,83,88,89,99,102,107,109,109,110,121,124,1.95354,1.20478,1.07997,1.07731,1.03714,1.01215,0.986613,0.972967,0.958251,0.957409,0.948916,0.94307,0.933821,0.91736,0.914951,0.903621,0.899577,0.894777,0.888539,0.880393,0.872751,0.872607
15,208,26,151,71.6,30.3015,1.20854,1.46503,-0.887148,-0.486291,-3.71749,2.79617,-0.339414,0.237638,-0.982265,-3.29977,0.71864,-0.729373,-3.70514,-1.93776,-4.41333,-1.6347,0.221948,-0.530133,-3.54052,-1.57494,-3.10102,-3.83446,-6.66139,26,26,39,43,46,48,49,53,53,53,54,58,58,61,61,66,69,69,71,77,77,89,94,94,102,102,104,122,133,151,2.00707,1.20153,1.11223,1.07674,1.03074,1.00507,0.988609,0.978408,0.955954,0.95048,0.941221,0.936737,0.93429,0.916674,0.907677,0.89643,0.894058,0.88873,0.881822,0.875534,0.86744,0.865974
16,221,22,205,78.6333,37.8295,1.25076,2.28513,-1.3013,-0.0831449,-3.64374,3.59999,-0.670287,-0.629287,-1.18129,-2.31905,0.950581,0.115759,-4.44301,-2.65783,-4.74374,-2.24,-0.59229,-1.34437,-3.39882,-1.71431,-2.23256,-3.08872,-6.98402,22,29,31,44,46,52,52,58,58,63,65,67,68,71,71,72,75,75,76,80,82,91,96,98,106,108,114,127,157,205,2.05763,1.19928,1.15165,1.06732,1.02659,1.00207,0.993751,0.978159,0.965058,0.949901,0.942972,0.934808,0.929617,0.919596,0.899784,0.893098,0.888455,0.881975,0.879623,0.868647,0.860505,0.858874
17,234,33,238,94.4333,44.438,1.28935,1.48346,-0.1202,0.134619,-3.5998,4.19128,-0.403985,-0.0963459,-1.84325,-1.56721,0.904533,0.208321,-4.08163,-2.0579,-5.16496,-1.68645,-1.37591,-2.61189,-4.34482,-1.82317,-1.59532,-3.27324,-7.63343,33,43,45,50,53,57,57,58,58,61,72,75,83,85,86,89,92,93,95,104,108,116,127,128,131,144,145,148,159,238,2.0953,1.2155,1.16746,1.0797,1.02139,1.00986,0.992297,0.971466,0.958216,0.954117,0.944092,0.934278,0.925383,0.916799,0.89237,0.885959,0.884231,0.878855,0.873161,0.862286,0.856301,0.85235
18,247,37,218,116.233,52.9546,1.2938,1.79814,-0.631214,0.148077,-4.26378,4.15419,-0.117511,0.278335,-1.52716,-0.475982,-0.410908,0.367367,-2.9449,-1.96642,-5.57388,-0.88959,-0.70523,-2.99824,-3.9015,-1.7378,-1.57193,-3.59626,-7.58901,37,51,60,62,65,65,67,70,77,78,79,86,91,93,93,96,105,120,134,149,157,158,164,170,171,176,190,196,209,218,2.11618,1.22543,1.16795,1.08023,1.03641,1.00635,0.984844,0.971784,0.955571,0.952063,0.937116,0.925869,0.920651,0.908665,0.892116,0.884168,0.880587,0.874981,0.866983,0.858423,0.851159,0.848768
19,260,11,196,85.9,45.7952,1.26822,2.31746,-0.904489,-0.62214,-3.2138,3.22461,0.104006,0.139559,-1.2251,-0.942637,-0.435499,-0.251903,-2.48801,-2.68956,-5.61447,-1.1496,-1.66503,-3.58329,-2.91171,-2.38007,-1.3074,-2.38992,-6.72098,11,27,33,36,45,45,46,53,53,57,59,60,75,82,83,86,86,87,92,99,103,105,106,107,114,133,142,175,181,196,2.12376,1.22469,1.16787,1.079,1.04389,1.00343,0.977359,0.970937,0.958859,0.946855,0.929647,0.926829,0.919228,0.904227,0.889882,0.878298,0.874254,0.867007,0.859946,0.854486,0.846315,0.842084
20,273,35,323,132.967,65.1161,1.24778,2.15592,-0.476255,-0.603035,-3.73181,2.47573,-0.747573,0.812122,-2.25499,-2.29274,-0.483582,0.451666,-2.78363,-3.55787,-5.30512,-1.9239,-1.37393,-3.51887,-3.17094,-2.14392,-1.15122,-3.45755,-8.07498,35,58,64,65,65,66,70,72,82,86,97,113,116,128,134,136,140,140,142,150,155,168,171,172,175,190,200,207,269,323,2.13296,1.22581,1.15993,1.07714,1.04269,0.998374,0.983372,0.964917,0.960029,0.95255,0.930474,0.923387,0.918776,0.900759,0.882303,0.880832,0.876685,0.860781,0.857352,0.847074,0.842811,0.834642
21,286,49,257,116.333,51.7889,1.31471,1.71517,-0.781718,-2.29577,-3.52848,1.13568,-0.933196,1.79918,-3.36863,-2.20322,-1.64672,1.59697,-3.31838,-5.34788,-4.81842,-2.71998,-2.36749,-3.42244,-2.33784,-1.34168,-0.960825,-2.92506,-8.19573,49,50,55,56,62,63,71,75,78,81,92,92,98,102,106,106,111,119,123,131,149,150,153,157,158,175,178,189,204,257,2.1469,1.26466,1.15286,1.10322,1.07057,1.01682,0.988073,0.97096,0.953248,0.949563,0.934806,0.921998,0.920833,0.894872,0.888567,0.874629,0.871234,0.863818,0.8557,0.840892,0.838486,0.826521
22,299,24,235,106.6,56.1793,1.38058,1.63108,-0.642168,-1.70676,-3.81277,0.469882,-0.308393,2.18867,-4.5359,-2.07683,-2.571,0.733593,-3.04529,-4.72678,-5.47706,-3.25992,-2.99036,-4.37072,-2.88361,-1.45698,-0.350556,-3.76002,-8.5023,24,43,45,51,51,54,58,71,74,78,78,86,86,88,90,90,90,91,105,110,112,144,146,150,161,162,192,201,232,235,2.15253,1.30502,1.16723,1.13408,1.07198,1.01765,0.980809,0.966747,0.953578,0.94862,0.934106,0.927583,0.913573,0.889832,0.883043,0.871652,0.864033,0.859404,0.848109,0.840676,0.831182,0.818694
23,312,20,189,88.3667,42.1716,1.41636,2.00469,-1.92435,-1.65992,-3.60804,-0.433381,-0.860696,3.5915,-3.24743,-2.83957,-2.40488,0.377408,-1.80281,-4.24854,-5.22308,-2.89629,-1.76561,-4.31711,-2.45473,-2.48139,-0.461228,-4.1759,-9.25194,20,34,42,44,47,55,57,58,59,61,62,66,69,81,82,91,92,92,94,95,97,104,105,106,119,144,150,159,177,189,2.15116,1.33271,1.17912,1.16266,1.06327,1.01429,0.988883,0.961424,0.953622,0.947329,0.938713,0.924156,0.905716,0.883524,0.883115,0.86833,0.860882,0.855809,0.841721,0.832789,0.825908,0.812163
24,325,17,155,74.2333,35.2847,1.42499,2.36747,-2.09157,-1.92253,-4.19769,-0.0637783,-0.553696,2.77697,-4.20321,-4.78558,-2.57512,1.12205,-3.07322,-3.74427,-4.86889,-2.6061,-2.10042,-4.25842,-1.64936,-2.14648,-0.659037,-4.34333,-8.82776,17,22,36,37,37,45,46,48,49,52,54,60,61,65,70,75,75,76,77,80,83,86,99,104,113,115,118,120,152,155,2.14239,1.35701,1.18496,1.15814,1.06692,1.01351,0.98616,0.959722,0.950554,0.945827,0.932641,0.918693,0.898305,0.881345,0.876785,0.87099,0.855387,0.850294,0.837655,0.829922,0.82507,0.805343
25,338,12,178,85.8333,45.7286,1.43325,1.34239,-2.51278,-1.64616,-5.00082,0.368961,-0.563388,2.6636,-3.97411,-4.80666,-1.54411,0.938472,-3.08661,-4.55241,-6.32886,-3.45518,-2.26575,-5.3385,-2.00945,-2.65731,0.369764,-5.11651,-10.4892,12,31,37,38,38,43,51,53,55,57,63,63,63,73,73,79,80,81,89,94,94,104,121,125,140,140,161,164,175,178,2.20297,1.37826,1.19507,1.15378,1.06069,1.00991,0.986809,0.962556,0.94436,0.941593,0.930311,0.912716,0.891711,0.875426,0.87084,0.864725,0.854644,0.848682,0.837176,0.831151,0.817521,0.800698
26,351,27,134,61.9667,25.1978,1.45256,2.03357,-3.19792,-0.955517,-4.87369,-0.260294,-0.316769,1.22105,-5.06951,-5.1496,-1.2696,0.940317,-3.36682,-3.94353,-7.13554,-4.99075,-2.04812,-4.6073,-1.00384,-1.87081,-0.0140373,-6.13969,-9.72536,27,32,34,34,40,41,41,43,44,44,46,47,48,55,58,59,59,60,63,69,74,78,78,81,84,90,96,97,103,134,2.21646,1.38941,1.20227,1.1483,1.05918,1.00615,0.990164,0.965566,0.952677,0.939852,0.929009,0.921837,0.88639,0.871036,0.863239,0.861157,0.854546,0.843079,0.839324,0.826924,0.815173,0.798384
27,364,26,208,74.8333,42.4752,1.41919,3.34969,-2.47775,-1.49347,-4.05963,0.900113,-1.05926,0.798169,-3.71033,-4.85565,-1.8094,0.642943,-2.83448,-5.38239,-7.13783,-4.95917,-3.128,-4.84625,-1.77637,-2.34987,-0.0401516,-6.20351,-9.69445,26,32,33,35,39,39,41,41,43,45,49,49,57,61,61,68,70,71,77,80,93,97,97,101,102,104,124,135,167,208,2.23674,1.39256,1.19625,1.14787,1.05692,1.01572,0.991557,0.976306,0.965585,0.934119,0.925634,0.923923,0.883643,0.87772,0.864572,0.855327,0.849318,0.839452,0.834149,0.823578,0.808921,0.792068
28,377,26,197,80.7333,40.9212,1.38721,4.10708,-2.14542,-0.0204218,-4.85975,0.217189,-0.0362229,-0.313503,-3.86378,-4.78129,-0.782299,0.601282,-3.43156,-4.93373,-6.72713,-5.67795,-2.93518,-4.27007,-2.76838,-2.7178,-0.75791,-6.03033,-9.76266,26,41,41,42,45,45,48,52,53,53,59,65,68,68,74,75,75,75,77,83,84,88,97,104,109,113,130,167,168,197,2.25367,1.38862,1.18887,1.13747,1.06813,1.01363,0.9911,0.97732,0.97603,0.931775,0.923856,0.918952,0.876512,0.874963,0.862737,0.852998,0.844067,0.838846,0.828765,0.816823,0.808554,0.786079
29,390,21,235,114.767,56.0749,1.35924,3.85392,-1.99707,0.0388865,-5.35124,-0.351347,-0.287803,-0.643351,-3.9848,-3.34752,-0.933115,1.28098,-3.57195,-3.90063,-5.99715,-5.39852,-4.62235,-3.60797,-3.40821,-1.93271,0.00265148,-5.23392,-10.3029,21,29,40,55,56,63,67,72,75,84,90,90,91,117,118,118,122,124,124,125,132,136,140,146,173,179,180,218,223,235,2.24481,1.38465,1.20048,1.15244,1.06512,1.01022,0.985431,0.97327,0.969717,0.928294,0.915463,0.914134,0.887985,0.876562,0.861879,0.846831,0.845772,0.831396,0.824567,0.816752,0.801458,0.781952
30,403,40,394,149.333,67.6891,1.30697,4.08146,-2.57879,-0.0719455,-4.59619,-0.332533,-0.055375,-1.1423,-2.73499,-3.30481,-0.92935,1.47811,-2.40326,-2.57527,-5.88411,-4.59452,-3.98887,-3.3473,-2.45487,-2.3959,0.0112536,-4.40368,-10.3944,40,58,64,71,100,103,108,112,115,116,119,131,131,133,141,144,154,156,164,164,174,176,176,176,187,200,200,202,271,394,2.24509,1.37864,1.20444,1.15007,1.05746,1.01753,0.984628,0.972648,0.964234,0.932524,0.908132,0.907038,0.897224,0.87139,0.857493,0.840279,0.838568,0.825757,0.818945,0.810016,0.799031,0.777396
31,416,48,207,111.1,44.2059,1.26713,3.79722,-2.56365,0.970857,-5.19653,-0.349194,-0.735196,-1.05198,-3.35287,-2.92515,-1.81574,1.68844,-3.20611,-2.69997,-6.19063,-4.69581,-4.34913,-4.09743,-2.26771,-3.90466,0.673683,-4.26456,-10.3362,48,60,62,67,70,70,70,71,75,77,80,81,96,102,102,107,107,108,112,128,129,133,139,155,163,166,171,187,190,207,2.23104,1.38829,1.20854,1.14434,1.05239,1.01955,0.983655,0.973754,0.959232,0.933953,0.906975,0.898436,0.893092,0.863635,0.854447,0.838911,0.832177,0.819164,0.816915,0.806994,0.794277,0.774687
32,429,18,419,199.6,109.417,1.19615,3.90057,-2.07861,0.245513,-3.81716,-0.872551,0.234178,-0.931726,-2.61018,-2.39976,-1.57987,0.910617,-3.09397,-2.52976,-5.44651,-4.31201,-3.68939,-2.74866,-1.76371,-3.32229,-0.0534968,-3.7454,-10.2116,18,28,41,100,104,108,110,114,118,121,142,151,167,173,182,191,204,220,228,230,241,248,256,258,341,347,368,377,383,419,2.23262,1.38829,1.20607,1.14063,1.05311,1.02247,0.98002,0.972219,0.957244,0.938885,0.907131,0.892499,0.884883,0.860397,0.85272,0.836978,0.825028,0.817615,0.812454,0.805239,0.788876,0.768284
33,442,5,407,171,96.5387,1.15768,4.17234,-1.81651,0.0166187,-4.93218,-0.594789,0.19849,-1.96935,-3.0416,-2.47746,-1.3408,1.43738,-2.37988,-2.07465,-5.44337,-4.64471,-4.83361,-2.60764,-1.59391,-4.14206,0.277879,-3.98753,-10.5994,5,28,39,67,77,84,87,97,101,135,137,138,156,157,165,167,174,190,191,192,209,216,227,237,242,250,252,300,403,407,2.21585,1.37961,1.22357,1.1393,1.06103,1.02177,0.980797,0.965264,0.952014,0.934154,0.901864,0.886637,0.878621,0.856984,0.847351,0.829643,0.820261,0.817078,0.80576,0.802917,0.786527,0.763873
34,455,31,467,149.033,87.1034,1.12719,3.42205,-0.679831,-0.357322,-6.16036,0.33502,-0.830548,-0.61925,-2.91554,-2.23919,-2.16461,1.58887,-2.17119,-2.28734,-6.04984,-4.71466,-4.84335,-3.04044,-1.53517,-4.8388,-0.303107,-4.09987,-10.4898,31,36,44,67,69,69,95,105,105,108,109,115,116,121,123,132,135,145,159,170,182,195,199,204,204,226,228,253,259,467,2.20987,1.36928,1.22861,1.1297,1.06591,1.02427,0.993438,0.960031,0.943914,0.932105,0.908151,0.881763,0.876928,0.851354,0.844839,0.83389,0.819006,0.812372,0.809955,0.795757,0.780487,0.762441
35,468,21,442,171.633,97.4143,1.11794,2.51556,-0.629451,-1.19704,-5.86747,-0.0703189,-1.2701,-0.65602,-2.98968,-2.56129,-2.91922,2.31346,-2.62143,-2.86556,-5.95641,-5.06052,-5.3159,-2.78743,-1.22159,-4.94678,-0.832625,-3.77756,-11.8504,21,53,55,65,65,71,86,87,107,115,141,142,144,154,155,172,178,189,193,201,203,214,221,222,227,259,287,297,383,442,2.20776,1.37566,1.22117,1.13254,1.06033,1.02306,1.02067,0.953188,0.939444,0.927728,0.902622,0.876749,0.870779,0.849111,0.837296,0.829442,0.816477,0.805193,0.802918,0.792227,0.776913,0.756731
36,481,27,506,198.7,122.163,1.0884,2.71647,-0.676726,-1.42576,-5.43404,-0.121674,-1.57597,0.330709,-2.54214,-2.75256,-2.5322,2.1245,-2.26858,-2.84894,-6.45139,-4.11804,-5.22347,-2.66187,-1.76984,-4.96839,-0.63301,-4.05118,-12.5037,27,33,54,70,80,94,99,121,130,150,161,163,166,173,184,185,192,194,194,197,204,239,252,270,274,279,317,456,497,506,2.20881,1.37194,1.21398,1.131,1.07185,1.02948,1.01298,0.958493,0.940251,0.91967,0.904477,0.87423,0.867324,0.846196,0.832549,0.824353,0.815334,0.803661,0.797444,0.785376,0.77479,0.752053
37,494,43,1308,360.833,315.897,1.07643,2.66408,0.0595188,-1.93339,-5.67781,-0.327141,-1.6591,-0.103131,-2.39532,-2.39188,-2.18213,0.925994,-1.90664,-2.38047,-6.19065,-3.71656,-4.49888,-2.81135,-2.42799,-5.10556,-1.68064,-4.80961,-13.05,43,54,58,81,89,108,109,119,124,146,202,204,221,252,285,295,327,367,424,431,432,437,444,486,545,566,608,804,1256,1308,2.202,1.38095,1.21564,1.13927,1.10028,1.03028,1.00335,0.95749,0.932942,0.924262,0.896687,0.871962,0.861766,0.844604,0.827883,0.820354,0.813738,0.797714,0.792571,0.777463,0.773422,0.749682
38,507,53,715,261.733,154.962,1.05976,2.98805,-0.105638,-1.69225,-5.7729,-0.938648,-1.87495,-0.965269,-1.49021,-2.42037,-1.88906,0.107359,-2.18251,-2.85729,-6.24886,-3.70521,-3.5587,-2.46594,-1.64423,-5.16048,-2.05576,-4.33016,-12.8485,53,59,83,92,100,108,161,164,166,184,199,205,206,218,229,235,244,265,267,271,316,336,349,353,376,388,398,531,581,715,2.19161,1.38237,1.21062,1.14938,1.10432,1.04035,0.997582,0.960873,0.934038,0.920248,0.896573,0.869322,0.860318,0.840547,0.824616,0.816322,0.806757,0.800884,0.787442,0.778091,0.771354,0.744366
39,520,49,1051,288.067,202.121,1.04807,2.87523,-0.0412008,-1.35241,-6.1886,-0.273797,-1.46451,-0.539481,-1.19412,-2.48835,-1.59154,-0.0400811,-2.72994,-3.31223,-5.76467,-3.32675,-3.05542,-2.29769,-3.0135,-5.58454,-2.37526,-3.69718,-13.2651,49,67,118,119,137,141,149,164,166,168,170,180,189,215,227,233,251,262,290,295,302,385,404,407,443,450,473,536,601,1051,2.17525,1.39864,1.21804,1.15471,1.12211,1.03657,0.999886,0.966362,0.934872,0.915388,0.898937,0.865665,0.860194,0.837366,0.821804,0.810367,0.805597,0.798809,0.783049,0.776581,0.769628,0.738523
40,533,79,1281,375.433,260.112,1.065,2.05911,0.74075,-1.52135,-6.23605,0.00596799,-2.00345,-0.268171,-2.97341,-3.20313,-1.47429,0.0999226,-2.58399,-4.36229,-6.66576,-3.39261,-2.51476,-1.54687,-3.15612,-5.66814,-2.43671,-3.84505,-14.3937,79,88,106,126,137,156,165,166,173,198,206,256,258,288,288,377,379,396,406,412,472,485,493,567,583,622,652,700,748,1281,2.19116,1.3989,1.2103,1.18818,1.13005,1.03109,1.01646,0.964438,0.93089,0.910785,0.894709,0.863365,0.858619,0.836892,0.818717,0.81339,0.802415,0.795586,0.776569,0.77001,0.763799,0.733596
41,546,44,1055,407.567,309.82,1.09358,1.78588,0.528785,-1.55585,-7.36723,0.715881,-2.23464,-0.104343,-2.76239,-3.1505,-1.8701,0.0660865,-3.69981,-4.0795,-7.22541,-4.0183,-2.58831,-1.24678,-3.09112,-5.77089,-2.98057,-3.69133,-15.7921,44,67,113,114,127,147,171,190,198,200,204,207,220,237,263,281,324,434,439,473,480,517,589,674,685,727,997,1007,1043,1055,2.23583,1.41747,1.23604,1.20427,1.1261,1.03899,1.02409,0.956823,0.934522,0.908902,0.885912,0.867545,0.851604,0.829858,0.814121,0.810819,0.796725,0.789883,0.772022,0.762554,0.758453,0.735651
