generation,agents,minScore,maxScore,meanScore,standardDeviation,stepSize,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21
0,13,0,14,4.16667,4.07755,0.928355,-0.0644014,0.468319,-0.0558001,-0.318863,-0.9464,-0.118474,-0.271616,-0.143459,0.452255,-0.269777,0.492824,-0.388843,-0.59263,-0.377108,-0.466493,0.883551,-0.119865,0.207119,-0.256675,-0.323237,0.0906333,-1.0021,0,0,0,0,1,1,1,1,2,2,2,2,2,2,3,3,3,3,5,5,5,5,5,6,6,9,10,13,14,14,1.05924,1.02433,1.00833,1.00374,0.9945,0.991763,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945
1,26,1,17,7.9,3.82686,0.866219,0.231807,0.389595,-0.0999417,-0.41658,-1.00306,-0.399773,-0.426079,0.749235,0.512175,-0.127471,0.765974,-0.12075,-0.780925,-0.386279,-0.211666,0.535286,-0.252455,0.142515,-0.397761,-0.221278,-0.859669,-1.06786,1,1,2,3,4,4,5,5,7,7,7,7,7,7,8,8,8,8,9,9,10,10,10,11,11,11,12,14,14,17,1.06236,1.03863,1.01301,1.00814,1.00466,1.00075,0.990287,0.987169,0.983774,0.983178,0.980755,0.980334,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011
2,39,0,26,6.73333,5.93025,0.817162,0.238155,0.58966,0.0591669,-0.413365,-0.742554,-0.0788273,-0.208245,0.527798,0.255965,-0.443328,0.64039,0.200024,-1.04168,0.463495,-0.263809,0.141701,-0.924712,0.5182,-0.00606462,-0.856674,-1.06816,-1.39532,0,0,0,0,2,2,3,3,3,3,3,4,4,4,5,6,6,6,7,7,8,10,10,11,11,12,12,17,17,26,1.06957,1.05027,1.02649,1.02244,1.00943,0.993831,0.990051,0.988845,0.982054,0.976494,0.975866,0.97207,0.971716,0.970909,0.970503,0.969775,0.969388,0.968822,0.968682,0.968682,0.968682,0.968682
3,52,0,15,4.33333,3.30447,0.791101,-0.279938,0.951084,0.359039,-1.06409,-0.946842,-0.267298,-0.354774,-0.101071,0.396121,-0.32215,1.22116,0.95048,-1.2197,0.130171,0.411645,-0.279875,-1.422,0.0678618,-0.265942,-0.633343,-1.00934,-1.4049,0,0,1,1,1,2,2,2,2,3,3,3,3,3,3,3,4,4,5,5,6,6,6,6,7,7,8,8,11,15,1.12082,1.07652,1.02391,1.01705,1.00848,0.99303,0.987822,0.983345,0.980893,0.973031,0.971256,0.966388,0.965387,0.963977,0.962192,0.961398,0.96092,0.960158,0.95958,0.958892,0.958622,0.958533
4,65,3,24,12.9333,5.08502,0.788141,0.0259012,0.681606,-0.142839,-1.88838,-0.769383,-0.230449,-0.235984,-0.116336,1.13948,-0.919324,1.62484,0.423002,-0.974376,-0.814108,0.364764,-0.161677,-1.15561,-0.149322,-0.968867,-0.312865,-1.72172,-2.03099,3,5,6,7,7,9,9,10,10,11,11,12,12,13,13,13,13,13,14,14,14,14,17,17,17,17,17,23,23,24,1.16324,1.09133,1.04207,1.02767,1.00556,0.994558,0.987603,0.984229,0.979902,0.975834,0.969432,0.963341,0.95899,0.957435,0.956215,0.955443,0.953347,0.951718,0.950915,0.950557,0.94947,0.949091
5,78,5,35,14.1667,7.63424,0.784866,0.187834,0.719935,0.0656655,-1.96136,-0.5107,0.596964,-0.846379,-0.772756,1.32532,-1.12317,1.4775,0.0963271,-1.03159,-1.30665,0.317365,-0.119407,-1.31124,-0.00230531,-0.676715,-0.541241,-1.81577,-2.09116,5,6,6,8,9,9,9,9,10,10,10,10,11,11,11,12,12,12,12,14,15,17,17,18,19,22,26,27,33,35,1.20751,1.09273,1.05495,1.03251,1.00871,0.995273,0.987556,0.980098,0.977511,0.970882,0.961754,0.960003,0.954534,0.951584,0.948846,0.946877,0.945084,0.94327,0.942871,0.942502,0.940314,0.939571
6,91,3,37,17.9,7.76531,0.799807,0.799033,1.52889,0.249531,-1.67636,-0.232603,0.899548,-0.979862,-0.958428,1.25102,-0.156513,1.08901,0.244878,-0.595208,-0.668625,-0.229258,-0.98321,-1.93975,-0.797995,-0.49636,-0.934635,-1.74609,-3.13677,3,6,7,8,11,12,14,14,15,15,15,16,16,16,16,17,17,17,18,19,21,21,21,24,25,26,27,29,34,37,1.26141,1.10754,1.06842,1.04439,1.02153,0.994311,0.986867,0.974721,0.971802,0.968432,0.960526,0.955105,0.948037,0.946759,0.944065,0.943318,0.938172,0.935703,0.934778,0.934181,0.93282,0.929982
7,104,4,28,12.4667,5.99272,0.793935,0.719432,1.3623,-0.169496,-1.32562,-1.10098,0.788546,-1.07277,-1.17083,1.58661,-0.388822,1.09532,0.401493,-0.183621,-0.377285,0.588128,-1.10712,-1.44367,-1.15931,-0.154737,-0.727738,-2.11444,-2.82029,4,5,5,6,6,7,9,9,9,10,10,10,11,11,12,12,12,12,12,13,13,13,14,15,17,19,20,25,25,28,1.29459,1.10208,1.06568,1.04749,1.02189,1.00961,0.982673,0.979439,0.967604,0.962417,0.958045,0.95057,0.943568,0.942474,0.939824,0.93653,0.933395,0.928077,0.926893,0.925551,0.924213,0.923242
8,117,19,198,53.7333,33.161,0.803369,0.981897,1.17897,-0.431686,-0.623422,-0.651727,1.1898,-1.64328,-1.06005,1.03603,-0.24636,0.345407,0.139261,0.0335167,-0.770333,0.532218,-1.70443,-1.66498,-0.984658,-0.486386,-1.08306,-2.73339,-3.33289,19,21,22,31,32,32,36,38,40,42,42,43,44,46,49,49,50,51,51,51,52,53,55,56,62,72,82,90,103,198,1.33795,1.11823,1.07032,1.05056,1.01402,1.01175,0.996813,0.987811,0.969077,0.958956,0.953096,0.947706,0.940866,0.938532,0.933898,0.930263,0.9248,0.921933,0.919217,0.918083,0.917073,0.914906
9,130,9,196,73.3667,41.9215,0.820497,0.451966,0.0622284,-0.475606,-0.867761,-0.778908,0.548929,-1.46203,-1.73748,0.849144,-0.678332,0.505967,0.0371522,0.40992,-1.06105,0.847492,-1.98981,-1.93202,-1.37248,-0.615322,-1.46727,-2.81602,-3.9038,9,26,29,35,40,43,47,48,50,50,50,50,52,52,57,65,65,66,79,82,84,95,95,99,100,110,118,146,163,196,1.39636,1.11871,1.06435,1.04931,1.03636,1.00809,1.00354,0.980171,0.970048,0.955649,0.949317,0.948211,0.940486,0.937941,0.926956,0.923761,0.919832,0.913993,0.912908,0.911586,0.909172,0.908363
