generation,agents,minScore,maxScore,meanScore,standardDeviation,stepSize,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21
0,13,0,2,0.1,0.402578,0.926017,-0.511265,-0.601115,-0.348955,-0.125878,0.697971,-0.0196358,0.0141962,0.692383,-0.370484,0.348438,-0.163754,0.00941592,0.500826,0.482801,0.0513421,-1.14017,-0.271107,0.00826021,-0.354509,0.396491,0.543045,-0.0223695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.04928,1.01825,1.00996,1.00543,0.99874,0.990684,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945
1,26,0,1,0.0666667,0.253708,0.887926,-0.527265,-1.01091,-0.803014,-0.107579,0.793794,0.516738,0.0242082,0.34059,-0.91563,0.48588,0.431506,-0.135212,1.03466,0.602789,-0.397564,-0.714933,-0.313732,-0.134781,-0.179091,1.4683,1.21596,0.300482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.07626,1.05887,1.01557,1.0032,1.00057,0.99554,0.989563,0.98753,0.985019,0.982025,0.98129,0.979864,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011
2,39,0,1,0.0333333,0.182574,0.857799,0.394359,-1.47042,-0.498479,0.334267,0.462258,0.680101,-0.338983,-0.169004,0.0238654,0.651199,0.738972,0.392052,0.851878,1.49089,-0.538134,-0.885734,-0.616289,-0.0487732,-1.04647,1.39616,0.388074,-0.304418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0841,1.06815,1.04844,1.01313,1.00025,0.995838,0.988269,0.984178,0.981372,0.977403,0.976631,0.975801,0.97465,0.971507,0.970877,0.969837,0.969179,0.968858,0.968682,0.968682,0.968682,0.968682
3,52,0,6,1.46667,1.50249,0.839632,0.227476,-1.54482,-0.926549,0.0773064,0.788166,0.403791,0.00465532,0.0981707,-1.24871,0.277184,1.47014,-0.789741,0.391533,1.39918,-0.399005,-0.572844,-0.56755,0.232631,-1.46046,0.752226,-0.330651,-1.1386,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,3,5,6,1.11,1.07556,1.05261,1.03724,1.00969,0.998092,0.985282,0.980909,0.978224,0.975499,0.971409,0.968784,0.965968,0.965076,0.964159,0.963466,0.962859,0.961766,0.959436,0.95877,0.958575,0.958526
4,65,0,6,1.96667,1.75152,0.844585,-0.216853,-2.08033,-0.902329,-0.211538,0.255542,0.597695,0.182701,0.0426003,-1.39801,-0.505051,2.29826,-1.21957,-0.120559,1.46258,0.968791,-0.398819,-0.828255,0.0929648,-1.07476,0.381041,-0.216305,-1.39607,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,4,4,4,4,4,6,6,1.16696,1.08537,1.05017,1.03942,1.02043,1.0023,0.985494,0.982344,0.973117,0.96936,0.96674,0.964289,0.963862,0.959495,0.958269,0.956842,0.95492,0.953782,0.952077,0.950218,0.949672,0.948994
5,78,0,7,1.63333,2.26645,0.849719,0.110493,-2.25104,-1.20245,0.195746,0.579614,0.418102,0.741363,-0.0546562,-1.93949,-0.581193,2.76494,-1.0063,-0.0438688,0.99891,0.887519,-0.79701,-0.452984,0.0478429,-1.46515,-0.311533,0.0785567,-1.59176,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,3,3,5,6,6,7,7,1.23497,1.07841,1.04966,1.03948,1.01258,0.99725,0.992247,0.979624,0.975238,0.968246,0.964742,0.959683,0.956114,0.954969,0.953985,0.948714,0.946912,0.946117,0.944489,0.942591,0.940932,0.940278
6,91,0,11,3.43333,2.7877,0.859373,0.0987249,-2.61534,-0.961353,0.415938,0.675861,0.60169,1.21958,-0.134522,-1.33033,-1.10849,1.80504,-0.951894,0.544219,1.38457,0.580683,-1.16102,-0.890798,0.142321,-2.07781,-1.16383,0.55094,-2.32083,0,0,0,0,0,1,1,1,1,1,2,2,2,3,3,3,4,4,4,5,5,5,6,6,6,6,7,7,7,11,1.28218,1.09331,1.07666,1.05271,1.01597,1.00656,0.987115,0.984684,0.971714,0.96888,0.961026,0.959026,0.951492,0.950536,0.946351,0.945124,0.941672,0.939231,0.936471,0.934597,0.933441,0.93135
7,104,1,18,6.7,4.27624,0.851334,0.404697,-2.45013,-1.08987,0.18124,0.852444,0.0268737,0.639791,0.224297,-1.28133,-1.5362,1.48015,-0.928325,0.324451,1.07202,-0.0419939,-1.40207,-0.832272,-0.829138,-1.58781,-1.14041,0.134334,-2.80219,1,1,2,3,3,3,4,4,4,4,4,4,5,6,6,6,6,7,7,7,7,8,9,9,10,11,12,12,18,18,1.31549,1.10579,1.06934,1.04882,1.02107,1.00596,0.998695,0.983738,0.97099,0.96588,0.959913,0.95215,0.949086,0.944867,0.94091,0.939029,0.934725,0.93121,0.930067,0.927119,0.925283,0.922343
8,117,0,11,4.66667,2.84464,0.86394,0.370658,-2.35831,-1.10466,-0.430067,0.817073,0.108161,0.604368,0.378847,-1.85539,-2.12827,1.91091,-0.177284,0.310532,0.669986,-0.188579,-2.45532,-0.952084,-1.04865,-1.09892,-0.92909,0.432519,-3.43233,0,0,1,2,2,2,2,2,3,3,3,3,4,4,4,4,5,5,6,6,6,7,7,7,7,8,8,8,10,11,1.36235,1.11674,1.07983,1.05528,1.02535,1.01446,0.99748,0.974748,0.968651,0.95973,0.957093,0.950671,0.949113,0.941194,0.936157,0.933877,0.928256,0.923976,0.921961,0.921258,0.919912,0.915896
9,130,1,14,6.56667,3.79367,0.869497,-0.0381519,-1.91187,-0.810295,-0.0412098,1.23058,-0.375331,0.100483,0.663598,-2.38557,-1.76828,1.49979,-0.568192,0.497305,1.14899,-0.770788,-3.08069,-0.594551,-1.0957,-1.2909,-0.927493,0.221141,-3.5873,1,2,2,3,3,3,4,4,4,4,4,4,4,5,6,6,6,7,7,7,8,8,9,9,12,12,12,13,14,14,1.3929,1.12306,1.08683,1.05607,1.04299,1.01125,1.00552,0.972973,0.963752,0.957494,0.954795,0.94641,0.944183,0.936273,0.931441,0.926068,0.923183,0.920029,0.917687,0.91237,0.911402,0.907451
