generation,agents,minScore,maxScore,meanScore,standardDeviation,stepSize,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21
0,13,0,12,2.1,2.73357,0.937017,0.012267,0.563875,-0.813743,0.566078,-0.0562847,-0.146547,-0.518882,-0.352842,-0.82947,-0.498145,0.293122,0.0880972,-0.390526,-0.571988,-1.06405,-0.685175,0.0479878,0.557768,0.213913,0.401734,0.34136,-0.62437,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,3,4,5,6,6,7,12,1.07203,1.02292,1.01123,1.00738,0.997993,0.990792,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945
1,26,0,15,3.16667,3.57273,0.896507,0.164421,0.522987,-1.4758,0.334053,-0.295688,-0.459655,-0.0934845,-0.0398476,-0.357821,-0.274295,-0.426731,-0.10905,-0.841506,-0.465838,-1.28378,-1.65564,-0.828823,0.499027,-0.283755,-0.177558,0.159991,-0.660586,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,3,4,4,5,5,5,5,6,6,7,8,10,15,1.08165,1.03407,1.02492,1.01469,1.00596,0.99727,0.996333,0.988165,0.98594,0.983744,0.980112,0.980045,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011
2,39,2,13,5.73333,3.01643,0.896214,-0.171598,0.920112,-0.73183,0.969737,-0.370342,-0.493721,-0.267266,-0.976987,-0.467616,-1.00615,-0.129193,-0.78159,-1.13056,0.0134957,-1.58404,-1.83898,-1.93958,-0.018114,-0.517919,-0.818486,-1.13857,-0.935721,2,2,2,2,3,3,3,4,4,4,4,5,5,5,5,5,5,5,6,6,6,6,8,8,9,9,10,11,12,13,1.13316,1.0863,1.04022,1.01699,1.01439,1.00203,0.992614,0.989217,0.982555,0.979838,0.97829,0.975028,0.973904,0.972652,0.970307,0.969353,0.96905,0.968853,0.968682,0.968682,0.968682,0.968682
3,52,4,25,13.1,5.40976,0.898239,0.338892,0.802282,-0.451842,0.570334,-0.562935,-1.09494,-0.867674,-1.13328,-0.516028,-2.10144,-0.551867,-0.880082,-0.15456,-0.157038,-1.74011,-1.34263,-1.97828,-0.389121,-0.297831,-1.16969,-1.31802,-1.30278,4,6,6,7,9,9,9,9,10,10,10,10,11,11,12,12,12,13,14,15,15,16,17,17,19,19,20,21,25,25,1.18683,1.0858,1.04998,1.02759,1.00914,1.0056,1.00023,0.989939,0.976459,0.975816,0.9718,0.970358,0.96979,0.96677,0.965664,0.962126,0.96207,0.960041,0.959153,0.9591,0.958621,0.958481
4,65,4,33,15.5333,7.45438,0.907238,0.372246,1.02273,-0.891186,0.954939,-1.11593,-1.90789,-1.33262,-1.62583,-0.469592,-1.7518,-0.647139,-0.893169,-0.113915,-0.653105,-1.74022,-1.38559,-1.53933,-0.286097,-0.278426,-1.97784,-1.4366,-1.66745,4,4,6,6,6,8,9,9,11,11,14,15,16,16,16,16,16,17,17,18,18,19,19,19,20,21,21,30,31,33,1.25698,1.08039,1.04838,1.02908,1.01076,1.00176,0.992753,0.990781,0.978674,0.971117,0.966856,0.965832,0.963219,0.961013,0.957975,0.955681,0.953841,0.952943,0.951675,0.950026,0.94937,0.948942
5,78,3,26,12.3,5.9605,0.877613,-0.0425878,1.11103,-1.0767,0.800083,-1.0983,-2.04119,-1.11566,-1.32761,-1.31362,-1.78276,0.0136517,-0.668206,-0.337533,-0.75309,-1.5217,-0.797825,-1.02015,0.211192,0.0430551,-1.62567,-1.06482,-1.38402,3,5,5,5,6,6,7,8,8,9,10,10,11,11,11,11,11,12,12,14,15,17,17,18,18,19,19,21,24,26,1.29198,1.07133,1.05457,1.02617,1.01075,0.995079,0.987827,0.981864,0.980116,0.967026,0.961583,0.959938,0.957887,0.952166,0.950696,0.949651,0.947586,0.945189,0.94337,0.942502,0.940643,0.939888
6,91,2,89,20.4667,18.7667,0.841522,0.59147,0.751602,-1.43242,0.69797,-0.945133,-1.51892,-1.18071,-0.997825,-1.78254,-1.74768,-0.0339734,-0.759528,0.0341809,-1.00252,-1.59275,-0.807844,-1.1798,0.516755,0.208482,-1.6027,-0.834001,-1.94784,2,2,5,6,6,6,7,7,8,9,9,10,12,12,14,14,15,17,19,20,22,25,34,36,37,38,40,42,51,89,1.30937,1.07056,1.06647,1.04471,1.0096,0.995581,0.986394,0.980951,0.973175,0.969138,0.960215,0.956489,0.950131,0.948267,0.944367,0.942995,0.940202,0.937778,0.936143,0.934079,0.932345,0.93086
7,104,0,136,41.9333,35.6002,0.819187,0.362633,0.717724,-2.22741,-0.0766235,-0.573168,-1.45827,-1.57494,-0.732197,-1.70448,-1.75995,-0.328087,-0.713259,0.095101,-0.655028,-1.56042,-0.932644,-0.90155,-0.733458,-0.0202955,-1.33082,-1.12998,-2.62214,0,1,2,5,7,8,11,12,12,12,20,25,26,28,29,34,36,40,52,56,61,67,69,73,73,77,85,93,108,136,1.32243,1.08148,1.06164,1.04439,1.02758,0.99574,0.990384,0.975863,0.97011,0.967103,0.961583,0.952253,0.950786,0.946113,0.938915,0.936847,0.934821,0.931513,0.92879,0.927745,0.924685,0.92224
8,117,33,100,64.7,20.4014,0.797326,1.01857,0.762207,-1.39974,-0.102563,-0.765543,-1.66693,-1.9767,-1.28496,-1.37846,-2.14766,-0.307067,-1.10452,0.460348,-1.12563,-1.45233,-1.12881,-0.775906,-0.618298,-0.0366811,-1.83317,-1.87092,-2.53881,33,33,34,34,41,43,46,46,49,51,55,58,59,62,63,68,72,73,74,75,79,82,82,83,84,86,86,94,96,100,1.35755,1.08506,1.05804,1.04825,1.0256,1.00754,0.985787,0.974029,0.965628,0.960634,0.959692,0.947429,0.944654,0.937033,0.930975,0.930264,0.927494,0.922245,0.920673,0.919206,0.917218,0.916025
9,130,37,248,95.1,47.7936,0.781711,1.15664,0.305323,-1.02441,-0.0802077,-1.27499,-0.821491,-1.3394,-1.28676,-1.25571,-1.86609,-0.248483,-0.836912,0.0543519,-0.854099,-1.96831,-1.29958,-1.68157,-0.875337,-0.555218,-1.61714,-2.71601,-2.86704,37,52,54,55,56,57,59,59,64,64,65,71,71,76,77,82,84,95,97,98,99,110,110,112,129,155,164,165,188,248,1.39069,1.12198,1.07024,1.05803,1.03947,1.00703,0.985381,0.971743,0.959912,0.95729,0.954116,0.952564,0.936342,0.931883,0.926487,0.923141,0.920846,0.916698,0.914234,0.911443,0.910498,0.908064
