generation,agents,minScore,maxScore,meanScore,standardDeviation,stepSize,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21
0,13,0,8,2.76667,2.47307,0.951971,0.329852,0.967343,-0.507184,0.362548,-0.485377,-0.229764,-0.546015,0.878664,0.034214,-0.123173,0.257592,0.0259116,0.159874,-0.17861,-0.487156,-1.56682,0.3847,0.410308,0.931165,-0.69093,0.0889075,-0.866495,0,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,2,2,3,3,4,4,4,5,6,6,7,7,7,8,1.10042,1.05918,1.01738,1.00638,0.9944,0.991095,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945
1,26,0,10,2.83333,2.75535,0.941912,-0.590259,0.507268,-0.0446043,0.134759,0.704108,-1.22361,-0.00433149,0.743967,-0.585935,-1.36192,0.0337551,-0.622035,-0.826484,-0.665069,-1.48031,-1.27249,0.856607,0.431638,1.69171,-0.417997,-0.655533,-0.978102,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,5,6,6,7,9,10,1.13487,1.09993,1.046,1.01441,1.00829,0.999515,0.995456,0.987148,0.98624,0.982003,0.980454,0.979407,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011
2,39,0,5,0.633333,1.0662,0.941022,0.0483012,0.381412,-0.0566269,-0.0669762,0.73195,-1.14643,0.0807933,1.52599,-0.684912,-1.04219,0.973321,-1.48346,0.106712,-1.40133,-1.3474,-1.85541,1.73074,0.515774,1.3047,0.0442651,-1.04996,-0.847795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,5,1.18571,1.11601,1.04789,1.03996,1.00402,0.997053,0.990118,0.986988,0.98222,0.979317,0.976738,0.974916,0.973961,0.971691,0.970346,0.969574,0.968967,0.9688,0.968682,0.968682,0.968682,0.968682
3,52,0,4,0.8,1.18613,0.936629,1.0257,0.957212,-0.247783,0.229147,1.27176,-0.089107,-0.0521128,1.60499,-0.554564,-0.0536644,0.731057,-1.52211,-0.311329,-1.65926,-1.16436,-1.91174,2.09225,0.843376,1.10295,0.2629,-0.997696,-1.52057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,2,3,3,4,1.21845,1.11995,1.04384,1.03932,1.03635,1.00116,0.995064,0.984166,0.981932,0.97844,0.972281,0.969417,0.968041,0.964659,0.964365,0.962627,0.961585,0.960491,0.959844,0.959189,0.958577,0.958469
4,65,0,4,1.43333,1.25075,0.91055,1.37052,1.48101,-0.269213,-0.0944913,0.924309,0.0317289,-0.336575,0.6953,-0.934721,-0.164731,0.185628,-2.01799,-0.620885,-1.30252,-1.33825,-1.48831,1.34824,0.0671535,0.851213,-0.21238,-1.65376,-1.41741,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,4,1.26251,1.11179,1.05911,1.03264,1.0308,1.01372,0.999957,0.993895,0.985595,0.97909,0.973616,0.969373,0.962772,0.95925,0.957535,0.955012,0.95388,0.953073,0.951865,0.950792,0.950021,0.948772
5,78,0,6,1.13333,1.52527,0.895087,1.62382,0.80236,-0.524857,-0.761033,1.56255,-1.39127,-0.540492,1.55614,-0.849841,-0.0582372,0.450444,-1.41636,-0.836522,-1.08991,-0.838549,-1.37442,1.72841,-0.0442268,1.6067,-0.162135,-2.29431,-1.509,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,4,5,6,1.29714,1.1138,1.06007,1.05088,1.02711,1.0208,1.00263,0.997232,0.982662,0.978284,0.968738,0.964332,0.958516,0.955087,0.95253,0.949119,0.946504,0.945356,0.943363,0.942416,0.941701,0.94052
6,91,0,9,2.73333,2.39156,0.907281,1.67643,0.854798,-0.714454,-1.09588,1.65652,-1.60424,0.0196126,1.9694,-1.45539,-0.871196,-0.147667,-0.661875,-0.745333,-0.601624,-0.813744,-1.91696,2.14605,-0.0278909,2.09936,-0.988759,-3.23943,-1.54622,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2,3,3,3,4,4,4,5,5,5,5,5,6,7,9,1.35819,1.11499,1.05704,1.04804,1.04327,1.01639,1.00508,0.996784,0.986633,0.982956,0.973574,0.96416,0.956221,0.952333,0.950122,0.944512,0.943753,0.938173,0.937333,0.934017,0.933617,0.931771
7,104,0,12,4.03333,3.2746,0.924781,1.74521,1.36735,0.099447,-1.67411,1.68953,-1.91272,0.725922,1.51085,-1.64965,-0.142582,-0.658223,-0.572626,-0.765364,-0.699561,-0.445696,-2.38482,2.90409,0.0331116,2.09029,-1.46368,-2.94885,-1.97946,0,0,0,0,0,1,1,1,2,2,2,3,3,3,3,3,4,5,5,6,6,6,6,6,6,7,8,10,10,12,1.4208,1.11147,1.07763,1.05333,1.04772,1.02474,1.00288,0.996743,0.994485,0.978091,0.975165,0.964857,0.959214,0.948186,0.944637,0.938255,0.935554,0.932115,0.929672,0.928332,0.925301,0.923789
8,117,0,11,4.06667,2.46259,0.916739,1.384,1.15486,0.672776,-1.79697,1.48737,-2.0681,0.672206,1.17686,-1.39323,-0.141206,-1.24212,-0.318317,-1.33467,-1.02041,-0.0448036,-2.43104,2.73126,-0.136084,1.52332,-1.64306,-1.90688,-1.59003,0,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,5,5,5,6,6,7,7,8,9,11,1.47241,1.1092,1.08257,1.07114,1.05018,1.02577,1.01096,0.991592,0.988571,0.9748,0.969667,0.963742,0.953695,0.941318,0.936457,0.930411,0.929098,0.925383,0.922377,0.920199,0.917918,0.916232
9,130,0,9,2.76667,2.11209,0.881809,2.04728,1.40934,-0.0849846,-1.15248,1.47583,-2.0067,0.864253,1.25395,-1.46119,-0.938102,-0.585504,-0.972007,-1.35646,-0.229668,-0.164433,-2.44191,2.25736,0.230779,1.03767,-1.97285,-1.98974,-1.23218,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,4,5,5,5,6,7,9,1.48903,1.11266,1.08649,1.06657,1.04558,1.03003,1.0013,0.990205,0.983373,0.980057,0.97031,0.964971,0.948089,0.942369,0.937401,0.925498,0.922826,0.921195,0.915328,0.912719,0.910757,0.907497
