generation,agents,minScore,maxScore,meanScore,standardDeviation,stepSize,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21
0,13,0,3,0.766667,1.16511,0.937064,-0.539832,0.506795,0.705948,-0.352891,-0.84657,-0.277771,-0.599055,1.06266,-0.547652,0.445953,-0.51373,0.530643,-0.553729,0.0104595,-0.0510336,0.158013,-0.480351,-0.25054,-0.0408503,-0.0726755,-0.317325,-0.794265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,3,3,3,3,3,1.06261,1.0333,1.02577,1.00589,0.997028,0.992146,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945
1,26,0,61,26.1,15.3541,0.917284,-0.498316,1.2326,0.0395643,-0.634233,-0.608086,-0.663165,-0.917864,0.82262,-1.57684,0.291636,-0.648376,0.488667,-0.760813,-0.27689,-0.392903,-0.0678241,-1.20958,-0.473146,-0.774675,-0.537422,-1.16566,-1.43902,0,1,2,3,4,12,12,15,18,19,20,23,23,24,25,26,33,34,34,35,37,38,38,38,39,42,42,42,43,61,1.11248,1.05787,1.02796,1.01584,1.00154,0.996936,0.987577,0.986241,0.985024,0.982634,0.981778,0.979736,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011
2,39,6,36,18.7,7.24997,0.925126,-0.964601,1.88397,0.0731282,-0.905728,0.55622,0.0963375,-0.65695,0.932503,-1.52121,-1.04205,-0.589795,0.501655,-1.76024,-0.6997,-0.464695,-0.571243,-1.41188,-1.40336,-0.686901,-0.554026,-1.50778,-1.28357,6,7,10,10,10,10,13,13,14,16,16,16,17,17,17,19,20,21,21,22,23,23,23,24,24,27,27,29,30,36,1.17513,1.08561,1.03542,1.01762,1.00769,0.996967,0.991489,0.988056,0.982492,0.979457,0.978135,0.976621,0.974247,0.971679,0.970356,0.969692,0.969175,0.968941,0.968682,0.968682,0.968682,0.968682
3,52,9,73,37.7667,16.1943,0.918584,-1.07233,1.56089,0.291267,-0.596126,-0.529311,-0.420452,-0.491923,0.347947,-1.94827,-0.987788,-1.2514,1.03139,-2.14616,-0.516222,-0.490332,-0.535552,-0.681263,-1.59196,-0.316819,-1.06098,-1.4489,-1.63997,9,18,19,20,21,22,22,25,26,28,28,28,36,37,37,38,40,40,41,42,42,43,44,53,54,55,56,64,72,73,1.22364,1.08664,1.03479,1.02964,1.01272,1.00329,0.997016,0.985352,0.981685,0.974977,0.974096,0.969349,0.968571,0.966962,0.964835,0.963726,0.961572,0.959884,0.959498,0.95911,0.958766,0.958485
4,65,6,49,23.9667,11.2908,0.920109,-1.11427,1.81219,0.0269321,-0.645827,-0.849222,-1.19736,-0.810133,-0.235426,-1.42848,-1.46633,-0.935949,1.36304,-2.20574,0.263659,-0.838599,-1.64225,-0.352154,-1.89851,-0.458607,-0.538754,-1.49799,-1.76868,6,12,13,13,13,15,16,16,17,18,18,18,19,19,20,20,21,23,23,24,28,28,28,33,37,39,41,45,47,49,1.26331,1.08011,1.04317,1.03599,1.01948,1.0052,0.999287,0.986587,0.981502,0.973088,0.966654,0.964445,0.963097,0.958589,0.957409,0.955071,0.952649,0.95204,0.951449,0.949965,0.949537,0.948764
5,78,6,122,46.1,29.1635,0.913971,-1.06934,1.63949,-0.503039,-1.0761,-1.13748,-1.46284,-0.895977,-0.992851,-1.49749,-1.55526,-0.954534,0.820901,-2.14399,-0.362748,-0.617896,-1.74325,-0.52355,-2.06442,-0.494227,-0.0293196,-1.19529,-2.18257,6,9,12,14,15,26,27,29,30,30,33,33,34,37,41,41,42,44,45,47,49,49,62,69,77,78,79,85,118,122,1.30012,1.0809,1.05681,1.03573,1.02782,1.00427,0.995675,0.985686,0.977398,0.971962,0.963184,0.95988,0.958948,0.95531,0.95327,0.949355,0.947272,0.946206,0.944706,0.942091,0.940911,0.939307
6,91,16,83,35.4333,15.4779,0.903602,-1.27751,0.85404,-0.711293,-1.40091,-0.905354,-1.41313,-1.10445,-0.9239,-0.976112,-1.63138,-1.07697,0.179276,-2.27112,-0.571406,0.0689507,-1.43807,-0.64352,-2.88419,-0.927937,0.15579,-1.64658,-1.99799,16,16,18,19,20,20,21,25,25,28,28,29,32,32,33,36,36,36,37,37,38,38,41,43,44,53,56,61,62,83,1.3278,1.08135,1.07003,1.03917,1.02429,0.999453,0.994574,0.990228,0.9816,0.972439,0.963011,0.956929,0.955493,0.9503,0.94545,0.940641,0.938924,0.938334,0.936526,0.93499,0.932221,0.929796
7,104,7,107,39.8,19.0976,0.913239,-0.835363,0.767825,-1.6875,-1.19832,-0.999163,-1.28186,-1.23428,-0.667702,-1.80663,-1.78518,-1.90299,0.178418,-1.37487,-0.918397,0.0529772,-2.1902,-0.703855,-3.11227,-1.16097,0.0883315,-2.79362,-2.07583,7,21,22,22,23,24,27,27,28,31,31,33,34,35,35,36,38,40,41,45,45,47,47,47,50,53,56,70,72,107,1.37582,1.0917,1.06755,1.0603,1.02549,1.00448,0.98894,0.986483,0.979919,0.973517,0.966626,0.953686,0.947883,0.945891,0.941091,0.93844,0.933798,0.931209,0.928963,0.926584,0.925332,0.923077
8,117,20,169,70.6667,36.7971,0.919566,-0.823099,0.0433215,-1.55471,-1.24254,-1.43041,-1.14964,-1.04498,-0.441952,-2.06108,-1.81916,-2.26556,-0.23738,-1.87622,-1.17436,-0.405575,-1.75674,-0.403177,-2.81965,-1.47626,-0.37642,-3.12399,-3.01851,20,25,29,30,30,34,41,48,58,59,60,60,63,64,66,67,67,67,68,68,70,71,79,80,109,112,118,136,152,169,1.41907,1.10793,1.06683,1.05229,1.03713,1.02068,0.990307,0.979524,0.978345,0.975122,0.963788,0.957888,0.948225,0.939511,0.936532,0.934589,0.929405,0.924767,0.923349,0.919451,0.916569,0.914125
9,130,24,96,57.9667,20.4863,0.957948,-0.488113,0.300369,-0.679805,-1.64922,-1.77539,-0.802289,-2.02979,-1.47253,-2.09794,-1.98989,-1.94476,-0.201796,-1.99657,-0.743517,-0.592623,-1.26656,-0.71229,-3.88687,-2.19137,-0.889419,-4.13154,-3.88158,24,24,27,27,38,38,40,40,42,46,48,49,56,57,58,60,61,61,63,73,73,75,76,77,78,79,81,81,91,96,1.52226,1.10893,1.06845,1.05815,1.04337,1.02855,1.01317,0.983158,0.977872,0.970496,0.96574,0.959642,0.941963,0.939144,0.936638,0.930035,0.926944,0.922129,0.916821,0.914148,0.911297,0.907523
