generation,agents,minScore,maxScore,meanScore,standardDeviation,stepSize,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21
0,13,0,1,0.1,0.305129,0.926158,0.0616802,-0.660566,-0.464696,0.308374,-0.170325,-0.956015,0.220481,0.402958,0.0232858,-0.561756,0.649222,-0.0557479,0.565315,0.169079,-0.444076,-0.445767,-0.129067,-0.251301,0.263261,-0.396155,-0.620921,0.621961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.0697,1.0307,1.01644,1.00669,0.998633,0.990823,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945
1,26,0,2,0.2,0.484234,0.906857,-0.170047,-0.0122783,-0.204998,0.726521,0.850972,-1.37936,0.691292,0.589737,0.167599,0.302757,1.261,0.680647,1.05931,-0.0168442,-1.42477,-0.397739,-0.344185,0.816614,-0.596798,-0.722845,-1.30894,0.484646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1.13552,1.04863,1.04042,1.01735,1.00724,1.00284,0.993462,0.988082,0.986074,0.983008,0.980242,0.97958,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011
2,39,0,2,0.366667,0.614948,0.909803,-0.396002,-0.06962,-0.227332,0.859061,0.730042,-1.26807,1.77872,0.798879,-0.0288385,-0.499022,1.27764,0.428204,1.97747,-0.899737,-1.36872,-0.506604,-0.301818,0.993638,-1.60104,-0.93453,-1.32172,0.284542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,1.19178,1.05746,1.04123,1.02268,1.01532,1.00186,0.998062,0.993111,0.984641,0.980641,0.977726,0.976574,0.973074,0.971414,0.970574,0.970042,0.969308,0.968842,0.968682,0.968682,0.968682,0.968682
3,52,0,3,0.566667,0.935261,0.954266,-0.746852,-0.410313,-0.203928,0.945374,0.45838,-0.72954,1.5849,0.68643,0.0769637,-0.30938,1.58715,0.955204,2.06274,-1.32944,-2.99455,-0.858382,0.395024,0.848825,-3.0241,-1.31474,-1.89451,-0.636727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,3,3,1.31956,1.07415,1.047,1.03608,1.0176,1.00214,0.992404,0.988918,0.984655,0.978674,0.975789,0.97476,0.969352,0.965676,0.964802,0.963337,0.961563,0.960307,0.959363,0.958699,0.958605,0.958501
4,65,0,3,0.733333,0.868345,0.976724,-0.8512,-0.183898,0.0715318,1.39721,-0.44798,-1.06461,1.26899,0.560717,0.411811,-0.336027,1.47762,0.581456,1.94735,-2.12576,-3.17834,-0.63937,0.876871,0.670717,-2.83423,-0.792125,-1.55739,-1.11804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,1.39609,1.06669,1.04799,1.03576,1.01857,1.01019,0.995614,0.9867,0.980968,0.976165,0.968952,0.966259,0.963471,0.959467,0.958788,0.956081,0.954817,0.952896,0.952444,0.951138,0.950079,0.949418
5,78,0,23,6.4,5.13675,1.00522,-0.881177,0.266882,-0.777571,1.43275,-0.984684,-1.19446,1.13164,0.762998,-0.384738,-0.510804,1.37867,-0.104449,1.75387,-1.49067,-3.49973,-0.0478788,0.510682,-0.064677,-3.38417,-0.0504889,-1.81533,-2.41721,0,1,1,1,2,2,2,3,3,3,3,3,3,4,5,5,7,7,7,7,8,9,11,11,11,12,12,13,13,23,1.452,1.08294,1.05798,1.03704,1.02055,1.00947,0.994021,0.990565,0.986806,0.973763,0.967946,0.965826,0.960754,0.957215,0.952244,0.949529,0.948687,0.944396,0.943616,0.943255,0.941466,0.939776
6,91,1,13,6.13333,3.05956,1.01905,-1.4462,-0.0234259,-0.816186,1.97519,-0.290618,-2.32225,1.13417,0.326131,-0.678121,-0.302272,0.693945,-0.183744,1.48896,-1.98176,-3.17627,-0.569029,0.434536,0.412443,-3.77784,-0.355217,-1.31009,-2.6014,1,2,2,3,3,3,4,4,4,4,4,5,5,5,5,5,7,7,7,8,8,8,8,9,9,9,10,10,12,13,1.50145,1.08602,1.05131,1.03507,1.02765,1.00445,0.993432,0.988138,0.980936,0.97762,0.964539,0.959669,0.956493,0.949634,0.945248,0.944015,0.940418,0.93863,0.93488,0.934045,0.93293,0.931346
7,104,2,29,10.7,6.79833,1.06544,-0.943045,0.0313024,-1.47817,1.79191,-0.239784,-3.41963,0.689439,0.242066,-0.996723,-0.74839,0.353687,-0.191023,2.05262,-2.15634,-3.93141,-1.62352,0.0266614,0.816628,-4.44922,-0.479955,-1.89175,-3.44111,2,3,3,4,5,5,5,5,6,6,6,7,8,9,9,10,10,10,11,12,12,13,15,16,16,19,19,20,26,29,1.6122,1.1049,1.06467,1.04529,1.02878,1.00108,0.985503,0.981536,0.974465,0.969162,0.964435,0.957574,0.95245,0.945788,0.941024,0.940269,0.935898,0.932037,0.929078,0.925681,0.924441,0.923211
8,117,0,17,4.36667,4.61992,1.11198,-1.07711,0.696882,-1.81208,1.86527,-0.485464,-3.73981,1.0547,0.186487,-1.41637,-0.994806,0.0857103,0.57046,1.63459,-2.90762,-4.68603,-1.37178,-0.255075,0.451351,-5.01981,-0.665037,-1.51225,-3.6036,0,0,0,0,0,0,0,1,1,1,1,2,2,2,3,3,4,4,5,5,5,7,7,7,8,8,11,13,14,17,1.72509,1.12084,1.06319,1.03644,1.02339,1.00642,0.979381,0.976561,0.971401,0.962022,0.956348,0.951845,0.948782,0.943932,0.936408,0.933646,0.929417,0.925634,0.92203,0.917909,0.916735,0.913608
9,130,3,26,11.8667,5.38025,1.17666,-2.63281,0.419155,-1.33578,1.96264,-0.915297,-3.43328,0.817767,0.548779,-3.3451,-1.50185,-0.0988824,-0.581474,2.08871,-2.52953,-5.29286,-1.81795,-0.486277,0.724375,-4.99273,0.0173873,-2.03547,-4.45196,3,5,6,6,6,8,9,9,9,9,10,10,11,11,11,11,11,11,12,12,12,12,15,15,16,16,17,23,24,26,1.84846,1.15813,1.05587,1.03872,1.02672,1.01408,0.989444,0.976135,0.967431,0.954746,0.950364,0.946761,0.943491,0.939193,0.935401,0.930121,0.925648,0.919599,0.914946,0.911726,0.908336,0.907642
