generation,agents,minScore,maxScore,meanScore,standardDeviation,stepSize,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21
0,13,0,2,0.133333,0.507416,0.948071,-1.02279,0.0826151,0.61299,0.246015,0.141162,-0.416559,0.987502,-0.119042,-0.278217,-0.105569,-0.65823,-0.885288,0.0207256,-0.334506,0.39873,0.353874,0.719811,-0.598395,0.0674355,0.226529,-1.4471,0.209287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1.09152,1.03241,1.02059,0.99969,0.995358,0.991253,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945
1,26,0,2,0.133333,0.434172,0.95414,-1.97055,0.464378,0.727452,-0.0972782,0.377377,-0.822531,0.357087,-0.477784,-0.824474,-0.523932,-1.42916,-1.81515,0.0761822,0.180739,0.185344,0.989076,0.92047,0.150561,-0.477438,0.657036,-2.48224,0.810244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1.1771,1.03984,1.02695,1.01276,1.0078,0.996412,0.991566,0.987,0.985974,0.983617,0.980746,0.979601,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011
2,39,0,0,0,0,0.937075,-2.23082,-0.028299,0.663989,0.0401435,0.570198,-0.298589,0.454852,-0.258,-0.73979,-0.325343,-1.45216,-1.40189,-0.32615,0.564689,0.376335,0.227872,1.44814,0.446208,0.161459,1.86806,-1.8317,0.399614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20753,1.07865,1.04023,1.02705,1.01149,1.00933,0.997356,0.989932,0.980939,0.976793,0.976359,0.974182,0.973102,0.971542,0.97042,0.969241,0.96898,0.968773,0.968682,0.968682,0.968682,0.968682
3,52,0,1,0.0333333,0.182574,0.933128,-2.36341,-0.379594,-0.392301,-0.0226315,-0.501748,-0.0548358,1.03094,0.0740881,-1.24766,-0.135754,-1.61246,-1.35852,-0.137738,0.253538,0.697733,-0.0387676,1.70569,0.787744,-0.351927,2.47975,-1.66822,-0.566741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.22987,1.08143,1.05966,1.02758,1.02304,1.00197,0.997679,0.990495,0.986173,0.980878,0.971166,0.967584,0.966465,0.96518,0.963128,0.961059,0.960368,0.960054,0.95949,0.959092,0.958612,0.958518
4,65,0,1,0.0333333,0.182574,0.941703,-2.17434,-0.642813,0.582361,0.179041,-0.481259,0.863055,0.406096,0.323347,-2.18054,-0.467168,-1.77318,-1.89019,-0.788685,-0.589286,0.749344,-0.516915,1.98737,0.24174,0.0989958,2.15432,-2.33567,-1.20519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.27155,1.08853,1.05741,1.04988,1.01823,1.01551,1.00305,0.993741,0.983385,0.982417,0.972895,0.968279,0.966539,0.960683,0.954853,0.95438,0.952842,0.950969,0.950767,0.950377,0.949688,0.948836
5,78,0,3,0.166667,0.592093,0.917672,-2.60592,-0.176456,0.451633,0.235483,-0.95379,0.461494,0.568409,0.0114719,-2.06926,-0.38916,-1.84061,-1.04258,-0.0488423,-0.324284,0.404518,-0.771976,1.68375,-0.418801,-0.163601,2.21841,-1.97297,-1.42313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1.29737,1.08725,1.05441,1.05073,1.01286,1.00705,1.00054,0.991698,0.989493,0.979142,0.97348,0.967363,0.95972,0.958102,0.951319,0.950081,0.948092,0.945048,0.943884,0.942275,0.941288,0.940842
6,91,0,8,0.433333,1.50134,0.888136,-2.40675,0.665166,0.480998,0.0184356,-1.53759,0.243727,0.696747,-0.537454,-1.8259,-0.714171,-1.10084,-1.18293,-0.571468,0.00566925,0.264171,-0.474957,2.07357,-0.0347406,-0.465871,2.38599,-2.47176,-1.37611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,8,1.32232,1.08597,1.05925,1.04766,1.02997,1.00644,1.00115,0.99497,0.986613,0.979771,0.972381,0.966071,0.954223,0.950854,0.946461,0.944014,0.94204,0.938507,0.935861,0.934863,0.933994,0.932805
7,104,0,2,0.233333,0.504007,0.867188,-2.27281,0.450101,0.0201307,0.673959,-1.76502,-0.0533916,0.563792,-0.567116,-1.75399,-1.81453,-0.634288,-1.42293,-0.380189,0.664167,0.158397,-0.332046,1.62191,0.335834,-1.08845,1.96155,-3.1039,-0.870904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1.3282,1.10848,1.07597,1.04236,1.0238,1.01093,0.998712,0.992921,0.979418,0.973541,0.964838,0.958644,0.953474,0.942713,0.938049,0.936314,0.933837,0.933563,0.930049,0.926264,0.925157,0.924047
8,117,0,3,0.333333,0.758098,0.834788,-2.7559,0.416585,0.0630802,1.07691,-1.70903,-0.492008,0.423693,-0.330261,-1.34979,-1.05439,-0.995099,-1.77838,0.329072,0.911228,0.392259,-0.195163,1.34742,-0.0902447,-0.848585,1.83617,-3.3386,-1.37134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,3,1.33873,1.10612,1.07253,1.04211,1.02403,1.01087,0.998183,0.991601,0.977144,0.973373,0.96224,0.959556,0.955835,0.944763,0.93533,0.931318,0.927399,0.925574,0.923415,0.921935,0.917214,0.915091
9,130,0,8,1.76667,2.26949,0.827291,-3.19477,0.259074,-0.364032,1.32007,-0.958081,-0.770909,0.145304,-1.05307,-1.47395,-1.21846,-1.0608,-1.19487,0.445585,0.529041,-0.19291,-0.488372,1.34585,-0.601906,-1.22444,1.99055,-2.80658,-2.79943,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,3,3,3,4,4,7,7,8,1.35497,1.10484,1.08556,1.06011,1.03502,1.01152,1.00145,0.993011,0.983746,0.977475,0.960616,0.953577,0.947591,0.943162,0.931526,0.930589,0.925011,0.923924,0.917995,0.914625,0.913817,0.907516
