generation,agents,minScore,maxScore,meanScore,standardDeviation,stepSize,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21
0,13,0,2,0.466667,0.776079,0.956771,-0.848576,0.990223,-0.881438,-0.434255,-1.07149,-0.183347,-0.747583,0.729289,0.24887,-0.377412,-0.224125,0.622201,-0.089801,0.536852,0.215528,1.4829,-0.704689,-0.310263,0.0843467,-0.0487647,-0.203241,-0.214248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2,1.12539,1.03254,1.01495,1.00249,1.00031,0.991442,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945
1,26,0,5,0.766667,1.50134,0.944801,-0.184799,0.342171,-2.06652,-0.651122,-0.957973,-0.363291,-0.587092,0.267235,0.737125,-1.41283,0.0481807,1.0051,-0.30545,0.415609,0.118431,2.03213,-1.50553,-0.040013,-0.115868,-0.0171182,-0.232017,-0.894454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,3,4,5,5,1.16348,1.04424,1.02982,1.02062,1.00848,1.00044,0.993253,0.988779,0.983372,0.98283,0.979892,0.979571,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011
2,39,0,5,1.2,1.68973,0.952621,-0.208167,0.232645,-2.0674,-0.50168,-1.00401,-0.431197,-0.0963817,0.503328,1.4398,-2.4764,0.552228,0.677012,-0.490311,0.141508,-1.24928,2.01105,-1.86222,0.259653,-0.0573772,0.475056,-0.886685,-1.0145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,3,3,3,3,5,5,5,1.21077,1.07743,1.02771,1.02408,1.01177,1.00131,0.998145,0.993378,0.985994,0.982292,0.975782,0.974197,0.972731,0.971826,0.970616,0.969577,0.96908,0.968874,0.968682,0.968682,0.968682,0.968682
3,52,0,2,0.633333,0.850287,0.946428,0.445503,-0.8576,-2.27657,-0.633687,-0.444784,-0.286424,-0.161284,-0.203672,1.29589,-2.75968,0.334628,1.0705,0.565503,0.4467,-1.66054,1.34871,-1.55221,-0.0427835,0.0971788,0.1505,-0.760495,-1.06585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,2,2,1.23934,1.10348,1.05277,1.02335,1.01373,1.01157,1.00102,0.997588,0.98866,0.980518,0.976743,0.970983,0.969889,0.966823,0.963917,0.962583,0.961494,0.9602,0.959259,0.958987,0.958625,0.958472
4,65,0,9,2.63333,2.34128,0.989935,1.49165,-0.58515,-3.53352,-1.15989,0.102728,-0.00611619,0.494789,-0.407517,1.61429,-3.55543,1.46746,1.06565,0.215321,1.42943,-1.52111,1.16758,-1.70942,0.816041,-1.04117,-0.327063,-0.773673,-1.39635,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2,3,3,3,4,4,4,4,4,4,5,5,5,8,9,1.34321,1.14477,1.06348,1.0277,1.0263,1.01372,1.00172,0.999147,0.994418,0.97692,0.971645,0.968659,0.965163,0.961621,0.958402,0.956491,0.953144,0.952924,0.951286,0.950408,0.949491,0.94878
5,78,0,16,3.76667,4.03163,1.02894,1.06118,-0.463577,-4.08212,-1.29382,-0.57353,-0.746322,-0.286757,-0.497817,1.72266,-3.97998,1.59863,1.49186,-0.636798,1.22325,-2.22494,0.402214,-1.55575,0.833473,-1.25137,0.125847,-1.48658,-1.73136,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,2,2,3,4,4,5,6,7,7,7,9,9,10,10,16,1.45179,1.13779,1.06462,1.03644,1.02378,1.01583,1.00178,0.992903,0.986298,0.978412,0.968604,0.964965,0.962451,0.957001,0.953459,0.9495,0.948276,0.946231,0.943168,0.94277,0.941458,0.940787
6,91,0,14,5.83333,4.04358,1.08042,0.645691,-0.591135,-5.10619,-0.676042,-1.20533,-1.29248,-1.11074,-1.2953,1.29157,-3.56563,2.25987,0.809652,-1.16974,1.65302,-2.94792,-0.280298,-1.18076,0.471595,-1.04637,0.291741,-1.45995,-2.06929,0,1,1,1,2,2,2,2,2,3,4,5,5,5,5,5,6,6,6,6,6,9,9,10,10,10,12,12,14,14,1.54536,1.14305,1.08284,1.05577,1.02807,1.00837,0.997881,0.986681,0.982575,0.97975,0.966417,0.958844,0.955702,0.950718,0.949601,0.947324,0.942236,0.940101,0.938016,0.935359,0.934045,0.931876
7,104,0,16,6.1,3.79064,1.12237,0.949691,0.179967,-5.25646,-1.43666,-0.955479,-1.02567,-0.481636,-1.27469,1.38034,-4.4861,1.95578,1.03504,-0.77239,1.97462,-3.55077,-0.128408,-1.70943,1.20005,-2.35113,-0.878965,-1.52805,-1.50812,0,1,1,1,3,3,3,3,3,4,4,5,5,5,6,6,6,7,7,7,8,8,8,9,9,10,10,12,13,16,1.66448,1.13596,1.08857,1.05077,1.01976,1.00952,0.999424,0.985367,0.977782,0.973059,0.970859,0.963348,0.957489,0.948877,0.942801,0.941937,0.938884,0.93466,0.930223,0.929279,0.9283,0.923517
8,117,0,8,3.76667,1.99453,1.1539,0.869083,1.04372,-5.79005,-1.61988,-0.793655,-1.07303,-2.12241,-1.19804,2.03373,-4.66899,1.7304,1.18511,-0.492253,1.77405,-3.72009,0.776223,-1.73105,1.55008,-1.5383,-1.43334,-1.93589,-1.33314,0,0,1,1,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4,4,5,5,5,5,5,6,6,6,8,8,1.77258,1.14025,1.08519,1.05238,1.03345,1.01182,0.991213,0.990089,0.980437,0.97469,0.965884,0.95719,0.948843,0.942394,0.936535,0.934465,0.932043,0.926992,0.922383,0.921648,0.92022,0.915128
9,130,1,9,4.86667,2.48767,1.21996,1.66757,1.40396,-6.19869,-0.882969,0.0260754,-1.02597,-3.20285,-0.660072,2.17761,-4.60566,2.85867,1.7003,-0.774589,2.55093,-4.36401,1.26194,-2.21008,2.34372,-2.44239,-2.2201,-2.09507,-2.3902,1,1,1,2,2,2,3,3,3,3,4,4,4,4,4,5,5,6,6,6,6,7,7,7,8,8,8,8,9,9,1.91204,1.13266,1.09149,1.06232,1.02584,1.01995,0.994003,0.992915,0.979742,0.971301,0.960785,0.948817,0.942288,0.934927,0.93097,0.927754,0.925875,0.921679,0.919279,0.914287,0.912892,0.909274
