generation,agents,minScore,maxScore,meanScore,standardDeviation,stepSize,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21
0,13,0,6,0.966667,1.54213,0.923367,-0.678494,0.720309,-0.450553,-0.189285,0.0295703,-0.73642,-0.234021,-0.352424,-0.027047,-0.561981,-0.255013,-0.0702173,0.17412,0.338706,-0.298072,0.544018,0.426674,-0.0498211,0.362275,-0.251949,0.318722,-0.895516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,3,3,3,3,4,6,1.05525,1.0417,1.00973,1.00295,0.995877,0.991629,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945
1,26,0,27,7.63333,5.44238,0.876132,-1.08469,0.758118,-0.772783,-0.172726,-0.194017,-1.17399,-0.460346,-0.0813054,-0.605151,-0.47305,-0.549803,0.239196,-0.36691,0.0451461,-0.573974,0.514891,0.464594,-0.489275,-0.0139056,-0.261309,0.124636,-1.61873,0,1,3,3,3,4,4,4,4,5,5,5,5,5,6,7,8,8,8,8,8,9,10,11,11,12,13,14,18,27,1.07232,1.05308,1.01466,1.00628,1.00043,0.993367,0.988975,0.987615,0.985059,0.981689,0.981171,0.979523,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011
2,39,0,16,5.6,3.47999,0.862054,-0.479807,1.40867,-1.2717,0.273057,-0.597543,-1.01509,-0.0631304,0.240143,-0.0941028,-0.498728,-0.675542,0.898489,-1.31013,0.579451,-0.630209,0.633969,-0.193357,-0.745632,0.224679,0.148501,0.301629,-2.41316,0,0,1,1,2,3,3,3,4,4,4,4,5,5,5,6,6,6,6,6,8,8,8,8,8,9,9,9,11,16,1.12288,1.05565,1.02798,1.01406,0.99939,0.99548,0.98911,0.987165,0.984451,0.978165,0.974999,0.97356,0.97213,0.970622,0.970336,0.969619,0.969053,0.968884,0.968682,0.968682,0.968682,0.968682
3,52,0,25,10.0333,6.54683,0.867978,-1.16253,1.08534,-1.66694,1.63647,-1.0127,-1.14275,-0.424618,-0.520175,-1.07629,-0.570238,-0.514276,0.412776,-1.26955,0.311036,-0.710338,0.44203,-0.387496,-1.14152,-0.067588,0.0903738,-0.286381,-2.87246,0,1,2,2,3,3,4,4,5,6,7,8,8,9,10,10,11,11,11,12,13,13,14,15,15,18,19,20,22,25,1.17977,1.07941,1.036,1.02523,1.00775,1.00406,0.983248,0.981988,0.977906,0.97345,0.969279,0.968175,0.966743,0.96414,0.963126,0.961701,0.961204,0.960111,0.959661,0.959045,0.958777,0.958497
4,65,1,35,12.5333,7.7936,0.873721,-1.58206,1.12085,-1.65269,0.99239,-0.620594,-1.28729,-0.971275,-0.482594,-1.70435,0.162145,-0.418349,-0.0505595,-1.71073,0.0566072,-0.985622,0.154548,-0.634235,-1.3842,0.455534,-0.348257,-1.50816,-2.47186,1,3,4,4,4,6,6,6,7,9,9,9,9,10,10,12,12,14,14,16,16,16,17,17,17,19,23,24,27,35,1.23726,1.10069,1.03607,1.0329,1.02436,1.01016,0.99273,0.981744,0.974424,0.97008,0.966764,0.962637,0.962299,0.958489,0.957594,0.953902,0.95322,0.951864,0.951391,0.950231,0.949733,0.948691
5,78,9,122,41,25.2026,0.890076,-1.53886,0.875235,-2.41729,1.15101,-0.183888,-1.84228,-0.89568,-0.594149,-1.87413,0.150237,-0.31634,-0.219276,-1.88119,-0.173782,-1.37153,0.122558,-0.307588,-1.57118,-0.189228,-0.504994,-2.24898,-2.74183,9,12,13,15,15,18,19,20,21,26,30,31,33,35,36,36,37,44,44,45,46,50,52,67,69,70,70,71,74,122,1.31889,1.11442,1.03451,1.0254,1.0169,1.00401,0.990299,0.979391,0.972195,0.96779,0.962305,0.959635,0.957056,0.953866,0.949813,0.947825,0.94448,0.943579,0.942255,0.941612,0.940731,0.939242
6,91,20,200,82.3667,39.9452,0.896939,-2.10113,0.0506422,-2.76494,0.610999,-0.200173,-1.93474,-0.363445,-0.984611,-1.83669,0.129614,-0.316008,-0.75511,-1.95862,-0.119679,-1.15578,-0.068198,-0.159748,-2.02358,-0.832651,-0.704005,-1.75415,-2.82775,20,23,31,33,42,49,52,53,57,62,63,67,68,70,74,78,86,88,91,98,103,104,113,114,116,122,124,127,143,200,1.37732,1.1126,1.04382,1.0337,1.01267,1.00553,0.994314,0.983491,0.973241,0.966415,0.96248,0.961125,0.95324,0.948384,0.944238,0.942468,0.938718,0.937594,0.935387,0.933581,0.932768,0.930355
7,104,14,85,40.4,17.4881,0.918,-1.64598,-0.393186,-3.5151,0.803331,-0.335634,-1.61074,0.0518745,-1.52181,-1.63649,0.278816,-0.0490224,-0.883429,-3.04952,-0.0618587,-1.11996,-0.279881,-0.826977,-2.48693,-0.130742,-0.663354,-2.1389,-2.74783,14,15,15,20,21,23,27,29,29,30,32,34,35,39,40,41,41,42,43,45,45,49,50,51,58,60,60,68,71,85,1.44877,1.11114,1.05019,1.03577,1.02568,1.01138,1.00075,0.983313,0.970928,0.963782,0.957294,0.954926,0.948048,0.944884,0.941289,0.937709,0.93246,0.931072,0.927132,0.926535,0.923854,0.922747
8,117,17,75,39.0667,15.9697,0.921571,-0.752201,-0.324825,-3.45674,1.25515,0.21736,-1.92804,0.0958711,-1.20913,-2.1839,-0.503544,0.300418,-0.344697,-2.80993,-0.624433,-1.11167,0.0679634,-1.29516,-2.86932,-0.0828249,-0.258186,-2.25799,-2.36908,17,19,20,21,23,25,26,26,29,30,30,31,32,33,33,33,34,37,39,47,50,51,52,53,54,61,63,64,64,75,1.49302,1.1005,1.05806,1.04253,1.0211,1.00792,0.991808,0.978591,0.969932,0.962515,0.954079,0.952974,0.947732,0.938932,0.934929,0.933997,0.926756,0.924483,0.921988,0.92053,0.916118,0.91506
9,130,13,128,50.9,25.3926,0.925412,-2.15906,0.29541,-3.53526,0.578947,-0.105818,-2.62974,-0.60016,-1.66963,-2.61417,-0.137569,0.101674,-0.913956,-2.8532,-0.521699,-1.58562,0.263344,-1.36763,-3.02062,-0.15713,-0.00994243,-2.81673,-3.11856,13,17,19,20,21,22,25,38,39,41,44,44,45,50,50,51,51,52,55,58,61,62,64,67,68,72,73,73,104,128,1.58353,1.11034,1.07155,1.03483,1.01602,1.00259,0.98615,0.978459,0.969708,0.957828,0.954661,0.950521,0.945143,0.940552,0.935482,0.929334,0.919776,0.918032,0.916904,0.915483,0.910276,0.906901
