generation,agents,minScore,maxScore,meanScore,standardDeviation,stepSize,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21
0,13,0,1,0.2,0.406838,0.949942,-0.666688,-0.372662,-0.888572,-0.3332,-0.859612,0.771588,-0.340789,-0.30162,-0.328786,-0.0505721,-0.365277,-0.305091,0.969363,-0.186303,-1.29242,0.984599,0.756443,0.00520132,0.0376186,0.345526,0.202185,-0.13755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1.08588,1.03868,1.01822,1.00687,1.00073,0.990916,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945
1,26,0,3,0.433333,0.773854,0.921256,-0.789805,-0.172308,-1.26447,-0.65521,-1.22921,0.508967,-1.00654,0.0363562,-0.694495,0.0731372,-0.11943,-1.49964,0.884573,0.0747375,-1.82475,0.352598,0.421768,-0.280286,-0.155831,-0.539085,0.515788,-0.068005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,3,1.11403,1.05238,1.02426,1.01108,1.00669,0.998539,0.994196,0.990382,0.987587,0.98157,0.980317,0.979922,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011
2,39,0,12,2.73333,2.58555,0.90738,-0.605816,-0.379665,-0.786234,-0.950645,-2.00238,0.0575485,-0.744273,-0.344474,-0.487214,-0.0464787,-0.661969,-1.35054,1.68533,0.100558,-2.62089,0.298775,-0.212514,-0.735124,0.00225137,-0.51912,0.495564,-0.0214637,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,4,6,6,6,7,12,1.16447,1.05839,1.02648,1.02005,1.00897,1.0002,0.994257,0.988555,0.98588,0.983431,0.980521,0.977472,0.973741,0.970357,0.969731,0.969355,0.969232,0.968845,0.968682,0.968682,0.968682,0.968682
3,52,0,11,4.23333,3.3803,0.939353,-0.885683,-0.932837,-1.21608,-0.880875,-2.20383,-1.26188,-0.795977,-0.286627,-0.347033,0.541022,-0.950755,-2.10328,2.70326,0.347798,-2.88707,0.554494,-0.0834636,-0.599907,-1.35855,-1.18584,0.43515,-0.913251,0,0,0,0,1,2,2,2,2,2,2,3,3,3,3,3,3,4,4,4,5,6,7,7,9,9,10,10,10,11,1.2853,1.07185,1.0493,1.02418,1.01007,1.00296,0.987974,0.985234,0.980868,0.977465,0.974289,0.971503,0.969128,0.966121,0.963454,0.961499,0.961145,0.96003,0.959546,0.959037,0.958621,0.95856
4,65,0,14,4.66667,3.56548,0.984941,-1.8327,-1.0779,-1.71402,-1.05395,-2.71423,-1.25781,-0.87412,-0.19091,-0.414232,0.815351,-0.992027,-2.37672,2.97677,-0.26356,-3.05805,0.508993,-0.0167525,-0.117229,-1.88196,-1.82765,0.108174,-1.65321,0,0,0,0,2,2,2,2,2,2,3,3,3,3,4,4,5,5,6,6,6,6,7,7,7,7,10,10,12,14,1.41005,1.06869,1.04402,1.02861,1.00652,0.998999,0.992803,0.983684,0.976534,0.972256,0.968884,0.96412,0.963357,0.959881,0.956837,0.954425,0.953609,0.951919,0.951147,0.950961,0.950247,0.948711
5,78,1,17,8.1,4.34186,1.04764,-0.652532,-1.55723,-1.60723,-1.19972,-2.817,-1.61165,-1.30633,-0.22574,0.578552,0.848962,-1.68476,-2.71297,2.23837,-0.706766,-3.29048,0.522917,-1.12825,-0.897026,-3.05535,-2.45335,0.542955,-2.36196,1,2,3,3,3,4,5,5,5,5,5,6,6,7,7,7,9,9,9,10,10,12,12,12,13,13,13,14,16,17,1.53402,1.10173,1.05239,1.04385,1.0183,0.995015,0.992837,0.983778,0.976287,0.972017,0.962685,0.960315,0.95714,0.954484,0.950275,0.947947,0.9475,0.945646,0.943952,0.942792,0.941494,0.939699
6,91,0,13,5.53333,3.40115,1.10701,0.557606,-1.12084,-1.63992,-0.873543,-1.80347,-2.0874,-1.06309,0.348245,0.917467,0.00943628,-1.78391,-2.84405,2.21415,-0.428853,-3.93581,1.02658,-0.92009,-1.30291,-3.32357,-2.62604,1.16282,-3.24292,0,0,1,2,2,3,3,4,4,4,4,4,5,5,5,5,5,5,6,6,6,6,7,7,10,10,11,11,12,13,1.62814,1.13222,1.04579,1.03914,1.01718,1.01102,0.988734,0.980896,0.969596,0.966726,0.964805,0.961272,0.952847,0.94923,0.94452,0.941837,0.939754,0.939503,0.937837,0.936201,0.932187,0.930692
7,104,0,30,9.63333,7.37883,1.19569,1.28609,-0.552437,-1.43277,-1.44302,-3.43337,-1.46865,-1.66997,0.0927328,1.37419,-0.508928,-2.3999,-2.65545,1.27128,-0.0863249,-4.33651,1.26573,-1.39738,-0.91794,-3.93964,-2.69369,1.73433,-4.78042,0,0,2,2,3,3,4,5,5,5,5,5,6,6,7,7,7,10,11,12,13,14,15,15,17,18,20,20,22,30,1.75765,1.16668,1.06417,1.03419,1.00978,1.00773,0.991578,0.976648,0.97142,0.960773,0.959357,0.955602,0.950585,0.94544,0.938073,0.937297,0.933919,0.930531,0.929458,0.927573,0.923409,0.922956
8,117,1,27,10.7,5.82,1.27177,0.937783,-0.428332,-2.0211,-2.0727,-3.36095,-1.91612,-1.81722,-0.0574165,0.115963,-1.00278,-1.2087,-3.5412,1.59323,-0.586518,-4.39562,1.67779,-0.670645,-1.22397,-4.30388,-2.67722,1.58278,-6.01573,1,2,3,3,5,7,7,7,7,8,8,8,8,9,10,11,11,12,12,13,13,13,14,14,15,16,17,18,22,27,1.85494,1.18997,1.06322,1.04213,1.01047,1.00362,1.00057,0.990287,0.976215,0.966696,0.95683,0.949252,0.944571,0.94113,0.935494,0.931289,0.925892,0.925038,0.92273,0.920339,0.918792,0.916277
9,130,5,33,16.1,7.64447,1.37804,2.39695,-0.665585,-2.97263,-2.53764,-2.73665,-2.0381,-2.26665,0.148965,-0.254802,-1.36015,-0.507937,-2.96472,0.39359,-0.976251,-5.02706,1.57746,-0.893446,-0.261492,-4.45744,-2.62846,1.13073,-7.71341,5,6,7,7,8,9,10,11,11,11,12,12,12,12,14,15,15,16,18,19,20,21,22,24,25,25,26,28,29,33,1.9399,1.2247,1.0645,1.0366,1.03554,1.00337,0.994707,0.984632,0.97618,0.96541,0.95175,0.949522,0.938064,0.936374,0.931761,0.929352,0.923849,0.919252,0.916048,0.915453,0.911406,0.910343
