generation,agents,minScore,maxScore,meanScore,standardDeviation,stepSize,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21
0,13,0,4,1.5,1.04221,0.970231,0.747021,-0.901517,-0.226161,1.58689,0.583197,-0.581479,0.330916,0.670099,0.202738,0.281735,-0.807812,-0.0957817,0.883948,0.774366,0.599149,-0.925768,0.594688,0.862171,1.00432,-0.242831,-0.621148,-0.13908,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,3,3,4,1.1813,1.03437,1.0138,0.997632,0.995798,0.991587,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945,0.98945
1,26,0,2,0.566667,0.773854,0.981229,0.841874,0.381219,0.558979,1.87154,1.26792,-1.37444,1.71508,0.729673,0.649727,-0.760018,-0.933567,-0.136161,0.647032,0.520879,0.832769,-1.847,0.667879,0.283949,1.77918,-0.899223,-0.523523,-0.558966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,1.23662,1.08148,1.02618,1.01121,1.01067,1.00091,0.993336,0.984074,0.983566,0.98268,0.98097,0.979664,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011,0.979011
2,39,0,4,0.6,0.932183,0.96412,1.38756,0.0222788,-0.328142,1.88957,1.04756,-1.53204,1.18587,1.63659,0.674567,-0.29944,-1.06854,-0.614742,1.36947,0.165664,0.412137,-1.48854,0.54078,0.219985,1.64588,-0.636511,0.190096,-0.259181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,4,1.27284,1.09287,1.03615,1.01489,1.0135,1.00112,0.996908,0.991099,0.985826,0.97694,0.976679,0.974396,0.971992,0.971799,0.970367,0.970153,0.969254,0.968852,0.968682,0.968682,0.968682,0.968682
3,52,0,3,0.8,0.996546,0.945247,1.2678,-0.376839,0.110889,1.35107,1.41559,-0.842939,1.36116,1.58618,1.88811,-0.748308,-1.42186,-0.279229,0.813096,-0.221566,0.194277,-1.26183,0.504163,0.68711,2.04117,-0.439953,0.993625,-0.592831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,3,3,3,1.29156,1.09746,1.06468,1.03276,1.02569,1.00805,0.996142,0.988404,0.984427,0.981993,0.975599,0.972515,0.966885,0.963668,0.962926,0.961669,0.960989,0.960066,0.959637,0.959513,0.958686,0.958529
4,65,0,2,0.366667,0.614948,0.91319,1.13543,0.0231753,0.218898,0.609843,1.14817,-0.566362,1.5716,1.03085,1.71265,-1.23016,-1.86908,-0.864646,0.851448,-0.439912,0.226021,-1.8775,0.623193,0.580389,1.63778,-0.919688,0.970423,-0.310173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,1.30938,1.10516,1.0714,1.03361,1.02972,1.00428,0.989347,0.987296,0.982109,0.975388,0.970551,0.966628,0.965794,0.962918,0.957672,0.9564,0.952488,0.951226,0.950786,0.950238,0.949105,0.948641
5,78,0,5,1.86667,1.50249,0.937273,1.3277,0.16126,0.588758,-0.671824,0.82114,-1.61758,1.42857,1.59655,2.06851,-1.68474,-1.93668,-1.23926,-0.0973846,-0.983041,-0.897909,-1.77181,0.868219,0.474052,1.30151,-1.53538,1.98656,-1.56344,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,4,4,5,5,5,1.31281,1.21925,1.07668,1.03677,1.02955,1.01798,0.987224,0.98704,0.979287,0.975234,0.966683,0.963393,0.960189,0.957325,0.95423,0.95033,0.948502,0.946034,0.943973,0.941615,0.940784,0.940047
6,91,0,5,2,1.46217,1.01338,2.39093,0.396732,1.01219,-1.31342,1.36698,-3.33273,1.52133,1.28335,2.52317,-1.59446,-2.15661,-0.969322,0.103777,-1.6195,-1.52551,-1.89068,1.303,0.543677,2.29191,-2.05321,2.24254,-2.57519,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,4,4,4,4,5,5,1.46193,1.25571,1.07696,1.03534,1.02455,1.01369,1.00478,0.984472,0.978574,0.971338,0.965135,0.958601,0.955488,0.953947,0.947647,0.941771,0.941634,0.940021,0.937858,0.934175,0.933323,0.931705
7,104,0,5,1.76667,1.59056,1.05262,2.05606,0.4698,0.262275,-1.2318,1.35117,-3.12002,1.64329,1.09814,1.8402,-1.50015,-2.56554,-0.532655,0.0728412,-1.18104,-0.391485,-2.2799,0.367163,0.389394,3.60142,-2.38476,2.42217,-2.6681,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,4,4,5,5,1.56823,1.26088,1.07822,1.03826,1.02309,1.0143,1.00206,0.980382,0.974905,0.970865,0.961504,0.958737,0.951716,0.948691,0.94365,0.940931,0.938169,0.933501,0.932964,0.931281,0.926589,0.923539
8,117,0,8,3.1,2.12295,1.0887,2.97892,0.852484,-0.0799413,-0.782176,0.938519,-2.59747,1.30029,0.889656,2.45158,-1.28882,-3.97892,-0.540052,-0.387665,-1.85403,-0.875675,-2.14964,0.25792,0.547433,3.44408,-2.24291,2.86916,-2.96257,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4,5,5,5,6,7,7,8,1.67216,1.25493,1.07421,1.04108,1.0256,1.00892,0.998352,0.975203,0.968411,0.962676,0.958322,0.95705,0.952347,0.940573,0.9389,0.936036,0.93178,0.926622,0.924895,0.923594,0.91873,0.916315
9,130,0,9,3.4,2.64705,1.13293,3.24592,0.919285,-1.37143,-0.902627,0.550336,-2.00325,2.41196,0.432824,0.941359,-0.725996,-4.085,-0.854469,-0.352987,-2.41706,-1.31115,-2.57744,0.0409326,-0.305997,3.58469,-1.98708,2.63371,-3.74902,0,0,1,1,1,1,1,1,2,2,2,2,2,2,3,3,3,3,4,4,4,4,4,4,7,7,8,8,9,9,1.73239,1.24774,1.09278,1.05703,1.0202,1.00745,1.00304,0.988845,0.974609,0.965937,0.957981,0.952238,0.945175,0.941594,0.93219,0.929895,0.924472,0.919048,0.917973,0.91603,0.910285,0.908639
