generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,13,0,2,0.1,0.402578,-0.505116,-2.01149,-17.5162,-2.40223,-2.80657,0.596081,-1.83765,-0.705338,-3.62894,5.7927,6.20119,5.85848,4.4851,0.299147,1.17774,-2.06186,-1.78323,2.10973,-0.658654,4.46044,0.673191,2.92427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1,26,0,2,0.2,0.484234,-1.10615,-2.88511,-14.1667,-2.73559,-5.47506,2.83677,1.18423,3.03295,-3.16125,4.19068,7.37443,6.77556,3.87873,-2.22005,6.0299,-6.13742,3.40211,7.38496,-1.11065,9.69046,0.754557,-2.82828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2
2,39,0,7,0.866667,1.43198,4.20543,-10.326,-13.0916,-3.4971,-7.43562,0.899654,2.26885,4.99046,-3.90636,2.14893,10.6082,2.93996,6.22112,-1.20157,3.46163,-4.6582,-2.46596,4.9989,-1.59334,10.4132,3.10891,-3.79625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,2,2,7
3,52,0,5,1.46667,1.47936,6.1495,-15.1249,-14.4032,-3.81467,-4.11381,0.267094,-1.8171,5.56295,-5.5713,3.27967,11.9039,9.24123,7.89679,0.717751,-6.43805,-2.56033,2.76713,4.23369,-4.6989,10.4852,3.61618,-7.73593,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,3,3,3,4,5,5
4,65,0,7,0.9,2.02314,5.47285,-15.2325,-15.1219,-5.07664,-3.03005,-2.74049,-4.34555,2.86132,-6.11851,3.25475,18.8526,13.1746,8.26944,2.77899,-7.74126,0.42887,1.03521,3.25773,-2.85808,9.63398,2.59239,-12.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,5,6,7
5,78,0,1,0.0666667,0.253708,7.46772,-16.6685,-14.8301,-5.54653,-3.0918,-3.9195,-5.55621,5.79568,-5.78764,1.16481,20.6103,17.6019,6.73468,4.72088,-6.60304,-1.61067,3.12693,3.90639,-2.25364,6.81595,9.94359,-10.4649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6,91,0,0,0,0,10.3682,-13.8275,-13.0983,-3.35982,-9.13056,2.76853,-7.0204,6.03464,-9.21717,2.61116,28.5069,22.8121,5.80632,2.05742,-8.00086,-2.89402,6.2067,6.13448,-2.02501,8.64401,13.1447,-10.2305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,104,0,1,0.0333333,0.182574,10.9777,-13.5017,-16.7551,-7.6026,-9.27842,3.92817,-5.76596,3.80041,-8.81649,4.01494,27.8893,21.7804,7.24296,4.33981,-3.33912,-1.35488,2.44038,2.52802,-2.96659,6.38007,14.1221,-10.3926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,117,0,2,0.0666667,0.365148,9.43444,-9.69261,-17.3618,-7.98798,-10.6841,3.37227,-5.54584,1.65868,-9.47707,4.01719,46.6682,18.0058,6.56885,3.09917,-3.28544,0.167655,-6.27895,4.66111,-2.7376,6.57243,15.5113,-12.1778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9,130,0,5,0.2,0.924755,8.51699,-9.69761,-15.5828,-8.38319,-11.6683,3.99307,-4.24049,2.86607,-9.50763,1.47118,51.1428,18.8127,5.21553,5.00692,-5.00263,0.837799,-4.36793,3.87852,-2.91315,6.07089,17.3393,-11.0129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
10,143,0,1,0.1,0.305129,6.15856,-10.1659,-16.8911,-10.6735,-13.9798,5.70376,-3.2365,2.22174,-7.89141,1.5273,57.4124,20.7949,4.63321,3.90253,-1.88343,1.54072,-7.11732,4.30124,-2.02501,4.7353,16.1377,-12.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
11,156,0,1,0.0666667,0.253708,5.59058,-10.4947,-18.5349,-11.6788,-12.4993,6.39736,-3.32916,4.2489,-9.52597,1.02912,55.3992,19.0819,4.59817,2.4311,-1.07702,3.47134,-6.8217,5.60372,-3.55698,2.73797,15.5391,-12.1735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
12,169,0,1,0.166667,0.379049,4.74288,-12.037,-21.2963,-12.2993,-12.6353,9.119,-0.561928,6.23163,-9.47039,1.81824,62.7609,17.653,4.52268,4.08491,-1.5711,5.63382,-9.43663,10.4857,-3.19966,8.01625,14.8833,-8.97379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
13,182,0,2,0.133333,0.434172,5.26913,-10.9281,-21.2053,-12.6247,-14.9334,8.27583,-1.06261,5.03082,-11.6905,2.90389,60.8772,18.2057,3.50271,7.01466,-0.749686,7.2501,-9.21404,9.57668,-4.46949,8.63995,15.7204,-7.78657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
14,195,0,2,0.233333,0.504007,6.71283,-12.6768,-21.1577,-12.0048,-15.9763,9.06197,-0.905478,5.66973,-9.82434,2.94084,60.3353,17.5778,5.34221,4.58803,-1.05145,9.19878,-9.28916,9.13315,-3.55059,9.67173,15.5378,-9.81783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2
15,208,0,1,0.0666667,0.253708,6.66597,-10.4482,-21.7865,-11.2796,-19.7751,10.1167,1.35382,6.27227,-11.7684,0.668553,58.4673,16.0243,6.21509,2.69215,0.0592044,11.6892,-8.82555,8.81833,-2.62314,7.27454,13.9282,-9.62391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
16,221,0,4,0.2,0.761124,3.94396,-9.78864,-19.2688,-9.16195,-21.4527,7.34545,1.41507,6.21943,-14.3137,2.8285,59.1231,15.6257,4.01901,0.407182,0.699941,9.35192,-8.62294,13.878,-1.04274,7.32001,13.1572,-7.495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4
17,234,0,2,0.133333,0.434172,4.77511,-10.6025,-19.8452,-8.14086,-21.557,8.68571,0.656962,2.80419,-15.8491,3.82589,61.2824,15.3139,4.96106,0.0258334,2.27624,12.0697,-8.68919,15.7469,-2.34826,6.97318,14.0836,-6.72356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
18,247,0,0,0,0,6.15183,-9.93373,-19.44,-9.26671,-21.712,8.50767,5.55883,4.9714,-16.9695,1.77419,61.9671,16.7689,6.79402,0.658041,5.34183,14.1479,-9.25315,14.6394,-3.55743,9.06713,15.6164,-7.29691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,260,0,1,0.0333333,0.182574,5.56803,-11.5925,-16.9327,-9.75308,-21.6868,7.31404,10.1159,5.56911,-17.081,0.361595,59.5007,17.1593,4.85954,1.23765,3.89608,14.149,-6.82394,15.4679,-5.92187,7.14665,15.8011,-8.35512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,273,0,2,0.1,0.402578,4.09299,-12.919,-13.4552,-11.4349,-20.983,6.04117,9.41149,3.90623,-16.1621,-0.227097,56.6658,16.0974,4.27874,-0.113779,2.41983,15.2538,-8.86438,12.8977,-1.76195,7.71821,15.583,-9.50326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
21,286,0,0,0,0,5.69252,-13.8038,-13.707,-12.0909,-21.0975,6.08992,7.44398,2.67697,-17.9668,-1.57599,60.5753,16.5019,3.29151,2.74001,3.08126,14.225,-6.54111,7.96689,-1.45804,7.01009,14.4763,-12.3759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,299,0,1,0.0333333,0.182574,5.56933,-14.0203,-10.3785,-11.0554,-20.8197,6.16663,4.66648,4.9842,-16.2505,-2.4443,64.7766,15.3438,2.64312,0.69054,4.19518,13.5762,-10.4636,5.44985,-4.5946,7.89614,13.9322,-10.234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,312,0,4,0.233333,0.8172,3.93829,-14.0115,-15.8663,-13.2008,-19.2306,4.79605,1.35477,5.26896,-14.3873,-4.65861,63.3445,15.8419,1.82458,-0.733265,3.50746,12.19,-13.2568,0.623045,-8.3367,7.01375,14.5233,-8.71283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4
