generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,13,0,5,0.466667,1.00801,0.201284,-6.90694,-6.40912,3.05319,0.897443,-4.05731,1.59848,7.78933,2.3806,0.353663,-1.15699,-4.06162,-6.24615,-0.963311,2.87528,-0.184497,4.40485,4.52074,-2.60744,-4.56043,8.34658,-4.07611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,5
1,26,0,1,0.1,0.305129,-2.11162,-0.494203,-13.5078,17.628,0.0578335,-3.76237,2.80007,9.74708,1.20238,0.958791,-1.35331,-4.42529,-9.14249,-1.56956,3.02661,0.667455,3.26133,3.96677,-3.94981,-3.85636,6.66352,-3.9322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2,39,0,7,1.43333,1.75545,-3.14398,-2.82597,-14.795,3.48174,3.01118,-4.23865,2.90655,5.03636,0.998327,-0.645498,-0.40961,-3.27523,-10.7824,-1.81442,0.852962,-1.06384,1.31977,1.36393,-5.27543,-5.16967,5.48158,-4.71979,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,3,3,3,3,3,4,5,7
3,52,0,10,2.5,2.34521,-3.28149,-2.80412,-11.0338,11.7023,2.79318,-2.92931,-8.42816,2.16536,0.893502,1.00514,-4.00448,-3.61754,-11.7039,-0.579351,3.35281,-1.4268,-2.22668,-2.43966,-5.03793,-2.83506,3.59963,-6.93386,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,5,5,5,7,10
4,65,0,27,11.2,7.42967,-3.58541,-3.23342,-11.5587,9.24365,-1.21098,-2.26956,-6.41668,1.94954,-1.88287,0.0427669,-1.27889,-2.94297,-10.651,-0.351844,2.77141,-3.73043,0.215425,-8.79766,-6.59712,-2.30656,2.57558,-16.0796,0,1,1,2,3,4,5,5,6,7,8,9,9,10,11,11,12,12,12,13,14,14,15,16,18,19,21,25,26,27
5,78,0,8,3.8,1.97222,-2.39497,-6.50405,-12.1493,6.95118,-0.614143,-2.7053,-11.9816,4.19884,0.839703,-0.0711817,1.9551,-1.49141,-12.4749,-6.89431,2.61733,-2.93666,6.56795,-10.8514,-6.10334,-9.14977,4.91338,-17.7613,0,1,2,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4,5,5,5,6,6,7,7,7,8
6,91,4,41,18.5333,9.55829,-2.47339,-4.69176,-14.9392,6.7477,-0.824756,-2.81225,-7.28845,0.0552994,-3.09378,0.644058,0.0225193,-3.44118,-12.9032,-11.2335,3.20252,-5.6662,7.12719,-14.5558,-6.30406,-9.74762,5.05959,-24.5195,4,6,7,8,10,10,10,11,11,12,13,14,16,16,16,17,18,19,20,21,21,22,26,28,28,31,32,32,36,41
7,104,3,31,15.0667,8.25011,-2.92803,-0.92349,-16.4799,6.40325,-3.15436,-3.08736,-7.6433,-2.48766,-4.14819,-0.232513,2.57585,-4.65599,-11.6527,-16.7082,3.0897,-6.02593,7.34614,-13.5476,-6.57899,-5.9358,5.98145,-23.727,3,4,5,5,7,7,8,8,9,9,10,10,12,13,15,15,15,15,18,18,19,19,19,21,25,26,27,28,31,31
8,117,4,27,13.4333,7.25251,-2.58518,-2.36969,-14.8455,3.16652,-2.7817,-1.68365,-6.55763,-5.82842,-5.15207,1.25487,3.87876,-6.08697,-9.81278,-14.7393,4.266,-4.18301,5.64167,-13.4799,-5.84655,-4.21405,9.02889,-20.8478,4,4,5,5,6,6,7,8,8,8,9,9,9,10,10,13,14,14,16,16,17,19,19,20,23,23,23,25,26,27
9,130,4,20,12.1667,4.26763,-6.30043,-1.60537,-17.0571,3.33099,-3.19651,-2.33586,-6.36211,-7.27401,-3.97299,4.33461,2.17107,-5.61854,-10.1835,-15.8503,3.04123,-6.22557,5.66921,-16.664,-6.66431,-4.38643,9.35638,-22.9424,4,6,7,7,7,8,8,9,9,9,10,10,11,11,13,13,13,13,14,15,15,15,15,16,16,16,16,19,20,20
