generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,13,0,5,1.63333,1.79046,-4.43442,7.02166,1.39855,-2.68126,-0.984602,-3.17896,-1.74661,0.774527,-0.383731,-2.88272,-1.22351,-9.94992,2.40502,-2.63011,4.773,-2.33811,-4.24998,2.61126,-6.51099,3.96587,-2.95466,-5.19558,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,5,5
1,26,0,5,0.933333,1.25762,-3.4092,9.46748,0.0358655,-2.98225,1.33095,-8.44793,2.00267,11.138,13.9393,-11.3235,-3.84364,-12.4924,2.74446,-8.3495,0.521991,-2.07662,-4.68222,0.821799,3.82147,4.06967,-1.17635,-13.4296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,2,2,3,4,5
2,39,0,4,0.6,1.00344,-3.7068,9.37958,-1.89336,0.0724347,1.24824,-10.2678,4.98682,10.8425,10.3227,-17.2589,-7.41886,-16.7978,3.56966,-8.02557,3.43343,-4.20934,2.97053,-1.36082,15.2607,5.86177,-3.5875,-8.79325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,3,4
3,52,0,5,1.06667,1.25762,-5.99716,10.5069,1.55723,2.63195,-1.13578,-14.863,4.22532,7.08551,9.02071,-18.9612,-10.0737,-14.6846,0.722372,-6.95928,5.08699,-6.56564,0.0359408,2.21895,0.0428616,5.74066,-6.49069,-9.72832,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,3,3,3,5
4,65,0,3,0.866667,0.973204,-6.1873,12.5144,8.34257,5.00836,-1.11573,-16.7536,4.40634,3.06632,7.35832,-28.6464,-11.2959,-15.2549,-1.53624,-5.24329,6.91365,-7.37519,-1.39807,4.79734,-2.50016,5.76322,-7.91235,-6.3606,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,3
5,78,0,6,1.46667,1.92503,-9.13681,14.5558,6.56639,6.0026,0.0358876,-12.3247,3.41304,7.11344,9.35234,-34.1719,-12.8447,-18.5746,1.76531,-5.97587,7.36288,-8.61324,-2.16794,6.52122,-12.5698,4.97483,-9.59772,-11.1058,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,3,3,4,4,4,5,6,6
6,91,0,9,2.66667,2.33907,-4.31111,17.1691,5.73043,-1.18891,-2.13084,-16.8474,-3.17394,6.87525,9.85011,-35.6838,-12.8475,-19.2872,1.52815,-5.67442,6.02196,-6.0533,-1.2063,7.6857,-14.827,1.08044,-6.96727,-15.9368,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,5,6,6,6,7,9
7,104,0,10,1.9,1.78789,-8.49385,17.8841,9.70058,1.20287,-1.04972,-18.8333,-4.51778,7.62862,13.0326,-37.9963,-12.3961,-18.5808,0.339594,-5.97044,3.70989,-3.12891,-2.25608,7.04593,-13.6222,-3.93675,-5.68681,-19.3383,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,10
8,117,0,9,3.93333,2.50425,-6.9027,17.0514,5.23206,0.25869,2.34433,-21.2322,-5.65735,2.79511,8.40128,-39.0161,-12.877,-18.4272,1.13519,-6.77401,2.5987,-5.4362,-0.767886,7.28565,-9.777,-5.84987,-7.30975,-15.9238,0,0,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,5,5,5,6,6,6,6,7,7,8,8,9
9,130,0,10,3.96667,2.76035,-5.29092,16.9013,7.21763,-2.61982,0.545158,-18.1827,-7.75117,2.00539,12.3907,-39.4452,-10.9508,-17.8733,2.3299,-6.86502,2.68432,-5.18397,0.779998,8.0041,-10.7132,-6.82893,-6.40548,-17.5157,0,0,1,1,1,1,1,1,2,2,3,3,3,3,4,4,4,5,5,5,5,5,6,6,6,7,7,8,10,10
10,143,0,16,5.83333,4.09443,-6.68267,16.0411,2.64295,-2.65645,2.04063,-17.0034,-7.56571,1.28893,7.14915,-37.8903,-9.14583,-16.7041,0.122202,-7.61309,0.470576,-4.1997,-0.0276721,7.3522,-12.471,-5.62055,-6.47506,-19.8965,0,1,2,2,2,2,3,3,3,3,4,4,4,5,5,5,5,6,6,6,6,6,8,8,10,11,11,12,16,16
11,156,0,13,6.06667,3.27933,-4.52556,14.1235,1.55295,-2.92796,3.42409,-18.8426,-8.51245,0.228126,2.98809,-36.697,-7.09556,-16.0501,-0.751329,-9.82031,2.15297,-1.95389,1.1808,5.94662,-14.0851,-5.32109,-5.24331,-21.058,0,0,1,2,3,3,4,4,4,5,5,5,5,6,6,6,7,7,7,7,7,8,8,8,9,9,9,12,12,13
12,169,2,22,9.33333,3.96826,-6.51206,14.3904,-1.74525,-2.1989,4.3422,-19.4216,-10.7159,-0.39528,3.42715,-35.8631,-6.14312,-14.9246,-2.02333,-9.00138,1.82284,-0.919369,2.88766,4.49328,-12.7771,-6.00164,-5.97716,-23.1441,2,5,5,5,6,6,6,6,7,7,7,7,8,8,9,10,10,10,11,11,11,11,11,12,12,12,13,14,16,22
13,182,1,24,9.06667,5.48938,-7.77619,10.4513,-0.917644,-1.45825,3.87101,-20.3196,-10.2065,0.810418,4.60477,-34.2239,-6.82507,-13.4533,-2.93241,-7.2281,-0.490825,-3.20122,3.42776,3.08245,-12.0754,-7.72774,-6.41256,-23.9306,1,2,3,4,4,5,5,6,6,6,6,6,6,8,8,8,8,8,10,10,11,11,12,12,12,13,17,20,20,24
14,195,1,19,9.56667,3.98863,-6.1707,11.2089,-1.32296,-0.318109,4.77921,-19.3712,-10.272,1.10856,4.33712,-33.3518,-8.9343,-12.4809,-3.54762,-3.51868,-1.74515,-4.13887,4.92835,0.976748,-12.3872,-8.63612,-6.62887,-23.8282,1,5,5,5,6,6,6,7,7,8,8,8,8,9,9,9,10,10,10,11,11,11,12,12,12,14,15,15,18,19
15,208,3,19,10.5333,4.56171,-4.56742,9.31025,-0.8919,-0.276878,4.49175,-19.9382,-10.2909,-2.84842,5.23274,-35.8137,-7.72709,-13.7442,-5.9949,-2.35244,-3.21947,-4.50698,3.93901,0.502301,-12.6577,-11.3495,-7.48219,-22.9254,3,4,5,6,6,6,6,7,7,8,8,8,8,8,10,10,10,11,12,13,14,14,15,15,15,16,17,17,18,19
16,221,5,19,11.6667,3.80864,-6.29714,9.46039,-0.0449941,-3.38746,4.13722,-23.0489,-9.60175,-3.62491,4.18713,-33.6105,-2.61284,-13.5402,-5.478,-2.54625,-3.98688,-6.50669,3.27998,2.97667,-13.9847,-9.95801,-7.32046,-22.6625,5,6,7,7,8,8,8,9,9,10,10,10,11,11,11,11,12,12,12,12,13,14,14,16,16,16,16,18,19,19
17,234,2,22,11.2667,4.65302,-6.56456,10.0058,0.235486,-1.84325,3.96599,-20.2538,-10.0717,-5.09243,2.69049,-34.0479,-4.37458,-14.596,-7.18378,-0.539759,-4.62071,-7.50226,3.0293,2.72604,-14.2044,-11.7906,-4.73147,-23.4954,2,6,6,6,7,7,7,7,8,9,9,10,10,10,10,10,10,12,12,14,14,14,15,15,16,16,16,18,20,22
18,247,4,27,12.9333,5.23208,-7.18635,9.67381,4.18163,-0.29524,3.48263,-20.0726,-9.93612,-7.81944,0.254485,-34.1051,-4.61185,-16.2816,-7.54507,0.925364,-5.17698,-9.9008,1.4495,0.496628,-14.2477,-10.4571,-5.08477,-24.5181,4,6,6,7,7,8,8,8,9,10,11,12,12,12,12,12,13,14,14,15,17,17,17,17,17,17,19,19,21,27
19,260,3,21,10.7667,4.4774,-10.6126,12.2432,3.84594,-1.40303,2.53331,-19.6084,-12.2093,-9.17038,2.33137,-35.8409,-4.82217,-15.8832,-7.64355,-0.0994498,-5.79483,-9.30409,6.39878,0.211603,-15.9806,-10.7093,-6.50928,-27.7853,3,5,6,6,6,7,7,7,8,9,9,9,9,9,10,10,10,10,11,12,12,13,14,14,15,16,18,18,19,21
20,273,4,23,9.96667,4.18934,-14.3795,9.97535,6.19808,-2.81707,3.16397,-21.6948,-13.7866,-8.5987,4.60902,-35.6512,-6.77346,-16.3494,-5.88357,1.37733,-6.20131,-10.6489,7.73332,-0.500694,-15.0288,-11.1675,-7.4005,-27.5663,4,4,5,5,7,7,7,7,8,8,8,8,9,9,9,9,9,10,10,11,11,12,12,12,13,14,14,15,19,23
21,286,2,26,12.2,5.39732,-16.7853,7.1725,7.11856,-2.65098,3.71256,-20.9107,-12.2524,-8.55368,5.64701,-34.1637,-6.76627,-18.0909,-6.59209,0.698996,-6.84531,-11.1501,9.57436,0.981835,-15.7582,-10.2162,-6.60879,-29.0387,2,4,4,7,7,7,8,9,10,10,10,10,11,11,11,12,13,13,13,13,14,15,15,16,16,18,20,20,21,26
22,299,1,21,9.66667,4.72946,-17.7215,6.86006,5.93798,-1.31415,3.74722,-19.6823,-12.7711,-6.29258,6.47785,-33.4027,-7.16097,-19.4282,-5.99129,1.17507,-9.03573,-11.2314,10.4694,-2.08601,-16.9962,-13.3831,-6.57973,-30.107,1,2,3,4,4,6,6,7,7,7,8,9,9,9,9,9,10,10,11,11,11,11,12,13,16,16,16,16,16,21
23,312,3,28,12.5667,5.97514,-17.9131,6.68061,4.11956,-1.39256,5.93705,-20.2172,-11.2283,-5.93876,5.3379,-33.0983,-7.44053,-19.4102,-5.1781,0.994364,-7.80463,-11.6164,11.6265,-3.84262,-19.2962,-12.4683,-8.41563,-32.1538,3,3,4,7,7,8,8,9,9,9,10,11,11,11,11,11,12,13,13,14,14,15,16,17,18,20,20,22,23,28
24,325,0,25,10.6333,6.26145,-18.3173,5.15298,4.71359,-0.0892859,4.53511,-20.9328,-10.8854,-6.29349,4.57242,-34.2948,-6.60192,-20.1552,-5.89167,-0.138257,-8.03542,-13.2983,15.0528,-2.0223,-18.9195,-12.2695,-8.97657,-33.4997,0,2,3,3,5,5,6,6,7,7,7,8,8,8,9,10,10,12,12,13,13,14,14,16,17,18,18,20,23,25
25,338,3,25,12.7333,6.07955,-15.39,4.6632,3.35268,-1.20803,3.36672,-20.7317,-8.19686,-7.02994,6.59706,-34.8619,-3.97049,-21.0681,-7.23362,-1.15999,-6.3268,-16.134,13.0348,-0.238692,-16.7478,-11.0296,-8.8285,-34.0654,3,4,5,5,6,7,7,7,8,9,10,10,11,12,13,13,14,14,14,15,16,16,16,16,19,20,21,21,25,25
26,351,3,30,13.5333,6.04428,-17.7284,5.01247,2.71389,-1.89833,2.7216,-19.8677,-8.93831,-5.52488,6.68873,-36.9174,-2.69739,-20.7588,-6.30644,-1.72995,-7.89456,-17.3126,13.7674,-1.0953,-19.5579,-10.3967,-10.2826,-32.7797,3,3,5,6,9,9,9,10,11,11,11,12,12,12,13,13,14,14,15,15,16,16,16,17,17,19,21,22,25,30
27,364,1,27,10.1333,5.46925,-20.4762,5.93639,3.7396,0.259679,5.5166,-20.7132,-7.82967,-4.58844,7.47174,-35.1665,-4.23999,-18.0552,-6.85453,-3.23681,-7.79984,-16.4926,16.0648,-2.20357,-21.1961,-7.41057,-6.72382,-33.3078,1,2,4,5,5,6,6,6,7,7,7,7,9,9,10,10,10,11,11,12,12,12,13,13,14,14,17,17,20,27
28,377,2,26,13.1667,6.02342,-21.121,6.50266,3.10188,1.26889,7.31278,-18.0469,-7.55242,-2.27387,3.40564,-35.0039,-2.8415,-18.11,-4.79932,-2.9098,-7.93375,-15.4821,16.3443,-2.20187,-16.9076,-7.62048,-9.95868,-34.5414,2,5,5,5,7,7,8,9,10,10,11,12,12,12,13,13,13,14,14,14,15,15,18,19,19,19,21,22,25,26
