generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,100,0,18,5.66667,4.95033,-0.0356016,-1.64914,0.599328,1.9668,0.769467,-4.15318,-0.766059,-3.05361,-1.64506,1.14507,0.466516,-2.89627,-1.024,-1.61607,-2.7826,1.48394,-3.46375,-0.86533,0.591695,0.660142,0.0441533,-3.69891,0,0,1,1,1,1,2,2,3,3,3,3,3,3,4,4,5,5,5,6,6,8,8,9,11,11,13,14,17,18
1,200,0,18,7.83333,4.74947,-0.443732,-1.57855,0.499722,3.07463,-2.70367,-5.699,-2.25668,-2.27664,-4.49955,2.10071,1.17117,-3.43464,-4.5395,-3.21441,-9.50649,-2.00556,-4.38757,-1.8162,1.97528,-2.68635,-2.04226,-10.2116,0,2,2,2,3,3,4,5,5,5,5,6,6,6,7,7,7,8,9,10,10,11,11,11,12,12,15,15,18,18
2,300,21,199,81.9333,41.0852,-0.736304,-1.84626,-3.40656,3.80566,-5.51309,-5.84312,-4.45922,-4.15366,-2.62425,-1.29641,-0.362382,-5.34949,-5.63987,-3.44018,-13.082,-4.71576,-4.37873,-1.45864,-5.94503,-4.64306,-6.55897,-18.3225,21,25,27,33,34,44,55,61,62,63,68,68,72,74,74,76,78,82,84,86,90,92,102,107,118,129,141,146,147,199
3,400,15,236,120.733,60.8406,-2.83285,-1.66702,-7.72451,2.26786,-6.58187,-7.97546,-8.90105,-4.2982,-4.57306,-3.43964,1.68209,-5.69803,-8.2112,-4.9339,-15.4485,-1.05877,-5.00767,-4.40896,-9.97587,-4.32966,-9.37593,-22.2526,15,52,53,62,70,73,73,73,75,77,81,88,90,91,95,103,105,122,126,132,150,161,187,191,195,195,208,215,228,236
4,500,66,516,190.233,120.1,-8.29874,-0.161163,-8.42083,0.332539,-7.29844,-6.43415,-7.22572,-5.05726,-6.24248,-3.29046,1.66154,-7.0699,-7.88217,-5.09104,-17.8142,-2.85232,-6.65527,-4.31198,-11.5238,-4.98548,-13.1777,-29.4742,66,72,73,74,83,99,102,103,110,125,134,140,142,151,154,176,178,178,179,181,191,191,213,214,240,336,398,419,469,516
5,600,43,431,180.767,101.046,-9.51322,-1.5662,-10.2365,-3.3959,-7.07373,-11.2668,-8.10527,-8.30427,-8.35942,-2.39647,0.621955,-6.68184,-11.6145,-4.29691,-18.4419,-5.11043,-8.36296,-5.52597,-11.9069,-5.08402,-19.0553,-32.3727,43,53,72,85,87,89,90,100,106,106,111,116,129,130,157,163,173,176,184,216,244,253,261,267,287,292,326,328,348,431
6,700,59,646,207.633,143.406,-12.3082,-0.434757,-10.1471,-7.5185,-7.59562,-12.2611,-6.68515,-8.77064,-7.48101,-4.66714,0.674388,-6.97732,-14.7952,-6.79837,-18.9413,-6.89201,-8.8603,-8.56501,-12.0095,-5.31675,-21.1607,-38.4957,59,67,69,82,83,85,89,102,105,138,140,142,147,148,150,158,161,166,178,241,247,256,270,271,309,362,425,442,491,646
7,800,22,679,273.4,192.961,-14.8139,0.499657,-8.8507,-7.44265,-6.92259,-11.5369,-6.40136,-9.12163,-10.0043,-4.5282,-2.13206,-7.99469,-15.8503,-8.88105,-16.9001,-9.52895,-9.05152,-9.67023,-12.2014,-7.12389,-20.95,-40.1165,22,76,79,82,90,94,101,105,105,150,161,175,176,176,214,236,250,285,292,315,316,335,350,411,548,563,569,621,626,679
8,900,66,1193,420.467,303.488,-15.4671,0.727863,-11.3672,-8.20239,-8.19707,-12.221,-7.81599,-10.6357,-10.5527,-5.17401,-1.51091,-8.68916,-14.8194,-8.99212,-14.015,-10.2131,-12.1716,-9.79169,-12.8247,-9.279,-21.1068,-43.3176,66,76,77,120,161,192,200,207,208,231,261,294,300,320,337,392,404,420,435,450,474,483,483,537,543,704,800,1101,1145,1193
9,1000,68,957,273.667,197.911,-15.0681,2.31168,-12.7145,-6.01686,-9.22697,-11.8827,-8.35332,-10.6241,-11.0094,-5.97383,-1.90839,-8.3486,-15.1636,-9.28904,-14.4004,-12.4462,-12.1595,-12.2225,-15.3087,-10.1493,-21.7885,-44.6095,68,70,77,85,100,107,107,113,142,146,167,169,176,218,239,244,254,273,281,290,301,317,355,401,402,490,502,575,584,957
10,1100,51,1042,372.067,247.916,-12.8006,2.72408,-13.0674,-5.69072,-10.0093,-10.5599,-6.09282,-9.49182,-9.81325,-7.25781,-2.87285,-9.03326,-13.641,-10.285,-15.3428,-12.7657,-12.3245,-13.1015,-14.4527,-11.1699,-20.0547,-48.1545,51,53,79,121,130,139,147,187,189,209,217,249,274,282,308,311,356,381,424,428,435,507,549,599,634,658,699,749,755,1042
11,1200,119,1836,611.433,443.545,-13.4125,2.6442,-14.183,-4.97511,-11.4879,-11.7221,-7.79032,-9.91277,-10.0036,-7.77312,-0.873088,-9.12793,-14.1296,-11.7315,-14.6834,-12.2382,-11.5034,-12.6771,-14.9011,-13.0158,-19.5012,-49.8953,119,175,186,190,203,277,282,291,378,383,388,405,407,449,486,501,517,518,557,628,646,660,780,857,937,938,1152,1422,1775,1836
12,1300,118,1888,571.833,418.024,-13.789,3.1223,-14.1973,-6.13638,-11.8147,-8.23903,-8.63176,-9.32862,-10.0524,-8.10189,-0.291216,-7.85401,-15.3762,-12.2642,-15.638,-11.4322,-11.1082,-12.9345,-15.8924,-11.9898,-19.3824,-51.6386,118,137,209,224,241,245,284,294,319,327,376,390,410,417,439,485,505,574,606,629,641,642,749,759,784,834,871,905,1853,1888
13,1400,129,4382,750.667,903.623,-11.7452,4.41768,-15.3332,-8.69704,-11.9461,-9.89664,-9.42078,-9.42692,-11.4783,-7.29309,0.963433,-8.69195,-16.2031,-12.4529,-15.4798,-11.9059,-9.27462,-12.8418,-13.5839,-13.3361,-19.4836,-53.1905,129,156,161,175,214,242,248,249,284,300,309,326,338,352,396,438,462,569,653,695,723,793,863,875,968,1073,1576,1589,2982,4382
14,1500,174,2806,712.1,566.888,-12.5043,4.42158,-14.7512,-7.04905,-11.0278,-11.1159,-8.09726,-9.85156,-12.1807,-8.60769,1.76315,-6.79118,-15.703,-12.425,-11.5987,-14.4505,-7.63442,-13.245,-13.6986,-13.5323,-19.9586,-53.7766,174,204,211,212,237,244,272,297,320,349,407,440,467,468,549,589,619,746,797,802,850,860,898,899,1015,1131,1145,1618,1737,2806
15,1600,110,4901,978.867,998.935,-13.127,4.56362,-15.0939,-9.40979,-11.3366,-9.29269,-8.02666,-9.04025,-12.4016,-10.8194,2.08886,-7.76362,-15.9924,-12.5658,-13.9068,-11.9345,-8.03442,-12.7189,-12.8985,-13.4941,-20.3802,-53.879,110,123,157,172,188,258,303,434,471,497,498,504,597,598,673,689,701,750,782,886,918,1036,1280,1389,1485,1867,2158,2248,2693,4901
16,1700,91,3116,926.8,776.378,-12.0136,3.43729,-15.3291,-9.416,-10.127,-7.82758,-8.43919,-10.0383,-10.6832,-10.4312,2.8146,-8.00023,-15.0124,-11.6848,-14.5031,-11.0514,-8.22455,-14.0312,-11.3775,-14.4495,-19.0995,-57.5592,91,181,188,244,266,286,319,343,404,452,503,606,640,704,736,761,827,827,849,859,931,1078,1084,1284,1472,1631,1895,2253,2974,3116
