generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,100,0,35,13.1333,8.96635,-2.4071,-1.89014,-1.47555,-0.869263,1.22499,-3.51785,-2.83316,-1.75988,-1.26965,-1.62807,0.905423,-1.1184,1.97278,3.12842,-3.19039,-2.10017,-4.17284,-5.96667,-2.57913,-3.21759,2.03446,-3.12462,0,2,3,4,4,6,6,7,7,8,9,9,9,10,10,11,11,12,13,16,16,17,18,18,25,25,26,27,30,35
1,200,0,12,4.53333,2.77592,-0.905703,-4.37229,-3.44091,-5.42043,-0.483347,-4.05011,-3.38112,-1.70066,-2.16547,0.640672,-0.589326,-1.5464,2.47429,3.74447,-1.10171,-5.67396,-4.84991,-7.71169,-2.94667,-4.62659,-1.58018,-2.91998,0,1,1,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4,5,5,5,6,6,6,6,7,8,9,11,12
2,300,4,18,10.4,4.70216,-0.093818,-6.25257,-6.20937,-6.56925,-0.22779,-5.17175,-6.11072,-3.52599,-4.35947,1.43985,0.191112,-5.25098,0.778357,1.31292,-0.502617,-6.40772,-1.57883,-8.88841,-0.88837,-4.04209,-2.4239,-6.50353,4,5,5,5,5,6,6,6,6,7,7,7,8,8,9,9,11,11,12,13,15,15,15,16,16,16,17,17,17,18
3,400,3,23,10.9,4.94347,2.33743,-4.81575,-8.83144,-4.43013,0.0358486,-8.77826,-8.08254,-4.39448,-5.78198,3.37647,0.296426,-6.31426,-0.864485,-1.90943,0.483972,-9.39377,-3.44121,-14.8094,-0.286056,-2.04206,-3.23781,-8.80302,3,4,5,6,6,7,7,7,8,8,9,9,9,9,10,10,11,11,11,12,12,13,14,14,15,16,17,20,21,23
4,500,2,37,15.9667,8.42608,0.667816,-3.88704,-10.2755,-6.23281,1.31612,-11.2963,-9.9883,-6.51511,-9.04131,2.8375,-4.48475,-7.20231,-2.91342,-6.78987,-2.67299,-12.9581,-3.88768,-17.6301,-0.615902,-3.82296,-6.03367,-11.0064,2,6,7,7,9,9,10,10,10,10,11,11,13,14,14,14,16,16,16,18,18,20,21,22,22,26,27,28,35,37
5,600,6,52,22.6667,11.8564,-1.93035,-4.08666,-12.0799,-10.1473,-2.1237,-9.72433,-10.5047,-7.48691,-9.81843,-0.399046,-3.41839,-7.73669,-5.47026,-8.6869,-2.30798,-13.0268,-4.82106,-19.0733,-0.285548,-4.54405,-6.31193,-12.0865,6,9,10,11,11,12,14,14,15,15,17,17,18,18,21,21,22,23,24,24,24,25,27,30,32,35,39,42,52,52
6,700,12,94,45.5333,23.1006,-5.04675,-2.92715,-13.2466,-9.14216,-2.27814,-7.43869,-10.9911,-9.65047,-8.68596,-2.59197,-3.61185,-9.86232,-5.78385,-11.4247,-3.67855,-13.0008,-7.36204,-17.0882,-2.18645,-6.64783,-9.53123,-13.2927,12,19,19,19,22,23,28,29,30,32,32,33,33,34,35,38,40,44,49,61,62,62,64,66,69,69,75,79,94,94
7,800,36,148,86.1667,31.9462,-3.88803,-3.00666,-13.347,-11.3,-1.64952,-7.88685,-10.5084,-3.52931,-9.78163,-4.45005,-4.50585,-9.19855,-8.37245,-9.98992,-4.29616,-13.671,-8.25868,-13.3208,-3.21995,-5.98783,-14.4774,-15.8826,36,46,47,53,56,57,58,61,66,71,72,73,74,74,76,79,82,85,87,92,93,94,107,115,131,132,132,140,148,148
8,900,39,347,94.1333,58.2674,-2.8408,-5.56145,-14.0982,-9.62405,-5.3036,-7.11858,-9.49517,-8.63345,-13.2129,-5.15344,-3.7382,-8.1684,-9.81603,-11.4493,-6.55493,-12.5481,-11.8546,-14.0515,-5.80653,-7.57238,-17.0113,-17.1267,39,42,44,46,52,55,57,62,63,66,67,73,75,75,76,81,86,87,90,99,99,107,109,110,117,144,145,149,162,347
9,1000,41,316,104.233,59.6656,-3.13736,-5.3292,-13.9049,-10.899,-8.13245,-6.69802,-10.5082,-10.1519,-11.9487,-3.93276,-4.03963,-8.95245,-8.1349,-9.34868,-6.66864,-13.4027,-12.843,-14.6063,-6.52562,-6.68911,-20.2556,-18.8019,41,44,50,56,58,60,63,64,69,75,78,79,83,86,87,91,91,92,92,98,99,105,107,128,158,172,190,192,203,316
