generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,100,0,9,1.76667,2.11209,-1.56868,0.0926438,0.304893,-2.1595,0.391974,-0.349906,-3.25767,2.18086,0.132177,-3.59668,-3.02338,1.90442,1.27795,-2.38744,-0.279938,0.0723675,-4.50462,0.684407,-2.45328,-1.23542,0.20767,-0.704592,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,3,3,4,8,9
1,200,0,10,2.06667,2.25806,-0.471405,0.75484,-2.52609,-0.747333,-1.56979,0.60665,-4.15672,2.09449,-1.39601,-7.49684,-4.19428,3.46409,-0.886071,-2.89085,-2.16031,0.745416,-3.81616,1.34832,-3.50701,0.477831,-2.10771,-3.01292,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,3,3,3,4,4,5,5,6,10
2,300,1,34,12.4667,6.64225,-4.60911,0.686503,-2.43894,-6.4502,-3.73303,-2.55195,-1.04236,1.11745,-2.38743,-9.15385,-5.04607,1.80392,-2.80571,-2.3373,-3.36866,-1.17147,-5.84329,0.118866,2.17527,0.301181,-3.52809,-9.3136,1,3,5,7,7,7,8,8,8,8,10,11,11,11,11,12,12,12,13,13,14,14,16,17,17,20,20,22,22,34
3,400,16,113,40.7667,21.5833,-5.61254,2.04094,-3.93839,-6.27867,-4.22523,-5.93632,-0.659335,-2.59259,-4.16561,-9.54785,-6.38774,0.329931,-5.4727,-3.64942,-1.60244,-4.35394,-5.05731,-4.9448,2.74797,-1.0779,-8.45287,-11.2044,16,18,20,20,21,22,22,23,25,28,29,32,32,34,34,37,38,39,41,43,47,50,51,51,59,64,67,70,77,113
4,500,22,136,60.3333,28.4742,-3.03205,1.28389,-5.63433,-6.1287,-3.06789,-6.02628,-0.095741,-3.87036,-5.93914,-11.1511,-6.38804,-0.24893,-6.04083,-6.32627,-3.81235,-6.98537,-8.31969,-7.03473,-0.326225,-2.1356,-11.0561,-11.6018,22,28,32,32,34,35,37,40,41,43,49,51,52,53,55,56,57,59,61,62,63,63,66,74,81,82,110,113,123,136
5,600,26,90,50.5667,14.8293,-2.3431,2.5045,-6.21326,-5.84107,-0.957014,-4.56503,0.784181,-7.95421,-6.67572,-11.5149,-5.04914,-2.94543,-6.61559,-5.51712,-8.08847,-9.77143,-7.26405,-8.03373,0.889304,-1.69265,-16.5524,-13.5526,26,28,30,31,32,34,41,43,45,45,47,48,48,49,51,51,52,52,52,52,56,56,58,59,60,61,66,74,80,90
6,700,23,154,66.3667,29.1825,-1.8869,1.9753,-4.76767,-6.93318,-3.1242,-5.15002,1.36542,-3.77317,-6.73829,-9.95892,-3.40088,-2.13394,-6.95091,-5.14094,-11.3745,-11.5482,-8.65064,-6.99515,-3.74202,-3.11372,-24.3204,-17.1033,23,31,32,32,37,40,42,43,48,50,54,59,61,63,66,66,69,70,70,71,72,73,82,83,85,86,96,98,135,154
7,800,24,163,78.3333,36.096,-2.73855,5.02925,-6.78008,-9.0372,-3.51992,-5.85051,0.547133,-8.92948,-8.15661,-8.79389,-2.93216,-2.36746,-7.57516,-5.62029,-13.2481,-10.3786,-10.135,-5.48418,-5.58922,-5.8464,-28.5233,-18.5723,24,29,37,37,38,40,56,59,60,61,65,67,69,71,72,72,75,75,77,82,82,93,103,105,106,109,109,151,163,163
8,900,26,252,99.6,45.9344,-4.04889,2.65228,-5.59713,-7.77,-3.38062,-7.5139,-2.30364,-6.22894,-6.68308,-10.336,-2.86207,-1.94671,-7.11889,-5.75273,-12.7158,-11.1851,-10.0133,-5.84888,-5.30353,-5.73102,-26.5526,-20.7102,26,37,48,51,53,59,60,64,68,72,84,89,89,90,94,95,101,102,107,113,121,126,129,130,134,135,138,155,166,252
9,1000,28,205,92.7667,47.7874,-4.45039,1.48263,-7.63984,-8.05502,-3.26448,-11.453,-5.13115,-6.71527,-8.54549,-7.56453,-3.72812,-2.42836,-6.04419,-6.38931,-13.0063,-10.6563,-11.2915,-4.77276,-5.38591,-7.87526,-29.334,-21.8593,28,43,47,49,50,50,51,58,61,62,64,66,73,77,77,78,84,89,91,96,109,116,124,127,128,130,153,193,204,205
10,1100,19,209,106.633,49.2464,-4.99228,1.88187,-7.83315,-8.53936,-2.93849,-12.1694,-4.71793,-7.83706,-8.8997,-6.76111,-4.75542,-3.14446,-5.55054,-7.65863,-12.6341,-11.3323,-11.0558,-4.24372,-6.703,-6.52321,-30.5684,-23.7065,19,44,63,65,65,67,69,72,73,73,75,86,88,88,89,90,94,98,104,105,127,137,148,151,157,165,180,193,205,209
11,1200,31,250,109.9,59.0653,-5.32609,3.31454,-9.47202,-7.06948,-3.67466,-10.0529,-4.99929,-7.71343,-10.0684,-7.44292,-4.25885,-4.56928,-4.72368,-6.93168,-12.4395,-10.168,-9.97475,-5.23646,-7.67544,-8.06919,-29.5898,-25.2164,31,35,37,49,55,57,60,66,67,73,73,76,78,85,92,97,98,106,130,137,140,144,147,152,156,190,198,200,218,250
12,1300,51,323,142.433,75.7572,-3.81942,2.89569,-10.053,-7.05951,-5.02145,-10.8574,-4.28675,-9.23664,-9.83044,-7.11422,-3.07867,-5.06431,-4.18576,-6.32125,-11.8188,-10.6344,-9.67921,-4.38919,-8.19144,-10.1176,-30.2984,-26.8417,51,67,67,70,72,75,82,82,83,99,101,106,108,109,117,127,128,130,135,158,160,162,173,187,199,246,271,275,310,323
13,1400,39,558,136.6,101.05,-1.91167,1.8553,-9.6557,-7.01497,-6.26999,-11.5984,-4.92865,-7.78534,-9.79749,-8.26082,-2.72002,-3.84331,-4.16409,-7.11304,-12.2383,-11.6751,-9.57046,-4.57903,-8.33681,-8.92738,-30.349,-29.373,39,49,50,62,62,67,70,77,79,83,83,89,100,112,113,129,133,133,134,136,143,144,151,171,176,194,216,216,329,558
14,1500,49,640,232.667,154.638,-1.48267,1.94565,-9.24244,-7.36768,-6.74172,-11.3296,-7.34106,-7.79204,-9.63025,-7.25164,-2.52003,-3.18743,-5.04011,-7.76177,-11.8501,-12.5486,-10.6853,-5.27026,-9.04674,-10.9963,-26.8746,-32.2539,49,71,91,92,92,94,124,126,132,133,145,146,149,156,165,172,199,209,239,269,281,284,286,327,345,430,467,502,565,640
15,1600,60,861,204.233,173.404,0.786787,1.69401,-9.1981,-7.31474,-7.79713,-12.1782,-6.72641,-7.54631,-9.80705,-5.09819,-2.01673,-5.27461,-4.69802,-6.75836,-13.9094,-12.757,-8.94871,-5.88821,-8.98233,-9.50181,-27.4271,-36.9312,60,66,70,83,88,93,96,98,101,105,110,114,119,143,143,154,160,167,189,195,211,248,260,268,289,311,315,364,646,861
16,1700,62,846,255.033,203.903,0.629994,0.625642,-10.0713,-6.40431,-9.35968,-13.1653,-4.80357,-8.63356,-9.02738,-8.60064,-2.32224,-6.8481,-4.41697,-7.20809,-12.9049,-13.6201,-9.15834,-4.86072,-8.94947,-8.05852,-26.0293,-37.0636,62,86,102,106,107,115,116,119,124,134,141,155,156,158,169,174,177,190,202,218,223,280,313,415,438,446,463,641,775,846
17,1800,62,916,336.6,250.66,1.71454,0.102367,-10.1698,-7.94328,-10.3772,-10.8085,-5.99938,-9.98476,-8.61934,-8.41525,-0.830693,-6.64536,-5.27183,-7.66194,-14.0529,-12.987,-8.37325,-5.04543,-9.21311,-6.82037,-25.1078,-38.8934,62,77,107,118,125,126,131,132,154,163,170,190,195,254,255,272,285,289,290,318,354,433,438,545,605,691,751,815,837,916
18,1900,77,963,296.533,203.497,0.981999,-1.03398,-10.4588,-7.92496,-10.6572,-11.4984,-6.73201,-10.0821,-8.34553,-8.97548,-0.360696,-6.57647,-6.11212,-8.82659,-14.0319,-13.8935,-7.84811,-5.4951,-10.3586,-5.99592,-23.5106,-39.7063,77,84,90,120,124,144,153,165,179,182,190,202,209,217,233,254,277,301,306,309,330,339,361,362,396,407,475,701,746,963
