generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,100,0,8,4.1,2.53731,0.323436,0.837964,-5.75582,0.55816,-4.02291,-1.09528,1.53875,-1.2811,-3.40832,-0.686188,2.61073,-1.41284,1.41792,-3.65871,-3.80972,1.00883,-1.43416,-1.46214,-2.19008,-0.369016,-1.7093,-1.60763,0,0,0,1,1,1,2,2,3,3,3,3,3,3,3,4,5,6,6,6,6,6,6,6,7,7,7,7,8,8
1,200,0,11,4.7,3.12001,-0.514533,4.67603,-5.37958,-6.53135,-4.19719,-1.48709,0.472416,2.82709,-4.44343,-4.12001,4.39436,-1.27307,2.5287,-3.59129,-3.84696,-2.07881,-3.47279,-2.72586,-1.61795,-0.0490625,-0.161083,-3.34674,0,1,1,1,2,2,2,2,2,3,3,3,3,3,4,4,4,5,5,6,6,7,7,8,9,9,9,9,10,11
2,300,2,22,9.1,5.95587,-2.79324,2.81954,-6.90712,-9.22352,-6.56846,-4.01897,-2.41762,2.23359,-3.63318,-5.82154,4.64917,-2.74729,4.91728,-5.10549,-7.68336,-3.49268,-4.30682,-6.40023,-3.11405,-2.5989,2.36015,-9.26084,2,2,3,3,3,3,4,5,5,5,5,5,6,7,7,8,9,10,10,10,10,11,14,14,15,15,19,20,21,22
3,400,6,48,23.1333,11.407,-2.28997,1.5643,-8.36154,-12.6839,-8.23697,-3.24513,-3.20941,1.22437,-3.43425,-4.15455,7.26815,-5.42995,-0.391449,-6.0544,-9.15052,-3.35495,-3.74211,-6.23358,-8.06287,-4.62975,2.39389,-14.9186,6,8,11,12,12,13,13,13,14,14,16,17,19,19,22,23,24,25,27,27,27,28,29,32,33,34,35,45,48,48
4,500,14,79,41.8,19.916,-0.28255,0.603486,-9.411,-8.97949,-11.962,-3.83632,-3.74314,-0.596164,-5.20722,-6.05459,5.84731,-6.41884,2.054,-6.94867,-8.73228,-3.66793,-4.61651,-7.08526,-11.6246,-4.17982,-0.00571686,-16.7906,14,15,17,18,23,25,26,27,27,29,30,30,31,32,32,41,43,45,45,46,48,55,60,61,62,67,74,76,76,79
5,600,18,146,63.7667,29.5094,-0.00189584,0.0213995,-12.4797,-9.41766,-12.8779,-8.01285,-3.24032,-3.14348,-5.21713,-8.02121,2.64688,-8.20396,0.844307,-8.22589,-10.1216,-4.37467,-7.42641,-12.4948,-11.2412,-7.44936,-3.03309,-19.5929,18,20,31,32,34,42,43,43,47,47,51,54,55,55,57,59,59,62,67,67,70,75,79,87,92,93,97,111,120,146
6,700,31,172,87.5,35.1713,0.119855,-0.626394,-12.9009,-8.77501,-12.4046,-7.25365,-2.05738,-2.37388,-7.51053,-7.49277,3.42148,-11.4787,-0.00712906,-11.4387,-10.6615,-5.25168,-7.66799,-13.4954,-13.1786,-9.92863,-6.00266,-25.6378,31,34,45,53,53,53,60,60,64,68,70,75,77,82,83,84,87,93,93,94,100,103,103,113,118,127,130,131,169,172
7,800,37,456,144.5,97.8062,-2.27012,-1.54817,-10.9217,-7.95038,-11.4748,-8.78139,-4.12304,-3.62191,-7.00547,-8.35351,0.837414,-15.9973,-2.6296,-11.8074,-10.1216,-6.20078,-8.70223,-13.5238,-14.586,-9.13111,-7.153,-27.8915,37,50,55,65,74,75,79,79,82,83,91,97,99,100,105,105,106,111,111,124,161,173,209,216,246,261,272,300,313,456
8,900,75,296,144.833,49.6381,-3.07433,-2.7618,-11.9911,-5.67087,-11.6998,-7.908,-6.06285,-4.87015,-8.27329,-9.36918,-2.17431,-16.6179,-4.52433,-11.5634,-10.2108,-7.3027,-10.2717,-15.3167,-14.4552,-9.7869,-8.88265,-25.9421,75,76,86,87,90,110,110,112,113,121,123,125,126,126,133,141,144,145,152,152,158,169,177,179,180,192,193,225,229,296
9,1000,44,406,141.5,91.8202,-3.01349,-2.42537,-10.8898,-5.89869,-10.101,-9.96406,-7.35376,-5.3834,-8.08248,-11.4421,-0.777679,-16.3907,-3.85984,-14.2785,-12.1527,-7.55578,-9.77132,-14.452,-16.2742,-12.3765,-10.1161,-27.304,44,44,46,63,66,72,73,75,77,79,94,96,97,101,106,107,118,127,136,151,151,161,187,191,234,251,275,276,341,406
10,1100,47,383,193.167,93.6608,-2.92859,-3.03143,-13.1828,-7.05867,-10.8603,-13.0117,-8.09498,-6.48196,-11.0991,-13.0681,0.0436441,-15.8325,-3.85186,-13.6076,-12.8096,-8.07215,-10.3815,-16.5849,-16.59,-10.6889,-10.8184,-28.3765,47,62,86,94,95,110,111,115,117,128,138,138,158,159,165,195,201,202,224,228,241,244,252,262,302,305,325,333,375,383
11,1200,31,812,221.8,175.501,-0.779827,-3.41869,-14.0367,-8.04759,-13.09,-12.0383,-9.11812,-7.03505,-13.6841,-13.202,-0.235046,-15.5813,-5.16569,-11.3563,-12.3575,-8.80214,-10.704,-15.9055,-15.6748,-6.73503,-12.1982,-29.7706,31,75,82,86,89,90,96,98,99,105,106,108,121,135,141,143,181,214,235,235,255,257,318,323,332,434,437,453,563,812
12,1300,57,1033,260.9,219.271,0.470895,-4.07373,-14.7565,-7.33582,-10.6275,-11.7897,-9.51082,-7.46533,-15.4234,-14.1368,-1.51806,-15.8867,-5.54599,-13.6251,-12.6924,-8.70035,-11.3817,-16.1496,-14.0031,-6.82546,-13.046,-31.623,57,69,76,93,98,132,151,152,153,155,171,172,182,182,184,198,202,204,214,218,229,265,292,321,335,393,471,575,850,1033
13,1400,75,1070,324.167,224.225,0.439814,-4.69363,-14.1146,-9.74976,-10.5497,-9.98573,-9.84867,-7.97436,-15.6147,-14.0926,-0.843552,-15.8327,-5.7491,-12.4266,-12.9095,-9.87827,-12.7886,-16.8706,-13.8656,-4.57349,-14.0434,-34.3608,75,113,124,148,165,168,172,183,190,191,198,218,220,236,241,250,268,278,284,284,320,342,417,461,491,517,646,668,787,1070
14,1500,111,1471,380.367,328.73,2.20843,-5.47647,-13.2109,-10.2886,-10.6313,-12.313,-10.5105,-8.70707,-15.3912,-14.1974,-1.66188,-14.6107,-5.95035,-11.1273,-12.8151,-10.4792,-10.6366,-17.6335,-14.6466,-6.16014,-13.6327,-36.9944,111,123,125,131,159,179,197,208,218,232,235,252,255,257,261,270,323,323,335,340,391,402,420,430,431,444,631,830,1427,1471
