generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,100,0,4,0.333333,0.844182,0.209564,-1.19525,-0.0150602,-3.65794,-1.31415,-2.11341,-3.15918,3.84675,-0.235883,2.60764,-1.76834,-4.49537,-0.401945,-0.194585,0.491307,-3.44745,0.0563598,-1.95313,0.409967,-3.67103,-0.962663,0.237844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,4
1,200,0,18,5.96667,3.96957,-3.63733,-1.43744,-2.3894,-5.54092,-1.11331,-5.05013,-4.69119,3.2447,-1.78034,3.97285,-4.88705,-6.01639,-1.63622,-0.685562,-1.64236,-5.75899,0.117496,-3.65627,2.50423,-6.87203,-1.61888,-3.63839,0,1,1,2,2,3,3,3,4,4,4,4,5,5,5,5,6,6,7,7,7,7,7,7,10,10,11,12,13,18
2,300,8,36,18.1333,7.13773,-2.04874,-1.29593,-5.5397,-9.59323,-2.52849,-5.77316,-1.44955,0.949292,-2.49698,1.38172,-8.80269,-6.06044,-5.10489,-3.15048,-0.987042,-9.3962,0.105533,-5.15439,3.30088,-8.24264,-5.51207,-8.82405,8,8,9,11,11,11,12,12,13,13,15,15,15,17,17,18,19,19,19,20,20,22,23,23,24,26,27,29,32,36
3,400,6,64,29.6667,13.0947,-0.730277,-2.92288,-6.80528,-9.87062,-1.33264,-5.89766,-5.34334,-0.266819,-2.77282,-0.45911,-9.24751,-10.0752,-5.69662,-1.57964,-1.16432,-12.4849,1.10034,-7.50219,0.469384,-8.99269,-9.74771,-13.4484,6,13,15,16,17,18,18,20,21,22,25,25,27,27,28,29,29,30,31,32,33,34,34,35,45,46,49,49,52,64
4,500,19,119,58.8333,24.246,-0.424286,-2.33939,-9.60831,-9.27529,-3.35251,-5.31056,-6.64026,0.490895,-3.72444,-2.04303,-8.05802,-12.1369,-4.49439,-4.28161,-2.20355,-12.3177,-2.67845,-7.69751,-0.827478,-10.5808,-12.1284,-13.8279,19,21,30,32,33,37,41,41,42,42,47,48,55,55,55,57,57,60,61,65,68,72,76,82,83,84,88,95,100,119
5,600,31,180,75.2667,31.3588,2.08098,-0.279035,-6.91578,-11.0167,-6.45271,-4.82195,-7.96642,-0.682678,-5.97616,-3.2313,-7.51178,-14.9122,-6.14307,-8.08902,-3.41122,-12.2465,-7.22141,-8.26982,-1.32811,-10.9986,-15.3685,-17.0089,31,39,44,48,48,51,54,54,59,60,64,66,66,70,71,72,72,73,74,78,79,85,85,87,87,98,101,103,159,180
6,700,24,140,84.2,31.48,1.94105,-1.20184,-6.01773,-11.6902,-6.97648,-6.81932,-9.29383,1.54269,-6.78559,-3.48961,-7.30322,-11.7154,-6.61821,-10.5305,-3.40926,-11.4421,-9.78251,-7.1136,-3.04528,-10.8024,-18.3919,-20.488,24,31,40,42,47,51,57,57,66,70,70,75,76,86,89,93,95,95,95,96,97,99,104,109,111,114,127,134,136,140
7,800,34,199,102.633,41.4774,0.593796,-2.08649,-6.83497,-11.21,-6.56605,-8.48607,-9.49145,0.198119,-7.44555,-3.61231,-6.46892,-10.0138,-8.30004,-10.2337,-7.89273,-10.8664,-10.9267,-6.01212,-4.51605,-10.0397,-19.8848,-22.6022,34,35,44,47,51,73,77,78,80,81,85,89,90,94,97,98,106,112,114,114,122,123,124,135,142,143,145,157,190,199
8,900,48,233,112.867,47.8249,-0.0994697,-0.384669,-6.68629,-12.4343,-6.478,-9.0459,-8.32776,-1.1398,-7.21199,-2.25612,-6.65474,-10.6402,-9.67862,-10.4668,-8.73798,-11.9561,-10.1045,-8.40958,-4.42017,-10.0482,-20.0671,-25.7101,48,59,61,64,65,69,72,72,74,76,76,86,89,99,104,108,121,124,128,128,130,133,136,138,143,175,176,194,205,233
9,1000,49,259,119.1,54.0219,2.71217,-1.11636,-8.69555,-11.4572,-6.84352,-10.0383,-8.28906,-1.80783,-3.98904,-2.57602,-6.67203,-10.1403,-9.00698,-9.89737,-8.12377,-10.505,-10.8807,-7.61239,-3.79357,-10.8581,-18.1164,-27.1083,49,52,53,61,70,76,81,81,83,83,84,92,95,97,117,118,120,121,122,122,128,135,141,167,168,168,175,211,244,259
