generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,100,0,11,2.96667,2.87058,-0.641881,-1.66048,-0.854182,-0.879581,-3.5883,-1.37786,0.214243,1.94967,-3.32364,-4.28146,-0.175402,-4.16274,3.18862,-3.45742,1.16803,-0.16177,-1.32549,2.22296,-3.28929,-0.206468,-1.17053,-3.47992,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,3,3,3,3,3,4,4,5,5,5,5,6,7,10,11
1,200,0,17,7.63333,4.52947,-4.27714,-1.34568,-0.696377,-3.41433,-8.7691,-1.95009,-0.915104,2.89215,-4.87461,-5.67526,1.79622,-5.30756,0.277195,-5.47546,-1.02279,-1.13339,-0.974536,5.35378,-4.65369,-2.43544,0.564675,-9.86634,0,0,1,1,3,4,4,5,6,7,7,7,7,7,7,7,8,8,8,8,8,9,9,11,11,13,13,16,17,17
2,300,7,60,27.5333,12.6293,-4.65703,-2.30713,-6.60456,-3.73235,-10.6351,-4.34825,-2.69608,4.36042,-2.09326,-7.66633,3.93833,-10.0064,-3.00929,-7.3283,-5.23861,-0.708819,-0.650661,5.40669,-9.32485,-4.13069,-1.41042,-15.8044,7,11,12,14,17,18,19,19,20,21,21,22,22,24,25,25,26,28,28,29,30,31,35,36,38,40,46,48,54,60
3,400,13,64,32.4,13.6902,-2.37504,-2.70013,-11.9249,-4.60207,-9.40909,-4.94859,-4.12637,2.7373,-2.64471,-6.21083,2.59409,-12.5393,-5.14427,-11.5856,-5.78412,-4.59457,1.20348,5.90087,-9.58133,-4.48478,1.60154,-22.3271,13,14,15,19,19,19,21,21,24,24,24,24,25,25,30,32,32,32,35,36,41,42,42,45,47,48,49,51,59,64
4,500,17,96,47.3,18.5084,-1.23028,-1.89248,-11.6658,-6.34288,-10.1078,-5.91708,-1.46868,2.76207,-5.74943,-6.61884,1.04883,-17.0452,-5.2766,-14.3821,-7.69483,-4.70708,-2.64288,2.70941,-13.6526,-4.11528,-2.97514,-25.5464,17,22,26,27,31,31,32,34,35,37,40,42,42,43,43,43,48,49,52,55,55,55,57,57,57,58,70,73,92,96
5,600,23,180,92,40.2475,4.514,-2.83204,-8.80539,-5.00565,-11.0613,-7.94526,-4.07488,1.13329,-5.70218,-7.46885,0.289194,-14.3529,-6.03039,-13.3413,-9.86158,-6.30259,-6.65218,-0.306738,-16.137,-7.61306,-2.92639,-27.9595,23,27,28,45,46,52,59,60,61,76,76,83,85,87,93,93,97,97,100,104,116,118,120,128,128,130,138,148,162,180
6,700,48,305,138.733,68.2167,7.62488,-2.39821,-10.5911,-2.92173,-11.1901,-5.46503,-4.03016,0.275898,-5.44352,-7.25168,2.5344,-13.1188,-6.42663,-13.3971,-9.76956,-6.90325,-7.79159,-0.240189,-17.681,-8.1605,-7.52429,-30.918,48,54,56,57,61,65,82,84,97,99,102,111,116,122,125,137,139,140,146,148,149,172,199,199,202,207,211,257,272,305
7,800,75,652,235.8,151.31,15.7179,-2.47812,-7.60602,-1.76661,-11.7002,-3.73316,-5.12438,-0.553992,-5.99143,-8.2241,2.14711,-14.5307,-6.47609,-12.544,-11.0308,-7.80409,-8.39317,-3.10483,-15.8098,-6.73397,-9.67874,-33.0843,75,83,97,98,103,108,112,113,118,126,145,156,169,172,179,198,199,205,221,262,266,308,318,336,343,406,455,489,562,652
8,900,32,1658,515.267,447.874,12.216,-2.8398,-8.04851,-1.77604,-12.0757,-2.92688,-5.77686,-2.61871,-6.67842,-9.29291,2.05204,-15.0014,-6.32392,-12.355,-12.3614,-7.12203,-8.79619,-4.05891,-14.0181,-8.24428,-9.25031,-36.3663,32,40,43,61,105,147,182,193,198,233,245,266,267,282,325,407,449,459,479,648,666,716,760,776,907,930,1083,1381,1520,1658
9,1000,75,1471,476.6,381.931,12.9934,-1.92655,-9.04273,-1.66147,-9.61778,-1.89625,-6.38484,-2.29535,-4.4157,-9.20215,3.49878,-15.0096,-8.73876,-11.5688,-13.7639,-7.23123,-10.0751,-5.03877,-15.5448,-7.46834,-9.60245,-39.1307,75,79,90,104,133,145,203,227,231,234,286,294,308,325,328,362,388,456,498,523,578,585,608,680,687,741,939,1280,1440,1471
10,1100,19,3029,969,795.097,12.6905,-0.644195,-7.82854,0.00905471,-10.6496,-1.63611,-7.4948,-3.88763,-4.88953,-8.39046,3.44604,-14.6823,-9.03085,-10.9527,-12.1364,-7.45447,-9.13476,-6.03556,-13.8264,-8.95317,-10.5671,-42.6884,19,150,219,227,230,293,304,395,412,504,524,643,687,700,710,720,798,809,841,887,989,1014,1336,1712,1735,2033,2244,2435,2471,3029
11,1200,98,3324,1008.53,814.29,9.71395,0.0540658,-8.12098,0.52493,-10.4857,-2.52983,-6.10007,-4.9794,-4.2911,-8.19237,3.43336,-12.3206,-9.5961,-10.8443,-12.8667,-6.85175,-9.66008,-6.59263,-14.0072,-8.33353,-10.3972,-44.423,98,188,213,237,323,446,465,496,511,535,645,692,713,748,766,793,802,812,956,965,978,1022,1348,1451,1515,1670,1739,2784,3021,3324
12,1300,126,4324,1214.5,1104.88,8.36796,0.415435,-7.97033,-1.57235,-9.64425,-0.646723,-6.47289,-4.52682,-2.5122,-9.84598,4.37156,-12.2721,-7.68731,-11.6622,-13.9705,-8.27268,-8.7389,-7.22998,-14.9039,-7.91372,-11.8331,-44.9843,126,156,161,235,245,271,274,301,401,435,437,443,681,839,915,1088,1117,1237,1324,1492,1525,1730,1771,1776,1790,1985,1994,3574,3788,4324
13,1400,391,4317,1753.2,1106.01,10.0791,1.09895,-7.68118,-3.88569,-9.31112,0.961454,-5.3235,-3.95703,-4.32283,-10.2157,4.93777,-11.672,-6.88382,-12.145,-13.8268,-8.36698,-9.73259,-6.87223,-14.3187,-9.84915,-11.1521,-47.4697,391,431,463,504,512,591,834,871,892,1072,1181,1214,1267,1272,1366,1411,1429,1883,2078,2171,2414,2454,2456,2604,2834,3221,3230,3569,3664,4317
14,1500,124,12180,2814.2,2557.12,10.1116,2.10896,-7.94803,-3.61198,-9.94508,0.0793464,-4.88473,-4.19804,-4.70714,-10.0959,4.44524,-14.2945,-6.63477,-11.1493,-13.7128,-8.77843,-10.1632,-6.60057,-11.326,-9.25632,-11.4514,-47.3344,124,203,223,364,417,483,519,529,1127,1861,1893,1914,2076,2273,2364,2542,2685,2712,2732,2988,3011,3363,3584,3668,4683,5344,5445,6146,6973,12180
15,1600,157,17023,3245.87,4164.72,12.4708,3.33382,-6.86177,-4.13391,-9.15421,0.219294,-3.38759,-4.66682,-3.801,-9.46154,3.99763,-14.5475,-6.18717,-10.2484,-11.8188,-8.16724,-10.5648,-6.79588,-11.5499,-9.25989,-11.8884,-49.18,157,231,514,519,562,568,717,721,838,865,1202,1509,1574,1634,1844,1872,1905,2149,2201,2591,2653,2884,3545,4142,5157,5178,8046,8767,15808,17023
16,1700,113,20420,5325.53,5496.5,12.1068,3.62355,-5.84588,-4.64509,-8.74463,0.717922,-3.17872,-3.6342,-5.50581,-9.12349,4.60382,-13.6496,-7.03011,-10.7307,-13.0542,-8.64789,-10.5345,-6.59718,-10.6771,-10.2195,-11.4531,-51.8218,113,252,632,722,969,1039,1081,1146,1373,2094,2465,2574,2843,3050,3262,3301,4021,4183,4264,4736,5157,6370,7311,9083,9158,11417,12281,14901,19548,20420
