generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,100,0,2,0.366667,0.668675,-3.01696,-0.0845745,-0.9915,1.42005,-3.95976,-0.32233,-5.09587,-2.73771,-0.0831004,-0.693941,-3.00279,-3.4054,1.00491,2.54037,1.74685,-2.08255,1.98314,-1.09406,-1.52859,-1.45199,-2.42612,-0.61571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2
1,200,0,12,2.9,2.99828,-1.98895,-0.0271042,-0.787531,0.0541011,-3.86966,-0.0520296,-4.30945,-2.49276,-6.31176,1.30252,-0.598334,-4.41412,-0.418069,2.05405,2.499,-4.54558,2.42796,-4.11108,-2.16932,-2.65565,-3.99979,-5.41419,0,0,0,0,0,0,0,1,1,1,2,2,2,2,3,3,3,3,3,3,3,3,4,4,4,5,5,6,12,12
2,300,9,67,30.1667,13.1309,-2.08508,-0.729506,-1.37871,-1.52889,-4.71301,-1.26253,-6.25486,-1.83403,-7.44243,-1.63779,0.0681648,-3.92931,0.0357729,-4.15177,6.23058,-9.11321,0.49437,-7.20278,-0.911851,-3.4812,-3.88802,-16.7582,9,11,12,13,14,15,22,22,23,26,27,28,29,29,29,30,30,31,31,35,35,36,37,39,40,40,42,47,56,67
3,400,5,38,16.5667,8.15659,-0.751941,-1.03579,-12.3999,-5.7501,-5.32133,-0.426614,-4.29853,-2.22431,-9.51912,-0.422568,-2.4349,-5.89623,0.351989,-6.14183,5.85535,-8.89237,3.19781,-7.1504,-0.947321,-8.36427,-5.21827,-17.3371,5,7,7,9,9,11,11,11,12,12,12,12,13,13,14,15,15,17,17,18,18,19,19,20,24,25,28,33,33,38
4,500,9,45,22.5333,8.20737,-2.42893,-0.790912,-16.4911,-8.6202,-5.58698,-2.90241,-5.425,-1.60717,-10.9125,0.204705,1.7713,-6.30584,-4.8244,-6.24788,2.59756,-10.5865,2.67697,-9.77627,-1.85189,-9.21341,-8.03467,-21.2429,9,10,10,12,15,15,16,18,19,19,20,20,21,21,22,23,24,24,24,25,25,25,26,27,28,28,30,37,38,45
5,600,11,68,30,13.3261,-1.56302,-2.8631,-19.2386,-8.8475,-9.03228,-2.37313,-5.65464,-0.864709,-7.62625,0.0347741,-0.400236,-8.45903,-5.12238,-9.73321,-3.00143,-13.0065,3.00166,-11.163,-4.18049,-15.1994,-9.1853,-22.8044,11,14,17,18,18,18,18,19,19,21,23,23,25,25,28,28,28,31,32,32,37,38,39,39,40,42,42,47,60,68
6,700,27,122,72.0667,28.8706,-2.65834,-2.97827,-17.2134,-10.0044,-9.01188,-3.9581,-5.74694,-0.858707,-7.1242,-0.285963,-4.62214,-9.89384,-7.72864,-10.2815,-9.56744,-12.8396,-0.774946,-10.8629,-5.58179,-16.5353,-10.903,-24.6169,27,29,32,36,36,44,46,52,53,54,58,60,63,63,65,65,74,75,80,89,90,96,98,98,108,109,109,112,119,122
7,800,53,208,110.633,42.2664,-3.88246,-1.88094,-16.5514,-5.57115,-8.47323,-3.90211,-5.66701,-3.32749,-7.17669,-1.73411,-4.5575,-10.1474,-7.83554,-10.9217,-9.83593,-13.928,-0.965676,-11.4102,-5.22668,-14.6473,-12.9365,-26.0081,53,62,63,63,66,67,76,77,81,82,84,88,90,97,102,105,112,113,119,124,126,133,140,141,146,150,167,181,203,208
8,900,40,245,100.4,47.3415,-4.24433,-4.28818,-15.169,-7.71237,-10.813,-3.3879,-7.42431,-5.30497,-5.86018,-2.24799,-5.38618,-9.34975,-9.5588,-9.95024,-13.9811,-12.9333,-4.17828,-11.8056,-6.46585,-16.4346,-15.0066,-25.7524,40,46,53,56,58,62,63,67,67,68,71,73,77,81,81,92,101,104,108,109,123,125,127,128,130,132,150,181,194,245
9,1000,51,277,128.833,57.5764,-2.29149,-3.35838,-13.2398,-6.49743,-13.7332,-2.14595,-7.51068,-4.01223,-7.31601,-2.83122,-4.69455,-8.22252,-10.8245,-9.17124,-12.7266,-13.395,-6.20403,-10.2544,-5.93837,-15.0034,-17.3174,-29.0385,51,56,65,71,72,75,81,83,84,87,95,96,100,112,114,115,130,133,147,147,152,156,161,166,191,193,204,207,244,277
10,1100,35,580,169.5,110.318,-0.758503,-1.18033,-12.5306,-5.48246,-10.9986,-3.19812,-8.0938,-4.69038,-7.86355,-2.98032,-5.90737,-7.12567,-9.25664,-10.9652,-11.6643,-15.2627,-7.05509,-10.1165,-5.29284,-13.0822,-17.8272,-31.5149,35,36,59,69,94,100,100,107,108,112,121,132,134,136,146,148,154,155,156,163,179,189,196,201,233,244,317,337,344,580
11,1200,37,391,184.8,87.057,-0.467667,0.849536,-10.0057,-5.49047,-9.6355,-5.29591,-8.00536,-5.30023,-9.32768,-3.5736,-6.69114,-7.18124,-9.55071,-10.7377,-11.7932,-16.7879,-7.08014,-13.5785,-5.83547,-13.0897,-18.7508,-32.5074,37,67,74,95,114,115,117,122,129,136,152,154,156,158,165,173,177,177,186,192,196,214,240,244,272,287,330,334,340,391
12,1300,84,849,229.333,166.913,0.206552,-0.781368,-8.9583,-10.1093,-10.3672,-3.15277,-8.21655,-5.90211,-10.8419,-3.30967,-10.1805,-6.40105,-8.50933,-10.2829,-11.1054,-16.7346,-8.05155,-13.9326,-5.54102,-11.9218,-17.08,-34.6133,84,86,96,100,105,106,124,137,146,153,157,159,159,161,170,189,191,201,204,211,212,225,226,283,335,339,402,453,617,849
13,1400,61,804,217.067,161.7,0.262618,-1.91105,-10.5438,-9.40107,-9.89376,-4.39539,-9.31882,-4.75646,-11.4419,-4.30076,-7.7934,-7.00203,-10.1635,-9.7144,-11.4472,-18.0794,-8.49758,-13.2641,-7.19477,-12.5488,-17.6535,-35.6635,61,85,93,95,98,101,101,107,117,121,127,129,134,144,145,170,171,181,226,229,229,237,282,283,291,369,391,436,555,804
14,1500,77,626,213.767,114.773,1.24318,-0.623557,-12.0481,-10.7121,-9.19074,-5.76548,-10.9905,-5.86891,-11.8955,-5.01461,-6.93771,-7.96886,-9.93579,-9.77701,-12.0148,-18.1325,-10.3361,-14.3637,-8.97001,-14.5297,-16.3896,-35.8214,77,77,83,90,103,105,113,129,132,142,148,167,193,197,208,210,217,228,239,240,247,261,266,289,290,304,318,321,393,626
