generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,100,0,4,0.633333,0.964305,-3.68476,0.817906,-4.29678,1.86156,1.21408,-1.98877,-1.39914,-1.38029,1.79372,1.39402,1.31408,-1.40016,0.544976,0.672269,0.350078,2.23324,2.11562,-0.659182,1.77133,-1.91373,4.92379,-2.31589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,3,4
1,200,0,8,2.73333,2.1645,-1.59738,3.07527,-2.35956,0.773024,1.15408,-4.08905,-0.284176,-4.31077,-0.52325,3.80903,2.44089,-1.24356,2.24227,0.187473,-0.743335,-1.72751,4.13462,-2.63942,1.82618,0.544511,3.87704,-7.31578,0,0,0,0,0,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,4,4,4,5,5,6,6,7,8
2,300,3,33,15.4667,6.86688,-2.39351,1.16317,-4.37816,-0.219741,-1.63695,-5.62948,0.312937,-1.76877,-1.74545,1.35273,1.65218,-4.23442,-0.0685354,-2.13849,-1.0101,-4.71861,-0.323879,-5.56396,1.50301,0.736042,3.8558,-10.4701,3,6,7,8,8,9,9,10,10,11,11,12,12,16,16,17,17,18,18,18,18,20,20,20,21,22,23,25,26,33
3,400,4,38,12.1,7.05813,-0.526308,-0.450687,-4.10782,2.16504,1.13918,-4.45434,-3.10562,-5.26661,-4.79304,-1.73498,3.50833,-7.06921,1.46224,-5.97196,-3.49749,-2.70226,-3.5446,-6.92085,2.73081,-0.0326698,4.82926,-14.4872,4,4,6,6,7,7,7,7,7,7,8,8,10,10,10,11,11,12,12,12,14,15,15,16,17,18,19,21,24,38
4,500,4,49,16.8,9.97376,-4.37619,1.61715,-3.74168,0.994868,1.61874,-5.4758,-2.85398,-6.86612,-5.74031,-4.52622,2.66533,-6.90709,-0.831597,-5.28362,0.510679,-7.35292,-2.77233,-8.25404,1.35874,-0.654623,2.10076,-19.2627,4,4,5,5,6,7,8,8,8,11,12,12,14,15,17,17,18,19,19,19,21,23,24,24,25,26,27,28,29,49
5,600,14,51,29.3667,11.4545,-6.20099,1.65411,-4.75623,-2.52329,2.23087,-5.0091,-5.04532,-7.32374,-5.08208,-5.19038,1.30585,-6.49798,-4.45895,-6.79796,-0.961302,-8.61961,-3.92127,-10.5983,0.756759,-3.20025,3.21336,-20.5312,14,15,16,17,18,18,20,20,22,23,24,25,25,25,26,27,27,27,28,29,32,34,42,42,43,43,48,50,50,51
6,700,19,137,71.5333,30.1339,-3.0627,0.379471,-5.34453,-4.25091,0.784185,-5.79999,-6.95681,-8.60972,-5.76755,-8.63224,-2.21202,-6.88222,-5.11216,-6.08272,-4.81141,-10.2659,-5.51938,-12.3413,-1.20373,-5.27523,-0.346747,-21.9771,19,33,34,36,37,39,46,46,49,53,63,63,66,67,69,69,70,73,76,80,84,84,90,94,103,111,112,115,128,137
7,800,51,1200,274.6,223.224,-1.62628,-1.01797,-5.92014,-7.15276,0.410418,-6.05756,-6.39426,-7.65722,-4.68278,-9.55373,-1.51066,-9.79834,-8.81172,-8.50239,-6.33419,-9.81163,-7.5398,-11.916,-2.49663,-6.90642,-2.5299,-24.9214,51,65,95,111,115,130,135,144,157,172,184,186,192,200,211,221,224,233,243,250,256,301,329,367,388,455,475,504,644,1200
8,900,49,556,191.9,122.72,0.0365476,-1.83945,-4.91195,-7.1729,0.660295,-5.19799,-4.81242,-7.98661,-2.03251,-7.23938,-1.77251,-11.0702,-7.97959,-10.3129,-6.4792,-9.90376,-8.10626,-11.5672,-5.03485,-8.31748,-7.40174,-25.4919,49,71,73,84,92,95,102,105,110,111,112,112,138,146,150,153,156,158,182,187,192,229,273,304,315,361,369,370,402,556
9,1000,58,545,223.6,137.936,4.31316,-0.757149,-6.92893,-7.92521,-1.91063,-6.85248,-5.35615,-8.20327,-3.90358,-9.46982,-1.51187,-12.494,-12.3688,-9.46401,-6.96592,-11.858,-8.16795,-12.849,-5.81453,-7.79643,-9.18904,-26.9075,58,63,77,90,93,110,116,125,128,147,163,169,169,175,186,190,208,209,212,217,244,252,268,279,303,438,468,497,509,545
10,1100,58,524,225.967,127.236,3.8048,0.962744,-7.7443,-8.64957,0.37077,-6.60843,-5.9522,-8.9911,-4.38901,-8.96755,-1.63211,-12.1104,-11.8926,-9.32968,-8.99733,-11.541,-8.90724,-11.4779,-7.42677,-8.62982,-9.27786,-28.5031,58,82,85,87,89,97,104,107,124,129,146,172,173,176,206,214,231,234,249,278,284,285,293,324,337,392,423,427,449,524
11,1200,86,759,324.167,167.602,3.90489,0.421393,-7.08306,-8.89947,1.45843,-7.12387,-5.91076,-10.0259,-4.92314,-9.08695,-0.169366,-12.6843,-13.4107,-9.99718,-9.79887,-9.6086,-8.44913,-10.5639,-7.21224,-9.32815,-9.90972,-32.621,86,89,128,147,148,153,158,172,182,191,221,243,252,296,311,332,364,386,390,390,390,425,449,452,482,484,488,534,623,759
12,1300,87,1136,414.1,271.249,3.20697,1.12473,-7.49133,-8.57092,-0.478537,-8.98967,-6.27735,-10.0679,-4.62074,-7.5062,0.817527,-12.5919,-12.5955,-9.87407,-11.1197,-8.91914,-8.21924,-10.5475,-7.72251,-7.95249,-10.7332,-34.0277,87,127,138,181,195,196,203,208,217,251,258,265,280,283,285,294,323,341,356,422,576,576,609,669,682,683,779,843,960,1136
13,1400,69,1667,613.133,431.138,5.10876,1.73701,-8.66346,-8.70631,-1.79131,-8.39782,-4.75702,-8.61084,-4.45694,-8.30755,1.58172,-12.1744,-11.8863,-8.60301,-10.7912,-9.66877,-8.22772,-10.5939,-8.65583,-8.80758,-11.0539,-37.0289,69,89,100,162,202,210,237,294,308,308,317,350,353,426,458,665,669,721,735,748,766,769,903,958,1013,1048,1088,1112,1649,1667
14,1500,102,3399,1093.47,966.685,8.8111,2.30547,-8.99926,-9.50288,-1.89927,-9.01362,-3.31238,-7.64908,-3.89228,-9.33532,2.39549,-11.0026,-11.8163,-8.3708,-10.5426,-10.0598,-7.78281,-11.2585,-7.53148,-9.96824,-10.5694,-40.9182,102,121,178,193,198,211,278,377,393,407,409,422,522,661,721,782,931,1000,1221,1235,1302,1337,1718,1729,2200,2229,2551,2869,3108,3399
15,1600,66,4780,1430.13,1146.96,10.3588,2.40127,-8.95676,-10.5047,-1.9594,-10.9673,-3.32265,-6.80369,-4.73764,-8.94052,1.19699,-11.5982,-10.1204,-9.08245,-9.3299,-8.50713,-8.97935,-12.2872,-7.99313,-9.34859,-10.706,-42.4183,66,113,199,305,344,416,472,518,579,678,838,853,856,927,1027,1106,1212,1295,1687,1755,2023,2033,2045,2076,2507,2633,2917,3171,3473,4780
16,1700,126,5103,1150.67,952.93,8.11908,1.80365,-8.4552,-8.72543,-1.49906,-9.64061,-3.0443,-5.98195,-4.64308,-8.16817,0.757562,-12.5447,-10.7073,-8.66453,-9.97898,-9.45371,-10.1161,-11.5584,-7.13018,-9.79467,-9.93935,-44.5006,126,166,220,229,236,287,447,530,701,767,936,964,988,998,1030,1053,1113,1158,1191,1222,1244,1272,1345,1423,1578,1668,1762,2299,2464,5103
17,1800,121,6192,1998.1,1479.85,7.04895,1.8262,-9.89834,-7.36762,-1.80836,-8.50193,-2.52517,-7.20847,-5.22718,-8.05319,1.26752,-11.9722,-11.53,-8.94049,-10.2134,-10.2943,-9.50057,-10.9291,-8.09841,-10.814,-10.7494,-46.8704,121,182,410,499,528,543,589,639,770,803,1389,1469,1615,1676,1699,1769,1880,1990,2165,2168,2372,2836,2895,3213,3397,3511,3959,4159,4505,6192
18,1900,103,7245,2107.03,1647,7.85115,2.11036,-10.3363,-6.50651,-2.82955,-8.04843,-4.75315,-5.37485,-4.30275,-10.7487,1.29472,-11.8388,-12.1641,-8.32617,-11.6332,-10.8388,-9.56212,-12.2086,-7.91373,-12.708,-9.5782,-49.9143,103,184,196,233,522,704,797,862,885,1133,1328,1413,1605,1631,1677,1682,1688,2229,2320,2438,2645,2803,3083,3101,3497,3559,4226,4471,4951,7245
19,2000,177,12910,3341.73,3226.45,12.0837,2.48703,-9.74017,-5.55733,-2.63646,-6.71501,-5.67051,-4.34126,-4.19061,-9.44348,2.59219,-11.6242,-12.7302,-9.36163,-12.8828,-10.2137,-11.2444,-11.6493,-9.04265,-13.3909,-8.07074,-51.1395,177,210,250,337,486,656,792,854,1014,1334,1373,1986,2242,2308,2400,2625,2876,3062,3348,3509,3539,3835,4791,4889,5602,5970,6038,9945,10894,12910
20,2100,105,22382,5738.9,6056.98,9.65162,2.47694,-10.3574,-4.52989,-2.33688,-8.26147,-6.77485,-3.67496,-3.6158,-10.0308,2.85457,-10.8736,-12.9896,-9.58725,-11.4609,-10.4755,-12.0278,-10.4634,-8.95399,-14.385,-7.27124,-52.8924,105,151,186,402,489,759,1119,1200,1265,1602,2819,2908,3185,3427,3595,3726,3750,3877,4419,5887,6353,7078,8355,8968,9129,13671,15382,17981,17997,22382
21,2200,238,27110,6389.23,7276.64,11.1063,2.33147,-11.1265,-3.46587,-2.18496,-6.85663,-6.62045,-4.50958,-4.09395,-8.43247,2.48005,-10.7541,-11.7142,-10.1474,-12.3429,-11.2587,-12.436,-10.6552,-9.70072,-13.8119,-7.56213,-55.0187,238,403,451,591,620,636,728,775,986,1070,1083,1148,2799,3192,4667,5512,5844,6084,6202,6665,7014,7515,8695,9658,9756,12187,14096,19738,26214,27110
22,2300,902,80203,16013.4,18059.2,8.06223,4.20568,-9.84406,-3.65305,-2.81449,-6.27622,-6.00108,-4.43862,-3.66349,-8.6443,3.23738,-10.6448,-11.2311,-11.8033,-13.2335,-10.9986,-12.3209,-10.5235,-8.14185,-13.7755,-7.23456,-57.0508,902,1655,2129,2877,3486,3622,4322,4943,5517,6123,6425,7007,7966,8125,9107,9854,11607,12248,12366,13065,15754,20489,21060,21367,21495,26107,34900,48183,57499,80203
23,2400,821,56031,18806.3,15398.8,3.65898,4.93602,-10.8424,-3.38032,-3.1645,-5.73518,-4.84779,-4.7077,-3.68817,-9.07543,4.10402,-11.7604,-11.3455,-12.0383,-12.5505,-11.6448,-12.3044,-10.8695,-7.96737,-14.1691,-7.18624,-61.2373,821,1342,1367,1953,3912,3919,5063,5525,6363,10167,11390,11913,11989,15327,15457,15960,17710,17716,19634,20407,20464,21379,28440,31637,33409,36491,42801,47705,47898,56031
24,2500,824,104192,19637.5,20971.1,6.52653,3.7371,-11.0422,-3.20505,-1.40178,-6.64355,-4.01128,-6.46879,-3.71491,-8.58874,4.01217,-13.6326,-9.30225,-12.8596,-12.9423,-11.9334,-12.2048,-11.0709,-8.05166,-14.1025,-8.28912,-64.5293,824,1126,1543,1847,2604,3787,4038,4121,5547,6825,10317,10406,10644,10681,11669,15373,18574,20044,20822,21560,26339,26361,26913,28704,29038,29602,38068,47476,50080,104192
