generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,100,0,16,6.4,4.58333,-0.098812,-0.461304,0.832565,-1.51382,-1.72096,-3.10634,2.27944,-1.41074,-0.0485769,0.00181695,-1.13395,-0.231094,3.33526,-5.1084,-1.20427,1.43265,3.3257,-4.9341,2.40987,0.0928199,-1.08426,-6.51967,0,1,1,1,2,2,2,3,3,4,4,4,4,5,5,5,6,6,7,8,8,9,9,11,12,12,13,14,15,16
1,200,6,58,25.7667,12.4698,1.02284,0.827422,-0.572475,-2.62933,-0.886944,-4.15289,2.52902,-1.87516,-0.608235,-3.11088,-1.97452,-0.177245,-1.63248,-4.33447,-3.72745,-3.86117,4.17632,-6.46566,1.07096,-4.15824,-2.63466,-9.05016,6,8,11,13,14,14,15,16,18,20,21,22,22,23,23,23,25,27,28,29,31,32,34,34,36,37,37,39,57,58
2,300,8,78,38.2,17.3908,-1.09278,-0.191362,-2.37518,-4.00734,-3.04368,-3.88211,1.28315,-1.21421,-0.269859,-3.53494,-1.33313,-1.26834,-1.18907,-4.48064,-5.73043,-8.11518,1.32313,-7.40786,-1.6526,-7.55634,-1.88971,-10.675,8,12,17,19,20,24,26,26,29,29,30,30,33,33,34,36,37,39,42,43,44,46,49,51,52,56,64,67,72,78
3,400,28,101,57.0333,19.5351,-3.32578,1.03314,-2.65959,-5.30574,-8.60398,-4.8765,0.824496,-1.11671,-2.41331,-6.50123,-2.43154,-4.11148,-0.195086,-7.09347,-8.50245,-7.15622,-1.73729,-7.50979,-2.56528,-9.03795,-6.30067,-12.4511,28,28,29,37,38,39,40,40,41,41,49,49,51,53,54,56,60,61,64,65,68,69,71,73,74,74,74,84,100,101
4,500,21,187,78.4,47.121,-2.90992,2.95655,-2.61107,-7.45864,-10.0408,-5.05917,-0.154173,-2.06075,-2.92447,-6.74523,-2.6842,-3.27844,-2.39986,-7.71139,-7.81011,-6.97497,-1.6184,-7.11771,-5.80695,-12.6079,-13.8344,-14.5961,21,22,27,31,35,37,38,39,45,50,51,52,57,65,69,69,70,72,83,87,88,93,104,111,121,125,159,168,176,187
5,600,27,166,93.8667,37.9525,-3.20544,2.93088,-3.97026,-5.15568,-9.59546,-5.83728,0.96072,-3.87222,-5.22564,-5.58185,-1.35056,-3.41071,-6.02599,-7.27084,-5.9426,-7.11548,-1.29094,-8.28817,-6.07078,-11.6774,-16.2508,-16.8226,27,30,41,44,49,52,66,70,75,77,82,86,87,88,90,95,99,101,104,104,104,106,115,122,130,138,149,158,161,166
6,700,27,165,79.0333,40.4189,-1.58537,2.99032,-5.95879,-3.19465,-10.683,-6.96192,-1.65024,-4.32586,-7.42197,-5.14028,-3.13951,-3.74476,-6.96724,-8.39533,-6.83593,-4.78525,-2.58698,-7.9408,-5.41556,-11.5442,-23.1624,-18.41,27,28,33,37,37,44,45,49,50,54,55,57,59,61,62,68,77,80,83,91,93,100,109,116,116,120,144,151,160,165
7,800,31,313,108.133,55.6043,-4.00896,2.98718,-6.43178,-2.49225,-8.88992,-5.36179,-3.32423,-5.78836,-6.15763,-6.491,-3.50531,-3.15522,-5.58417,-9.22191,-9.4386,-4.41279,-3.85038,-7.90046,-3.82692,-12.0138,-24.8826,-20.5973,31,34,46,50,53,70,71,75,78,83,87,91,93,95,95,101,104,116,116,124,124,124,129,139,139,142,144,172,205,313
8,900,23,443,119.1,77.257,-2.47565,4.20237,-7.50144,-3.13533,-10.9311,-4.75481,-7.42676,-8.31736,-6.24108,-4.9767,-2.74219,-3.05801,-6.40259,-8.47253,-9.56915,-7.12049,-4.83666,-7.78801,-8.53606,-12.1123,-23.8147,-22.5877,23,36,47,52,61,63,75,76,78,83,91,93,102,106,107,109,113,113,114,114,117,132,134,146,169,178,192,192,214,443
9,1000,33,332,140.667,68.8017,0.247385,1.99212,-10.7865,-4.53945,-11.0703,-4.19983,-6.72439,-8.34527,-6.92977,-5.04442,-2.98679,-2.79847,-7.06465,-9.5685,-10.0393,-5.47548,-4.56566,-10.0895,-9.02351,-12.0785,-24.0313,-25.4946,33,60,63,66,68,69,86,95,104,108,110,112,112,123,126,127,131,135,144,144,167,178,188,198,200,217,220,224,280,332
