generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,13,0,2,0.1,0.402578,1.19138,3.7469,8.71932,-3.49114,-2.10806,-3.59625,8.13792,-2.17034,4.04203,5.30309,1.71403,3.98599,4.84885,2.79437,-8.42659,5.50366,0.208788,-1.36729,2.55037,1.50673,2.60249,5.12098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1,26,0,1,0.0666667,0.253708,3.36654,12.5648,6.56852,-7.60597,-10.6672,-4.72044,6.15068,-6.11999,4.1251,0.536581,12.8427,2.47098,5.45497,4.98228,-7.91031,4.75137,-2.41692,-0.680423,3.18792,2.31481,-2.99613,4.13854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2,39,0,7,1.56667,1.71572,7.02809,16.3792,8.84355,-7.47023,-24.6909,-4.15619,0.213397,-6.80682,4.43603,-0.587528,11.7215,6.07502,5.76728,-9.66516,-9.07324,11.096,-1.67091,8.35758,2.54851,0.783226,-4.03109,-11.1516,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,6,7
3,52,0,7,2.26667,1.68018,6.96148,15.1205,7.27804,-3.84478,-15.2704,-2.40245,0.834675,-6.28186,2.74067,-1.1084,10.4997,4.55322,-0.276728,-0.469009,-18.9191,14.2491,3.32611,5.15404,6.14256,-2.11658,-3.33541,-18.2937,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,4,4,5,6,7
4,65,0,8,2.06667,2.04995,4.40873,15.0151,7.01459,-5.5684,-13.2158,-3.31589,0.64878,-6.83579,3.97218,-1.01682,9.84327,5.06051,0.716099,0.934913,-15.1941,17.7219,4.08742,6.55185,7.10411,-2.05329,-2.30599,-20.5025,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,5,6,6,8
5,78,0,9,2.03333,2.55266,3.39955,11.2206,6.5626,-5.32174,-10.5579,-2.9967,1.7268,-5.20312,2.71946,-1.07362,10.5123,1.01396,1.74701,0.533355,-12.5616,19.8753,5.34705,2.8298,9.74435,-1.51216,-2.39596,-21.9042,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,3,3,3,3,3,4,4,4,8,8,9
6,91,0,9,1.93333,2.43443,5.5966,10.3601,3.94777,-5.67797,-11.3937,-1.79874,2.77805,-5.8969,1.28514,-1.09529,12.8819,-0.938821,3.7845,-0.439735,-15.6289,21.5543,2.97459,2.46106,11.7639,-0.663288,-1.66786,-22.1061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,4,4,4,5,5,5,5,6,9
7,104,0,6,1.66667,1.72873,6.96839,7.90417,2.92402,-5.20179,-11.1694,-4.88665,2.01375,-6.99734,1.12442,-1.63276,11.9844,1.65435,4.13313,0.309094,-15.6248,19.9618,3.24901,1.87427,13.5683,-5.85567,-0.323178,-22.8029,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,3,3,3,3,4,4,4,5,6
8,117,0,10,3.5,2.66199,6.97249,6.34378,1.51135,-7.45004,-10.616,-3.17198,1.72099,-8.11081,-0.69288,-2.48558,14.5437,4.74301,5.66382,-1.6458,-15.0979,18.1012,4.27588,1.27415,13.9067,-4.01509,-1.27214,-22.8824,0,0,0,0,0,1,1,1,2,2,2,3,3,3,3,4,4,4,4,4,4,4,5,6,6,6,7,8,8,10
9,130,0,14,4.1,4.17174,6.33953,6.579,0.741648,-7.30877,-10.4167,-1.26196,1.2826,-9.57009,1.32194,-1.04594,12.5696,5.58134,4.70157,-0.209495,-15.282,16.5859,0.979952,-0.378987,12.9707,-2.50095,-1.38267,-23.4058,0,0,0,0,1,1,1,1,1,1,1,2,2,2,3,3,3,4,4,4,5,6,6,6,6,8,11,13,14,14
10,143,0,10,3.46667,2.51524,7.90199,4.89771,0.35617,-7.70804,-10.4885,-2.58529,1.22757,-8.54083,0.580365,-1.35688,10.7995,5.54001,2.49201,-0.667143,-16.5946,14.8916,7.38202,0.322862,14.6712,-3.13722,0.834687,-26.9588,0,1,1,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,3,4,5,6,6,6,6,6,8,8,10
11,156,0,14,2.53333,3.29821,6.48921,7.22775,-0.84192,-8.22567,-7.48342,-2.49335,-0.563716,-7.07808,6.55098,-0.930803,9.87652,0.0667211,3.26017,1.16957,-16.3738,15.637,7.59077,0.206253,13.9179,-0.602437,-1.89816,-23.7078,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,3,3,3,3,4,4,4,4,5,7,11,14
12,169,0,8,2.13333,2.27025,5.90306,8.95195,0.761248,-9.99963,-7.59841,-4.56808,-1.20981,-6.89525,4.63885,0.556323,8.05989,-5.0054,3.28411,-1.83118,-14.6222,15.5418,8.24544,-0.243798,14.4435,-3.11198,-0.345215,-23.332,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,3,3,3,3,3,4,4,4,5,6,7,8
13,182,0,8,3.73333,2.39156,5.42596,4.73264,-0.61878,-10.7808,-6.07453,-3.8346,-0.406853,-8.60139,1.34026,-0.201437,7.10936,-5.43623,6.19791,-2.83204,-16.1864,16.0852,7.41502,-3.10438,15.6341,-6.34861,-3.04439,-24.0191,0,0,0,0,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,5,5,5,5,6,6,6,7,7,8,8
14,195,0,18,5.96667,4.88829,6.3264,5.92716,0.690138,-10.217,-10.4481,-6.19824,0.296332,-7.09282,1.78649,-0.222582,5.10648,-3.7363,7.8567,-5.2761,-15.3528,15.8545,5.34449,-5.69204,17.1477,-8.56685,-2.53793,-25.4679,0,0,1,1,1,1,2,2,2,2,2,3,3,3,5,6,6,7,8,8,8,8,10,10,10,11,13,13,15,18
15,208,0,13,4.8,3.87209,9.81211,4.83348,2.56823,-11.7031,-11.1875,-5.19957,-1.31397,-6.20614,2.3243,-0.000745837,6.83545,-2.64879,8.33085,-4.85075,-15.7472,15.1019,6.53057,-8.3579,18.9722,-6.18528,-4.07583,-26.1464,0,0,0,0,1,1,1,1,2,2,2,3,3,4,4,5,5,5,6,6,6,6,8,8,10,10,10,10,12,13
16,221,0,8,3.2,2.39828,9.50294,5.93053,3.3249,-7.96657,-7.74131,-5.39843,-2.02039,-5.47055,5.39308,0.280221,11.2274,-3.06646,4.19462,-4.77446,-17.0017,14.9724,6.18331,-8.88306,22.174,-6.54536,-2.91953,-26.4076,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,5,5,5,5,5,5,6,7,7,8,8
17,234,0,13,4.63333,3.3475,8.69264,6.79092,5.04957,-7.95978,-11.356,-3.32807,-1.37869,-7.81834,4.72617,0.145514,7.32825,-3.85657,2.65511,-4.25936,-17.3635,14.9771,6.42178,-12.4412,23.3337,-5.8605,-4.32979,-26.4927,0,0,0,1,1,1,1,2,3,3,3,4,4,4,4,4,5,5,6,6,6,6,6,7,7,7,8,10,12,13
18,247,0,10,3.53333,3.15937,9.58259,6.27019,5.56611,-9.43051,-13.3744,-6.52837,-1.75119,-8.49023,4.74125,0.376185,8.04586,-2.11707,2.57104,-4.1974,-16.3614,16.5374,7.42955,-11.6239,22.4029,-5.65699,-2.71723,-25.3858,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,3,3,3,4,5,5,5,6,6,8,8,8,9,9,10
19,260,0,10,3.43333,2.51456,9.42037,8.13529,4.54526,-8.95806,-13.5697,-8.57886,-2.73701,-6.93626,2.1702,2.55192,13.2835,0.963972,7.38932,-4.72126,-20.062,19.6615,8.47774,-11.6118,18.3275,-5.49169,-3.51844,-24.106,0,0,0,0,1,1,2,2,2,2,2,2,3,3,3,3,3,3,3,4,5,5,5,6,6,6,6,7,8,10
20,273,0,22,5.73333,4.71924,7.10058,9.09028,3.10575,-6.75158,-13.0074,-6.75072,-3.98289,-7.73748,3.81452,0.660206,9.14213,0.677452,8.42757,-4.22694,-20.2377,20.2319,9.76492,-9.42899,16.7813,-6.81258,-3.42973,-24.0793,0,0,0,1,1,2,2,3,3,3,3,4,4,4,5,5,5,6,6,7,7,7,9,9,9,10,10,11,14,22
