generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,13,1,22,8.36667,5.02053,6.62728,0.399167,-3.95916,-4.71834,-4.90419,-10.7335,-9.21176,-0.932633,-3.97928,0.780899,-4.09184,-4.45329,-2.21723,-6.54458,-2.83996,-3.32809,-0.0288714,6.65789,3.8392,-2.28046,-3.54575,-5.72606,1,1,3,3,3,4,4,5,6,7,7,7,7,7,7,7,8,8,8,9,9,10,11,12,12,12,15,17,19,22
1,26,1,61,27.3,15.5522,11.0858,2.1031,-1.94819,9.07098,-6.31318,-9.28583,-8.75392,-0.901906,-3.51085,-0.767116,0.638033,-8.31639,-17.4901,-5.98196,-4.27106,-3.72288,-5.88025,4.86994,-12.5092,0.835424,-6.90439,-33.1204,1,1,4,5,14,15,16,16,17,20,20,20,22,24,26,28,28,29,32,32,36,37,39,39,44,45,46,49,53,61
2,39,1,163,53.9333,43.3502,-1.82005,1.44414,-0.00735796,6.31225,-10.5097,-10.7132,-8.30154,0.658952,-4.06015,0.523834,1.87455,-6.08818,-4.1181,-7.52249,-8.13957,-2.5388,-7.88247,2.44086,-10.1163,1.51115,-12.8615,-36.6274,1,8,11,13,14,18,19,20,20,22,29,29,42,44,45,46,47,48,50,51,58,62,71,72,117,117,119,120,142,163
3,52,7,144,63.3333,38.5597,8.2453,2.44795,-4.86801,5.36115,-7.17251,-10.4989,-8.56575,0.932225,-3.52739,-0.239146,2.53966,-8.37207,-17.4155,-7.48347,-8.78336,-1.80448,-5.55457,-2.67808,-12.0581,2.71777,-17.2201,-43.1658,7,9,13,13,22,22,23,28,36,37,44,46,59,60,62,65,69,69,71,71,79,89,92,93,95,112,120,124,126,144
4,65,2,161,35.7667,35.9633,6.2249,-5.52509,-0.726769,4.24585,-5.63026,-8.89383,-9.88042,-0.427229,-3.92762,0.191508,0.834099,-6.48944,-18.3141,-6.8046,-8.15795,1.2807,-5.34625,-6.78575,-10.1705,1.86516,-17.0727,-41.5628,2,6,7,7,8,9,9,10,12,14,15,16,17,17,18,20,21,22,32,40,47,48,57,64,66,72,74,77,105,161
5,78,0,83,27.1333,21.9164,-4.39212,-5.27049,-1.42159,-0.507264,-8.76893,-13.0747,-9.48029,-0.635504,-4.27334,-3.20788,-1.91948,-5.93608,-14.0978,-8.06759,-8.78036,1.7855,-4.72635,-7.86858,-9.98553,0.789657,-17.7876,-42.9634,0,3,5,6,7,9,9,12,13,14,14,18,18,21,22,23,24,26,27,27,28,30,35,41,45,49,58,65,82,83
6,91,1,237,64.7333,53.2035,-19.7504,-4.48812,-2.78208,-0.810403,-9.23045,-11.9535,-10.2343,1.64291,-5.43621,-3.5073,1.5663,-6.22718,-12.2809,-9.17722,-9.24718,0.36561,-3.25199,-7.90989,-8.92443,0.197423,-16.7641,-43.3312,1,12,13,20,22,25,27,30,31,32,35,35,38,40,43,52,53,55,60,76,78,84,96,99,103,107,124,125,189,237
7,104,10,487,133.767,102.775,-20.4833,-2.37654,-4.03617,-1.12933,-7.90577,-10.837,-9.19662,-1.40518,-5.79358,-1.48663,3.01576,-6.17612,-10.9196,-7.76069,-9.21909,-2.89392,-4.60691,-6.5127,-14.0131,-0.32738,-18.2056,-43.0843,10,16,17,32,33,47,55,66,66,96,97,99,101,105,108,111,119,122,130,132,148,173,178,179,194,257,263,275,297,487
8,117,36,1356,490.3,320.003,-19.4134,-0.169455,-0.215061,-3.23648,-6.66334,-9.62244,-7.7969,-0.335606,-6.60293,-1.53014,4.09165,-11.7043,-8.40337,-9.52939,-10.6187,-5.40879,-7.2238,-7.05789,-8.41107,-0.823475,-13.7525,-42.5477,36,130,149,182,204,219,235,236,249,257,306,308,315,350,360,419,470,520,582,593,594,642,646,740,750,903,925,934,1099,1356
9,130,75,1669,383.4,347.621,-19.8534,-0.164326,-3.39472,-2.76475,-4.67659,-11.2724,-5.53144,-2.23451,-8.39415,-1.5246,2.9293,-25.503,-10.8571,-11.7597,-10.3287,-5.37803,-5.43468,-4.42307,-14.172,-2.55868,-8.98561,-42.575,75,90,95,127,128,133,143,153,163,184,190,197,222,251,269,287,335,345,345,353,367,388,405,511,643,655,888,894,997,1669
10,143,52,815,318.5,200.923,-21.0575,-0.310408,-2.99202,-1.69996,-3.36002,-10.7919,-3.66099,-1.29133,-6.14952,-2.44084,3.84281,-24.2856,-10.1072,-8.83845,-8.76441,-5.12364,-8.00637,-2.38444,-12.9379,-5.58672,-10.0699,-38.4761,52,87,119,131,134,140,163,166,169,186,203,211,215,217,233,255,271,302,308,368,413,439,463,486,487,560,589,632,741,815
11,156,90,1251,334.833,261.53,-19.848,0.196316,-4.72703,0.733421,-2.50461,-7.62765,-8.23544,-3.47383,-6.71165,-0.388882,4.73755,-22.8353,-12.7326,-7.74798,-9.51921,-4.89401,-5.40285,-9.20992,-13.1337,-5.91829,-10.7636,-39.3033,90,108,112,155,159,159,173,173,190,193,193,202,220,251,264,275,284,293,303,309,355,388,395,447,448,454,469,649,1083,1251
