generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,13,0,1,0.0666667,0.253708,-2.35722,-5.6419,-0.540192,-5.96416,7.69691,1.20685,1.04272,-7.10154,3.55662,1.97468,-4.7184,-1.5963,-4.1362,0.204527,-0.758717,5.05106,-10.2221,-2.30211,5.09317,4.10716,-4.14257,-5.29993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,26,0,4,0.733333,0.980265,-7.54802,-1.7711,-1.74443,0.201408,9.685,2.95646,3.58571,-4.94777,8.25338,-6.64007,-1.66847,-1.65189,-7.43043,-1.27036,-3.62492,3.33551,-20.9367,-5.75256e-05,4.44952,1.75296,-6.06514,-6.70825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,4
2,39,0,9,3.33333,2.17086,-9.81736,-0.00361664,-4.60682,-2.315,9.4868,2.63547,-5.09,-2.62042,5.75106,-5.16172,-3.48883,-1.61977,0.519283,-3.54498,-4.53401,1.83557,-16.8014,-2.51357,5.40704,2.07529,-5.52345,-8.51874,0,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,3,3,3,4,4,4,5,5,6,6,6,7,7,9
3,52,0,7,2,1.80038,-8.71096,-0.0279751,-5.56341,-2.27073,11.5612,9.72823,-4.8381,-0.985547,4.82606,-1.83313,-3.98802,-3.4654,2.17247,-5.974,-4.51797,1.91991,-23.4172,1.49093,9.81176,-1.82142,-2.95437,-9.60379,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,3,3,3,4,4,4,7,7
4,65,0,8,1.46667,1.75643,-6.70812,-0.6996,-5.48468,0.977481,11.2687,10.4648,-4.41764,-1.0738,8.48524,-5.37122,-3.11234,-4.34357,5.65064,-5.39667,-5.12637,-2.81314,-20.5684,-5.03797,7.71535,-4.58711,-1.70179,-8.69078,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,6,8
5,78,0,6,1.56667,1.52414,-5.85826,-0.995571,-7.99014,1.09965,12.366,9.42833,-4.6006,-0.321537,7.66772,-10.3821,-3.66209,-4.06532,5.79052,-5.73847,-3.63684,-3.23658,-21.6558,-4.25372,6.86861,-5.38461,0.778207,-10.7388,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,4,4,5,6
6,91,0,5,1.53333,1.67607,-6.24382,-0.213327,-11.8201,1.04729,11.8704,7.77664,-6.08834,-2.21851,7.44217,-9.95168,-4.09974,-4.87886,7.29161,-6.86848,-6.01821,-4.60518,-17.4512,-5.53743,6.50659,-4.5247,-0.795808,-13.0508,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,3,3,3,3,4,4,4,5,5
7,104,0,16,4.6,3.42002,-5.95658,-4.10821,-12.225,0.470333,10.7959,4.61506,-6.62777,-1.18116,7.16571,-10.4877,-6.81914,-5.23274,7.075,-12.8483,-1.90214,-3.99861,-16.2058,-4.50539,5.91702,-2.58709,-0.435755,-27.036,0,0,1,1,1,1,2,2,3,3,3,3,4,4,4,4,4,5,5,5,6,6,6,7,7,8,8,9,10,16
8,117,0,14,4.23333,2.72515,-7.0168,-2.42847,-13.9094,1.2725,12.2953,3.93689,-7.01903,-4.10242,3.65339,-9.85829,-6.51904,-3.82768,7.73361,-13.655,-1.64097,-2.65478,-15.5677,-4.97409,8.02843,-4.87103,-0.238715,-25.2613,0,1,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4,4,5,5,5,6,6,7,7,7,9,14
9,130,0,12,5.16667,3.30186,-8.71353,1.83977,-13.956,1.47108,9.62721,4.17635,-7.77114,-6.11934,4.58063,-8.93018,-8.36443,-3.4807,2.04309,-14.0977,-4.06924,-1.02236,-16.1906,-4.20057,6.43007,-4.53885,-5.2458,-22.9602,0,0,1,2,2,2,3,3,3,3,3,4,4,4,5,5,5,5,5,6,6,7,7,8,8,10,10,10,12,12
