generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,13,0,3,0.7,0.915386,-1.09019,3.55672,-2.08292,3.57046,-9.3003,3.60739,0.204706,-7.68809,-3.41208,7.2844,-1.26554,4.12031,2.57141,-4.20695,-8.05895,-5.11513,0.933034,-6.05263,3.40448,4.18745,-4.51322,1.69212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,3,3
1,26,0,3,0.633333,0.850287,10.5284,0.707248,-4.34195,3.04977,-7.95104,5.0626,-4.88057,-11.5119,-4.64001,-0.0177524,3.89876,-0.362238,15.5882,-2.29865,-4.74343,-5.49723,0.92634,-7.11346,-1.415,2.90123,-6.0749,2.30495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,3
2,39,0,6,0.766667,1.30472,15.1255,1.53863,-8.37375,1.02875,-5.35795,10.1679,-9.16675,-11.135,-2.17312,-5.84423,4.37194,-1.39207,8.36032,-3.8919,-5.66144,-4.60149,2.34557,-12.2876,-0.927145,1.69327,-6.52624,-0.270825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,3,6
3,52,0,6,1.4,1.40443,20.3389,6.7704,-8.55714,1.78225,-4.35823,10.2302,-11.1548,-9.76501,-7.53683,-0.569745,6.10282,-1.89962,3.47787,-1.89822,-6.88747,-6.29027,2.26023,-11.1263,-1.4634,3.45258,-2.26869,0.608,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,6
4,65,0,5,1.73333,1.48401,15.5386,4.42649,-7.68477,4.57258,-8.12296,10.0072,-9.07677,-14.5064,-5.65173,-4.01784,6.73157,-1.67447,4.43975,-0.182591,-7.77278,-10.5542,0.815235,-10.3289,-3.9006,1.32417,-5.34169,0.0286499,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,4,4,5,5
5,78,0,7,2.86667,1.92503,18.2645,6.6044,-6.6882,4.63989,-9.10486,9.22041,-10.8523,-9.48266,-7.10799,-4.11002,8.49003,-4.46583,6.54164,-4.26755,-6.58784,-9.46508,1.9702,-6.61538,-8.53598,3.23391,-4.18334,0.815613,0,0,0,0,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4,5,5,5,6,6,7
6,91,1,12,6.3,2.57508,21.9204,3.52789,-7.08074,4.8438,-10.3193,8.07408,-12.8452,-10.8446,-8.5207,-4.88774,7.36191,-5.1729,6.00055,-6.0808,-4.51423,-11.3493,0.250974,-8.50214,-10.4091,3.39572,-4.36744,-1.53316,1,2,3,3,4,4,4,4,5,5,5,6,6,6,6,6,7,7,7,7,7,8,8,9,9,9,9,10,10,12
7,104,0,14,4.56667,3.1914,19.8332,2.23488,-7.1832,4.56288,-7.91904,8.77585,-14.7508,-11.602,-8.9768,-7.18028,7.13555,-5.67331,8.03926,-5.59496,-3.79373,-12.7319,1.98085,-5.13106,-11.5115,0.545855,-3.70458,-3.23996,0,0,0,1,2,2,2,3,3,3,3,3,3,4,4,4,4,5,5,5,6,6,6,6,7,8,9,9,10,14
8,117,0,14,6,3.88632,15.8116,3.28775,-6.92287,2.42239,-6.57103,9.99993,-15.5883,-8.92796,-11.7282,-10.3023,7.02775,-5.94265,8.68034,-7.67027,-3.28475,-12.629,0.487033,-3.31314,-11.0966,0.665575,-2.5141,-3.87256,0,1,1,1,1,2,2,3,4,4,4,4,4,5,6,7,7,7,7,7,8,8,8,8,9,11,12,12,13,14
9,130,2,17,9.06667,3.92106,21.1917,5.23409,-4.16522,2.18265,-7.42818,3.86349,-15.4674,-8.25586,-11.0203,-10.5632,6.28451,-4.83939,9.23755,-4.15164,-2.73273,-11.776,-0.991908,-2.68245,-10.6775,2.46182,-1.93468,-4.83152,2,2,3,3,5,5,6,6,7,7,9,9,9,9,9,10,10,10,10,10,11,11,11,12,12,12,14,15,16,17
10,143,4,21,11,4.6461,19.3531,5.081,-2.32574,2.4236,-9.12444,0.839107,-15.8696,-8.79884,-9.85123,-11.7473,6.94782,-5.73027,10.7323,-6.00326,-1.41906,-12.4425,-3.20836,-1.04245,-9.65682,2.83124,-1.75831,-5.70063,4,4,5,5,6,6,7,7,8,8,9,9,9,9,11,11,11,12,13,14,14,14,14,15,15,16,16,17,20,21
11,156,5,21,11.6,4.34384,15.0848,2.29494,-3.33318,3.13604,-9.21215,-0.500338,-17.8056,-9.00804,-9.75924,-12.5269,5.68158,-4.62197,9.22957,-5.88065,-0.870871,-14.0666,-2.86415,-4.0948,-11.1864,2.07744,-2.93643,-5.86373,5,5,6,6,6,7,8,9,9,9,10,10,10,11,11,12,12,12,13,13,14,14,14,14,14,17,18,18,20,21
12,169,6,30,13.3333,6.36983,13.4336,-0.592761,-3.82225,5.28415,-8.68255,-2.87671,-16.7429,-7.84853,-8.19734,-12.1905,5.66892,-3.61548,9.39394,-5.71564,-2.77914,-15.3552,-2.98507,-3.16433,-16.3799,2.3992,-0.789987,-7.77081,6,7,7,7,7,8,8,8,8,9,9,10,10,11,12,12,12,12,15,15,16,16,16,17,19,20,21,25,27,30
13,182,0,33,17.0667,7.94782,15.5551,-3.60851,-1.43919,5.15606,-8.1573,-0.269797,-18.2036,-5.91324,-10.2841,-11.6741,6.61616,-3.50219,8.24488,-1.8776,-5.27461,-15.1205,-2.50046,-2.03556,-16.9513,0.47032,-0.462778,-10.7229,0,4,6,8,9,10,10,11,11,11,13,14,15,16,18,19,19,20,21,22,22,24,24,24,24,25,25,25,29,33
14,195,1,28,16.7,5.84955,13.7971,-0.842491,-2.26171,4.90068,-9.58945,-0.368938,-20.5842,-5.02824,-12.4067,-11.7881,4.29467,-2.1303,6.85788,-2.80565,-4.4601,-18.6035,-3.89591,-4.39188,-15.3648,-1.61687,1.44149,-12.8671,1,5,9,11,13,14,14,14,14,14,15,15,15,16,16,16,16,17,18,19,20,20,21,21,22,23,23,25,26,28
15,208,5,38,19.5333,6.89694,14.1738,-1.32952,-3.40151,5.48052,-9.32373,1.10986,-22.1522,-4.70939,-12.6272,-10.6058,2.59837,-2.79628,4.77996,-3.05897,-6.957,-16.3424,-3.07061,-6.5757,-20.7992,-2.58435,-1.40382,-12.0391,5,9,10,11,13,13,14,17,17,17,18,18,18,19,19,19,20,20,20,21,22,22,23,24,25,26,28,30,30,38
16,221,6,53,21.1333,8.82681,13.3032,-1.65339,-3.29784,2.59332,-9.56123,0.0459739,-19.9181,-5.65707,-12.1303,-10.0134,2.83094,-0.0771786,4.27276,-3.68748,-5.79603,-15.8313,-2.16528,-4.22993,-21.1869,-4.4832,-3.16181,-12.2465,6,9,11,14,14,14,15,15,16,17,17,18,19,19,20,21,21,22,23,23,24,24,25,27,27,28,28,29,35,53
17,234,5,48,22.7,9.44731,14.2816,-2.41856,-3.73888,2.25358,-8.71799,1.53324,-22.1196,-3.45224,-13.8753,-9.46327,4.23616,0.147546,6.97394,-4.46944,-6.98705,-16.2429,-1.3946,-4.10741,-18.594,-4.59621,-7.89241,-12.514,5,10,12,14,14,14,15,17,17,18,18,19,20,21,21,21,23,23,24,25,26,26,28,29,30,31,31,38,43,48
18,247,11,61,26.2667,12.687,16.7494,-0.848466,-3.07921,2.19834,-10.2733,4.03128,-21.2234,-3.93843,-13.207,-8.60597,5.29516,-2.39512,6.47093,-5.36151,-7.32584,-18.016,-1.93517,-4.78554,-19.4421,-5.76452,-12.1709,-12.2536,11,11,13,13,13,15,16,17,17,18,18,19,20,23,23,25,25,26,27,27,33,34,34,34,37,38,42,44,54,61
19,260,18,86,38.1333,19.0004,16.3908,-2.19475,-3.38856,1.94581,-11.357,1.58099,-22.6103,-4.25985,-13.8635,-7.94696,5.7225,-0.928152,8.97802,-6.53639,-7.62491,-15.978,-1.56276,-6.87124,-19.8902,-4.04802,-20.603,-16.2874,18,18,19,20,20,21,21,23,23,26,28,29,30,33,33,35,36,36,41,41,41,44,45,49,49,53,71,71,84,86
20,273,28,124,51.2,19.4784,16.6216,-1.50794,-4.93513,1.80707,-8.53966,0.757038,-19.3149,-5.7423,-15.4836,-8.20812,6.8951,-2.2078,9.36251,-6.3532,-7.28728,-15.817,-4.021,-5.72484,-21.2382,-3.48682,-23.1214,-15.543,28,31,32,32,38,38,39,41,41,42,45,45,46,46,47,48,50,51,52,53,53,54,55,55,55,60,60,77,98,124
21,286,8,80,42.2,19.8987,17.4478,-2.10705,-7.71119,3.17129,-6.62025,-0.642909,-20.5265,-4.23987,-18.1721,-8.03136,4.68037,1.04346,9.28997,-5.19565,-6.55536,-13.8262,-5.08469,-6.39708,-20.6683,-4.43061,-26.1566,-15.859,8,15,20,21,24,25,25,26,28,33,34,35,36,36,38,39,40,42,42,43,45,46,55,64,71,71,72,74,78,80
