0,3.83333
1,8.53333
2,44.6
3,173.833
4,169
5,220.533
6,407.833
7,643.833
8,895.9
9,1086.4
10,1220.37
11,1018.8
12,1176.9
13,1254.7
14,1881.17
15,1533.6
16,1699.57
17,1533.87
18,1938
19,1309.3
20,1481.47
21,1330.83
22,2163.23
23,1884.8
24,2677.17
25,1795.27
26,1861.37
27,2474.03
28,1825.9
29,1902.97
30,1794.87
31,2282.33
32,1621.87
33,1407.6
34,1927.8
35,1798.33
36,1871.97
37,1469.13
38,1345.6
39,1370.03
40,1775.47
41,1702.93
42,1528.2
43,2468.5
44,1562.3
45,2206.87
46,1637.33
47,1557.9
48,1821.37
49,1683.43
50,1569.87
51,1765.93
52,1819.53
53,2056.37
54,1498.17
55,2430.17
56,2036.5
57,1271.8
58,1850.1
59,1883.6
60,2023.33
61,2055.17
62,1456.47
63,1642.27
64,1991.4
65,2489.33
66,1893.9
67,2135.63
68,1992.7
69,1731.83
70,2189.8
71,1964.57
72,1764.5
73,1507.43
74,1460.9
75,1524.07
76,1228.73
77,2494.63
78,1363.07
79,1393.5
80,1973.53
