generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21
0,100,0,2,0.3,0.595963,-0.63544,-1.81662,-2.71022,-1.80219,4.27024,-2.19865,3.81004,-2.1403,-3.43354,-0.340712,-1.21582,-2.13441,-3.43048,-3.20374,0.00261307,2.19557,0.890439,2.70171,-0.362509,-2.85255,0.735229,-7.0185
1,200,0,14,2.83333,4.0521,3.38744,0.420926,-3.28483,-5.67303,3.55909,-6.73093,-1.32456,-4.79771,-3.45575,-4.07966,-0.341998,-5.4537,-5.13015,-1.7563,-2.23439,4.21665,0.761502,2.42704,-3.77766,-4.8916,2.5288,-17.8131
2,300,7,132,40.4667,27.7821,1.99383,1.44896,-4.92326,-7.70765,1.69579,-7.66511,0.897878,-2.6865,-3.53374,-8.78501,0.698419,-8.17937,-6.94696,-1.81546,-3.2406,3.20906,-4.19185,-4.2864,-5.6306,-5.20548,-2.06793,-21.8805
3,400,45,384,156.033,88.4664,-0.496131,-1.4958,-7.8859,-6.79787,-0.255439,-8.79501,-0.459527,-3.32526,-4.51984,-11.9254,1.38483,-10.1616,-6.69659,-3.35845,-6.5066,1.04933,-5.22441,-10.0251,-4.29774,-8.58246,-4.81165,-27.2771
4,500,35,563,216.1,158.129,-3.1555,-1.68581,-11.4265,-6.88644,-3.97004,-7.49561,-3.27977,-5.29321,-2.58799,-11.4172,1.04531,-11.2751,-4.48379,-9.09062,-8.07981,-1.29664,-3.10968,-7.19843,-5.02363,-7.80605,-3.62122,-29.0111
5,600,140,5074,1027.27,1003.72,-0.701898,1.37624,-9.98304,-6.48859,-4.5469,-6.5658,-3.23571,-5.80383,-3.03902,-10.7457,1.87093,-9.71217,-4.5362,-10.2407,-7.20808,-2.61798,-4.55812,-7.8514,-6.43144,-7.6331,-4.10884,-30.641
6,700,148,5566,1984.07,1679.7,0.351381,2.16332,-9.90886,-5.32025,-3.59494,-7.21581,-2.74421,-9.83925,-1.85997,-11.3774,2.3848,-10.5824,-4.69111,-9.05823,-6.00109,-3.81688,-5.63081,-7.87879,-7.34346,-8.24954,-4.64542,-31.8621
7,800,68,6355,1618.33,1475.72,2.43732,1.77192,-8.74982,-6.11039,-3.36425,-7.54122,-4.19385,-9.7866,-1.3518,-10.8638,2.45376,-10.6617,-4.57974,-10.7709,-5.4835,-5.12464,-4.48053,-6.15391,-6.67565,-8.32549,-5.29749,-34.3339
8,900,112,8419,1676.07,2102.8,4.50705,1.55214,-9.14023,-6.83236,-3.59532,-7.57547,-4.25016,-10.9464,-2.09736,-10.6817,2.52299,-10.8469,-3.77154,-10.6097,-5.80507,-5.96473,-4.13859,-6.32078,-6.34978,-8.9225,-5.77349,-35.4469
9,1000,110,13163,2428.43,2602.2,6.70124,2.2097,-9.2215,-6.83509,-4.52346,-7.49109,-4.61709,-10.9146,-1.88987,-10.9634,2.38829,-10.2289,-4.65782,-10.7092,-6.00631,-6.09077,-4.2831,-6.68417,-5.51988,-8.85383,-5.1547,-36.5359
10,1100,322,9142,3620.13,2851.84,4.47484,1.53212,-9.36506,-6.63893,-4.83762,-7.65143,-3.90518,-10.8228,-2.16281,-11.0986,2.19229,-9.47683,-6.12097,-11.0195,-5.12568,-6.38788,-4.75546,-6.39803,-5.52782,-9.40744,-5.21177,-39.1485
11,1200,122,12947,3581.7,3237.84,2.5077,1.67788,-8.68644,-6.44554,-5.06432,-7.60426,-3.34386,-10.5763,-1.90729,-11.0372,2.15325,-9.73741,-6.10619,-9.10373,-5.14836,-6.71809,-4.78098,-6.72943,-5.60736,-10.0954,-5.22721,-40.1006
