0,1.5
1,11.4
2,73.1
3,72.8
4,100.233
5,129
6,140.867
7,154.7
8,200.033
9,481.433
10,507.067
11,490.833
12,705.733
13,839.6
14,752
15,826.8
16,763.6
17,764.933
18,833.733
19,784.967
20,1019.13
21,798.533
22,1016.87
23,891.533
24,900.633
25,1271.43
26,934.567
27,880.467
28,1134.37
29,974.4
30,1194.1
31,1033.5
32,1256.27
33,809.2
34,857.033
35,954.9
36,1156.03
37,857.933
38,1184.97
39,673.267
40,881.367
41,825.367
42,1051.83
43,1276.97
44,681.433
45,994.767
46,1051.43
47,967.133
48,990.333
49,981.667
50,783.733
51,774.967
52,1144.07
53,1019.37
54,904.333
55,920.7
56,1249.63
57,1251.9
58,988.2
59,974.233
60,919.367
61,961.733
62,1288.27
63,734.033
64,860.567
65,932.8
66,864.333
67,1250
68,1108.93
69,1018.33
70,935.4
71,1108.87
72,1007.23
73,1257.9
74,1120.97
75,1127.3
76,1008.83
77,985.267
78,1281.53
79,1342.6
80,1065.8
