0,2.33333
1,4.56667
2,14.7667
3,69
4,68.8667
5,99.9667
6,170
7,179.5
8,228.733
9,238.433
10,247.233
11,330.767
12,422.9
13,412.133
14,432.067
15,389.467
16,530.6
17,442.133
18,460.067
19,443.067
20,450.8
21,512.133
22,421.433
23,593.667
24,477.833
25,506.767
26,381.333
27,560.9
28,520.833
29,623.933
30,460.8
31,409.433
32,580.1
33,629.7
34,419.2
35,678.1
36,596.733
37,510.633
38,453.933
39,492.5
40,701.167
41,606.567
42,565.133
43,476.767
44,437.967
45,475.233
46,540.9
47,468.2
48,435.867
49,535.433
50,522.767
51,718.133
52,498.8
53,336.333
54,472.5
55,506.1
56,466
57,453.267
58,415.5
59,526.933
60,722.6
61,507.6
62,423.967
63,471.233
64,520.833
65,490.867
66,640.267
67,543.233
68,595.367
69,420.067
70,593.7
71,491.967
72,436.467
73,630.4
74,416
75,360.8
76,367.7
77,451.1
78,648.833
79,451.1
80,572.567
