0,6.2
1,28.4
2,398.2
3,215.2
4,237.033
5,826.2
6,536.333
7,1155.33
8,1033.93
9,1103.83
10,1053.83
11,1228.67
12,1120.6
13,1410.13
14,1709.9
15,1839.77
16,2412.83
17,2097.03
18,2426.7
19,2314.63
20,3134.2
21,2412.17
22,2904.4
23,3037.87
24,2401.4
25,2925.77
26,2844.83
27,3272.63
28,3706
29,2231.4
30,2505.6
31,3117.87
32,2216.27
33,3056
34,2497.13
35,2982.77
36,3433.33
37,3115.1
38,3102.1
39,2843.77
40,2336.93
41,2462.33
42,2797.43
43,3409.5
44,2912.5
45,2798.53
46,2125.87
47,2669.63
48,2153.8
49,3678.03
50,3039.2
51,2896.27
52,2410.6
53,2947.3
54,2434.33
55,2541.83
56,2998.73
57,3569.63
58,2822.33
59,2380.27
60,2268.8
61,2419.6
62,3171.8
63,3611.07
64,2263
65,2878.23
66,1805.5
67,2635.57
68,1954.8
69,3807.3
70,2552.47
71,2529.9
72,2969.97
73,3066.47
74,2781.33
75,2210.83
76,3274.47
77,3003.43
78,3271.2
79,3350.43
80,2518.77
