0,0.566667
1,8.56667
2,112.267
3,165.833
4,265.733
5,255.233
6,264.633
7,324.6
8,314.867
9,336.3
10,321.167
11,409.1
12,522.4
13,407.8
14,482.6
15,472.533
16,662.733
17,450.433
18,442.867
19,552.1
20,504.1
21,407.333
22,433.367
23,583.967
24,532.367
25,537.1
26,410.3
27,633.7
28,490.1
29,507.433
30,545.267
31,438.7
32,496.6
33,555.1
34,386.867
35,545.1
36,677.5
37,547.967
38,452.333
39,484.733
40,595.8
41,605.367
42,644.9
43,595.167
44,583.9
45,524.667
46,698.3
47,586.433
48,435.733
49,581.9
50,607.367
51,487.5
52,609.333
53,504.9
54,468.067
55,544.967
56,479.833
57,626
58,521.167
59,615.267
60,535.4
61,460.567
62,630.1
63,583.9
64,556.3
65,559.4
66,480.033
67,541.033
68,506.667
69,507.533
70,493.333
71,701.233
72,443.267
73,509.867
74,573.4
75,479.4
76,549.767
77,598.667
78,578.167
79,609.333
80,587.933
