0,0.366667
1,1.03333
2,20.4
3,33.0667
4,91.4333
5,97.6333
6,105.7
7,141.633
8,218.667
9,225.967
10,214.4
11,198.133
12,279.833
13,213.8
14,329.233
15,256.433
16,272.9
17,306.133
18,230.3
19,296.733
20,251.433
21,386.933
22,346.5
23,310.667
24,344.3
25,254.7
26,205.933
27,273.3
28,284.9
29,283.8
30,299.3
31,390.9
32,273.033
33,341.933
34,362.2
35,320.133
36,265.633
37,315.067
38,260.4
39,260.933
40,333.367
41,265.433
42,341.3
43,233.833
44,371.4
45,317.833
46,312.633
47,244.6
48,248.233
49,256.833
50,310.5
51,343.767
52,239.867
53,296.5
54,361.933
55,275.633
56,268.6
57,288.933
58,285.033
59,277.667
60,362.167
61,377.9
62,229
63,324.033
64,263.633
65,319.533
66,319.167
67,289.567
68,335.6
69,277.2
70,270.233
71,299.033
72,262.833
73,295.1
74,338.833
75,248.267
76,369.167
77,311.3
78,304.633
79,290.9
80,274.967
