generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21
0,100,0,70,24.1,15.6301,-1.276,2.23764,-5.21537,-1.59648,-1.66086,-0.936353,-1.30156,-3.13464,-1.37247,-1.05113,1.04377,-4.44898,0.302713,-3.00063,-4.73076,0.415127,0.0511641,-0.5064,-1.38516,-3.34085,-1.13619,-6.41775
1,200,0,21,7.43333,5.39274,-1.25815,7.6478,-8.54941,-0.282207,0.318587,-1.74097,1.604,-5.06902,-3.93655,0.113217,-1.84024,-5.40305,0.579128,-4.10122,-4.15231,-1.27537,1.26956,-1.86718,-3.89868,-6.63861,-2.57115,-12.9443
2,300,8,195,64.0333,45.2361,-0.835244,4.42399,-11.0308,-5.44082,0.0145541,-3.45087,-0.0407451,-4.46342,-4.49382,0.0113846,-3.5048,-7.23728,-3.34954,-6.24441,-6.53651,-2.56525,1.3819,-0.506011,-7.7869,-8.44983,-3.81602,-18.3813
3,400,10,170,71.1333,36.9984,-0.926346,4.98582,-6.73494,-9.01207,-7.90577,-6.69043,2.2491,-8.1104,-4.75738,-1.5237,-4.54624,-7.92602,-12.6075,-7.45002,-9.28041,-3.50933,-2.14261,-1.82531,-12.1175,-8.84199,-4.39794,-20.2089
4,500,33,237,108.7,55.468,-3.02135,4.05957,-4.39354,-6.22952,-0.204346,-8.05492,-0.356838,-7.06141,-4.51853,-0.683239,-4.15114,-7.3839,-10.4822,-8.53177,-13.5712,-3.63319,-5.19022,-1.53516,-7.955,-11.3016,-5.78041,-19.1099
5,600,33,366,161.067,79.7375,-2.58518,2.49749,-6.21613,-6.48217,0.80485,-6.83718,0.325054,-7.18491,-5.31002,-1.08055,-3.98289,-5.85776,-8.69031,-8.8373,-13.1732,-5.36494,-3.88212,-2.44102,-5.69593,-10.3172,-6.03785,-20.2876
6,700,33,417,186.3,97.2675,-2.10497,2.45919,-6.88203,-5.74158,-0.262245,-8.02809,0.394382,-6.63926,-6.21351,-0.681543,-3.85024,-5.38738,-8.2808,-7.80658,-10.6172,-6.39485,-4.39367,-1.67839,-5.62789,-10.6184,-7.60341,-20.1858
7,800,25,501,247.333,136.549,-3.24145,4.79245,-6.80717,-7.17854,-0.0764743,-6.98677,0.493729,-6.47054,-5.99328,-1.24674,-2.79904,-6.32278,-8.63854,-7.44401,-10.8931,-7.28414,-5.70118,-2.47515,-5.88977,-8.60594,-7.31634,-22.1342
8,900,70,938,382.833,211.269,-3.53709,3.64548,-6.70351,-6.40182,-0.477195,-6.31535,0.399107,-7.11949,-6.09288,-1.0099,-3.07048,-6.9957,-7.96525,-6.88599,-9.85751,-7.17865,-6.21854,-3.00061,-5.10772,-7.88086,-6.26129,-23.9194
9,1000,103,2619,724.533,580.928,-3.68364,3.1235,-5.94066,-6.97881,-1.05785,-6.51835,0.30395,-6.05616,-5.67025,-1.74854,-2.72089,-5.63742,-7.3405,-7.05591,-8.63101,-6.83223,-6.06211,-3.0834,-4.84753,-7.3253,-5.6393,-25.5613
10,1100,72,2336,685.433,608.507,-3.69596,3.16693,-6.7241,-7.40932,-1.06557,-5.86514,0.407096,-5.68698,-5.38909,-2.0295,-2.48422,-4.88807,-6.75976,-7.03541,-7.67158,-6.53975,-4.69061,-3.75468,-4.59872,-6.73208,-5.60701,-26.3888
11,1200,46,2279,804.267,556.822,-3.70076,3.00556,-6.31129,-6.97457,-0.788972,-5.93574,0.263577,-5.59776,-5.56483,-2.39087,-2.46493,-4.41188,-6.70753,-7.42837,-6.86849,-6.68364,-4.39549,-3.3063,-4.29442,-6.70392,-5.38705,-28.0331
12,1300,27,4494,1115.97,1036.1,-3.63434,2.84565,-6.13974,-6.55333,-1.0826,-5.99708,0.0503679,-5.64788,-5.23583,-2.57364,-2.27345,-5.12966,-6.52163,-8.20939,-6.40591,-6.74252,-4.73606,-3.4223,-3.67285,-7.0627,-5.5758,-28.2715
13,1400,102,4517,1177.13,1090.52,-3.63086,2.91145,-6.21532,-7.43218,-1.09978,-5.99241,0.00444728,-5.3628,-5.37511,-2.31411,-2.1222,-5.74661,-6.80425,-8.23277,-7.05355,-6.51369,-5.02241,-3.48762,-4.28433,-6.71984,-5.48759,-28.6483
14,1500,146,2769,860.967,754.683,-3.60825,3.03733,-6.72337,-7.25402,-0.964025,-6.52111,0.168283,-5.40106,-5.43748,-1.6598,-2.11258,-5.72569,-6.8042,-8.01451,-7.33474,-6.52688,-5.1944,-3.74766,-3.82662,-6.90745,-5.62199,-28.6855
15,1600,110,3974,918.2,848.798,-3.59698,2.93533,-6.23343,-6.10495,-0.745007,-6.40832,0.056639,-5.18056,-5.39127,-1.51575,-2.11554,-5.77653,-6.88797,-7.93664,-7.53621,-6.46385,-5.27405,-3.67637,-4.60071,-6.80469,-5.54934,-29.0998
16,1700,241,3777,1075.9,892.187,-3.66054,2.81982,-6.57128,-6.73007,-0.840037,-6.03755,-0.00928759,-5.27322,-5.4614,-1.88561,-2.14033,-5.73574,-6.82833,-7.91793,-7.88238,-6.36026,-5.25957,-3.87547,-5.14748,-7.1914,-5.4525,-29.4693
17,1800,162,4069,1353.73,1005.11,-3.73815,2.49947,-6.08868,-6.6362,-0.83712,-6.08838,0.0304228,-5.02996,-5.48347,-2.29797,-2.03409,-6.02558,-6.79077,-7.71563,-7.86033,-6.292,-5.14,-3.76131,-5.88211,-7.06317,-5.00179,-29.4816
18,1900,23,9452,1489.1,2006.71,-3.68278,2.61136,-6.49976,-6.87154,-0.805413,-6.28967,-0.0196649,-5.11128,-5.3381,-2.62305,-2.03636,-5.86971,-6.64351,-7.34642,-7.15786,-6.30573,-5.10057,-3.88628,-6.11299,-7.11112,-5.00753,-30.1973
19,2000,35,6610,1218.43,1322.02,-3.75235,2.40183,-6.7291,-6.98108,-0.811501,-5.99827,-0.0768302,-4.92259,-5.25708,-2.34221,-1.82671,-5.7601,-6.6268,-7.11291,-7.0092,-6.28308,-5.18329,-3.93879,-5.86295,-7.05821,-4.83093,-30.6303
20,2100,150,7479,1764.53,1729.63,-3.78683,2.18889,-6.3453,-6.77165,-0.806871,-6.10199,-0.149823,-4.92585,-5.20965,-2.4343,-1.76217,-6.22121,-6.61853,-6.92686,-6.99025,-6.2956,-5.21816,-3.72296,-5.88879,-6.68644,-4.92749,-30.7478
21,2200,120,5282,1250.9,1207.48,-3.63239,2.41103,-6.30018,-6.64232,-0.898752,-6.00405,-0.113187,-4.94734,-5.10539,-2.76359,-1.81443,-6.3674,-6.62893,-6.97815,-7.12653,-6.29335,-5.23753,-3.66201,-5.97241,-6.70258,-4.80511,-31.2461
22,2300,339,7939,2282.7,1837.83,-3.57109,2.64362,-6.2189,-6.52419,-0.877999,-6.05962,-0.14361,-4.78387,-5.06095,-3.07028,-1.76091,-6.32236,-6.62022,-6.89406,-6.97276,-6.24889,-5.27908,-3.63954,-5.83805,-6.74137,-4.97886,-31.5063
23,2400,179,6892,2318.3,1905.88,-3.50978,2.85547,-5.91621,-6.30114,-0.900599,-6.09549,-0.278489,-4.88292,-5.12332,-3.08081,-1.7577,-6.37513,-6.64115,-6.74833,-6.91317,-6.24879,-5.34779,-3.66737,-5.80835,-6.7215,-4.66258,-31.6071
24,2500,68,5317,1392.8,1275.59,-3.49609,2.75388,-5.89353,-6.08978,-0.917558,-6.06136,-0.269993,-5.00261,-5.05522,-2.98477,-1.76196,-6.31159,-6.61233,-6.77706,-6.96004,-6.23091,-5.31632,-3.67249,-5.44383,-6.72952,-4.34435,-31.7212
25,2600,68,8499,2381.17,1765.5,-3.51272,2.80219,-5.79337,-6.3311,-0.918659,-6.00755,-0.233967,-5.03036,-5.07983,-2.95235,-1.75821,-6.36022,-6.62724,-6.85576,-6.92612,-6.23257,-5.37519,-3.6757,-5.33747,-6.71662,-4.16411,-31.949
26,2700,31,8027,1826.6,2117.1,-3.7059,2.57723,-5.73811,-6.2007,-0.92876,-5.98247,-0.115523,-4.98811,-5.02629,-3.01777,-1.77677,-6.3959,-6.64421,-6.77282,-6.89142,-6.2362,-5.40267,-3.66606,-5.24922,-6.73085,-4.06139,-32.1286
27,2800,374,8459,2994.33,2372.21,-3.85359,2.60353,-5.84725,-6.17549,-0.92884,-5.95168,-0.124362,-4.97918,-5.08527,-3.08067,-1.75403,-6.41678,-6.62991,-6.70049,-6.89392,-6.21296,-5.42799,-3.65116,-5.17959,-6.72656,-4.09332,-31.8863
28,2900,56,8272,2128.13,1823.94,-3.86258,2.65125,-5.71664,-6.1261,-0.940442,-5.95615,-0.0666624,-4.91461,-5.11258,-3.13794,-1.76446,-6.44527,-6.59928,-6.74116,-6.90408,-6.20389,-5.38489,-3.6549,-5.11876,-6.72286,-3.84665,-31.8471
29,3000,356,10359,2808.23,2512.04,-3.82246,2.62611,-5.63365,-6.21818,-0.933529,-5.98259,-0.0375566,-4.88772,-5.19644,-3.1445,-1.74415,-6.42768,-6.59945,-6.70917,-6.94231,-6.21414,-5.41187,-3.65217,-5.14346,-6.72979,-3.71306,-31.8237
30,3100,33,8333,2061.43,2122.35,-3.78445,2.57877,-5.50709,-6.15216,-0.934113,-5.97204,-0.0504119,-4.8718,-5.15055,-3.09617,-1.72837,-6.44046,-6.59739,-6.71252,-6.96839,-6.21091,-5.44912,-3.65603,-5.12758,-6.7221,-3.43515,-31.8088
31,3200,217,12379,2221.9,2399.02,-3.79549,2.55109,-5.48363,-6.10443,-0.924962,-6.06444,-0.0587152,-4.862,-5.12567,-3.0709,-1.7209,-6.4706,-6.60339,-6.72659,-6.99059,-6.20229,-5.44816,-3.65918,-5.10882,-6.72295,-3.56901,-31.8132
32,3300,224,9608,2589.2,2416.51,-3.81286,2.53711,-5.56203,-6.13619,-0.905768,-6.1279,-0.0567986,-4.85504,-5.16302,-3.10189,-1.7067,-6.48416,-6.60688,-6.74377,-6.95313,-6.20798,-5.41306,-3.65501,-5.12701,-6.71796,-3.60734,-31.8486
33,3400,124,9119,2030.2,1913.4,-3.83044,2.47549,-5.5653,-6.15797,-0.920361,-6.15109,-0.0532295,-4.86233,-5.12256,-3.14031,-1.71064,-6.48957,-6.60577,-6.76495,-6.99002,-6.21483,-5.39642,-3.66172,-5.13619,-6.71003,-3.53731,-31.8574
34,3500,20,4974,1866.6,1227.62,-3.85514,2.45774,-5.56235,-6.16241,-0.92563,-6.17369,-0.0462474,-4.87746,-5.13605,-3.10445,-1.70015,-6.49375,-6.61018,-6.73,-6.98181,-6.19826,-5.37481,-3.66338,-5.1007,-6.70406,-3.45099,-31.8418
35,3600,65,5225,1416.27,1195.76,-3.84301,2.43925,-5.58702,-6.17321,-0.921165,-6.13893,-0.0444665,-4.87245,-5.13547,-3.10371,-1.70604,-6.49734,-6.62515,-6.73257,-6.99879,-6.20311,-5.38659,-3.6643,-5.09256,-6.70613,-3.41783,-31.8634
36,3700,106,11694,2059.67,2397.42,-3.87718,2.43014,-5.59375,-6.19203,-0.907681,-6.11664,-0.0470354,-4.87905,-5.13277,-3.0594,-1.7123,-6.49011,-6.63068,-6.72143,-7.08108,-6.20826,-5.38774,-3.66466,-5.09922,-6.70322,-3.38919,-31.8496
37,3800,34,7740,1820.17,2088.81,-3.84163,2.45149,-5.61883,-6.19335,-0.889072,-6.11735,-0.0547616,-4.87851,-5.11733,-3.01282,-1.71548,-6.49143,-6.63517,-6.72124,-7.04685,-6.22651,-5.38604,-3.66549,-5.08816,-6.70622,-3.30478,-31.8468
38,3900,37,5146,1798.63,1504.9,-3.82831,2.45211,-5.54896,-6.14496,-0.879251,-6.10312,-0.0420688,-4.88101,-5.11498,-3.02885,-1.73417,-6.49514,-6.63795,-6.71326,-7.04403,-6.23961,-5.31265,-3.66398,-5.07842,-6.70451,-3.35445,-31.8478
39,4000,67,12275,2382.4,2818.57,-3.8357,2.48405,-5.34493,-6.22714,-0.869009,-6.12063,-0.0433332,-4.87999,-5.09951,-3.10921,-1.73395,-6.49743,-6.64426,-6.7127,-7.03864,-6.22749,-5.33318,-3.66317,-5.09405,-6.70415,-3.37473,-31.8561
40,4100,76,8585,2554.43,2288.32,-3.80683,2.4716,-5.31662,-6.21981,-0.866662,-6.0756,-0.0385098,-4.88017,-5.12016,-3.11147,-1.73098,-6.5025,-6.63832,-6.7139,-7.04935,-6.22046,-5.34458,-3.66063,-5.10923,-6.70212,-3.44642,-31.8518
41,4200,130,6171,1842.63,1453.31,-3.80209,2.48196,-5.34718,-6.27764,-0.869106,-6.10531,-0.0469887,-4.88101,-5.12221,-3.15781,-1.74212,-6.50402,-6.63478,-6.7201,-7.06999,-6.2206,-5.38186,-3.66097,-5.10428,-6.70227,-3.48065,-31.8392
42,4300,67,6652,1566.33,1462.45,-3.77408,2.48757,-5.32255,-6.28818,-0.87557,-6.07388,-0.0530287,-4.88242,-5.13902,-3.1426,-1.73963,-6.50269,-6.63362,-6.71866,-7.08062,-6.2234,-5.36783,-3.6611,-5.10269,-6.70364,-3.48364,-31.8417
