0,5.03333
1,13.5667
2,21.7667
3,25.0667
4,53.1
5,65.4667
6,136.467
7,249.8
8,228.867
9,252.133
10,252.967
11,293.4
12,349.567
13,431.733
14,508.867
15,640.533
16,472.433
17,638.1
18,544.067
19,524.3
20,564.433
21,740.933
22,775.533
23,617.067
24,598.433
25,662.133
26,690.7
27,542.6
28,742
29,678.8
30,647.133
31,777
32,783.533
33,477.5
34,633.333
35,594.167
36,826.1
37,503.1
38,754.367
39,590.367
40,667.133
41,736.867
42,744.1
43,693.533
44,744.967
45,552.267
46,590.833
47,560.533
48,603.4
49,700.5
50,537
51,740.867
52,671.7
53,747.733
54,643.333
55,622.067
56,724.667
57,648.567
58,605.1
59,831.3
60,737.933
61,523.733
62,695.4
63,782.867
64,758.8
65,472.8
66,689.833
67,858.133
68,677.8
69,561.4
70,679.2
71,711.9
72,600.8
73,669.533
74,554.767
75,969.467
76,697.2
77,740.4
78,634.967
79,676.633
80,557.233
