0,20.1333
1,77.3
2,125.633
3,132.7
4,164.733
5,120.767
6,176.633
7,181.767
8,224.9
9,231.467
10,250.767
11,238.167
12,214.433
13,223.467
14,215.367
15,266.033
16,253.367
17,264.333
18,248
19,262.8
20,256.7
21,249.933
22,318.067
23,319.867
24,291.167
25,279.9
26,229.533
27,270.9
28,287.667
29,288.3
30,250.7
31,298.533
32,260.4
33,311.467
34,262.5
35,252.6
36,211.167
37,255.633
38,313.833
39,252.1
40,246.633
41,278.433
42,236.233
43,266.967
44,220.567
45,333.367
46,267.167
47,260.733
48,232.967
49,267.133
50,293.967
51,241.767
52,252.167
53,270.333
54,297.833
55,325.333
56,251.5
57,252.1
58,320.5
59,276.533
60,281.833
61,283.9
62,265.8
63,312.667
64,262.733
65,284.033
66,207.4
67,237.5
68,281.4
69,271.367
70,379.1
71,313.033
72,279.667
73,345.033
74,252.367
75,306.633
76,295
77,284.733
78,296.733
79,240.267
80,305.633
