0,1.46667
1,7.6
2,21.0667
3,78.1667
4,155.8
5,151.967
6,267.067
7,421
8,522.667
9,546.233
10,604.3
11,829.467
12,590.233
13,874.567
14,826.5
15,1021.87
16,726.5
17,666.033
18,789.067
19,1010.57
20,784.2
21,779.833
22,1115.63
23,654.467
24,687.067
25,1342.1
26,867.467
27,782.867
28,814.1
29,609.267
30,626.5
31,823.667
32,748.8
33,879.3
34,1047.6
35,746.367
36,1048.23
37,832.767
38,934.333
39,723.767
40,1055.23
41,924.867
42,1096.17
43,851.2
44,828.033
45,642.033
46,1076.73
47,929.1
48,940.1
49,1163.6
50,1000.07
51,814.3
52,812.033
53,763.9
54,832.167
55,894.9
56,1008.23
57,1100.7
58,1047.17
59,760.733
60,912.7
61,1112.67
62,1015.5
63,831.7
64,750.9
65,852.633
66,1155.07
67,1058.1
68,1010.9
69,785.667
70,995.733
71,1177.43
72,919.567
73,964.8
74,1005.63
75,940.7
76,761.567
77,706.2
78,655.533
79,1027.27
80,1009.27
