0,3.1
1,12.4333
2,42.2667
3,50.2
4,56
5,90.7333
6,102.233
7,111.633
8,118.467
9,115.433
10,144.967
11,134.067
12,167.033
13,143.133
14,170.3
15,148
16,179.233
17,167.133
18,182.733
19,146.8
20,160.4
21,166.867
22,144.7
23,132.133
24,154.1
25,176.667
26,190.767
27,185.533
28,160.467
29,176.133
30,187.567
31,204.033
32,185.667
33,157.6
34,159.733
35,139.1
36,190.667
37,148.067
38,158.033
39,172.433
40,155.7
41,169.9
42,158.067
43,171.867
44,190.7
45,182.067
46,186.9
47,171.233
48,218.933
49,185.933
50,201.8
51,169.567
52,148.167
53,141.733
54,194.4
55,195.9
56,177.833
57,186.6
58,179.733
59,225.2
60,177.8
61,155.633
62,130.667
63,174.233
64,134.467
65,159.167
66,142.733
67,182.4
68,190.3
69,195.867
70,156.367
71,167.8
72,158.633
73,195.867
74,195.067
75,168.067
76,149.333
77,133.867
78,163.267
79,157.5
80,195.8
