0,0.266667
1,2.1
2,12.7667
3,26.8333
4,34.9
5,62.4667
6,106.9
7,115.1
8,133.733
9,115.5
10,130.533
11,161.433
12,144.933
13,191.4
14,131.967
15,152.2
16,179.5
17,195.233
18,230
19,200.933
20,169.4
21,212.733
22,171.4
23,210.633
24,170.167
25,196.733
26,194.233
27,187.667
28,217.967
29,244.333
30,198.3
31,208.4
32,207.867
33,217.267
34,172.467
35,205.533
36,156.3
37,199.1
38,162.633
39,198.6
40,180.867
41,213.667
42,227.033
43,236.733
44,203.5
45,162.833
46,212.833
47,190.4
48,198.3
49,213.8
50,196.567
51,207.1
52,223.133
53,200.3
54,191.033
55,186.9
56,194.467
57,217.667
58,214.8
59,199.1
60,217.067
61,174.667
62,216.467
63,165.367
64,188.933
65,197.767
66,178.267
67,198.667
68,176.033
69,216.267
70,190.167
71,170.4
72,235.667
73,194.533
74,215.8
75,199.233
76,208.1
77,239.267
78,242.767
79,189.533
80,222.633
