generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21
0,100,1,20,7.73333,5.16576,0.827101,-0.248556,3.29998,-0.849884,-0.412594,-8.04239,-1.28029,-8.2977,-2.05324,-5.40183,-2.82215,-2.75676,0.576055,-2.07857,2.9304,-2.3312,-5.62423,-3.50798,-3.75047,-0.0515082,-3.14096,-6.01026
1,200,4,26,13.7,6.15406,-1.83146,2.5292,-4.7453,1.02974,0.714711,-9.94811,-4.43496,-15.5256,-5.22263,-9.36527,-1.43045,-5.88074,2.4689,-4.32792,1.51328,-4.3147,-7.31271,-3.15023,-0.203262,-1.17635,-11.4631,-8.79657
2,300,5,96,32.2667,18.7192,-1.54865,-1.17535,-3.27122,0.394716,-2.663,-6.28876,-5.8544,-19.3355,-5.01494,-11.9236,-0.891297,-7.29,-1.81306,-5.53862,-0.364394,-6.55935,-14.9791,-4.3575,-4.34791,-2.59454,-18.4795,-13.3162
3,400,25,97,59.0333,22.7528,-1.47577,-0.677657,-2.93822,-1.58327,-5.0825,-3.62319,-5.48421,-18.285,-5.91367,-8.5927,-0.637813,-8.8463,-4.57266,-5.69468,-2.37755,-5.23739,-14.5364,-6.71021,-2.50906,-2.15351,-29.6148,-14.4928
4,500,14,107,52.9333,24.3069,-0.77179,2.04664,-3.80873,-2.37337,-7.53879,-0.616132,-5.7592,-14.6412,-5.23786,-9.31907,-3.41268,-8.94753,-5.95146,-8.35768,-1.45272,-3.50528,-15.245,-7.50184,-4.27253,-1.00612,-31.6929,-15.2059
5,600,18,118,55.5,25.5677,-0.206407,1.29724,-4.28008,-0.316684,-7.88799,-0.339305,-5.18471,-16.2157,-4.55112,-10.2216,0.906464,-8.56409,-9.31335,-8.95802,-2.248,-5.2244,-12.6431,-8.00476,-6.36438,-3.42272,-29.9734,-16.1038
6,700,36,114,65.2667,23.1054,0.436485,1.58585,-5.07594,-0.0498599,-8.17909,-0.432088,-5.37965,-13.9451,-4.90442,-10.3429,2.26544,-8.513,-7.30693,-5.21839,-1.94907,-4.51836,-12.2399,-7.20698,-6.01277,-3.54508,-25.741,-17.9863
7,800,24,233,90.4,45.987,1.66925,1.06623,-5.18574,-1.78313,-8.19678,-1.1038,-5.79668,-11.8962,-4.78747,-11.2105,4.15708,-7.75487,-3.85648,-6.72597,-2.02358,-4.42152,-11.9928,-6.39671,-8.06964,-3.86166,-25.6815,-19.1093
8,900,28,215,87.9,41.6789,2.03415,0.852109,-5.19664,0.161427,-11.4851,-2.12757,-6.28287,-10.668,-4.52204,-13.2673,4.87224,-6.63706,-5.45188,-7.77075,-1.79076,-4.2834,-11.4925,-5.87372,-8.97193,-2.89299,-26.7501,-20.2281
9,1000,35,153,91.7667,26.087,4.21705,0.516984,-5.04211,-1.0076,-11.1549,-2.90793,-6.18514,-9.74354,-4.50705,-13.3419,5.37,-6.70106,-3.80863,-7.59599,-2.28597,-4.48772,-11.0263,-4.8107,-9.75892,-3.77251,-24.7459,-20.4649
10,1100,39,396,123.467,78.6133,4.34563,0.154766,-5.54162,-0.697185,-8.77092,-3.05862,-5.74562,-9.45425,-4.67678,-11.0942,5.70458,-5.91249,-3.03537,-7.89857,-2.53906,-4.60129,-11.3509,-3.45266,-9.65236,-3.50265,-23.294,-21.2475
11,1200,33,309,127.8,73.6831,4.74623,0.0353525,-5.52129,-1.53696,-9.54834,-2.06883,-5.58149,-9.29028,-4.76541,-9.04951,5.97057,-5.30049,-2.69261,-8.33513,-2.74796,-4.55686,-9.02537,-3.562,-8.55925,-4.23281,-20.826,-20.8846
12,1300,48,510,187.7,106.275,3.71133,0.766874,-5.48192,-2.14363,-8.63225,-2.24866,-5.82868,-8.64139,-4.73778,-8.69802,6.05438,-4.83556,-3.29052,-8.34519,-2.64398,-4.12214,-8.28726,-3.77254,-5.91706,-4.2414,-15.821,-21.3434
13,1400,86,773,248.533,157.518,6.19547,0.851515,-5.72533,-2.52018,-8.13525,-2.38803,-5.77446,-8.63435,-4.79769,-9.56181,5.81994,-3.97391,-2.54143,-7.84547,-2.50808,-4.29451,-8.06848,-4.20787,-6.71465,-4.59187,-13.4775,-21.8691
14,1500,45,705,253.433,148.001,5.38163,0.909637,-5.82693,-2.11652,-7.47913,-1.95651,-5.7689,-8.54304,-4.83552,-9.50495,5.35504,-3.70594,-3.38473,-8.10278,-2.56037,-4.71641,-7.55629,-4.46004,-6.02409,-5.1813,-11.8021,-22.2716
15,1600,51,1540,376.767,319.428,8.88078,0.484208,-6.11596,-2.64399,-7.58998,-1.34138,-5.81345,-8.61754,-4.80038,-9.40793,5.11736,-3.74638,-4.12805,-7.84873,-2.8669,-4.80339,-7.69509,-4.4323,-5.53535,-5.20376,-11.2978,-22.7882
16,1700,85,1518,448.1,333.034,11.7104,0.615313,-6.12556,-3.0273,-7.97658,-1.96839,-5.86989,-8.55622,-4.8026,-9.14457,5.06078,-3.66599,-4.11982,-8.20395,-2.96475,-4.75192,-8.40681,-4.33666,-5.85543,-5.1866,-10.8247,-23.0828
17,1800,55,1198,400.767,297.791,12.6007,0.628544,-6.12637,-2.9976,-8.28759,-1.69344,-5.90875,-8.81573,-4.76237,-8.46173,4.89418,-4.01625,-4.30107,-8.16585,-2.9309,-4.67383,-8.47907,-4.30401,-6.51096,-5.42763,-10.7784,-23.2078
18,1900,43,2576,425.367,464.67,13.0224,0.991845,-6.13795,-2.53324,-7.52392,-1.35224,-5.85754,-8.64985,-4.78993,-8.19721,4.81741,-3.88706,-4.27949,-8.03081,-2.8545,-4.89225,-8.27695,-4.14809,-6.44296,-5.85753,-10.6169,-23.3733
19,2000,86,1756,434.567,430.278,10.8344,0.760586,-6.13638,-2.21488,-6.98981,-1.55174,-5.83942,-8.45938,-4.86676,-8.17203,4.86263,-4.3393,-4.01236,-8.35283,-2.95357,-5.03893,-7.52149,-4.28674,-6.06443,-5.51681,-10.1043,-23.8714
20,2100,69,1134,368.667,283.454,10.3869,0.577226,-6.1409,-1.81239,-7.40803,-1.75357,-5.81991,-8.22261,-4.89101,-8.39337,4.95467,-4.34054,-3.92623,-8.43703,-2.97769,-5.1326,-7.43059,-4.15111,-6.09281,-5.60171,-10.1228,-23.8352
21,2200,95,1592,536.133,361.857,9.73434,0.322729,-6.13484,-1.6151,-7.60323,-1.82953,-5.8069,-7.9819,-4.88069,-8.65369,5.10648,-3.88546,-4.08135,-8.61948,-2.93357,-5.10527,-6.97063,-4.14185,-5.87305,-5.59946,-10.1313,-23.8767
22,2300,70,1712,382.3,353.856,9.21066,0.511196,-6.12435,-1.56165,-7.83562,-2.05984,-5.83464,-7.93745,-4.88933,-8.61803,5.16108,-3.66043,-3.85383,-8.04285,-2.86514,-4.9508,-6.77121,-4.06414,-5.30859,-5.46354,-10.143,-23.534
23,2400,45,1664,526.267,373.716,9.48344,0.374435,-6.12221,-1.3079,-7.70741,-2.16512,-5.84114,-8.02374,-4.88969,-8.44511,5.10449,-4.02255,-3.84258,-7.96312,-2.78638,-4.84862,-6.59327,-4.13963,-5.11147,-5.33437,-10.1596,-23.61
24,2500,97,2141,452.333,468.321,9.69098,0.206407,-6.11204,-1.36072,-7.77454,-2.17161,-5.84709,-8.17149,-4.88742,-8.58141,5.01985,-3.88493,-3.92188,-8.05044,-2.81756,-4.91155,-6.45093,-4.30656,-5.70144,-5.36959,-10.2174,-23.7108
25,2600,10,1858,447.7,411.503,9.92922,-0.192451,-6.10276,-1.23563,-7.68511,-2.17519,-5.86362,-8.39987,-4.88923,-8.48812,4.94046,-4.09928,-3.94695,-7.67202,-2.93477,-4.8991,-6.35959,-4.27938,-6.52352,-5.62843,-10.2602,-23.7353
26,2700,100,1418,470.033,334.666,10.5544,-0.341781,-6.10663,-1.24325,-7.75699,-2.29562,-5.86022,-8.49582,-4.8891,-8.53978,4.98116,-4.43657,-4.01972,-7.67341,-3.09402,-4.90869,-6.01752,-4.29347,-5.76617,-5.64019,-10.2509,-23.4885
27,2800,97,1245,382.8,264.455,10.3409,0.0191139,-6.10464,-1.10057,-7.78665,-2.1592,-5.86646,-8.48887,-4.88317,-8.63039,4.94351,-4.35367,-4.0414,-8.09582,-3.25271,-4.909,-6.52141,-4.31743,-5.66103,-5.52447,-10.2436,-23.4621
28,2900,31,1911,472.367,396.44,9.69003,-0.155841,-6.10328,-1.14597,-7.84157,-2.3306,-5.86358,-8.51334,-4.8822,-8.58802,4.9271,-4.58936,-4.04932,-8.16471,-3.36563,-4.93078,-6.58083,-4.30796,-5.76995,-5.44381,-10.2411,-23.529
29,3000,61,963,335.3,227.91,10.2783,-0.293401,-6.101,-1.18901,-7.81392,-2.44494,-5.87142,-8.48272,-4.87624,-8.63523,4.90993,-4.70586,-4.13907,-8.27503,-3.30977,-4.94541,-6.83372,-4.28017,-5.66853,-5.34665,-10.2396,-23.4618
30,3100,71,1395,445.9,348.458,10.2914,-0.252076,-6.10169,-1.3847,-7.8657,-2.67523,-5.87794,-8.53212,-4.88347,-8.64166,4.98078,-4.3631,-4.09283,-8.08236,-3.27928,-4.93724,-6.57861,-4.32468,-5.77334,-5.31095,-10.2366,-23.4471
31,3200,88,930,371.167,231.46,10.1016,-0.218641,-6.10222,-1.71494,-7.91956,-2.73876,-5.86775,-8.50862,-4.88693,-8.6546,5.01852,-4.44439,-4.11707,-8.00299,-3.29808,-4.93926,-6.68348,-4.29274,-5.73188,-5.2247,-10.2345,-23.4891
32,3300,84,2508,516.033,451.259,10.2028,-0.26961,-6.1004,-2.07474,-7.97964,-2.80359,-5.86847,-8.51769,-4.89526,-8.66848,5.12157,-4.44813,-4.20881,-8.05317,-3.28981,-4.93755,-6.66804,-4.29004,-5.71315,-5.16213,-10.2282,-23.5316
33,3400,60,911,387.833,249.049,10.1413,-0.476323,-6.10106,-2.11045,-7.9593,-2.72786,-5.86807,-8.50421,-4.88619,-8.64701,5.04999,-4.57487,-4.14769,-7.95812,-3.33309,-4.88068,-6.87076,-4.28951,-5.72523,-5.11642,-10.2401,-23.4698
34,3500,67,2599,441.267,478.36,9.99796,-0.602368,-6.10047,-2.28361,-7.96073,-2.68935,-5.866,-8.56288,-4.88418,-8.64026,5.05711,-4.42132,-4.11023,-8.24768,-3.32521,-4.89357,-7.12749,-4.27034,-5.67867,-5.42703,-10.2352,-23.4834
35,3600,73,2483,452.333,475.074,10.165,-0.697052,-6.10046,-2.50956,-8.01518,-2.78556,-5.86624,-8.55993,-4.87578,-8.62175,5.05051,-4.53472,-4.05412,-8.1358,-3.32095,-4.96897,-7.10296,-4.27969,-5.66443,-5.39056,-10.2352,-23.5076
36,3700,73,1536,359.6,311.559,10.1209,-0.595565,-6.10075,-2.48228,-7.98106,-2.83897,-5.86187,-8.60371,-4.88382,-8.6259,5.07194,-4.51408,-4.10192,-8.36006,-3.35588,-4.99857,-6.90127,-4.26916,-5.74133,-5.28958,-10.2332,-23.541
37,3800,80,1259,468.4,241.894,10.219,-0.674519,-6.10073,-2.48405,-7.96853,-2.75704,-5.86269,-8.59483,-4.88706,-8.60629,5.07796,-4.45114,-4.02751,-8.3819,-3.35706,-5.00892,-6.92098,-4.26601,-5.70373,-5.39709,-10.2334,-23.5355
38,3900,59,1559,389.467,312.279,10.3056,-1.07123,-6.10055,-2.53215,-7.9578,-2.68075,-5.86202,-8.60607,-4.88818,-8.62352,5.08223,-4.43597,-4.12983,-8.31503,-3.36544,-4.99959,-7.06484,-4.26774,-5.68706,-5.21797,-10.2305,-23.6347
39,4000,37,1036,335.4,234.163,10.3533,-0.919238,-6.10049,-2.71601,-7.95469,-2.72757,-5.86258,-8.60161,-4.89042,-8.63292,5.06579,-4.47113,-3.98142,-8.29752,-3.35782,-4.99864,-6.94488,-4.26592,-5.68863,-5.13023,-10.2333,-23.6449
40,4100,34,1012,329.267,229.532,10.3144,-0.994548,-6.10063,-2.67027,-7.94555,-2.98171,-5.86398,-8.5973,-4.88903,-8.63209,5.05039,-4.49945,-4.01891,-8.35457,-3.35843,-5.01193,-7.06114,-4.27263,-5.69078,-5.1156,-10.2336,-23.5977
41,4200,70,1537,366.9,296.748,10.2723,-1.08907,-6.10066,-2.67205,-7.94118,-3.09304,-5.86304,-8.5882,-4.8885,-8.6312,5.05008,-4.56524,-4.04334,-8.30878,-3.33889,-5.01428,-7.01531,-4.27298,-5.69901,-5.11641,-10.2327,-23.6466
42,4300,96,626,331.767,156.769,10.4042,-0.957164,-6.1007,-2.68629,-7.92888,-3.035,-5.86314,-8.59578,-4.88835,-8.63297,5.05053,-4.59619,-4.11494,-8.28999,-3.30847,-5.03425,-6.95018,-4.27961,-5.69022,-5.12625,-10.233,-23.6253
43,4400,117,1187,407.233,270.268,10.3954,-0.777763,-6.10069,-2.68379,-7.93365,-2.96363,-5.86283,-8.59402,-4.88725,-8.63833,5.0269,-4.61354,-4.05375,-8.30832,-3.33303,-5.02778,-7.16688,-4.27584,-5.70849,-5.1305,-10.233,-23.6738
44,4500,71,1399,467.267,347.375,10.4195,-0.80409,-6.10067,-2.69732,-7.93094,-2.95358,-5.86347,-8.59192,-4.88791,-8.6429,5.02839,-4.6186,-3.99894,-8.27755,-3.34166,-5.03494,-7.13844,-4.28292,-5.71372,-5.12718,-10.2328,-23.6755
45,4600,76,1172,418.267,293.97,10.2052,-0.86838,-6.10073,-2.68333,-7.93605,-2.97389,-5.86364,-8.58955,-4.887,-8.64124,5.02368,-4.63371,-3.88467,-8.30375,-3.32712,-5.04768,-7.15472,-4.28231,-5.70649,-5.12872,-10.2325,-23.6453
46,4700,93,865,324.567,184.158,10.1344,-0.611924,-6.10073,-2.62327,-7.94113,-3.01198,-5.86267,-8.58908,-4.88632,-8.64212,5.0176,-4.63375,-3.84097,-8.28158,-3.33488,-5.03586,-7.17293,-4.28374,-5.70133,-5.11165,-10.2321,-23.6527
47,4800,28,1215,404.1,312.013,10.1252,-0.505751,-6.10073,-2.64665,-7.93418,-3.04915,-5.86318,-8.59241,-4.88664,-8.63882,5.01929,-4.63589,-3.83673,-8.26649,-3.33324,-5.03205,-7.17475,-4.28648,-5.70929,-5.13283,-10.2324,-23.7171
48,4900,81,997,425.733,268.484,10.0619,-0.633366,-6.10073,-2.60296,-7.93363,-3.10449,-5.86343,-8.59384,-4.8869,-8.63435,5.01841,-4.62986,-3.87023,-8.26713,-3.33587,-5.02014,-7.16258,-4.28558,-5.70997,-5.11642,-10.2322,-23.73
49,5000,48,1408,340.933,328.353,10.1026,-0.402968,-6.10076,-2.62127,-7.93617,-3.17966,-5.86327,-8.59362,-4.88736,-8.63528,5.00753,-4.68471,-3.87623,-8.26347,-3.3363,-5.02126,-7.1491,-4.28469,-5.71233,-5.12339,-10.2321,-23.7491
50,5100,118,1282,430.033,311.587,10.1035,-0.336553,-6.10075,-2.63336,-7.93732,-3.21599,-5.86346,-8.59184,-4.88764,-8.63523,4.99058,-4.66516,-3.87134,-8.26217,-3.32733,-5.01959,-7.15873,-4.28774,-5.71275,-5.12001,-10.2322,-23.8161
51,5200,76,1985,522.5,445.373,10.0747,-0.147803,-6.10075,-2.62445,-7.93746,-3.20337,-5.8633,-8.58444,-4.88759,-8.63469,5.00965,-4.64707,-3.84872,-8.26578,-3.32584,-5.01932,-7.15389,-4.28864,-5.71743,-5.11318,-10.2322,-23.8027
52,5300,61,1759,509.433,414.19,10.0744,-0.182845,-6.10076,-2.62038,-7.93853,-3.18015,-5.86331,-8.59145,-4.8873,-8.63683,5.01057,-4.63951,-3.81161,-8.24622,-3.32411,-5.01908,-7.15289,-4.2893,-5.71807,-5.10519,-10.2321,-23.8024
53,5400,134,1566,463.467,315.779,10.0463,-0.221914,-6.10075,-2.62038,-7.9391,-3.19174,-5.86344,-8.59412,-4.88742,-8.63781,5.01534,-4.60943,-3.74492,-8.24407,-3.32653,-5.01704,-7.14469,-4.28733,-5.71815,-5.11622,-10.232,-23.813
