generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21
0,100,0,19,5.96667,5.11579,-7.0446,-4.82243,0.105466,-4.87171,-0.529594,3.67316,1.24886,-2.55782,-6.30178,-7.55204,-2.76425,-2.784,-1.06737,-0.0221581,0.860637,-7.63712,-3.20221,-2.70874,-2.67784,-4.57615,4.02503,-7.75108
1,200,4,45,13.2,8.15961,-5.93899,-5.48708,-5.54567,-11.4253,-5.97132,1.73152,-3.29559,-6.82053,-5.18125,-8.30647,-4.68576,-4.57613,-2.65567,0.11285,5.04489,-13.5369,-2.64458,-5.67728,-1.90886,-4.06668,4.00317,-11.3632
2,300,3,37,16.1333,8.62528,-6.55379,-6.4607,-5.56297,-12.0577,-9.47109,-2.05512,-3.44563,-8.43249,-4.29106,-8.0873,-3.92872,-2.42076,-8.22249,-3.66647,3.20473,-14.6449,-7.22523,-6.42127,-1.03567,-3.24047,3.55321,-13.2074
3,400,7,77,30.8333,15.5942,-6.21447,-7.27983,-5.89847,-12.1806,-9.49168,-2.01836,-4.58568,-8.04371,-7.0601,-8.66568,-3.0393,-5.86021,-12.7409,-4.6194,-0.676518,-10.4326,-9.87019,-10.6301,-0.764631,-4.47583,0.810465,-17.5311
4,500,74,376,195.967,92.0444,-6.32729,-6.69549,-4.15731,-11.4171,-7.9757,-4.50932,-9.27033,-12.8649,-6.92241,-9.29238,-3.77914,-5.29132,-10.8677,-4.18184,-3.00844,-8.73881,-8.29952,-10.8967,-1.67936,-7.31451,-2.88522,-17.0508
5,600,29,442,169.733,101.076,-7.57407,-5.8958,-4.46468,-19.0366,-7.81866,-5.31504,-8.35993,-14.1251,-8.09796,-9.11253,-6.06404,-3.49393,-12.8997,-4.01019,-4.14242,-9.50394,-6.87365,-10.5928,-1.78279,-7.18269,-6.41642,-17.5944
6,700,27,432,159.067,108.728,-6.65529,-5.60632,-2.57549,-18.702,-8.61657,-5.0505,-9.39493,-12.1996,-7.74002,-8.80549,-4.65776,-2.42431,-12.8941,-3.79185,-3.76047,-11.3254,-7.05383,-9.98112,-2.67749,-6.98162,-10.3526,-18.3447
7,800,37,446,160.633,92.7698,-6.94772,-5.66173,-2.43607,-17.5692,-8.74435,-5.89539,-8.17294,-11.8305,-9.06441,-8.11534,-5.07448,-1.4883,-11.8656,-3.26975,-3.52241,-10.8296,-7.11924,-10.2986,-4.31336,-6.73302,-10.9465,-18.7606
8,900,75,582,208.767,119.778,-6.40462,-5.23901,-3.82273,-15.9838,-8.88339,-8.6817,-8.31977,-12.1586,-9.26776,-7.68983,-5.69431,-1.48366,-12.656,-3.04372,-4.06491,-9.70568,-8.0717,-9.62485,-4.38852,-7.30308,-10.15,-19.7875
9,1000,84,1654,314.467,316.505,-5.3846,-5.07639,-3.97954,-16.3906,-9.30084,-8.36242,-9.04752,-11.8843,-8.74658,-8.21322,-5.36237,-2.67617,-12.6012,-3.06531,-3.88727,-7.57887,-8.02928,-9.06925,-4.7766,-7.48672,-9.34488,-20.8208
10,1100,54,998,336.933,212.91,-4.469,-5.03143,-3.61167,-16.474,-8.63265,-9.11956,-8.71684,-12.7781,-8.71176,-8.66427,-5.36045,-2.6177,-12.4453,-3.08344,-4.17997,-7.27026,-6.99201,-8.60179,-4.89304,-7.44422,-8.45563,-21.0477
11,1200,79,1502,388.133,281.928,-3.44712,-4.94861,-3.67637,-16.8034,-8.73266,-9.23406,-8.76593,-11.5061,-9.0933,-9.06222,-5.53874,-2.46096,-12.5772,-3.5,-4.45916,-8.39103,-6.20035,-7.9484,-4.86023,-7.57466,-6.92988,-21.3287
12,1300,18,1862,588.833,447.128,-4.64883,-4.93267,-4.15324,-16.9353,-8.79244,-9.11055,-8.96198,-11.512,-9.28737,-9.21924,-5.31384,-2.42886,-12.235,-3.28743,-4.29544,-7.21164,-6.04595,-7.20383,-5.12545,-7.59715,-5.80954,-21.7364
13,1400,51,3132,587.067,605.849,-4.3125,-4.98801,-4.13495,-16.6329,-8.98156,-8.84633,-9.1688,-11.4005,-9.43181,-9.54855,-5.61628,-3.45259,-12.2445,-3.53875,-4.33059,-6.80444,-5.73422,-6.92268,-5.0111,-7.46446,-5.50177,-22.6468
14,1500,114,3513,697.667,654.517,-3.4472,-4.97238,-4.6047,-16.6761,-8.69671,-8.5525,-9.05637,-10.7833,-9.43676,-9.77621,-5.83388,-3.36588,-12.0239,-3.604,-4.72891,-5.78221,-5.53064,-7.01313,-4.99637,-8.12349,-4.97231,-22.4655
15,1600,80,3932,697.6,795.209,-2.01189,-4.82485,-4.73262,-16.3948,-8.74886,-8.46456,-9.02793,-10.6637,-9.26113,-9.56963,-5.67226,-3.50746,-11.731,-3.50906,-4.68264,-5.623,-5.54867,-6.99499,-4.99766,-7.94744,-4.90996,-22.1225
