generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21
0,100,0,6,1.1,1.58332,0.765045,0.0486742,-2.64071,-2.33889,-3.22197,-1.54501,2.21567,-2.76988,-6.34622,-2.5112,-0.0771062,3.46975,-1.46398,-2.52328,1.62617,-4.57164,-4.79789,-2.23528,1.55019,-6.73812,4.2912,-2.57979
1,200,0,8,2.4,1.99309,3.72065,0.356284,-6.16445,-4.59345,-3.8072,-7.10897,2.02348,-12.8888,-3.37783,2.18148,-2.0429,-4.0514,-1.39907,-9.76505,4.83788,-2.69693,-2.17036,-5.08279,6.26491,-7.03983,4.22491,-4.04895
2,300,0,11,4.53333,3.22419,7.07924,0.0799746,-7.44357,-4.11548,-5.39357,-8.28519,-4.25724,-14.5644,-0.0808874,-3.24718,0.815705,-6.88223,-2.16992,-12.5017,0.50454,-1.40789,-4.78473,-9.77316,3.56568,-7.42933,0.453219,-4.62539
3,400,1,14,4.76667,3.02499,0.087886,1.93138,-7.25481,-4.45047,-5.58733,-8.34362,-6.12778,-17.1372,-1.64588,-3.66144,0.0487774,-8.32064,0.177899,-13.9683,-3.57197,2.54686,-3.29226,-7.03557,4.87977,-8.98883,-1.10743,-6.79938
4,500,7,50,19.9333,9.92709,6.4463,1.21434,-6.29834,-4.43151,-6.76652,-6.57508,-5.3485,-22.8854,-0.62495,-4.83239,-3.71907,-8.18561,-2.41852,-9.87227,-4.72763,0.334816,-4.66968,-9.08123,2.41617,-9.40666,-13.8959,-7.21101
5,600,4,46,22.0667,9.06655,3.49059,0.489703,-6.19799,-4.97354,-6.66303,-6.6623,-4.22606,-22.5872,2.05773,-6.5756,-5.04714,-6.7579,-3.52512,-12.2973,-2.35947,-0.789232,-6.64911,-5.44867,-0.0396029,-10.0699,-15.8515,-7.80792
6,700,13,59,32.6667,13.1052,-1.46963,0.0955222,-5.12222,-5.95879,-7.21377,-5.33332,-3.60533,-22.9617,3.76933,-9.43625,-3.92463,-4.09667,-3.21141,-11.4419,-2.5407,-1.02446,-6.39453,-9.82816,-1.47492,-9.4766,-15.3835,-9.02255
7,800,19,75,40.2,14.6532,-7.48924,0.178046,-6.05557,-4.89002,-7.17692,-6.11818,-5.33073,-22.4967,3.06248,-9.49781,-4.51605,-4.87501,-4.26972,-11.768,-3.22298,-1.55853,-7.18665,-10.6381,-1.61422,-9.40424,-16.5206,-9.66954
8,900,13,87,43.6667,15.264,-8.82773,-0.607912,-5.82098,-5.32686,-6.44496,-6.29742,-6.25419,-20.1361,2.95647,-8.45873,-3.63491,-3.2356,-3.83687,-9.86945,-3.59502,-5.1938,-6.63443,-11.1616,-1.99833,-9.85161,-17.9991,-10.2207
9,1000,10,115,53.8,22.4782,-11.2488,-1.28998,-5.59032,-5.76963,-6.49191,-6.23591,-5.3933,-18.6509,2.72886,-9.15853,-3.37109,-3.74852,-4.6036,-8.76069,-3.49695,-6.57619,-6.64461,-11.3456,-2.2945,-10.321,-16.3799,-10.36
10,1100,12,132,51.4667,26.3815,-14.282,-1.33475,-5.94082,-6.11463,-6.55081,-6.17722,-5.18951,-18.6737,2.6433,-7.22475,-3.91187,-3.51022,-5.03202,-7.48666,-2.53001,-7.07008,-5.67533,-12.0731,-2.57616,-9.44399,-14.7159,-10.5617
11,1200,19,79,48.9,15.8078,-13.6679,-1.18577,-6.16159,-7.13694,-6.50617,-6.91468,-5.26043,-17.6773,2.58334,-6.50488,-3.81537,-3.55676,-4.77399,-7.20137,-2.39629,-5.94268,-5.82746,-11.9793,-2.58668,-9.23906,-15.3892,-10.5572
12,1300,18,98,48.5333,18.7373,-10.2459,-1.35411,-6.53967,-6.57453,-6.38964,-7.04876,-5.67881,-17.6873,2.52808,-6.95897,-4.16993,-3.68832,-4.67721,-7.13904,-2.77354,-5.14842,-5.76825,-12.1662,-2.78694,-9.38531,-16.5981,-10.6375
13,1400,25,99,54.8667,19.6271,-6.02703,-1.48826,-6.52203,-6.74663,-6.30328,-7.4204,-5.8884,-17.8863,2.48941,-7.99442,-3.99008,-4.27336,-4.65573,-6.81648,-2.25236,-5.19479,-6.15903,-12.1242,-2.84742,-9.44836,-16.7269,-11.2787
14,1500,22,142,64.5333,27.3467,-6.81212,-1.67624,-6.88845,-5.80452,-6.24876,-7.80403,-6.16691,-17.549,2.44459,-8.66176,-4.0554,-4.62034,-4.47116,-6.95201,-2.63691,-5.12994,-6.20534,-12.0143,-2.46487,-8.91678,-16.2228,-11.6216
15,1600,18,118,60.0333,29.3534,-6.44413,-1.78371,-6.80644,-5.6627,-6.32785,-8.25275,-6.15433,-19.2713,2.63341,-8.82102,-3.8033,-4.54631,-4.4383,-6.82451,-3.02566,-4.62891,-4.80756,-11.9422,-2.27284,-9.18221,-14.9739,-11.5537
16,1700,34,227,66.6,41.116,-7.55429,-2.10246,-6.48271,-5.48363,-6.32612,-8.32685,-6.03978,-17.4817,2.6081,-8.35762,-3.72756,-4.45358,-4.36262,-5.79158,-3.8822,-4.43795,-4.13744,-11.9233,-1.85574,-9.25072,-12.6794,-11.5864
17,1800,29,127,64.7333,23.9999,-8.42473,-2.26009,-6.86768,-4.97114,-6.35239,-8.18117,-5.85763,-17.228,2.69011,-8.5427,-3.72978,-4.50345,-4.62902,-5.41408,-3.73518,-4.51918,-4.3679,-11.9733,-1.86698,-8.99472,-12.5149,-11.7311
18,1900,18,119,53.0667,22.7444,-12.8073,-2.27386,-6.90389,-5.39463,-6.34616,-8.00155,-6.2097,-17.4393,2.89441,-8.01683,-3.81992,-4.55469,-4.70465,-4.53753,-3.62539,-4.66025,-3.59856,-11.9818,-1.72621,-9.15381,-12.1229,-11.7575
19,2000,17,145,67.4,31.1289,-15.432,-2.13201,-6.97229,-5.23276,-6.35345,-8.09019,-6.70091,-15.533,3.20164,-7.6713,-4.17131,-4.58366,-4.57081,-4.69483,-3.39386,-4.71501,-3.24712,-12.0484,-1.95077,-8.83476,-12.1226,-11.8988
20,2100,28,153,70.4333,32.032,-14.8614,-1.97876,-7.10318,-5.19764,-6.35805,-8.09399,-6.67621,-14.4812,3.24957,-7.98415,-4.21356,-4.62055,-4.37774,-4.94498,-3.43198,-4.7219,-3.1431,-12.0881,-1.87598,-8.77789,-9.79513,-11.9533
21,2200,31,173,80.2,41.1628,-15.0484,-1.9599,-7.23697,-5.26072,-6.37116,-7.98697,-6.86753,-14.5456,3.0898,-7.93897,-4.27255,-4.62792,-4.28723,-4.94545,-3.22521,-4.7276,-3.49064,-12.0605,-1.89404,-8.7376,-8.65787,-11.9723
22,2300,29,166,79.3333,32.6891,-13.8991,-2.01656,-7.33993,-5.63736,-6.35896,-8.07195,-6.47509,-14.5311,3.08668,-7.99281,-3.95177,-4.6255,-4.0858,-5.06033,-3.3822,-4.72281,-3.74587,-12.0272,-1.75027,-8.68597,-6.98789,-12.1982
23,2400,38,302,105.367,62.652,-12.9028,-2.01855,-7.37837,-5.79787,-6.36234,-7.91932,-6.60151,-14.9012,3.05835,-7.74962,-3.94843,-4.60932,-3.99393,-4.94158,-3.48945,-4.7304,-3.9735,-12.0018,-1.71071,-8.63384,-5.24604,-12.219
24,2500,44,173,104.267,38.6567,-13.6593,-2.01107,-7.41872,-6.37955,-6.36801,-7.75966,-6.51251,-14.948,2.94001,-7.77561,-4.15873,-4.60952,-4.12646,-4.93888,-3.52742,-4.77094,-3.81238,-11.9646,-1.62107,-8.65829,-5.82396,-12.2387
25,2600,28,266,109.567,63.3004,-13.6673,-2.06289,-7.37587,-6.9267,-6.36593,-7.87387,-6.43646,-15.0283,2.97426,-7.99328,-4.16376,-4.60096,-4.26138,-4.78605,-3.62297,-4.76891,-3.76269,-11.9656,-1.72366,-8.64166,-5.30277,-12.2805
26,2700,27,193,98.4333,49.0304,-11.933,-2.07558,-7.45338,-6.80585,-6.36162,-7.79485,-6.52184,-14.8858,2.94904,-7.92,-4.18328,-4.60911,-4.2377,-4.61502,-3.6324,-4.74846,-3.84176,-11.9934,-1.74018,-8.69016,-4.64404,-12.2971
27,2800,47,173,93.4,35.393,-14.1326,-2.09348,-7.40363,-6.93943,-6.36061,-7.7716,-6.58036,-14.905,2.94321,-7.95905,-4.14258,-4.6137,-4.10172,-4.69206,-3.65861,-4.708,-4.12508,-12.0194,-1.81467,-8.69242,-5.11997,-12.2486
28,2900,38,257,105.7,54.3717,-14.4997,-2.09983,-7.42503,-7.40163,-6.36346,-7.73005,-6.62022,-14.7851,2.98168,-7.99919,-4.14809,-4.61709,-4.23346,-4.57206,-3.66845,-4.67187,-4.0111,-11.9912,-1.82749,-8.7056,-5.06769,-12.2178
29,3000,29,192,95.8333,39.4051,-15.0768,-2.11073,-7.48293,-7.78514,-6.35967,-7.77913,-6.59888,-14.798,2.85804,-8.02197,-4.09956,-4.63454,-4.33751,-4.62076,-3.62613,-4.6673,-3.89951,-12.0087,-1.80181,-8.67301,-5.20967,-12.2711
30,3100,38,244,107.033,42.2615,-15.097,-2.1949,-7.47598,-7.84322,-6.36453,-7.79218,-6.45271,-14.9531,2.86734,-8.00479,-4.13898,-4.64111,-4.37065,-4.58426,-3.64509,-4.64813,-3.98939,-12.0003,-1.79002,-8.64996,-4.95396,-12.2296
31,3200,37,229,102.467,38.7456,-14.5801,-2.33979,-7.36225,-7.7949,-6.36442,-7.71372,-6.46227,-14.9346,2.91249,-8.0154,-4.16274,-4.63117,-4.35101,-4.57791,-3.6581,-4.61471,-3.99273,-11.9547,-1.78301,-8.62096,-5.11377,-12.2193
32,3300,39,274,106.667,48.7416,-11.8926,-2.44034,-7.33667,-7.8802,-6.36584,-7.75954,-6.4714,-14.9155,3.01289,-7.97531,-4.1695,-4.63631,-4.27239,-4.58458,-3.63122,-4.61353,-3.95052,-11.9596,-1.80751,-8.63897,-4.97172,-12.2086
33,3400,37,219,97.8667,51.2329,-11.2907,-2.67064,-7.26884,-7.87673,-6.36318,-7.75487,-6.47399,-14.9356,3.07302,-7.92314,-4.214,-4.62091,-4.27976,-4.5657,-3.67213,-4.59611,-3.96605,-11.9427,-1.82721,-8.65228,-4.99903,-12.1937
34,3500,44,285,114.667,57.8621,-12.3558,-2.4691,-7.27767,-8.05036,-6.36386,-7.7726,-6.46952,-14.9016,3.05487,-7.91645,-4.24625,-4.61753,-4.31972,-4.58728,-3.66749,-4.60752,-4.07401,-11.9423,-1.82982,-8.69604,-4.87619,-12.1782
