generation,agents,minScore,maxScore,meanScore,standardDeviation,stepSize,w0,w1,w2,w3,w4,w5
49,300,197,38639,11265.6,10818.7,0.819277,-8.73814,1.38049,-4.21252,-14.0819,-10.635,-2.66425
50,306,313,44734,12554.9,11994.8,0.792425,-8.82439,1.22823,-3.85874,-13.4164,-10.8137,-2.75512
51,312,190,58356,15049.7,15475.1,0.765662,-8.0497,1.29691,-4.07969,-12.3793,-10.4284,-2.84501
52,318,457,67169,17884.3,19386.1,0.705725,-8.82712,1.61931,-4.07336,-12.9592,-10.5322,-3.24593
53,324,98,72536,21305.1,18726.3,0.694458,-8.87443,1.92111,-4.3657,-13.0467,-10.8966,-3.50042
54,330,129,141768,29102.9,27671.2,0.646956,-8.70893,1.96896,-4.3217,-13.3012,-10.3132,-3.71852
55,336,183,71717,18923.5,18254.6,0.611688,-8.05484,2.2485,-4.24202,-13.0016,-10.3659,-3.5715
56,342,249,86151,33019.4,26379.9,0.596904,-8.45268,2.30092,-4.32576,-12.9399,-9.88378,-3.90474
57,348,2266,91522,27851.1,22145.2,0.59089,-7.49789,2.28464,-4.18197,-12.898,-9.14774,-3.78381
58,354,1404,212809,32268.7,44078,0.595679,-6.71613,2.06067,-3.91199,-12.2834,-8.59409,-3.76782
59,360,424,59498,17311.3,15381.4,0.628601,-6.49792,2.35251,-3.8126,-12.4939,-8.072,-4.13481
60,366,674,100463,21103.4,23399,0.713701,-6.15655,2.44302,-3.6067,-11.9639,-7.11769,-4.53333
61,372,278,63422,20167.4,18213.8,0.662557,-6.68484,2.34049,-3.68403,-12.2985,-7.81528,-4.15253
62,378,1450,141555,29131.5,35438.9,0.634055,-6.3158,2.52349,-3.78927,-12.7154,-7.94112,-4.59957
63,384,2020,227311,34961.9,44437.2,0.606242,-5.69762,2.50009,-3.78936,-11.8179,-7.04419,-4.49699
64,390,520,72464,15802.5,14921.9,0.617999,-5.42115,2.43197,-3.80044,-12.5741,-6.86344,-4.70322
65,396,721,79712,31072.3,20861.9,0.606121,-6.04414,2.66451,-3.71802,-12.9112,-6.83529,-4.9997
66,402,1276,74515,24731.9,20410,0.633215,-4.8692,2.48293,-3.60039,-12.1283,-5.58749,-5.15536
67,408,653,52712,21599.4,13261.3,0.615612,-5.64296,2.4456,-3.81658,-12.8759,-6.20736,-5.17557
68,414,190,66937,18584.4,16345.4,0.638029,-5.18329,2.30351,-3.93312,-12.2747,-5.45343,-5.37316
69,420,843,108945,22586.6,24167,0.609976,-5.52114,2.38126,-3.46275,-12.8827,-5.89763,-5.29461
70,426,282,75973,30674.6,22888.8,0.536336,-5.07408,2.46401,-3.44591,-12.3107,-5.95826,-4.94738
71,432,1882,42982,19519,12316.1,0.466174,-4.98462,2.35649,-3.45591,-12.2753,-5.58318,-5.0268
72,438,80,109853,29602.4,27612.5,0.416651,-5.29274,2.3654,-3.39915,-12.7104,-5.9412,-5.01837
73,444,1433,68537,21727.8,15432.6,0.397508,-4.67014,2.25306,-3.44436,-11.8771,-5.67597,-4.65097
74,450,1136,107596,27136,22496.6,0.418196,-4.60659,2.05502,-3.62863,-11.8647,-5.9968,-4.63109
75,456,1078,49915,17895.7,13875.2,0.461191,-4.26359,1.97787,-3.66484,-11.7669,-5.87861,-4.18288
76,462,36,71720,18778.7,19223.1,0.499451,-3.92019,2.20907,-3.49293,-11.9635,-6.00279,-4.14007
77,468,1389,126896,21582.8,23896.5,0.557585,-3.55013,2.16678,-3.70653,-12.225,-5.92587,-4.15466
78,474,293,26262,8474.97,6395.56,0.611668,-2.32813,2.12294,-3.66736,-10.8201,-4.636,-4.02725
79,480,1131,31584,9102.47,7725.97,0.654298,-3.04747,2.26281,-4.03358,-11.0559,-5.58384,-4.19387
80,486,2320,57053,15608.7,12871.8,0.678485,-2.84034,2.49881,-3.93812,-11.3903,-5.97312,-4.07258
81,492,191,49894,15955.1,13882.5,0.662611,-3.86482,2.54997,-3.87026,-12.646,-6.81977,-4.27509
82,498,663,69835,19880,16901.7,0.669439,-3.63564,2.54979,-4.08984,-12.8517,-7.20576,-4.23476
83,504,1340,92983,27090.8,21308.4,0.657509,-4.04401,2.4576,-3.9566,-13.3424,-7.48972,-4.54292
84,510,400,68146,23132.1,18736.1,0.700152,-4.21568,2.85885,-3.9134,-13.3339,-8.37793,-4.30888
85,516,152,102749,22161.6,26733.1,0.813999,-3.72972,3.07965,-3.90055,-12.454,-8.66442,-4.03426
86,522,357,191653,27410.7,37194.7,0.907611,-3.59223,3.55647,-3.92648,-13.0413,-8.76678,-4.13188
87,528,1428,50593,15727.3,11658.8,0.952149,-3.33979,3.72845,-4.11387,-13.5218,-8.64068,-4.26081
88,534,690,97675,25950.2,24584,1.04886,-3.60456,3.97061,-3.70172,-12.8149,-6.60568,-4.7844
89,540,361,90205,23112.9,20546.5,1.08857,-3.6478,3.72836,-3.62667,-13.0686,-5.55841,-4.9575
90,546,308,88615,26045.9,22165.6,1.31516,-4.14945,4.58496,-3.48775,-13.4269,-5.6964,-4.46585
91,552,1493,79623,22745.4,22140.6,1.43129,-3.48996,4.5413,-3.50965,-13.1241,-6.53826,-3.59074
92,558,1651,122251,22246.4,24107.9,1.67357,-5.53823,5.88385,-3.22251,-14.6782,-5.90954,-4.70045
93,564,1456,179542,31949.3,38633.4,1.69217,-5.69813,5.30455,-4.0272,-14.0253,-7.46469,-4.26144
94,570,156,225988,34386.9,46327.2,1.71965,-5.73106,5.91703,-4.42737,-14.6492,-8.5798,-4.05805
95,576,862,142851,18457.6,26327.1,1.8982,-5.60082,7.57724,-4.07333,-16.3549,-7.05546,-4.68347
96,582,1620,74252,20866.6,20883.4,1.79567,-7.09951,7.09819,-3.77013,-16.5254,-7.98397,-5.20033
97,588,1027,49208,15850.3,13500.4,1.79387,-5.89721,8.06884,-3.48838,-16.2789,-5.23586,-6.03135
98,594,495,69492,19733.2,17902.2,1.69738,-8.45672,7.3853,-3.61589,-16.879,-8.89981,-5.90798
99,600,637,94220,21742.4,24950.5,1.63172,-6.77771,7.65567,-4.36393,-17.5612,-7.96328,-6.29719
100,606,1241,77835,24861.5,20217,1.51109,-4.98028,7.08554,-4.33229,-15.8514,-7.00376,-5.98611
101,612,648,114889,23226.2,24605.1,1.40537,-5.85831,7.62148,-4.55729,-16.2446,-8.50082,-6.03284
102,618,747,62810,23525.4,17451.6,1.32545,-5.86543,7.70094,-4.66059,-15.7303,-8.05833,-6.29641
103,624,1059,90745,25818.9,22207.8,1.28412,-6.24169,7.55676,-4.72357,-16.5631,-9.40787,-6.72048
104,630,356,80668,27179.8,24879.1,1.23458,-6.36435,7.02412,-5.05072,-16.5652,-10.724,-6.27262
105,636,618,74929,13969.5,16028.1,1.10795,-5.96613,6.73163,-4.90169,-15.7452,-8.99006,-6.34067
106,642,2242,141537,30277.9,30593.2,1.053,-7.03661,6.64941,-4.85736,-15.7478,-9.35173,-6.62223
107,648,547,79248,21164,24347.9,1.04909,-6.80969,6.78019,-4.93477,-15.0914,-9.02872,-6.89825
108,654,547,104815,24456.3,22233.4,1.03942,-5.75568,6.70137,-5.13829,-14.7024,-9.59598,-6.72233
109,660,358,65329,22502.3,16129.9,1.14384,-6.19325,5.7898,-5.80129,-14.8493,-11.1398,-6.55231
110,666,1287,68181,16732,16814.7,1.16043,-6.21553,6.04359,-5.97504,-15.0536,-10.9095,-6.4669
111,672,332,75035,16119.5,16367.5,1.13397,-6.43579,6.40254,-6.10846,-15.361,-11.9198,-6.37224
112,678,455,127317,25334.1,29514.1,1.10671,-6.12258,6.01472,-6.37426,-15.7026,-12.3581,-6.24341
113,684,2002,88083,24825.5,19694.3,1.11262,-6.46523,5.63341,-6.76292,-15.4353,-13.1959,-5.91806
114,690,727,72010,26597.8,21872.7,1.16971,-8.13248,5.49908,-6.79368,-16.073,-13.356,-6.20908
115,696,336,98740,26678.4,23776.8,1.12799,-7.65556,5.29744,-6.64183,-15.0019,-13.05,-6.00751
116,702,792,61548,19035.7,15263.6,1.14455,-7.50673,4.85482,-6.36176,-14.1792,-11.8869,-5.78864
117,708,1070,92774,22842.7,23097.9,1.11547,-6.64088,4.47534,-6.30432,-13.9706,-11.348,-5.73073
118,714,278,99311,23160.5,23987.5,1.20195,-7.21248,4.51345,-5.69225,-14.4941,-9.79843,-5.8661
119,720,2625,245938,34994.2,46942.2,1.3522,-7.65902,4.44238,-6.57448,-16.0095,-10.7259,-6.45934
120,726,1043,149368,30120.6,36434.4,1.42956,-7.26712,3.43533,-6.2936,-14.1465,-9.71661,-6.21424
121,732,381,58128,19791.4,15978.2,1.34773,-7.27571,3.84235,-6.59063,-14.8873,-10.6601,-6.47639
122,738,197,73982,16089.5,16631.2,1.19051,-6.36609,4.04074,-6.53948,-13.6932,-10.5579,-5.90672
123,744,4105,124087,23577.3,25698.6,1.15769,-6.27402,4.01263,-6.69704,-13.9774,-10.3007,-5.46129
124,750,324,73418,18466.2,19121.8,1.15288,-7.6312,3.95465,-6.88786,-15.194,-11.325,-5.52603
125,756,1291,49233,14239.5,12892.4,1.19756,-7.18675,3.4586,-6.90113,-15.3927,-10.19,-5.61328
126,762,609,49985,17714.2,13076.4,1.17538,-6.44691,3.51971,-6.47008,-14.9294,-9.18885,-5.45974
127,768,411,107602,27953,26874.1,1.23122,-7.31911,3.09046,-6.43088,-15.9018,-8.79647,-5.79762
128,774,251,71821,20804.9,19692.3,1.26156,-7.68187,3.2773,-6.66483,-16.9339,-10.6495,-5.72412
129,780,325,48008,15568.3,12455,1.20491,-8.11219,3.35787,-7.04201,-16.1323,-10.1665,-6.21963
130,786,699,48420,18063.9,12916.1,1.11276,-7.74994,3.48929,-6.73205,-15.8559,-9.62728,-6.52975
131,792,1175,104058,28311.4,26855.1,1.10188,-7.73634,3.36304,-6.09036,-16.4321,-8.73229,-6.42164
132,798,359,122090,28947.8,33792.1,1.20143,-8.48878,3.52918,-5.66383,-17.4847,-8.55726,-6.80284
133,804,585,67286,21892.8,17249.4,1.28658,-8.60199,3.62442,-5.51069,-17.3167,-9.14875,-7.04423
134,810,279,52024,18454.9,17703.1,1.39857,-9.53502,3.73136,-5.2262,-17.9262,-9.81401,-7.21432
135,816,1487,52944,16255.2,13181.5,1.35214,-9.17424,3.18212,-5.54348,-16.5827,-9.79123,-6.83207
136,822,721,107259,28707.6,27701.8,1.36397,-10.5053,3.25033,-6.1284,-18.0125,-9.81921,-7.57584
137,828,1483,102462,25981.9,21859,1.3919,-10.8263,2.47478,-6.50912,-18.5165,-10.3393,-7.15426
138,834,1041,84312,25955.5,20783.5,1.34531,-9.72492,2.81161,-6.9489,-18.219,-10.2986,-7.21693
139,840,279,86702,24182.9,21506.4,1.23537,-9.72216,3.35679,-6.78286,-18.2961,-11.3104,-7.26162
140,846,206,88401,20729.3,18573.4,1.14964,-9.00521,3.17748,-6.12775,-17.3065,-10.1575,-7.36012
141,852,1209,82589,22272.2,21875.5,1.06208,-8.76084,3.11758,-5.97347,-17.7632,-9.33497,-7.32799
142,858,224,175457,25372.1,31951.5,1.05678,-9.19061,3.44067,-6.29441,-18.5122,-11.286,-7.51687
143,864,3055,91068,24665.7,21971.7,1.00954,-9.36982,3.7943,-5.99696,-18.8351,-11.0392,-7.39529
144,870,250,121113,30054.4,27177.2,1.06179,-8.55437,3.37154,-5.57993,-17.876,-10.9937,-7.00001
145,876,371,134080,34712.9,33710.9,1.03987,-9.08496,3.22837,-6.11352,-17.4351,-11.9585,-6.8584
146,882,1090,86802,31797.9,20748.1,0.978822,-9.38358,3.31096,-6.18913,-17.6133,-12.3611,-6.89002
147,888,2347,128839,29184.4,33505.9,0.975571,-9.71813,3.58988,-6.72002,-18.02,-13.4542,-7.03536
148,894,1720,188487,37914.4,42197.5,0.916695,-9.8603,3.71308,-6.32512,-17.8327,-13.0749,-6.99314
149,900,660,99366,29881.5,25305.1,0.885737,-10.0016,4.01976,-6.2741,-17.8141,-12.76,-7.25162
150,906,206,134010,28671.9,29131.7,0.833218,-10.039,4.15798,-6.50224,-18.1887,-13.4869,-7.18397
151,912,489,101259,31374.1,28369.2,0.791717,-9.76577,4.24442,-6.34503,-18.505,-13.6389,-7.17026
152,918,88,210205,46161.8,48410.3,0.753378,-9.43765,4.3296,-6.45945,-18.384,-13.7415,-7.06525
153,924,963,136591,26254.8,31442.3,0.733915,-10.0139,4.28456,-6.70948,-18.0774,-13.3969,-7.22269
154,930,694,83004,22891.9,19373.5,0.780049,-10.5778,4.56318,-6.9109,-18.2231,-14.0334,-7.39411
155,936,3863,77551,28072.7,19507.7,0.755536,-10.5035,4.69401,-6.71714,-18.387,-13.7077,-7.43985
156,942,2041,176951,30987.3,36341.3,0.752277,-10.5602,4.72957,-6.81633,-17.9899,-13.6029,-7.33035
157,948,214,92502,19575.4,21706.9,0.804639,-10.7946,4.58392,-6.54227,-17.738,-12.8263,-7.23351
158,954,158,110959,24532.3,30126.5,0.785681,-10.678,5.05819,-6.69273,-18.6288,-13.621,-7.41755
159,960,364,178304,29216.3,37039.1,0.815208,-9.95958,5.05366,-6.30531,-19.0468,-12.9792,-7.46268
160,966,553,92073,25141.9,23037.7,0.797221,-10.2462,5.18009,-6.11882,-18.6897,-12.998,-7.39325
161,972,4104,80179,28342.5,21535,0.846486,-10.5293,5.65233,-6.56077,-18.3634,-13.5721,-7.66134
162,978,955,319226,44702.3,63478.7,0.826457,-10.282,5.41919,-6.31682,-17.8617,-12.699,-7.49064
163,984,1028,64740,20265.1,15790.4,0.833726,-10.3115,5.68533,-6.02309,-18.1371,-12.2097,-7.69286
164,990,2246,118280,31496.9,34021.7,0.755521,-10.6479,5.34882,-6.11826,-18.1226,-12.315,-7.67237
165,996,982,89224,24949.7,25437.6,0.707188,-10.213,5.1409,-5.81421,-17.8997,-11.7989,-7.52728
166,1002,55,192488,33940.2,37013.2,0.608235,-10.1668,5.22782,-5.91329,-18.0781,-12.2818,-7.49339
167,1008,981,84966,19733.5,20101.9,0.58254,-9.86384,5.16538,-5.68841,-17.9964,-11.9255,-7.54739
168,1014,947,81145,24355.1,17313.1,0.571689,-9.70662,5.02405,-5.85263,-17.655,-11.8841,-7.53769
169,1020,1482,119123,27831.8,28666.3,0.553982,-9.59615,5.22312,-5.54104,-17.6674,-11.718,-7.51125
170,1026,68,132464,21965.3,28689.7,0.549068,-9.57989,4.98149,-5.35822,-17.7393,-11.2262,-7.52179
171,1032,154,56776,17072.9,16707.4,0.622394,-9.57937,4.71326,-5.11487,-17.9051,-11.3678,-7.37465
172,1038,386,138315,37092.7,37444.2,0.588587,-9.75851,4.84392,-5.35137,-17.9685,-11.7012,-7.43089
173,1044,783,100221,21234,23790.3,0.610479,-10.2233,4.80431,-5.4958,-18.4221,-12.0297,-7.63281
174,1050,578,76997,22733.9,21102.1,0.617819,-10.1018,4.84131,-5.70111,-18.6724,-12.0439,-7.70263
175,1056,2373,144663,35234.1,30330.2,0.597353,-10.0089,5.0832,-5.95839,-18.5079,-12.2589,-7.63149
176,1062,724,171149,27315.5,33794.1,0.574397,-9.95202,5.34573,-5.93075,-18.3206,-12.0851,-7.73706
177,1068,870,67096,22313.8,18673,0.528633,-9.69487,5.27364,-5.82871,-17.976,-12.0743,-7.60014
178,1074,1789,132287,22248.1,28848.9,0.527807,-9.62359,5.23087,-5.81063,-17.8267,-11.7833,-7.74661
179,1080,294,73728,22288.8,20018.1,0.597308,-9.60871,5.49615,-6.05672,-17.7177,-11.8321,-7.94849
180,1086,581,156371,27085.1,32812,0.667188,-9.66124,5.53609,-6.11493,-17.833,-11.8767,-8.12399
181,1092,642,77453,25031.6,20092.5,0.668063,-9.49619,5.67545,-6.07205,-17.5812,-11.8575,-8.03797
182,1098,1168,142417,33951.2,35142.4,0.664505,-9.72215,5.3529,-6.11295,-18.246,-12.3311,-8.06386
183,1104,1550,88547,24409,22140.1,0.684606,-9.70481,5.34897,-6.09582,-18.2795,-12.3851,-8.2073
184,1110,1104,122693,29022.1,27862.8,0.745691,-9.49112,5.00015,-6.05987,-17.861,-12.2407,-8.15114
185,1116,946,74864,26841.9,20047,0.733628,-9.83317,5.11273,-6.27466,-18.313,-12.2367,-8.29349
186,1122,1532,80535,23716.3,23802,0.767269,-9.67262,5.27026,-6.43162,-17.8952,-12.5218,-8.48679
187,1128,1511,93970,34004.7,27223.1,0.802072,-9.33245,4.8451,-6.20105,-17.6781,-12.377,-8.31531
188,1134,3359,93716,28864,23403.9,0.789593,-9.54682,4.54726,-5.96583,-17.7152,-12.1184,-8.12431
189,1140,1605,160879,36644.5,37427.9,0.730907,-9.37299,4.89286,-6.12028,-17.4754,-12.4419,-8.20742
190,1146,244,103440,23679.9,25212.5,0.710297,-9.48543,4.52308,-5.70171,-17.5881,-11.923,-8.09632
191,1152,308,97780,27056.5,26206,0.75202,-9.09446,4.81077,-5.50962,-17.2508,-11.4816,-8.32231
192,1158,730,119071,35636.1,34909.6,0.673897,-9.30302,4.93871,-5.66308,-17.6254,-11.851,-8.10393
193,1164,379,126214,32315.3,35893.5,0.621115,-9.05975,4.73549,-5.63679,-17.3173,-11.9668,-8.07701
194,1170,96,75604,24910,18691.8,0.645076,-8.88329,4.65153,-5.57083,-16.7615,-11.347,-8.24953
195,1176,242,64378,20860.4,18639.9,0.595768,-8.81377,4.62937,-5.44383,-16.9851,-11.3936,-8.16066
196,1182,2619,109792,31084.3,30239.1,0.546027,-8.92674,4.40393,-5.43043,-17.0153,-11.4157,-8.10748
197,1188,1713,89514,30914.1,24070.4,0.552982,-8.61891,4.42299,-5.40209,-17.0953,-11.2221,-8.23976
198,1194,82,97412,31882.9,30351,0.519274,-8.64027,4.64974,-5.53309,-16.9564,-11.5034,-8.30036
199,1200,115,46374,20344.7,13739.9,0.537075,-8.5613,4.67609,-5.82298,-16.8105,-11.8363,-8.24628
200,1206,271,184782,26721.3,42199.5,0.586189,-8.20749,4.61816,-5.69531,-16.9026,-11.7797,-8.29429
201,1212,264,74697,18473.7,15859.5,0.619614,-7.93097,4.60171,-5.42607,-16.6158,-11.0336,-8.27757
202,1218,1654,119072,22514,27325.6,0.654423,-7.63904,4.55788,-5.35144,-16.5289,-11.096,-8.29121
203,1224,413,59342,22790.5,17180.4,0.610968,-7.93768,4.426,-5.37242,-16.8454,-11.0677,-8.25199
204,1230,980,106884,23395.3,24744.9,0.672521,-8.00685,3.92842,-5.31083,-16.9354,-10.8367,-8.08044
205,1236,865,114790,25521.7,30390.7,0.631561,-8.18477,4.15488,-5.1464,-16.9937,-11.0175,-8.01843
206,1242,131,81838,25294.7,27571.7,0.611292,-8.06615,3.89361,-5.0369,-17.0654,-10.7891,-7.9862
207,1248,1098,131341,29218.4,30130,0.588258,-8.25903,3.91862,-5.0472,-17.1027,-10.9518,-7.83306
208,1254,243,96914,24234,26658.9,0.535455,-8.43578,4.23183,-5.31983,-17.0246,-11.4082,-7.98604
209,1260,581,145342,29139.9,32325.9,0.531561,-8.1643,4.55401,-5.52978,-16.7422,-11.6052,-8.15606
210,1266,2975,119724,25440.1,26551,0.528723,-8.28914,4.20219,-5.46075,-16.7203,-11.6563,-7.90895
211,1272,1799,128855,23892.1,24755.2,0.523644,-8.02987,4.01779,-5.48258,-16.6448,-11.4489,-7.96209
212,1278,912,77066,19057.7,19308.9,0.510652,-8.3793,3.81817,-5.43093,-16.8951,-11.4131,-7.84404
213,1284,336,95729,22362.8,23578.7,0.50537,-8.19812,3.59167,-5.18902,-16.7983,-11.2355,-7.7474
214,1290,335,106876,24917.4,26574.9,0.530612,-8.2424,3.36091,-5.10527,-17.1252,-10.9307,-7.66579
215,1296,746,74442,22637.4,20832.8,0.579181,-8.48997,3.00106,-5.08987,-17.1643,-10.9834,-7.60656
216,1302,1398,124338,31647.6,31287.1,0.648376,-8.73246,2.9695,-5.31159,-17.0072,-11.1191,-7.48783
217,1308,1127,97736,26274.2,25390.6,0.755445,-8.984,2.66451,-5.18439,-17.4833,-10.9199,-7.1983
218,1314,2206,138492,35051.4,34814.3,0.936394,-9.35115,1.9963,-5.18285,-17.9815,-11.0302,-6.80608
219,1320,567,109424,27452,27259,1.14824,-9.05278,1.26832,-5.0433,-17.5639,-10.6225,-6.44037
220,1326,109,77390,17640.5,19453.1,1.28465,-9.55214,1.44985,-5.25182,-17.8045,-11.4431,-6.25385
221,1332,155,146745,33698.7,37046.7,1.25881,-9.78808,1.33458,-5.16363,-17.645,-11.1141,-6.46187
222,1338,786,145797,31419.3,32805.9,1.21553,-9.50394,1.79918,-5.47697,-16.9931,-11.2173,-6.60578
223,1344,1491,114256,27105.1,26399.3,1.21541,-9.36391,2.62903,-5.61754,-16.3149,-11.9248,-6.93591
224,1350,1111,92079,25146.2,20593.5,1.24804,-10.3052,1.55854,-5.32035,-17.3312,-12.0342,-6.46799
225,1356,115,90311,28558.5,23526.8,1.2092,-10.0474,1.74499,-5.83856,-17.6215,-12.3582,-6.27717
226,1362,516,79449,23453.9,21020.7,1.34389,-10.8228,3.07104,-6.59246,-17.7161,-13.761,-6.8918
227,1368,1813,83930,25980.8,21999.6,1.5027,-10.4005,4.22484,-6.97149,-16.768,-14.7783,-7.42455
228,1374,526,44949,16990.4,12957.9,1.45125,-10.1248,4.05461,-6.70641,-16.4986,-14.0548,-7.51948
229,1380,189,130330,21514.5,26074.1,1.53368,-9.69815,4.33638,-6.63449,-15.7269,-13.7,-8.21856
230,1386,1991,100644,26167,26929.3,1.4856,-9.55418,3.75969,-6.2474,-15.4997,-12.9866,-7.9566
231,1392,642,64130,18549.4,18340.4,1.5453,-10.024,2.91948,-6.20954,-15.2069,-12.9734,-7.62244
232,1398,941,103131,28978.6,27094,1.54203,-10.8586,2.85324,-6.27694,-16.0042,-13.6916,-7.51174
233,1404,1071,91918,27415.7,24038.7,1.79344,-11.2517,2.83559,-6.62777,-15.307,-15.0867,-7.42991
234,1410,704,71847,28254.3,22098.6,1.85415,-11.1937,2.34146,-5.57287,-15.8883,-13.2814,-6.95401
