generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21
0,100,0,7,1.96667,1.84733,-1.21377,-1.09192,1.61208,-8.43687,0.371931,-1.06194,-3.94157,-6.63767,-8.51513,1.09694,0.262889,-3.30487,-4.45735,-4.06274,4.07861,5.17491,-2.46423,3.00834,1.14148,0.625324,-0.599903,-4.51378
1,200,0,19,4.63333,5.32712,-0.843704,-2.64759,0.743071,-14.8819,-5.9312,-3.53452,-8.60959,-4.98395,-8.76853,-3.70517,6.13868,-4.4693,-8.68707,-7.56035,1.04729,3.24983,-2.56883,5.11941,0.52524,2.23432,-0.522109,-16.2519
2,300,1,33,12.6667,7.47102,3.24992,-2.47592,1.98041,-15.575,-5.57464,-1.8589,-14.6233,-12.1313,-8.8076,-7.6116,4.06071,-4.87687,-8.06333,-12.7982,2.77263,-6.47854,-4.17205,6.2778,-0.159115,0.221849,-1.70716,-16.8224
3,400,3,30,14.3333,7.10674,2.86193,-2.16485,1.57172,-10.2234,-8.16869,-3.60636,-15.4381,-15.4972,-10.9893,-5.67221,2.40964,-7.91608,-8.35459,-12.5419,2.50523,-19.221,-8.89752,1.85819,-1.89031,-0.728964,0.426624,-20.816
4,500,4,33,15.6333,6.85054,2.94837,0.290801,0.68904,-11.4423,-5.78407,-5.0978,-17.321,-16.378,-13.2135,-7.41726,0.334858,-10.3603,-9.37299,-14.9312,1.64511,-12.6105,-12.7828,-9.81222,-4.26262,0.140021,0.0924083,-21.8063
5,600,7,43,22.3333,8.16356,4.93454,-3.32843,-1.34501,-6.17203,-4.51305,-5.72922,-14.4056,-12.8032,-11.3463,-7.81809,0.837713,-10.6587,-11.0175,-16.6281,-1.66588,-10.2949,-13.6209,-9.7673,-5.41545,-1.05564,-2.57912,-23.9697
6,700,15,113,53.8667,25.8853,5.4028,-3.03059,-2.20216,-7.42645,-6.11151,-4.60599,-15.4239,-11.3202,-9.92547,-7.21689,0.882213,-12.2713,-9.79864,-17.2722,-2.65497,-14.0153,-11.2935,-12.2717,-7.57704,-2.47233,-2.67153,-27.7032
7,800,17,123,61.9,24.626,8.18685,-3.17261,-4.06536,-7.68697,-8.10115,-5.31592,-17.4628,-12.6948,-9.96462,-7.99352,-1.49354,-12.4882,-11.1532,-17.5429,-4.69322,-18.9212,-13.1258,-13.1594,-8.17371,-3.67612,-4.45345,-29.9154
8,900,38,266,98.7,54.6892,9.97926,-3.86459,-4.11886,-10.7691,-9.04781,-5.29817,-14.3806,-13.382,-8.47328,-9.39125,-3.01844,-15.1758,-10.7028,-13.9178,-4.85522,-15.4242,-13.9067,-15.4176,-6.17511,-4.22394,-10.8779,-29.3542
9,1000,23,423,137.3,77.7144,11.3727,-3.03957,-7.53021,-12.3057,-10.5997,-4.91502,-13.8343,-14.1939,-8.1372,-12.8086,-0.809613,-12.7669,-11.29,-12.3926,-5.04679,-14.0656,-14.0963,-16.1505,-5.38792,-5.56718,-11.231,-31.7153
10,1100,36,216,93.7333,48.5826,9.81,-1.9783,-8.5777,-13.4648,-9.21279,-6.54313,-13.9778,-16.4755,-6.65935,-11.9679,0.217387,-13.32,-11.2687,-13.3048,-5.34926,-11.9864,-15.8568,-17.8079,-5.02224,-4.22801,-11.8937,-32.0796
11,1200,39,334,152.367,80.4369,10.2463,-0.246389,-10.8367,-14.8954,-8.86017,-6.57223,-8.14576,-15.6237,-7.42296,-13.0266,-0.0436217,-10.6193,-9.33368,-13.0234,-7.01565,-12.4884,-15.1057,-18.0616,-6.64248,-4.03042,-12.8538,-32.8425
12,1300,51,441,148.4,93.7295,7.8478,-2.11102,-12.494,-16.7995,-9.01239,-6.96618,-7.46072,-15.5425,-7.33384,-13.1441,0.84256,-9.04631,-7.70268,-13.267,-6.19846,-11.0405,-15.0826,-18.9994,-7.5944,-4.42656,-11.6736,-33.3262
13,1400,51,487,159.7,96.5059,14.8589,-3.12677,-12.7206,-15.9642,-8.67521,-7.37935,-9.3676,-14.9208,-6.64991,-13.9518,-0.656578,-9.43904,-6.24507,-13.9808,-8.15867,-11.932,-16.0693,-20.0803,-8.50524,-4.86756,-10.6746,-36.5266
