generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5
39,4000,2517,77143,24392.3,19716.1,-11.3881,11.5609,-8.98047,-24.5556,-24.2535,-8.50398
40,4100,189,97055,23354.8,22146.6,-11.1812,10.4216,-9.1626,-24.607,-23.4713,-8.84623
41,4200,306,54935,21937.9,15420.8,-11.462,9.05286,-9.86225,-25.9556,-22.1573,-9.74773
42,4300,222,84980,24562.3,20473.5,-11.6834,7.8702,-9.53534,-27.1826,-21.9049,-9.56713
43,4400,935,63913,18597.8,14770,-11.0207,8.37117,-9.19801,-27.7559,-22.0335,-9.29204
44,4500,1039,72572,19677.2,17889.7,-12.079,8.86448,-9.4304,-27.7191,-22.2978,-9.71896
45,4600,1272,119939,29647.9,32022.8,-11.9426,8.46952,-9.70259,-27.7941,-22.8204,-10.1012
46,4700,955,87513,23710,23118,-12.3004,7.86429,-10.4984,-26.8788,-23.8192,-9.73007
47,4800,1284,84160,23345.8,19769.3,-12.8382,7.71763,-10.6287,-26.7267,-23.9565,-10.2672
48,4900,183,125458,23086.3,25446.2,-13.4416,6.67012,-9.97516,-26.031,-25.18,-10.5436
49,5000,1293,174698,37655.8,38917.4,-14.4307,7.27917,-10.1254,-25.7186,-25.3677,-10.2062
50,5100,2886,72434,27332.3,21165.5,-14.1286,7.79,-9.37878,-26.331,-25.6488,-10.1936
51,5200,1160,144355,31122.5,31402.1,-14.5699,8.68091,-9.60045,-26.3847,-25.5511,-10.4715
52,5300,794,93631,23120.9,21373.3,-14.6529,9.82878,-9.38258,-26.8424,-25.3878,-10.7025
53,5400,761,147825,48416,41721,-14.3228,9.5224,-9.38361,-27.2555,-25.6866,-10.8951
54,5500,255,166022,38102.1,45698.4,-14.5304,9.41812,-9.03229,-26.7717,-25.7482,-10.808
55,5600,2439,145769,34104.8,29063,-13.3734,10.1,-9.12679,-26.7449,-25.6014,-10.9424
56,5700,2025,114273,29376.9,26311.9,-12.9711,9.86848,-8.8922,-26.779,-25.6565,-10.9075
57,5800,225,142572,32321.4,35806.7,-12.941,9.8788,-8.78748,-26.637,-26.1363,-10.9005
58,5900,409,89712,27952.2,26244.9,-13.0253,9.32135,-8.67211,-26.5217,-26.0819,-10.9343
59,6000,1148,131989,31997.7,33120.3,-13.1033,9.57336,-8.78032,-26.6315,-25.8838,-10.8737
60,6100,1268,55287,18873.9,13802.4,-12.9866,9.31695,-8.86071,-26.5171,-25.784,-10.7578
61,6200,464,113824,24807.6,27825.6,-12.4165,9.17323,-8.83516,-26.5408,-25.4651,-10.789
62,6300,1447,75180,27038.8,22233,-12.4734,8.67499,-8.83764,-26.588,-25.6775,-10.7182
63,6400,1650,114379,24875.6,25902.8,-12.3705,8.312,-8.83658,-26.5736,-25.952,-10.7325
64,6500,2156,159601,39559.3,35084.5,-12.6992,8.50085,-8.80792,-26.6057,-25.8023,-10.7644
65,6600,298,115530,24423.8,27438.5,-12.9933,8.08439,-8.78181,-26.6246,-25.6723,-10.7745
66,6700,854,122600,31421.9,31098,-12.9654,7.86038,-8.86602,-26.606,-25.7583,-10.5897
67,6800,251,103446,29369.7,27610.2,-13.058,7.84598,-8.81606,-26.624,-25.6566,-10.5364
68,6900,2838,288589,42032,58289.7,-12.9693,7.62372,-8.87921,-26.6083,-25.4455,-10.46
69,7000,130,58617,24811.9,14783,-12.9232,7.41898,-8.91812,-26.5905,-25.4286,-10.4447
70,7100,1180,110085,27835.8,29817.6,-13.071,7.37365,-8.87235,-26.6019,-25.1836,-10.3946
71,7200,3222,184170,39220.1,38468.2,-12.9365,7.58485,-8.93007,-26.6027,-25.0487,-10.3522
72,7300,628,110749,26892.4,28681.4,-13.1735,7.72726,-8.94916,-26.6004,-25.0752,-10.4244
73,7400,1206,112446,31059.9,29953.6,-13.2897,7.7471,-8.94418,-26.602,-25.1812,-10.4408
74,7500,609,122947,29011.5,25540,-13.2478,7.76411,-8.92151,-26.601,-25.156,-10.4693
75,7600,1966,165220,37657.1,35775.6,-13.2614,7.76353,-8.89929,-26.6011,-25.182,-10.4397
76,7700,559,86226,28787.7,24676,-13.2911,7.60235,-8.92202,-26.6045,-25.2281,-10.4336
77,7800,263,108408,28048.3,28976.4,-13.3049,7.7017,-8.94662,-26.6153,-25.2521,-10.4396
78,7900,299,153559,41703.2,45144.3,-13.3129,7.81651,-8.96555,-26.6145,-25.2419,-10.505
79,8000,1440,95608,25122.8,23522.1,-13.3326,7.75216,-8.95413,-26.6195,-25.2275,-10.491
80,8100,369,69798,23929.2,22006.5,-13.3316,7.53765,-8.95235,-26.6174,-25.2158,-10.4929
